기준일(월말),시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),3-1개월(%),6-1개월(%),12-1개월(%),모멘텀스코어,다음달수익률(%),전달순위
2026-05-31,NASDAQ,Applovin Corp,APP,0,613.09,37.4,41.0,2.3,56.0,2.66,-25.54,13.58,25.9,0.1,262.0
2026-05-31,NYSE,Morgan Stanley,MS,0,208.0,9.1,24.9,22.6,62.5,14.46,12.34,48.86,25.6,1.45,129.0
2026-05-31,NYSE,Toronto-Dominion Bank,TD,0,113.58,5.5,16.7,35.3,64.5,10.62,28.32,55.97,25.2,-2.51,64.0
2026-05-31,NYSE,Taiwan Semiconductor Manufacturing Co Ltd ADR,TSM,0,418.45,5.7,11.7,43.5,116.5,5.73,35.86,104.87,25.1,4.11,57.0
2026-05-31,NYSE,SLB NV,SLB,0,54.55,-4.1,6.3,50.5,65.1,10.79,56.95,72.1,25.0,0.37,40.0
2026-05-31,NYSE,Eni SpA ADR,E,0,52.16,-7.9,11.1,39.4,76.5,20.64,51.34,91.58,24.3,2.76,23.0
2026-05-31,NYSE,FedEx Corp,FDX,0,411.75,2.1,6.4,49.4,88.8,4.21,46.3,84.92,24.0,-17.79,34.0
2026-05-31,NASDAQ,Cadence Design Systems Inc,CDNS,0,374.93,13.8,24.4,20.2,30.6,9.35,5.69,14.81,23.8,10.46,151.0
2026-05-31,NASDAQ,Equinix Inc,EQIX,0,1068.04,-1.4,9.6,41.8,20.2,11.14,43.74,21.83,23.6,-1.62,42.0
2026-05-31,NYSE,Rio Tinto PLC ADR,RIO,0,106.39,5.9,7.1,47.9,79.0,1.15,39.65,69.07,23.5,2.42,61.0
2026-05-31,NYSE,Arista Networks Inc,ANET,0,159.47,-7.7,19.5,22.0,84.1,29.37,32.16,99.34,23.2,7.03,92.0
2026-05-31,NASDAQ,Alphabet Inc Class A,GOOGL,0,380.34,-1.2,22.0,18.8,121.5,23.43,20.18,124.06,23.0,-1.04,67.0
2026-05-31,NASDAQ,Caseys General Stores Inc,CASY,0,767.14,-6.7,11.9,34.5,75.2,19.92,44.12,87.81,22.8,-2.81,24.0
2026-05-31,NASDAQ,Telefonaktiebolaget LM Ericsson ADR,ERIC,0,13.06,10.6,12.6,36.0,54.4,1.81,23.02,39.6,22.2,1.99,101.0
2026-05-31,NYSE,Goldman Sachs Group Inc,GS,0,1025.56,11.0,19.3,24.2,70.8,7.47,11.83,53.85,22.1,2.24,149.0
2026-05-31,NYSE,Elevance Health Inc,ELV,0,393.19,4.5,22.9,16.2,2.4,17.63,11.28,-1.93,22.1,2.41,112.0
2026-05-31,NASDAQ,Alphabet Inc Class C,GOOG,0,376.43,-1.4,20.9,17.6,117.8,22.64,19.31,120.97,21.8,-1.02,71.0
2026-05-31,NASDAQ,Northern Trust Corp,NTRS,0,165.45,-0.5,15.6,26.0,55.0,16.25,26.65,55.84,21.4,1.75,82.0
2026-05-31,NASDAQ,Ross Stores Inc,ROST,0,231.73,1.7,12.7,31.4,65.4,10.77,29.16,62.6,21.3,-3.31,48.0
2026-05-31,NYSE,Bank of New York Mellon Corp,BNY,0,139.43,3.8,17.1,24.4,57.4,12.82,19.87,51.64,21.3,2.27,
2026-05-31,NASDAQ,NVIDIA Corp,NVDA,0,211.14,5.8,19.2,19.3,56.2,12.63,12.75,47.69,20.5,6.26,175.0
2026-05-31,NYSE,Cummins Inc,CMI,0,646.63,-3.6,10.7,29.9,101.1,14.92,34.75,108.73,19.8,-0.48,51.0
2026-05-31,NYSE,TotalEnergies SE,TTE,0,87.32,-5.8,8.7,32.9,48.8,15.4,41.11,57.99,19.8,1.59,36.0
2026-05-31,NYSE,Bank of Montreal,BMO,0,162.01,6.5,12.6,28.4,50.9,5.68,20.59,41.69,19.5,0.38,88.0
2026-05-31,NYSE,Citigroup Inc,C,0,125.9,-1.6,14.3,21.5,67.2,16.14,23.53,69.92,18.8,2.53,86.0
2026-05-31,NYSE,Royal Bank of Canada,RY,0,189.53,5.3,13.3,23.0,49.6,7.62,16.8,42.09,18.0,-0.51,100.0
2026-05-31,NASDAQ,Diamondback Energy Inc,FANG,0,191.48,-6.9,10.0,25.5,42.3,18.12,34.76,52.83,17.9,3.94,38.0
2026-05-31,NYSE,UBS Group AG,UBS,0,47.08,7.2,13.6,22.0,47.6,5.96,13.73,37.66,17.6,1.93,184.0
2026-05-31,NYSE,Freeport-McMoRan Inc,FCX,0,65.71,13.7,-3.5,52.9,70.8,-15.13,34.43,50.16,17.3,2.02,102.0
2026-05-31,NYSE,Canadian Natural Resources Ltd,CNQ,0,45.37,-4.9,3.7,34.4,49.4,8.96,41.22,57.03,16.8,1.3,35.0
