연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2022,12,2022-12-29,1,KOSDAQ,하이드로리튬,101670,873.52,22900,-10.02,53.69,1056.57,1501.4,-9.4
2022,12,2022-12-29,2,KOSDAQ,양지사,030960,220.01,31900,-12.36,-5.48,346.78,242.64,-5.3
2022,12,2022-12-29,3,KOSDAQ,다우데이타,032190,216.91,30950,10.14,120.28,203.43,104.97,59.9
2022,12,2022-12-29,4,KOSPI,삼천리,004690,161.12,391000,2.76,46.17,117.22,330.62,25.1
2022,12,2022-12-29,5,KOSDAQ,어반리튬,073570,145.01,14750,-24.36,26.07,187.8,126.92,1.4
2022,12,2022-12-29,6,KOSPI,메리츠금융지주,138040,113.22,42700,13.11,104.8,65.18,-2.95,0.6
2022,12,2022-12-29,7,KOSDAQ,미래나노텍,095500,112.7,15000,-27.88,22.45,146.31,80.07,11.4
2022,12,2022-12-29,8,KOSPI,서울가스,017390,104.51,425000,4.04,44.8,77.45,153.73,12.0
2022,12,2022-12-29,9,KOSDAQ,원텍,336570,97.44,4645,17.45,92.74,40.76,31.77,4.0
2022,12,2022-12-29,10,KOSDAQ,APS홀딩스,054620,97.18,15750,13.31,71.2,83.35,6.06,-10.7
2022,12,2022-12-29,11,KOSPI,현대두산인프라코어,042670,90.65,8000,-3.5,79.78,47.06,12.99,-3.1
2022,12,2022-12-29,12,KOSPI,메리츠화재,000060,87.76,49700,8.04,68.47,49.92,48.14,3.8
2022,12,2022-12-29,13,KOSPI,메리츠증권,008560,77.42,6240,6.85,69.8,37.44,21.17,2.7
2022,12,2022-12-29,14,KOSDAQ,선광,003100,76.76,134100,6.18,31.73,52.91,130.81,6.9
2022,12,2022-12-29,15,KOSPI,대성홀딩스,016710,70.29,109500,-3.1,23.73,48.37,132.48,9.1
2022,12,2022-12-29,16,KOSDAQ,에스티큐브,052020,65.91,13210,-26.41,-40.46,150.0,89.96,-9.1
