연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2020,3,2020-03-31,1,KOSDAQ,수젠텍,253840,565.04,32250,354.23,488.5,456.03,85.34,-28.99
2020,3,2020-03-31,2,KOSDAQ,씨젠,096530,472.88,55835,204.38,262.47,444.63,407.31,-16.38
2020,3,2020-03-31,3,KOSDAQ,EDGC,245620,328.75,9353,260.01,270.12,247.44,204.66,-30.05
2020,3,2020-03-31,4,KOSPI,한진칼,180640,191.39,74300,10.57,85.75,174.17,189.11,17.09
2020,3,2020-03-31,5,KOSPI,파미셀,005690,190.66,20600,166.15,142.64,189.73,74.58,-7.77
2020,3,2020-03-31,6,KOSDAQ,알서포트,131370,180.09,6070,69.08,128.2,110.03,181.67,2.47
2020,3,2020-03-31,7,KOSDAQ,바디텍메드,206640,178.64,22000,84.87,127.98,154.04,81.07,5.0
2020,3,2020-03-31,8,KOSDAQ,엘앤씨바이오,290650,164.93,17000,5.26,99.23,145.2,70.0,36.86
2020,3,2020-03-31,9,KOSDAQ,바이오니아,064550,161.73,15900,132.46,134.17,132.12,74.15,-30.19
2020,3,2020-03-31,10,KOSDAQ,셀트리온제약,068760,140.48,64648,100.26,100.76,139.29,51.39,-11.64
2020,3,2020-03-31,11,KOSDAQ,미코,059090,130.75,11250,46.48,94.97,97.72,76.06,-20.0
2020,3,2020-03-31,12,KOSDAQ,큐로컴,040350,122.13,5557,4.38,36.03,144.26,110.25,-7.04
2020,3,2020-03-31,13,KOSDAQ,코미팜,041960,114.92,24007,33.0,73.12,115.52,26.29,-25.76
2020,3,2020-03-31,14,KOSDAQ,알테오젠,196170,102.78,22807,-5.2,22.57,139.39,69.95,14.88
2020,3,2020-03-31,15,KOSDAQ,에스앤에스텍,101490,99.77,15800,-9.71,29.51,74.78,184.17,32.59
2020,3,2020-03-31,16,KOSDAQ,셀트리온헬스케어,091990,99.28,83048,38.43,69.24,86.78,40.92,-5.68
2020,3,2020-03-31,17,KOSPI,부광약품,003000,94.37,21174,102.0,76.67,91.36,38.75,2.96
2020,3,2020-03-31,18,KOSDAQ,SFA반도체,036540,85.03,4580,-17.92,6.39,74.48,195.48,15.5
2020,3,2020-03-31,19,KOSDAQ,마크로젠,038290,82.31,41150,66.6,65.93,77.37,21.03,-15.8
2020,3,2020-03-31,20,KOSDAQ,NHN한국사이버결제,060250,80.72,17548,2.86,37.84,43.33,146.77,26.3
2020,3,2020-03-31,21,KOSDAQ,셀리버리,268600,79.79,20132,7.05,39.76,93.04,14.35,5.59
2020,3,2020-03-31,22,KOSDAQ,국일제지,078130,73.49,5160,4.56,-13.71,7.39,408.37,16.67
2020,3,2020-03-31,23,KOSPI,SK케미칼,285130,64.12,56445,47.13,32.19,86.76,22.08,-8.16
2020,3,2020-03-31,24,KOSDAQ,에치에프알,230240,51.81,30974,-12.1,6.29,22.79,164.83,15.52
2020,3,2020-03-31,25,KOSDAQ,에스티팜,237690,51.37,31450,8.82,5.54,80.23,42.95,4.61
2020,3,2020-03-31,26,KOSDAQ,SK바이오랜드,052260,48.97,11525,1.99,9.5,73.96,23.92,3.9
2020,3,2020-03-31,27,KOSPI,삼성바이오로직스,207940,46.8,701077,3.99,11.32,56.75,50.86,20.54
2020,3,2020-03-31,28,KOSDAQ,남화산업,111710,46.41,13300,12.71,-7.32,72.06,93.88,-12.78
2020,3,2020-03-31,29,KOSPI,셀트리온,068270,43.86,195590,34.71,26.52,46.19,32.46,-8.08
2020,3,2020-03-31,30,KOSDAQ,에이치엘비생명과학,067630,43.39,9475,-8.73,-26.49,115.0,26.71,-6.86
2020,3,2020-03-31,31,KOSDAQ,톱텍,108230,39.13,12250,25.64,22.62,44.29,20.1,66.94
2020,3,2020-03-31,32,KOSDAQ,리노공업,058470,36.74,14997,-7.3,16.49,34.0,25.47,19.22
2020,3,2020-03-31,33,KOSPI,엔씨소프트,036570,35.18,652000,0.46,20.52,25.14,31.45,-1.38
2020,3,2020-03-31,34,KOSDAQ,네이처셀,007390,34.9,8900,22.59,35.05,33.03,-25.73,24.16
2020,3,2020-03-31,35,KOSDAQ,테스나,131970,34.38,27674,-13.39,7.84,23.59,68.19,2.36
2020,3,2020-03-31,36,KOSDAQ,젬백스,082270,33.23,23650,-14.0,-38.65,101.28,53.57,-5.92
2020,3,2020-03-31,37,KOSDAQ,바이넥스,053030,32.59,10800,54.07,36.71,28.27,-0.46,7.87
2020,3,2020-03-31,38,KOSDAQ,네패스,033640,30.57,28700,-1.71,19.33,-3.37,82.22,1.39
2020,3,2020-03-31,39,KOSDAQ,에코프로비엠,247540,29.55,15146,-24.6,15.65,24.09,0.32,19.09
2020,3,2020-03-31,40,KOSDAQ,케이엠더블유,032500,28.76,50200,3.19,-1.76,-31.14,231.9,21.51
2020,3,2020-03-31,41,KOSDAQ,KG이니시스,035600,28.51,18800,-5.53,10.59,20.9,42.42,17.02
2020,3,2020-03-31,42,KOSDAQ,비츠로셀,082920,28.38,7014,-8.56,3.73,33.65,34.29,0.37
2020,3,2020-03-31,43,KOSDAQ,텔콘RF제약,200230,27.98,17228,42.79,31.48,27.93,-13.06,-21.6
