연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2016,6,2016-06-30,1,KOSPI,영진약품,003520,530.8,11700,-2.9,232.86,449.3,596.43,-7.69
2016,6,2016-06-30,2,KOSDAQ,셀루메드,049180,310.92,43979,45.84,182.95,287.62,149.6,-29.81
2016,6,2016-06-30,3,KOSDAQ,큐로컴,040350,234.92,9197,-7.62,119.81,196.49,196.49,-20.26
2016,6,2016-06-30,4,KOSDAQ,CMG제약,058820,212.66,5504,-19.4,87.15,189.53,221.5,-15.72
2016,6,2016-06-30,5,KOSDAQ,코아로직,048870,186.47,8110,-17.24,76.11,70.13,435.31,30.09
2016,6,2016-06-30,6,KOSPI,제일약품,002620,179.19,69242,-4.31,87.62,160.07,140.97,-28.5
2016,6,2016-06-30,7,KOSDAQ,보성파워텍,006910,144.8,8499,-3.4,81.45,79.3,196.55,6.6
2016,6,2016-06-30,8,KOSDAQ,HB테크놀러지,078150,144.37,4020,30.31,65.77,100.5,237.82,7.96
2016,6,2016-06-30,9,KOSDAQ,크리스탈,083790,120.32,14691,73.2,90.82,104.92,49.24,1.03
2016,6,2016-06-30,10,KOSDAQ,뉴프라이드,900100,87.11,40120,18.84,4.13,-9.99,462.85,-22.33
2016,6,2016-06-30,11,KOSDAQ,웨이브일렉트로,095270,84.58,28055,4.61,43.66,63.2,94.91,7.85
2016,6,2016-06-30,12,KOSDAQ,동진쎄미켐,005290,77.3,9310,33.76,55.43,63.33,40.21,21.91
2016,6,2016-06-30,13,KOSDAQ,제낙스,065620,75.52,117000,-2.9,7.83,37.65,249.25,-4.91
2016,6,2016-06-30,14,KOSDAQ,세종텔레콤,036630,74.02,11150,-7.25,17.04,-8.73,316.51,-10.07
2016,6,2016-06-30,15,KOSDAQ,톱텍,108230,68.95,18690,23.3,36.82,40.1,120.5,6.56
2016,6,2016-06-30,16,KOSPI,LG생활건강우,051905,65.79,660000,9.09,47.65,21.1,94.69,-11.52
2016,6,2016-06-30,17,KOSDAQ,우리산업,215360,62.47,34100,-4.48,38.06,21.79,101.18,5.28
2016,6,2016-06-30,18,KOSPI,만도,204320,62.24,43500,-2.03,38.98,31.42,74.7,19.54
2016,6,2016-06-30,19,KOSDAQ,셀트리온제약,068760,61.78,17193,1.93,43.28,35.53,48.92,2.51
2016,6,2016-06-30,20,KOSDAQ,레고켐바이오,141080,59.93,20269,17.05,38.0,62.33,8.87,8.27
2016,6,2016-06-30,21,KOSDAQ,JW신약,067290,55.96,8344,-11.87,40.42,29.97,31.32,-3.13
2016,6,2016-06-30,22,KOSDAQ,디오,039840,53.09,47600,0.63,-4.8,58.67,138.6,20.17
2016,6,2016-06-30,23,KOSDAQ,동국S&C,100130,47.67,6390,-0.93,16.39,31.75,92.47,22.22
2016,6,2016-06-30,24,KOSPI,한화테크윈,012450,46.04,49506,9.21,20.45,36.71,65.87,11.32
2016,6,2016-06-30,25,KOSPI,LS,006260,45.76,56100,-1.23,25.22,39.03,29.11,-4.99
2016,6,2016-06-30,26,KOSDAQ,솔브레인,036830,45.64,26669,13.47,33.97,36.78,13.81,16.91
2016,6,2016-06-30,27,KOSPI,BGF리테일,027410,43.63,55027,-2.73,30.18,24.49,33.44,-6.56
2016,6,2016-06-30,28,KOSPI,KT&G,033780,41.94,136500,7.06,24.09,30.62,43.84,-11.36
2016,6,2016-06-30,29,KOSDAQ,포스코 ICT,022100,38.33,6340,5.14,28.86,25.05,18.73,-3.31
2016,6,2016-06-30,30,KOSPI,포스코대우,047050,37.24,25000,5.93,15.74,52.91,-3.1,-14.6
2016,6,2016-06-30,31,KOSDAQ,블루콤,033560,36.89,15800,0.96,28.46,32.22,-8.93,-9.18
2016,6,2016-06-30,32,KOSPI,금호타이어,073240,35.55,9550,13.15,13.69,41.9,31.36,4.19
2016,6,2016-06-30,33,KOSDAQ,AP시스템,054620,33.66,12964,-12.56,-5.18,33.84,91.83,8.62
2016,6,2016-06-30,34,KOSDAQ,하림홀딩스,024660,33.18,5570,13.79,24.05,25.73,19.14,-3.05
2016,6,2016-06-30,35,KOSPI,아이에스동서,010780,32.07,60400,23.9,27.97,35.73,-16.92,0.33
2016,6,2016-06-30,36,KOSDAQ,티씨케이,064760,32.02,37050,-13.43,3.35,39.02,35.71,-0.54
2016,6,2016-06-30,37,KOSDAQ,네이처셀,007390,31.46,5920,7.09,13.76,28.64,37.77,-3.23
2016,6,2016-06-30,38,KOSDAQ,인터로조,119610,31.15,29196,-1.72,18.29,20.0,30.85,1.98
2016,6,2016-06-30,39,KOSDAQ,바이넥스,053030,30.61,23950,22.19,7.64,47.84,25.07,-11.9
2016,6,2016-06-30,40,KOSDAQ,아트라스BX,023890,30.18,53800,2.67,7.39,31.38,45.6,-2.23
2016,6,2016-06-30,41,KOSPI,에스원,012750,27.82,108000,8.0,22.17,8.32,37.58,-6.02
2016,6,2016-06-30,42,KOSDAQ,나이스정보통신,036800,27.64,38950,10.34,19.3,22.1,16.1,-13.22
2016,6,2016-06-30,43,KOSPI,삼성카드,029780,26.23,41500,8.21,10.23,34.52,12.16,3.98
2016,6,2016-06-30,44,KOSPI,LG생활건강,051900,25.46,1117000,5.78,18.2,6.38,44.32,-9.76
2016,6,2016-06-30,45,KOSDAQ,동국제약,086450,24.58,14394,-6.01,8.94,22.69,24.4,-7.79
2016,6,2016-06-30,46,KOSDAQ,아프리카TV,067160,23.74,29400,7.5,33.64,5.0,-20.86,10.03
2016,6,2016-06-30,47,KOSDAQ,유진테크,084370,23.55,16350,16.79,16.37,25.77,4.62,16.82
2016,6,2016-06-30,48,KOSPI,GS건설,006360,23.53,27750,-6.25,1.65,40.51,3.54,3.42
2016,6,2016-06-30,49,KOSDAQ,이지바이오,035810,23.13,6654,-2.35,20.61,17.0,-11.66,-2.54
2016,6,2016-06-30,50,KOSPI,한온시스템,018880,22.13,9760,-14.98,14.14,1.16,36.2,9.05
