연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2019,10,2019-10-31,1,KOSDAQ,에이치엘비,028300,448.44,66870,178.16,518.94,100.24,94.0,-31.49
2019,10,2019-10-31,2,KOSDAQ,에이치엘비생명과학,067630,331.18,15282,246.77,389.65,97.62,100.03,-29.49
2019,10,2019-10-31,3,KOSDAQ,국일제지,078130,214.86,5770,20.08,6.07,159.91,670.36,18.72
2019,10,2019-10-31,4,KOSDAQ,케이엠더블유,032500,163.53,53600,-26.47,-2.72,149.59,428.08,-13.43
2019,10,2019-10-31,5,KOSDAQ,KH바텍,060720,147.01,17150,53.12,88.67,105.88,168.81,14.87
2019,10,2019-10-31,6,KOSDAQ,메지온,140410,112.85,64255,56.25,81.6,60.42,143.06,-27.38
2019,10,2019-10-31,7,KOSDAQ,젬백스,082270,109.6,26050,121.7,114.4,40.81,110.08,-2.5
2019,10,2019-10-31,8,KOSDAQ,비덴트,121800,108.12,11750,33.07,74.59,91.37,46.88,-21.62
2019,10,2019-10-31,9,KOSDAQ,아이디스,143160,106.12,35850,14.9,84.32,49.38,84.79,-11.85
2019,10,2019-10-31,10,KOSDAQ,뉴지랩,214870,86.85,63295,58.13,52.41,24.02,222.7,-16.21
2019,10,2019-10-31,11,KOSDAQ,클래시스,214150,85.96,14750,3.15,3.87,59.12,269.67,4.41
2019,10,2019-10-31,12,KOSDAQ,인터플렉스,051370,75.97,17550,56.0,78.9,21.88,65.57,-11.68
2019,10,2019-10-31,13,KOSDAQ,SFA반도체,036540,74.11,3500,33.33,37.52,42.57,147.35,3.71
2019,10,2019-10-31,14,KOSDAQ,오이솔루션,138080,71.81,39102,-11.51,-24.81,47.06,329.17,-4.72
2019,10,2019-10-31,15,KOSDAQ,이엔에프테크놀로지,102710,67.92,26000,37.2,33.68,36.84,150.0,-12.12
2019,10,2019-10-31,16,KOSPI,F&F,007700,65.25,50250,3.72,44.6,23.62,92.53,9.95
2019,10,2019-10-31,17,KOSDAQ,이오테크닉스,039030,62.64,96300,12.5,34.87,35.63,97.13,-6.54
2019,10,2019-10-31,18,KOSPI,하이트진로,000080,62.14,28450,4.6,33.57,40.15,80.63,-0.7
2019,10,2019-10-31,19,KOSDAQ,동진쎄미켐,005290,60.84,16700,0.0,22.34,48.44,93.74,-13.17
2019,10,2019-10-31,20,KOSDAQ,NHN한국사이버결제,060250,59.11,12185,-0.47,13.63,48.58,119.12,-8.7
2019,10,2019-10-31,21,KOSDAQ,덕산네오룩스,213420,58.7,22750,2.94,32.65,32.65,84.21,-7.03
2019,10,2019-10-31,22,KOSDAQ,에코마케팅,230360,58.47,17825,19.83,29.64,9.02,171.1,-7.57
2019,10,2019-10-31,23,KOSDAQ,네패스,033640,54.65,27850,-6.23,-8.39,35.19,212.57,-19.03
2019,10,2019-10-31,24,KOSDAQ,위닉스,044340,51.75,27150,34.41,37.47,15.04,105.68,-12.71
2019,10,2019-10-31,25,KOSDAQ,아프리카TV,067160,49.35,73900,15.11,26.98,15.65,114.83,-8.25
2019,10,2019-10-31,26,KOSDAQ,네오위즈,095660,49.31,17050,10.36,32.68,30.65,49.56,-2.35
2019,10,2019-10-31,27,KOSDAQ,원익IPS,240810,47.98,33150,14.71,33.4,18.6,74.47,-7.99
2019,10,2019-10-31,28,KOSDAQ,사람인에이치알,143240,47.25,28400,2.9,22.94,23.21,89.33,5.11
2019,10,2019-10-31,29,KOSDAQ,골프존,215000,46.38,68300,2.4,-3.94,56.47,108.87,8.93
2019,10,2019-10-31,30,KOSDAQ,솔브레인,036830,45.77,36167,3.29,16.0,49.9,43.35,-6.63
2019,10,2019-10-31,31,KOSPI,아모레G,002790,45.33,84405,29.36,47.13,12.5,36.23,-3.8
2019,10,2019-10-31,32,KOSDAQ,알테오젠,196170,43.67,11987,25.82,48.35,-2.27,56.45,15.78
2019,10,2019-10-31,33,KOSDAQ,서진시스템,178320,43.01,15219,26.14,19.45,25.1,100.65,-18.75
2019,10,2019-10-31,34,KOSPI,NAVER,035420,41.45,164000,4.46,18.84,37.24,43.23,4.88
2019,10,2019-10-31,35,KOSDAQ,유비쿼스홀딩스,078070,41.28,23550,-7.47,-29.91,-4.46,329.74,-13.8
2019,10,2019-10-31,36,KOSDAQ,나이스정보통신,036800,38.62,31200,-12.48,0.16,46.14,64.64,-1.76
2019,10,2019-10-31,37,KOSPI,더존비즈온,012510,37.33,73400,12.23,14.69,28.32,69.32,-2.72
2019,10,2019-10-31,38,KOSPI,삼성바이오로직스,207940,37.11,579625,29.59,42.32,17.21,2.84,-1.25
2019,10,2019-10-31,39,KOSDAQ,RFHIC,218410,36.74,35710,-10.07,23.65,14.2,43.53,-8.75
2019,10,2019-10-31,40,KOSDAQ,유진테크,084370,36.25,15300,10.87,37.22,9.68,19.07,-8.82
2019,10,2019-10-31,41,KOSDAQ,KG이니시스,035600,34.98,16350,5.14,31.85,14.34,16.79,-1.53
2019,10,2019-10-31,42,KOSPI,한화에어로스페이스,012450,33.71,38504,-10.32,17.39,22.33,32.86,1.72
2019,10,2019-10-31,43,KOSDAQ,엠씨넥스,097520,32.92,24300,2.53,15.99,13.29,69.93,10.91
2019,10,2019-10-31,44,KOSDAQ,테스,095610,32.53,20500,7.89,25.77,12.33,36.67,1.71
2019,10,2019-10-31,45,KOSDAQ,펄어비스,263750,32.3,43320,9.39,26.22,24.27,5.35,-14.45
2019,10,2019-10-31,46,KOSDAQ,비에이치,090460,32.22,22850,19.63,24.18,16.28,43.26,-8.97
2019,10,2019-10-31,47,KOSPI,오리온,271560,30.39,106000,7.72,31.19,9.39,11.46,-2.83
2019,10,2019-10-31,48,KOSPI,현대위아,011210,30.2,51200,0.39,17.97,2.61,72.97,3.91
2019,10,2019-10-31,49,KOSPI,카카오,035720,28.1,28401,4.43,11.42,17.91,54.48,9.89
2019,10,2019-10-31,50,KOSDAQ,메가스터디교육,215200,27.15,36650,7.64,17.47,-11.15,101.37,1.5
2019,10,2019-10-31,51,KOSDAQ,유니테스트,086390,25.4,14950,6.41,31.14,-5.08,21.54,-17.06
2019,10,2019-10-31,52,KOSPI,한올바이오파마,009420,23.88,33250,27.39,25.47,1.84,40.3,1.8
2019,10,2019-10-31,53,KOSPI,아모레퍼시픽,090430,23.64,192000,36.65,37.14,-7.69,25.49,-1.56
2019,10,2019-10-31,54,KOSDAQ,현대바이오,048410,23.44,6667,12.75,9.28,-14.76,129.74,2.47
2019,10,2019-10-31,55,KOSDAQ,에이스침대,003800,23.31,34800,1.02,11.72,12.26,40.04,1.15
2019,10,2019-10-31,56,KOSDAQ,안랩,053800,22.11,61500,-8.07,13.05,-0.49,51.48,2.6
2019,10,2019-10-31,57,KOSDAQ,원익머트리얼즈,104830,21.28,27850,13.91,19.27,17.51,-0.54,-10.41
2019,10,2019-10-31,58,KOSPI,SKC,011790,20.38,44350,11.43,4.85,24.06,33.79,6.99
2019,10,2019-10-31,59,KOSDAQ,아이센스,099190,19.23,13787,0.18,11.1,12.46,20.83,-6.72
2019,10,2019-10-31,60,KOSDAQ,이녹스첨단소재,272290,19.13,27373,15.11,9.04,9.87,49.93,-15.03
2019,10,2019-10-31,61,KOSPI,SK네트웍스,001740,19.13,5810,4.5,16.43,-0.85,36.55,-1.55
2019,10,2019-10-31,62,KOSPI,효성,004800,18.54,63707,-1.31,1.23,10.12,61.21,-3.99
2019,10,2019-10-31,63,KOSDAQ,SKC코오롱PI,178920,17.95,34400,22.2,18.83,13.53,2.84,-1.02
2019,10,2019-10-31,64,KOSDAQ,다나와,119860,17.89,24500,5.15,11.11,6.06,34.99,-5.92
2019,10,2019-10-31,65,KOSPI,삼성전기,009150,17.55,113000,9.71,22.83,4.15,-4.24,-1.77
2019,10,2019-10-31,66,KOSPI,삼성전자,005930,17.09,50400,2.75,11.14,9.92,18.87,-0.2
2019,10,2019-10-31,67,KOSDAQ,디오,039840,17.03,42000,5.13,3.07,6.6,61.54,-2.02
2019,10,2019-10-31,68,KOSDAQ,동국제약,086450,16.57,13914,10.85,4.2,20.67,25.23,9.21
2019,10,2019-10-31,69,KOSDAQ,텔콘RF제약,200230,16.4,17848,32.53,43.76,-10.42,-34.46,9.82
2019,10,2019-10-31,70,KOSPI,삼성전자우,005935,16.11,41050,3.92,10.95,10.35,14.83,-0.49
