연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2018,4,2018-04-30,1,KOSDAQ,에이치엘비,028300,464.06,48361,73.33,161.31,387.07,780.73,13.58
2018,4,2018-04-30,2,KOSDAQ,에이치엘비생명과학,067630,313.49,9903,50.36,214.18,204.52,249.81,-4.22
2018,4,2018-04-30,3,KOSDAQ,네이처셀,007390,307.03,31844,24.21,4.71,381.97,585.55,-11.54
2018,4,2018-04-30,4,KOSDAQ,나노스,151910,289.67,6140,117.73,175.96,143.65,503.14,39.25
2018,4,2018-04-30,5,KOSDAQ,안트로젠,065660,271.25,109100,9.1,66.82,257.7,453.81,32.54
2018,4,2018-04-30,6,KOSDAQ,에스티큐브,052020,229.52,12605,10.62,131.62,178.07,186.54,-3.64
2018,4,2018-04-30,7,KOSDAQ,넥센테크,073070,219.31,36000,1.84,66.86,157.14,438.12,40.28
2018,4,2018-04-30,8,KOSDAQ,우리기술투자,041190,203.74,5090,20.19,-18.82,187.57,645.24,-27.7
2018,4,2018-04-30,9,KOSDAQ,셀루메드,049180,202.09,25483,64.51,99.02,180.99,226.41,-20.83
2018,4,2018-04-30,10,KOSDAQ,미래컴퍼니,049950,187.45,130054,12.92,76.95,154.48,256.16,-5.03
2018,4,2018-04-30,11,KOSDAQ,테라젠이텍스,066700,184.35,19100,11.37,48.64,206.58,222.09,-20.42
2018,4,2018-04-30,12,KOSDAQ,삼천당제약,000250,183.8,46500,19.54,16.98,256.32,229.79,-3.23
2018,4,2018-04-30,13,KOSDAQ,오스코텍,039200,181.48,25536,0.0,38.48,168.8,331.5,8.51
2018,4,2018-04-30,14,KOSDAQ,제넥신,095700,144.52,80041,3.77,41.46,157.47,166.83,3.45
2018,4,2018-04-30,15,KOSDAQ,알테오젠,196170,143.13,10916,55.12,66.3,128.61,184.05,-23.31
2018,4,2018-04-30,16,KOSDAQ,셀트리온제약,068760,141.59,66986,3.08,-10.87,164.56,343.15,7.25
2018,4,2018-04-30,17,KOSDAQ,신라젠,215600,128.33,53915,-21.4,-20.59,24.59,641.1,-4.28
2018,4,2018-04-30,18,KOSDAQ,JYP Ent.,035900,114.43,21450,-7.34,37.06,84.91,204.26,15.62
2018,4,2018-04-30,19,KOSDAQ,프로스테믹스,203690,112.95,51250,28.77,15.04,146.99,165.89,-10.05
2018,4,2018-04-30,20,KOSDAQ,에스맥,097780,111.05,8776,93.69,75.63,97.57,102.49,-37.15
2018,4,2018-04-30,21,KOSDAQ,메지온,140410,110.82,19727,14.31,46.29,79.37,184.83,-6.26
2018,4,2018-04-30,22,KOSPI,현대엘리베이,017800,110.38,69358,30.49,72.76,89.78,66.93,28.37
2018,4,2018-04-30,23,KOSDAQ,텔콘,200230,105.1,38150,-7.82,2.54,137.41,164.0,-16.25
2018,4,2018-04-30,24,KOSPI,휠라코리아,081660,100.77,26100,20.28,51.04,92.76,88.04,11.69
2018,4,2018-04-30,25,KOSDAQ,아프리카TV,067160,97.23,34600,20.35,56.56,93.84,45.68,34.97
2018,4,2018-04-30,26,KOSDAQ,대한광통신,010170,97.07,6140,19.29,-0.84,115.21,219.96,-1.25
2018,4,2018-04-30,27,KOSDAQ,선데이토즈,123420,96.96,44950,7.92,28.61,111.03,100.67,-9.9
2018,4,2018-04-30,28,KOSDAQ,RFHIC,218410,95.2,19904,9.97,0.74,151.34,104.63,29.41
