연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2016,3,2016-03-31,1,KOSDAQ,엠젠플러스,032790,721.05,50356,132.46,568.29,427.4,396.02,-36.37
2016,3,2016-03-31,2,KOSDAQ,디오,039840,179.73,50000,45.14,66.67,146.91,309.84,9.0
2016,3,2016-03-31,3,KOSDAQ,코데즈컴바인,047770,172.52,75600,230.13,195.31,89.0,89.0,-12.17
2016,3,2016-03-31,4,KOSDAQ,지트리비앤티,115450,163.25,9238,-5.67,61.62,104.29,303.41,-9.94
2016,3,2016-03-31,5,KOSDAQ,에프티이앤이,065160,158.01,7340,21.7,31.05,145.32,324.28,-4.97
2016,3,2016-03-31,6,KOSDAQ,AP시스템,054620,122.61,13672,-11.57,41.15,137.07,94.18,7.63
2016,3,2016-03-31,7,KOSDAQ,티씨케이,064760,105.66,35850,13.63,34.52,72.36,222.97,23.85
2016,3,2016-03-31,8,KOSDAQ,인트론바이오,048530,102.21,37039,-9.77,36.09,52.84,224.82,-10.69
2016,3,2016-03-31,9,KOSPI,종근당,185750,94.15,95265,8.2,44.12,79.87,102.79,-19.13
2016,3,2016-03-31,10,KOSDAQ,코미팜,041960,93.41,32100,20.84,4.91,76.92,275.92,-2.22
2016,3,2016-03-31,11,KOSDAQ,제넥신,095700,92.4,51424,41.32,50.8,77.0,107.62,-21.75
2016,3,2016-03-31,12,KOSPI,대한유화,006650,91.82,256000,6.67,48.84,54.22,134.86,-8.01
2016,3,2016-03-31,13,KOSDAQ,비아트론,141000,91.4,26450,0.76,19.14,105.04,118.6,8.51
2016,3,2016-03-31,14,KOSPI,한미사이언스,008930,84.94,124897,1.02,15.5,8.92,341.39,-8.72
2016,3,2016-03-31,15,KOSPI,한미약품,128940,84.11,573319,7.04,-3.98,91.67,214.37,-14.59
2016,3,2016-03-31,16,KOSDAQ,제낙스,065620,82.71,108500,32.32,27.65,66.28,169.57,3.23
2016,3,2016-03-31,17,KOSDAQ,CMG제약,058820,77.94,2941,60.01,54.71,20.73,179.03,56.85
