연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2022,5,2022-05-31,1,KOSDAQ,현대사료,016790,1180.5,9154,2.09,741.36,904.83,677.08,7.29
2022,5,2022-05-31,2,KOSDAQ,휴림로봇,090710,529.01,9850,41.48,300.41,483.88,275.24,-13.84
2022,5,2022-05-31,3,KOSDAQ,이랜텍,054210,138.71,23200,1.53,51.14,107.14,222.67,-20.26
2022,5,2022-05-31,4,KOSDAQ,나노신소재,121600,115.1,92200,29.31,70.11,38.02,229.29,-24.08
2022,5,2022-05-31,5,KOSDAQ,케어젠,214370,110.75,20900,-19.62,77.72,67.74,53.9,-7.66
2022,5,2022-05-31,6,KOSDAQ,안랩,053800,105.29,112300,7.98,72.77,71.19,65.39,-23.06
2022,5,2022-05-31,7,KOSDAQ,넥슨게임즈,225570,86.91,24250,1.68,44.35,54.95,121.46,-36.49
2022,5,2022-05-31,8,KOSPI,한국항공우주,047810,86.16,52500,19.73,41.51,92.31,53.73,2.48
2022,5,2022-05-31,9,KOSDAQ,피엔티,137400,82.44,61700,22.18,44.5,29.08,183.68,-28.93
2022,5,2022-05-31,10,KOSDAQ,엘앤에프,066970,71.77,259700,18.42,33.18,15.78,205.11,-19.14
2022,5,2022-05-31,11,KOSDAQ,티에스이,131290,65.95,86700,8.51,37.18,61.45,35.89,-29.76
2022,5,2022-05-31,12,KOSDAQ,루트로닉,085370,64.37,24400,-8.79,15.09,65.42,89.15,-29.71
2022,5,2022-05-31,13,KOSDAQ,ISC,095340,64.22,39700,10.58,26.03,52.99,95.09,-21.41
2022,5,2022-05-31,14,KOSDAQ,에코프로비엠,247540,63.22,126605,7.56,36.57,-5.71,191.64,-10.35
2022,5,2022-05-31,15,KOSDAQ,비에이치,090460,63.1,28150,3.49,46.23,33.41,50.53,-13.32
2022,5,2022-05-31,16,KOSDAQ,선광,003100,60.64,76800,5.49,27.79,40.66,95.92,14.19
2022,5,2022-05-31,17,KOSDAQ,인탑스,049070,57.92,38250,1.06,16.26,79.58,26.66,-31.9
2022,5,2022-05-31,18,KOSPI,S-Oil,010950,54.78,116000,12.08,37.28,45.18,23.93,-10.34
2022,5,2022-05-31,19,KOSDAQ,이엠텍,091120,54.53,36228,-4.14,-4.38,70.57,109.6,-23.68
2022,5,2022-05-31,20,KOSDAQ,HLB생명과학,067630,53.63,14539,50.49,47.65,30.43,51.95,-22.37
2022,5,2022-05-31,21,KOSDAQ,파인테크닉스,106240,52.34,6161,8.72,10.81,39.33,128.86,-23.34
2022,5,2022-05-31,22,KOSDAQ,넥스틴,348210,50.67,70100,3.09,26.31,54.07,16.06,-20.97
2022,5,2022-05-31,23,KOSDAQ,HLB,028300,47.43,40811,46.3,46.3,26.39,32.27,-22.2
2022,5,2022-05-31,24,KOSPI,대한전선,001440,44.99,20257,23.2,39.38,30.18,15.19,-17.26
2022,5,2022-05-31,25,KOSDAQ,상상인,038540,44.77,11000,-3.51,18.15,43.04,40.13,-22.45
2022,5,2022-05-31,26,KOSPI,LG이노텍,011070,43.0,385000,10.32,17.74,26.44,88.26,-11.04
2022,5,2022-05-31,27,KOSPI,롯데칠성,005300,41.98,195500,7.42,18.84,49.24,18.84,-10.49
2022,5,2022-05-31,28,KOSPI,LS,006260,41.65,66000,14.38,35.52,34.28,-5.17,-3.64
2022,5,2022-05-31,29,KOSPI,현대글로비스,086280,41.36,106041,1.43,20.45,45.7,12.17,-15.33
2022,5,2022-05-31,30,KOSDAQ,원익QnC,074600,39.55,33250,9.02,30.65,23.38,25.71,-16.99
2022,5,2022-05-31,31,KOSDAQ,동진쎄미켐,005290,36.61,42500,11.55,20.06,26.3,48.6,-24.47
2022,5,2022-05-31,32,KOSDAQ,엘앤씨바이오,290650,36.01,38800,-3.12,22.59,24.16,26.18,-20.1
2022,5,2022-05-31,33,KOSDAQ,엔케이맥스,182400,35.74,18393,-4.03,29.8,5.74,41.12,-26.67
2022,5,2022-05-31,34,KOSPI,팬오션,028670,35.54,7600,14.11,15.68,47.0,11.6,-21.84
2022,5,2022-05-31,35,KOSDAQ,심텍,222800,34.78,51000,2.51,-4.14,26.71,126.16,-27.55
2022,5,2022-05-31,36,KOSDAQ,JYP Ent.,035900,33.56,56900,-4.21,14.14,25.33,43.69,-15.2
2022,5,2022-05-31,37,KOSPI,현대오토에버,307950,33.41,134000,-0.74,24.65,19.64,18.58,-16.04
2022,5,2022-05-31,38,KOSPI,메리츠화재,000060,32.85,38650,-12.85,-5.96,23.48,116.53,-14.23
2022,5,2022-05-31,39,KOSDAQ,하나머티리얼즈,166090,32.09,64400,2.22,24.56,7.15,46.53,-25.62
2022,5,2022-05-31,40,KOSPI,현대해상,001450,31.93,31400,-3.53,9.03,36.52,28.69,-1.43
2022,5,2022-05-31,41,KOSDAQ,메가스터디교육,215200,29.69,92400,-3.04,11.06,23.69,41.94,-15.58
2022,5,2022-05-31,42,KOSPI,후성,093370,28.95,22755,21.99,10.42,-2.71,131.84,-23.82
2022,5,2022-05-31,43,KOSPI,포스코인터내셔널,047050,28.56,23650,-4.25,14.53,26.47,14.25,-18.6
2022,5,2022-05-31,44,KOSPI,KT,030200,28.28,37900,5.87,18.44,25.08,10.82,-3.83
2022,5,2022-05-31,45,KOSDAQ,제이시스메디칼,287410,27.98,8360,-3.69,7.46,24.4,45.39,-18.06
2022,5,2022-05-31,46,KOSPI,한국가스공사,036460,25.02,44350,8.17,8.04,26.53,34.8,-10.82
2022,5,2022-05-31,47,KOSDAQ,KG ETS,151860,24.19,15400,5.48,14.93,11.19,38.74,8.12
2022,5,2022-05-31,48,KOSPI,한미약품,128940,23.82,298220,-0.8,16.79,24.96,-11.25,-0.48
2022,5,2022-05-31,49,KOSPI,롯데지주,004990,23.8,35100,2.48,20.83,21.03,-14.39,6.27
2022,5,2022-05-31,50,KOSDAQ,이녹스첨단소재,272290,23.33,43900,-11.4,4.65,15.83,47.07,-24.26
2022,5,2022-05-31,51,KOSPI,OCI,010060,23.32,102511,22.28,22.86,18.35,1.57,11.24
2022,5,2022-05-31,52,KOSDAQ,LX세미콘,108320,22.76,126800,-4.66,11.23,18.5,17.95,-24.45
2022,5,2022-05-31,53,KOSPI,메리츠증권,008560,22.75,6090,-7.02,3.92,22.17,35.63,-25.45
2022,5,2022-05-31,54,KOSDAQ,삼강엠앤티,100090,22.67,22350,7.97,22.13,6.68,16.1,3.36
2022,5,2022-05-31,55,KOSPI,HD현대,267250,22.64,62500,7.2,21.6,18.15,-11.35,-4.96
2022,5,2022-05-31,56,KOSPI,고려아연,010130,22.53,595000,3.3,8.18,20.57,31.78,-18.07
2022,5,2022-05-31,57,KOSPI,한화에어로스페이스,012450,22.03,54905,1.13,3.65,32.6,15.17,-9.65
2022,5,2022-05-31,58,KOSPI,제일기획,030000,21.88,26000,2.77,15.56,19.82,0.39,-8.65
2022,5,2022-05-31,59,KOSPI,대웅제약,069620,21.41,172000,-6.01,3.61,29.81,12.05,2.62
2022,5,2022-05-31,60,KOSPI,롯데쇼핑,023530,21.2,101500,7.41,18.99,21.56,-16.46,2.46
2022,5,2022-05-31,61,KOSPI,삼성엔지니어링,028050,20.91,24550,-5.58,5.82,18.31,29.89,-12.22
2022,5,2022-05-31,62,KOSPI,DB손해보험,005830,20.88,65000,-3.42,5.18,20.82,28.21,-5.69
2022,5,2022-05-31,63,KOSPI,GS,078930,20.25,45400,3.89,13.5,21.07,-1.52,-7.82
2022,5,2022-05-31,64,KOSPI,신한지주,055550,20.17,43050,2.14,10.24,24.24,1.41,-13.94
2022,5,2022-05-31,65,KOSDAQ,에스에프에이,056190,20.05,41900,5.14,11.44,24.33,-1.18,-5.61
2022,5,2022-05-31,66,KOSPI,KCC,002380,20.0,349000,1.9,5.28,26.91,13.5,-17.62
2022,5,2022-05-31,67,KOSDAQ,삼천당제약,000250,19.74,44950,-0.77,24.17,6.64,-15.35,-25.03
2022,5,2022-05-31,68,KOSPI,HMM,011200,19.43,32450,14.26,12.48,37.5,-32.25,-24.19
2022,5,2022-05-31,69,KOSPI,BGF리테일,282330,19.39,183500,1.38,8.26,25.68,1.1,3.0
2022,5,2022-05-31,70,KOSDAQ,하나마이크론,067310,19.14,16498,7.22,2.93,8.38,70.26,-32.9
2022,5,2022-05-31,71,KOSPI,우리금융지주,316140,19.01,14900,1.02,4.2,18.25,33.63,-18.79
2022,5,2022-05-31,72,KOSDAQ,인텔리안테크,189300,18.93,85095,11.83,7.85,15.05,37.44,-31.85
2022,5,2022-05-31,73,KOSDAQ,골프존,215000,18.89,168400,3.44,11.16,1.32,49.96,-20.19
2022,5,2022-05-31,74,KOSPI,영원무역,111770,17.82,46500,-3.12,9.41,20.0,-1.69,-17.42
2022,5,2022-05-31,75,KOSPI,기아,000270,17.55,85700,2.27,16.12,10.15,0.12,-9.8
2022,5,2022-05-31,76,KOSPI,강원랜드,035250,17.27,28100,4.85,6.04,27.73,-2.26,-9.61
2022,5,2022-05-31,77,KOSDAQ,사람인에이치알,143240,16.96,43600,3.81,10.38,13.25,13.99,-19.15
2022,5,2022-05-31,78,KOSDAQ,서부T&D,006730,15.95,8505,-11.72,6.27,14.19,7.45,-22.34
2022,5,2022-05-31,79,KOSPI,현대미포조선,010620,14.57,83800,-0.12,5.01,21.45,-0.95,8.71
2022,5,2022-05-31,80,KOSPI,한화솔루션,009830,14.41,48719,22.03,15.36,18.33,-13.22,-2.95
2022,5,2022-05-31,81,KOSDAQ,솔브레인,357780,14.41,274000,11.38,20.55,7.11,-16.51,-16.57
2022,5,2022-05-31,82,KOSDAQ,바텍,043150,14.3,37850,-6.31,3.56,15.4,12.48,-18.76
2022,5,2022-05-31,83,KOSPI,하나금융지주,086790,14.18,49500,5.32,1.64,25.32,6.34,-20.51
2022,5,2022-05-31,84,KOSPI,삼성생명,032830,13.37,68100,4.61,13.88,13.88,-18.74,-8.08
2022,5,2022-05-31,85,KOSPI,한솔케미칼,014680,13.35,265500,7.71,23.78,-10.91,6.63,-23.16
2022,5,2022-05-31,86,KOSPI,만도,204320,13.12,54800,0.74,20.84,0.18,-17.47,-13.23
2022,5,2022-05-31,87,KOSPI,롯데정밀화학,004000,13.07,83900,2.94,5.8,7.43,26.55,-21.93
2022,5,2022-05-31,88,KOSDAQ,박셀바이오,323990,12.31,36523,3.78,36.55,-11.22,-52.83,-17.35
2022,5,2022-05-31,89,KOSPI,코오롱인더,120110,12.24,68500,9.95,16.89,-2.56,9.95,-23.8
