연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2025,5,2025-05-30,1,KOSDAQ,SAMG엔터,419530,480.87,75200,94.06,178.52,486.13,569.04,22.2
2025,5,2025-05-30,2,KOSDAQ,펩트론,087010,326.5,232500,42.38,164.51,186.68,550.17,-19.0
2025,5,2025-05-30,3,KOSDAQ,인벤티지랩,389470,285.85,40150,11.22,167.31,188.85,299.11,-20.3
2025,5,2025-05-30,4,KOSDAQ,에이비엘바이오,298380,224.41,80600,23.62,99.75,196.32,255.85,-16.6
2025,5,2025-05-30,5,KOSPI,현대로템,064350,219.78,146400,30.48,87.21,189.33,307.23,34.2
2025,5,2025-05-30,6,KOSDAQ,지엔씨에너지,119850,195.95,26000,14.54,66.67,195.45,238.98,38.3
2025,5,2025-05-30,7,KOSDAQ,나이벡,138610,184.29,35350,76.75,135.82,134.57,118.48,-28.0
2025,5,2025-05-30,8,KOSDAQ,로보티즈,108490,182.04,58234,74.6,96.39,174.31,163.44,22.1
2025,5,2025-05-30,9,KOSDAQ,코나아이,052400,178.59,43450,11.13,60.33,200.28,162.06,40.4
2025,5,2025-05-30,10,KOSPI,한화에어로스페이스,012450,169.7,811000,3.34,38.65,163.55,288.37,4.6
2025,5,2025-05-30,11,KOSPI,한화,000880,169.67,75500,56.8,86.19,152.51,179.11,24.9
2025,5,2025-05-30,12,KOSDAQ,젬백스,082270,159.15,48850,48.03,30.44,150.51,345.71,25.9
2025,5,2025-05-30,13,KOSDAQ,디앤디파마텍,347850,158.37,21646,28.34,79.28,119.82,203.51,37.0
2025,5,2025-05-30,14,KOSDAQ,비에이치아이,083650,147.09,34500,22.12,73.37,103.42,205.58,23.0
2025,5,2025-05-30,15,KOSPI,현대건설,000720,146.33,63800,53.37,90.45,132.42,92.17,23.0
2025,5,2025-05-30,16,KOSPI,에이피알,278470,144.51,115300,53.12,96.09,134.11,56.02,33.7
2025,5,2025-05-30,17,KOSPI,두산,000150,132.7,488000,60.79,51.32,152.85,136.89,34.4
2025,5,2025-05-30,18,KOSPI,LIG넥스원,079550,132.49,429000,33.85,58.6,117.66,167.79,25.9
2025,5,2025-05-30,19,KOSDAQ,하이젠알앤엠,160190,127.62,35500,12.7,12.88,239.71,0.0,8.3
2025,5,2025-05-30,20,KOSDAQ,올릭스,226950,126.63,54300,15.04,-7.65,158.57,282.39,-35.9
2025,5,2025-05-30,21,KOSPI,HD현대미포,010620,124.84,193500,16.08,84.29,54.06,168.01,9.0
2025,5,2025-05-30,22,KOSDAQ,인카금융서비스,211050,124.33,11350,37.08,93.69,76.52,92.7,28.9
2025,5,2025-05-30,23,KOSPI,미래에셋증권,006800,120.05,15482,31.23,77.91,81.65,115.69,37.9
2025,5,2025-05-30,24,KOSDAQ,큐리옥스바이오시스템즈,445680,118.78,29450,21.69,112.79,55.66,25.29,31.6
2025,5,2025-05-30,25,KOSPI,한화시스템,272210,115.91,45400,16.41,48.61,96.54,160.17,27.8
2025,5,2025-05-30,26,KOSPI,HD현대중공업,329180,114.59,405500,0.87,36.99,84.32,215.07,5.7
2025,5,2025-05-30,27,KOSDAQ,유일로보틱스,388720,113.88,71000,0.57,25.22,135.88,129.4,14.4
2025,5,2025-05-30,28,KOSDAQ,코오롱티슈진,950160,110.78,40600,6.56,11.85,131.34,184.71,1.2
2025,5,2025-05-30,29,KOSDAQ,대명에너지,389260,110.07,22700,53.38,70.04,119.32,25.28,15.4
2025,5,2025-05-30,30,KOSDAQ,실리콘투,257720,106.62,47200,32.03,77.11,92.65,25.03,30.7
2025,5,2025-05-30,31,KOSDAQ,태웅,044490,105.92,22900,52.26,65.46,119.77,20.59,42.6
2025,5,2025-05-30,32,KOSPI,두산에너빌리티,034020,103.4,40350,39.38,58.86,90.78,93.99,69.5
2025,5,2025-05-30,33,KOSPI,한진칼,180640,102.83,141300,77.74,70.04,75.97,121.82,-16.3
2025,5,2025-05-30,34,KOSPI,삼양식품,003230,99.48,1111000,14.54,29.19,114.07,110.02,25.6
2025,5,2025-05-30,35,KOSPI,한화오션,042660,98.07,78000,-0.64,4.98,122.86,162.63,1.8
2025,5,2025-05-30,36,KOSDAQ,휴온스글로벌,084110,92.51,48450,-3.29,47.71,61.23,115.33,-8.3
2025,5,2025-05-30,37,KOSDAQ,원텍,336570,92.26,9300,13.0,38.6,120.64,18.32,23.1
2025,5,2025-05-30,38,KOSPI,HD한국조선해양,009540,90.97,316500,16.36,47.9,54.77,142.71,15.6
2025,5,2025-05-30,39,KOSDAQ,원익홀딩스,030530,90.55,5410,30.99,32.44,120.82,51.97,1.1
2025,5,2025-05-30,40,KOSDAQ,아이쓰리시스템,214430,78.66,73600,29.58,28.45,86.57,92.67,33.3
2025,5,2025-05-30,41,KOSPI,한화엔진,082740,78.48,27800,2.02,22.74,72.56,122.04,2.3
2025,5,2025-05-30,42,KOSDAQ,감성코퍼레이션,036620,76.27,5210,43.72,50.36,81.22,20.6,22.1
2025,5,2025-05-30,43,KOSDAQ,글로벌텍스프리,204620,76.19,5930,6.08,35.7,69.24,71.14,16.7
2025,5,2025-05-30,44,KOSDAQ,다우데이타,032190,74.39,17020,43.63,56.15,57.45,47.36,0.3
2025,5,2025-05-30,45,KOSDAQ,동성화인텍,033500,73.57,26000,4.42,14.04,81.69,111.9,1.0
2025,5,2025-05-30,46,KOSDAQ,네이처셀,007390,72.57,26000,-0.76,52.85,13.54,116.85,7.1
2025,5,2025-05-30,47,KOSPI,한화솔루션,009830,71.76,29800,-0.33,38.6,83.72,-5.25,6.0
2025,5,2025-05-30,48,KOSDAQ,지아이이노베이션,358570,70.5,17710,22.56,20.85,83.39,83.2,17.2
2025,5,2025-05-30,49,KOSDAQ,휴메딕스,200670,70.17,53300,33.08,41.57,67.35,49.3,6.9
2025,5,2025-05-30,50,KOSPI,현대엘리베이터,017800,68.73,75900,2.71,38.0,42.13,89.04,13.3
2025,5,2025-05-30,51,KOSPI,HD현대,267250,68.5,111700,41.93,53.22,43.57,62.59,15.9
2025,5,2025-05-30,52,KOSPI,LS,006260,68.2,159300,21.6,42.11,80.2,-6.35,23.7
2025,5,2025-05-30,53,KOSDAQ,펌텍코리아,251970,66.91,55600,1.83,29.3,63.77,59.77,10.6
2025,5,2025-05-30,54,KOSDAQ,디어유,376300,66.09,54600,14.83,26.98,49.79,112.87,12.6
2025,5,2025-05-30,55,KOSPI,효성중공업,298040,63.92,619000,26.46,43.12,53.41,40.05,43.9
2025,5,2025-05-30,56,KOSDAQ,엘앤씨바이오,290650,62.62,28200,27.03,30.25,67.96,49.21,-1.6
2025,5,2025-05-30,57,KOSPI,한국콜마,161890,60.69,83000,9.35,35.18,57.2,29.08,20.2
2025,5,2025-05-30,58,KOSPI,한국항공우주,047810,59.65,83600,0.97,32.49,43.15,61.39,7.4
2025,5,2025-05-30,59,KOSDAQ,미코,059090,58.9,12980,25.05,45.19,64.1,-21.43,3.9
2025,5,2025-05-30,60,KOSPI,한국금융지주,071050,57.94,108000,30.12,35.68,44.58,65.64,29.3
2025,5,2025-05-30,61,KOSDAQ,이엔에프테크놀로지,102710,56.6,28500,14.92,26.39,79.13,-5.47,35.8
2025,5,2025-05-30,62,KOSPI,영원무역,111770,56.14,60700,28.19,27.39,48.23,78.79,4.1
2025,5,2025-05-30,63,KOSDAQ,유진로봇,056080,55.99,10860,48.56,34.57,60.18,39.77,7.7
2025,5,2025-05-30,64,KOSDAQ,씨젠,096530,55.45,33500,27.38,35.9,41.05,58.39,-1.2
2025,5,2025-05-30,65,KOSDAQ,에스엠,041510,55.27,128300,3.55,27.79,51.3,40.53,9.9
2025,5,2025-05-30,66,KOSPI,HD현대마린솔루션,443060,54.92,179800,17.52,41.91,34.88,37.25,14.3
2025,5,2025-05-30,67,KOSPI,한국전력,015760,54.76,30350,18.32,42.15,26.99,56.04,29.5
2025,5,2025-05-30,68,KOSDAQ,삼현,437730,54.27,13230,2.48,1.93,92.02,36.07,6.7
2025,5,2025-05-30,69,KOSPI,SK스퀘어,402340,53.79,114800,29.13,27.41,56.19,47.94,59.4
2025,5,2025-05-30,70,KOSPI,삼성중공업,010140,53.34,16900,15.99,21.15,45.44,84.5,-0.8
2025,5,2025-05-30,71,KOSDAQ,필옵틱스,161580,52.62,33950,11.31,-10.66,112.05,36.9,11.3
2025,5,2025-05-30,72,KOSPI,삼성증권,016360,50.03,60500,15.9,32.68,27.1,67.59,21.7
2025,5,2025-05-30,73,KOSDAQ,메지온,140410,48.95,40100,-0.74,42.2,30.62,-1.35,-5.1
2025,5,2025-05-30,74,KOSDAQ,코미팜,041960,48.62,5300,-12.97,30.22,32.17,28.8,3.4
2025,5,2025-05-30,75,KOSDAQ,메디톡스,086900,48.08,169100,-3.21,33.99,28.69,29.48,5.2
2025,5,2025-05-30,76,KOSPI,키움증권,039490,47.55,162600,18.69,42.38,26.14,21.52,40.8
2025,5,2025-05-30,77,KOSDAQ,RFHIC,218410,47.47,19660,27.0,23.34,60.62,19.44,38.6
2025,5,2025-05-30,78,KOSPI,코스맥스,192820,47.38,210000,21.74,22.59,57.89,23.53,33.1
2025,5,2025-05-30,79,KOSPI,이마트,139480,46.85,91300,-0.44,19.97,41.99,48.94,-6.5
2025,5,2025-05-30,80,KOSPI,롯데지주,004990,46.82,29800,31.86,36.38,42.58,13.96,-6.7
2025,5,2025-05-30,81,KOSDAQ,보로노이,310210,45.85,105700,10.56,-5.37,42.65,154.7,3.6
2025,5,2025-05-30,82,KOSPI,CJ,001040,44.79,136300,9.65,32.46,41.98,-1.16,17.8
2025,5,2025-05-30,83,KOSDAQ,현대힘스,460930,44.6,20700,20.56,23.51,44.65,37.91,-10.4
2025,5,2025-05-30,84,KOSPI,롯데쇼핑,023530,43.33,80600,18.88,27.73,40.91,22.31,-7.9
2025,5,2025-05-30,85,KOSPI,DL이앤씨,375500,43.25,48300,11.16,19.26,43.32,42.06,7.2
2025,5,2025-05-30,86,KOSDAQ,서부T&D,006730,43.0,7820,35.53,39.89,32.32,10.14,12.8
2025,5,2025-05-30,87,KOSDAQ,아난티,025980,41.27,7420,9.28,25.55,35.9,23.67,39.9
2025,5,2025-05-30,88,KOSDAQ,브이티,018290,40.8,40800,6.53,20.53,40.21,27.9,-13.5
2025,5,2025-05-30,89,KOSPI,LS ELECTRIC,010120,40.68,252500,24.08,5.21,75.35,18.27,18.4
2025,5,2025-05-30,90,KOSDAQ,한국비엔씨,256840,38.41,5590,34.7,30.46,39.05,7.29,-7.7
2025,5,2025-05-30,91,KOSDAQ,케이엠더블유,032500,38.04,11420,32.33,40.12,35.15,-25.84,13.6
2025,5,2025-05-30,92,KOSDAQ,케어젠,214370,37.18,32400,35.85,20.0,36.13,51.4,5.7
2025,5,2025-05-30,93,KOSDAQ,성광벤드,014620,37.09,25900,-4.95,-6.83,26.03,142.74,15.3
2025,5,2025-05-30,94,KOSPI,GS건설,006360,36.67,22650,24.11,28.91,16.27,51.1,-8.4
2025,5,2025-05-30,95,KOSPI,코웨이,021240,36.5,88900,1.37,9.75,34.9,57.62,8.9
2025,5,2025-05-30,96,KOSDAQ,솔트룩스,304100,36.03,31150,0.16,25.1,17.55,36.03,49.9
2025,5,2025-05-30,97,KOSPI,카카오페이,377300,35.37,37850,19.59,10.51,52.93,22.1,102.6
2025,5,2025-05-30,98,KOSDAQ,비츠로셀,082920,35.13,14130,17.4,16.91,37.59,31.45,0.9
2025,5,2025-05-30,99,KOSDAQ,네오위즈,095660,34.97,25600,9.64,20.75,30.15,26.11,-1.6
2025,5,2025-05-30,100,KOSPI,iM금융지주,139130,34.85,11170,8.66,20.63,25.93,35.56,12.5
2025,5,2025-05-30,101,KOSDAQ,고영,098460,34.6,15060,9.13,-8.84,83.21,9.45,6.6
2025,5,2025-05-30,102,KOSPI,KB금융,105560,33.92,104300,15.63,33.21,8.42,31.36,6.3
2025,5,2025-05-30,103,KOSDAQ,테스,095610,32.98,22400,11.17,7.95,57.52,0.45,13.2
2025,5,2025-05-30,104,KOSPI,NH투자증권,005940,32.96,17240,12.31,15.78,29.43,40.39,16.0
2025,5,2025-05-30,105,KOSPI,삼성E&A,028050,32.79,21750,13.05,32.78,21.17,-7.05,1.6
2025,5,2025-05-30,106,KOSDAQ,레인보우로보틱스,277810,32.78,264500,-2.22,-22.77,74.36,66.88,6.0
2025,5,2025-05-30,107,KOSPI,이수페타시스,007660,32.46,38400,20.57,1.99,77.06,-17.74,36.2
2025,5,2025-05-30,108,KOSDAQ,인텔리안테크,189300,32.35,46900,22.14,34.77,26.08,-20.37,6.8
2025,5,2025-05-30,109,KOSPI,한국앤컴퍼니,000240,31.14,20300,34.97,27.99,17.82,34.17,-5.4
2025,5,2025-05-30,110,KOSPI,한미약품,128940,29.8,311500,15.8,29.79,14.31,9.88,-8.2
2025,5,2025-05-30,111,KOSPI,삼성물산,028260,29.27,149800,22.39,23.29,25.88,10.88,7.7
2025,5,2025-05-30,112,KOSDAQ,현대무벡스,319400,29.27,3855,-14.24,3.49,33.16,35.26,36.4
2025,5,2025-05-30,113,KOSPI,농심,004370,28.51,424000,5.21,24.34,23.26,-7.73,-7.3
2025,5,2025-05-30,114,KOSPI,신한지주,055550,28.22,58100,13.04,26.72,9.62,23.22,5.7
2025,5,2025-05-30,115,KOSDAQ,비올,335890,28.12,10520,25.24,26.59,24.35,-1.41,18.0
2025,5,2025-05-30,116,KOSPI,하이브,352820,27.45,266000,-0.37,3.3,36.27,33.0,16.2
2025,5,2025-05-30,117,KOSDAQ,파크시스템스,140860,27.38,244000,20.2,17.87,20.2,35.11,17.0
2025,5,2025-05-30,118,KOSDAQ,에스앤에스텍,101490,27.38,32300,-6.38,9.86,43.88,-18.64,24.5
2025,5,2025-05-30,119,KOSPI,LG유플러스,032640,27.24,12800,6.49,20.98,10.44,32.64,11.7
2025,5,2025-05-30,120,KOSPI,호텔신라,008770,27.19,49600,12.86,24.62,25.25,-12.83,4.2
2025,5,2025-05-30,121,KOSDAQ,서희건설,035890,27.17,1798,3.75,15.63,18.52,30.76,-4.6
2025,5,2025-05-30,122,KOSPI,하나금융지주,086790,27.02,72700,12.71,22.18,16.51,17.83,18.7
2025,5,2025-05-30,123,KOSPI,F&F,383220,26.9,75500,6.94,6.49,41.12,12.69,4.6
2025,5,2025-05-30,124,KOSDAQ,바이오플러스,099430,26.59,6960,-9.14,1.46,23.4,59.45,-1.1
2025,5,2025-05-30,125,KOSPI,우리금융지주,316140,26.08,19270,8.81,16.22,15.32,35.99,16.5
2025,5,2025-05-30,126,KOSDAQ,데브시스터즈,194480,25.84,40550,2.4,18.74,31.87,-23.06,7.3
2025,5,2025-05-30,127,KOSDAQ,신라젠,215600,25.28,3300,-4.35,33.87,1.69,-17.71,-11.2
2025,5,2025-05-30,128,KOSPI,KT&G,033780,25.0,120200,4.8,22.28,-1.31,43.95,6.2
2025,5,2025-05-30,129,KOSPI,KCC,002380,24.73,307500,23.25,18.5,27.33,4.59,1.5
2025,5,2025-05-30,130,KOSPI,크래프톤,259960,24.73,369000,-0.67,7.42,18.27,47.6,-1.6
2025,5,2025-05-30,131,KOSDAQ,LS마린솔루션,060370,24.63,15666,-0.06,7.6,32.22,12.12,100.8
2025,5,2025-05-30,132,KOSPI,한미사이언스,008930,22.51,35400,21.65,25.75,7.6,12.2,26.6
2025,5,2025-05-30,133,KOSPI,씨에스윈드,112610,21.55,49350,27.19,20.96,23.07,-6.53,-5.0
2025,5,2025-05-30,134,KOSDAQ,카페24,042000,20.89,45400,-24.58,-27.48,36.95,97.39,6.5
2025,5,2025-05-30,135,KOSDAQ,시노펙스,025320,20.61,6190,2.53,29.74,7.45,-31.99,15.5
2025,5,2025-05-30,136,KOSDAQ,쏠리드,050890,19.33,6690,-6.17,-5.37,38.65,15.34,7.8
2025,5,2025-05-30,137,KOSPI,아모레퍼시픽홀딩스,002790,19.01,26200,14.16,23.58,18.55,-31.5,21.2
2025,5,2025-05-30,138,KOSDAQ,바이오다인,314930,18.78,16000,7.89,11.19,-6.6,73.54,-2.8
2025,5,2025-05-30,139,KOSPI,SK하이닉스,000660,18.54,204500,15.21,7.52,27.89,8.09,42.8
