연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2017,9,2017-09-29,1,KOSDAQ,나노스,151910,238.35,2670,25.35,162.28,162.28,162.28,-5.6
2017,9,2017-09-29,2,KOSDAQ,신라젠,215600,221.95,28656,79.17,122.95,278.85,0.0,51.0
2017,9,2017-09-29,3,KOSDAQ,에코프로,086520,158.0,4202,2.46,64.72,155.6,144.59,-14.0
2017,9,2017-09-29,4,KOSDAQ,포스코켐텍,003670,154.06,26975,-10.15,93.18,93.18,154.53,-5.2
2017,9,2017-09-29,5,KOSDAQ,비에이치,090460,145.5,22150,3.99,31.07,130.13,281.9,-1.4
2017,9,2017-09-29,6,KOSDAQ,SKC코오롱PI,178920,135.14,33900,2.42,54.79,120.85,156.82,3.7
2017,9,2017-09-29,7,KOSDAQ,엘앤에프,066970,127.37,32774,-2.62,56.76,128.06,87.03,-8.5
2017,9,2017-09-29,8,KOSDAQ,넵튠,217270,124.11,16300,54.5,100.25,85.23,60.99,-14.7
2017,9,2017-09-29,9,KOSDAQ,내츄럴엔도텍,168330,120.02,48400,-24.84,100.0,54.14,39.88,0.6
2017,9,2017-09-29,10,KOSDAQ,인터플렉스,051370,111.43,53582,10.04,39.09,87.35,192.48,16.8
2017,9,2017-09-29,11,KOSDAQ,지트리비앤티,115450,96.77,12054,3.48,56.95,79.96,59.61,16.8
2017,9,2017-09-29,12,KOSDAQ,동진쎄미켐,005290,95.9,18800,0.27,30.1,101.28,106.14,9.6
2017,9,2017-09-29,13,KOSPI,일진머티리얼즈,020150,95.68,35050,-14.2,13.31,113.59,126.98,-8.0
2017,9,2017-09-29,14,KOSDAQ,넥슨지티,041140,94.13,12700,15.98,72.32,54.88,60.15,-4.3
2017,9,2017-09-29,15,KOSDAQ,큐렉소,060280,93.68,14067,-2.68,35.35,62.76,167.43,-19.9
2017,9,2017-09-29,16,KOSDAQ,콜마비앤에이치,200130,91.4,32650,20.04,61.63,90.94,3.16,4.4
2017,9,2017-09-29,17,KOSDAQ,미래컴퍼니,049950,87.92,60103,-4.05,-12.36,41.57,381.09,-15.0
2017,9,2017-09-29,18,KOSDAQ,아모텍,052710,85.48,26176,12.48,39.75,53.12,148.09,-3.3
2017,9,2017-09-29,19,KOSDAQ,넷게임즈,225570,85.13,15500,50.49,73.18,54.61,46.85,13.7
2017,9,2017-09-29,20,KOSPI,카카오,035720,81.94,28903,17.07,41.88,73.29,76.04,0.0
2017,9,2017-09-29,21,KOSDAQ,피에스케이,031980,70.55,20130,-2.86,20.26,82.7,62.12,-5.5
2017,9,2017-09-29,22,KOSDAQ,코웰패션,033290,69.97,4556,-10.08,29.07,59.47,74.83,-5.4
2017,9,2017-09-29,23,KOSPI,SK하이닉스,000660,67.55,82900,20.85,23.0,64.16,106.22,-0.8
2017,9,2017-09-29,24,KOSDAQ,JYP Ent.,035900,67.21,9990,20.36,11.62,85.0,97.43,16.1
2017,9,2017-09-29,25,KOSDAQ,모다이노칩,080420,58.49,6200,10.71,48.68,40.43,7.36,-1.2
2017,9,2017-09-29,26,KOSPI,메리츠화재,000060,57.91,24650,-2.57,22.94,54.06,60.06,4.3
2017,9,2017-09-29,27,KOSPI,LG화학,051910,56.21,392000,3.43,34.71,33.33,62.32,2.9
2017,9,2017-09-29,28,KOSPI,삼성바이오로직스,207940,56.16,490900,19.26,15.58,95.09,0.0,13.8
2017,9,2017-09-29,29,KOSPI,삼성SDI,006400,55.67,194338,1.02,15.74,43.84,106.77,3.8
2017,9,2017-09-29,30,KOSDAQ,메디포스트,078160,54.77,37530,-6.93,36.89,41.94,14.48,15.4
2017,9,2017-09-29,31,KOSDAQ,실리콘웍스,108320,52.3,44200,0.8,25.93,44.21,48.07,1.6
2017,9,2017-09-29,32,KOSPI,S-Oil,010950,52.11,127500,1.59,34.49,26.87,57.02,0.8
2017,9,2017-09-29,33,KOSPI,엔씨소프트,036570,51.34,464500,20.81,22.4,52.3,57.19,-8.2
2017,9,2017-09-29,34,KOSDAQ,테크윙,089030,50.97,8481,12.03,30.86,45.65,29.34,-0.3
2017,9,2017-09-29,35,KOSDAQ,셀트리온,068270,50.84,111593,23.37,23.37,57.61,40.05,21.9
2017,9,2017-09-29,36,KOSDAQ,티씨케이,064760,48.99,49250,-5.65,13.48,52.01,55.36,5.6
