연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2019,11,2019-11-29,1,KOSDAQ,국일제지,078130,218.9,6850,18.72,41.38,86.14,732.32,-12.7
2019,11,2019-11-29,2,KOSDAQ,에이치엘비생명과학,067630,217.87,10776,-29.49,224.09,50.65,36.89,19.6
2019,11,2019-11-29,3,KOSDAQ,KH바텍,060720,186.74,19700,14.87,121.85,129.87,136.49,16.5
2019,11,2019-11-29,4,KOSDAQ,에이치엘비,028300,183.49,45814,-31.49,172.46,63.97,36.22,-0.2
2019,11,2019-11-29,5,KOSDAQ,젬백스,082270,140.62,25400,-2.5,113.45,56.79,104.84,51.8
2019,11,2019-11-29,6,KOSDAQ,아이씨디,040910,120.1,18200,27.72,62.5,98.91,130.96,8.0
2019,11,2019-11-29,7,KOSPI,F&F,007700,77.92,55250,9.95,40.76,39.34,138.15,1.4
2019,11,2019-11-29,8,KOSDAQ,셀리버리,268600,76.1,16206,57.48,46.11,44.16,143.15,-11.1
2019,11,2019-11-29,9,KOSDAQ,인터플렉스,051370,75.31,15500,-11.68,53.47,45.54,37.17,10.0
2019,11,2019-11-29,10,KOSDAQ,클래시스,214150,74.82,15400,4.41,20.31,27.27,229.06,-8.1
2019,11,2019-11-29,11,KOSDAQ,SFA반도체,036540,74.43,3630,3.71,44.91,22.02,141.2,18.6
2019,11,2019-11-29,12,KOSDAQ,엠씨넥스,097520,71.47,26950,10.91,47.27,27.12,111.37,40.1
2019,11,2019-11-29,13,KOSDAQ,알테오젠,196170,67.11,13879,15.78,60.45,16.73,67.72,34.1
2019,11,2019-11-29,14,KOSDAQ,이오테크닉스,039030,65.09,90000,-6.54,23.29,54.91,88.48,14.8
2019,11,2019-11-29,15,KOSDAQ,SK바이오랜드,052260,65.03,10500,39.07,62.16,35.92,25.75,0.2
2019,11,2019-11-29,16,KOSDAQ,에스티팜,237690,61.28,24700,33.88,57.32,38.76,14.09,20.6
2019,11,2019-11-29,17,KOSDAQ,메지온,140410,58.18,46664,-27.38,37.19,24.6,53.29,36.8
2019,11,2019-11-29,18,KOSDAQ,테스,095610,56.91,20850,1.71,39.93,29.5,52.75,19.9
2019,11,2019-11-29,19,KOSPI,삼성바이오로직스,207940,56.39,572352,-1.25,46.28,31.17,17.64,10.0
2019,11,2019-11-29,20,KOSPI,하이트진로,000080,55.78,28250,-0.7,28.41,41.25,61.43,2.7
2019,11,2019-11-29,21,KOSDAQ,원익IPS,240810,52.35,30500,-7.99,29.79,38.01,39.59,17.5
2019,11,2019-11-29,22,KOSDAQ,네이처셀,007390,51.71,10400,-2.35,66.13,2.76,-15.24,-36.6
2019,11,2019-11-29,23,KOSDAQ,케이엠더블유,032500,49.1,46400,-13.43,-30.23,20.83,300.86,10.1
2019,11,2019-11-29,24,KOSPI,아모레G,002790,48.99,81200,-3.8,37.95,25.6,25.4,1.8
2019,11,2019-11-29,25,KOSPI,현대위아,011210,48.3,53200,3.91,23.29,35.71,62.94,-5.6
2019,11,2019-11-29,26,KOSPI,NAVER,035420,47.27,172000,4.88,17.41,54.26,35.97,8.4
2019,11,2019-11-29,27,KOSDAQ,비에이치,090460,44.15,20800,-8.97,32.48,18.18,36.39,5.5
2019,11,2019-11-29,28,KOSDAQ,아이디스,143160,44.09,31600,-11.85,36.5,24.9,0.32,-19.1
2019,11,2019-11-29,29,KOSDAQ,골프존,215000,43.78,74400,8.93,11.71,25.89,116.28,-7.4
2019,11,2019-11-29,30,KOSDAQ,위닉스,044340,42.55,23700,-12.71,30.22,6.28,63.45,9.9
2019,11,2019-11-29,31,KOSPI,영진약품,003520,42.01,6500,21.72,44.77,18.4,6.73,2.0
2019,11,2019-11-29,32,KOSPI,아모레퍼시픽,090430,41.33,189000,-1.56,45.38,5.59,9.57,5.8
2019,11,2019-11-29,33,KOSDAQ,에코마케팅,230360,41.0,16475,-7.57,20.92,-20.79,165.73,-2.3
2019,11,2019-11-29,34,KOSDAQ,솔브레인,036830,37.92,33769,-6.63,3.38,54.05,34.35,19.7
2019,11,2019-11-29,35,KOSPI,LG이노텍,011070,37.78,122000,0.83,23.86,28.83,22.24,14.8
2019,11,2019-11-29,36,KOSDAQ,덕산네오룩스,213420,37.36,21150,-7.03,3.93,46.88,46.88,24.3
2019,11,2019-11-29,37,KOSPI,SKC,011790,35.04,47450,6.99,3.15,55.83,30.0,7.5
2019,11,2019-11-29,38,KOSPI,한올바이오파마,009420,34.66,33850,1.8,27.26,23.32,7.8,7.2
2019,11,2019-11-29,39,KOSDAQ,동진쎄미켐,005290,33.82,14500,-13.17,6.23,23.93,71.19,15.5
2019,11,2019-11-29,40,KOSDAQ,고영,098460,33.36,20040,6.48,30.81,10.35,24.16,5.3
2019,11,2019-11-29,41,KOSPI,더존비즈온,012510,33.1,71400,-2.72,24.39,8.84,43.09,13.4
2019,11,2019-11-29,42,KOSDAQ,텔콘RF제약,200230,31.98,19601,9.82,43.97,5.06,-18.77,-33.2
2019,11,2019-11-29,43,KOSDAQ,하나머티리얼즈,166090,31.54,15950,-5.9,29.67,9.25,10.0,18.8
2019,11,2019-11-29,44,KOSDAQ,사람인에이치알,143240,30.76,29850,5.11,7.96,30.07,51.91,3.9
2019,11,2019-11-29,45,KOSDAQ,동국제약,086450,30.67,15195,9.21,16.05,29.96,23.42,17.4
2019,11,2019-11-29,46,KOSPI,카카오,035720,30.61,31211,9.89,15.61,24.9,38.22,-1.3
2019,11,2019-11-29,47,KOSDAQ,지트리비앤티,115450,30.52,12396,26.04,39.34,-2.35,27.15,7.7
2019,11,2019-11-29,48,KOSDAQ,NHN한국사이버결제,060250,30.42,11125,-8.7,-7.62,45.86,59.25,14.4
2019,11,2019-11-29,49,KOSDAQ,현대바이오,048410,30.04,6832,2.47,18.39,-16.91,121.39,-3.1
