연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2017,6,2017-06-30,1,KOSDAQ,미래컴퍼니,049950,290.2,68577,23.43,61.52,304.61,466.8,-2.93
2017,6,2017-06-30,2,KOSDAQ,이녹스,088390,173.66,28300,0.0,74.61,104.79,307.9,-22.79
2017,6,2017-06-30,3,KOSDAQ,덕산네오룩스,213420,157.09,29050,25.24,117.16,82.34,136.2,-15.32
2017,6,2017-06-30,4,KOSDAQ,인터플렉스,051370,118.08,38524,16.05,34.7,52.71,335.89,-12.31
2017,6,2017-06-30,5,KOSPI,삼성전기,009150,103.8,102000,23.64,46.76,100.79,103.59,-8.14
2017,6,2017-06-30,6,KOSDAQ,텔콘,200230,102.53,19061,23.6,44.0,65.37,196.81,-33.95
2017,6,2017-06-30,7,KOSDAQ,JYP Ent.,035900,99.31,8950,16.99,65.74,81.73,46.24,-20.67
2017,6,2017-06-30,8,KOSDAQ,에코프로,086520,95.87,2551,21.42,55.17,86.2,64.58,46.81
2017,6,2017-06-30,9,KOSDAQ,휴젤,145020,89.65,190797,19.68,51.58,74.24,76.0,3.91
2017,6,2017-06-30,10,KOSDAQ,엘앤에프,066970,84.79,20907,16.84,45.48,50.83,131.76,19.51
2017,6,2017-06-30,11,KOSDAQ,SKC코오롱PI,178920,84.65,21900,10.61,42.67,56.43,122.11,24.43
2017,6,2017-06-30,12,KOSPI,한국금융지주,071050,83.11,70100,14.54,48.83,67.3,66.51,1.57
2017,6,2017-06-30,13,KOSDAQ,더블유게임즈,192080,82.33,52249,12.39,56.2,54.83,62.15,2.11
2017,6,2017-06-30,14,KOSDAQ,피에스케이,031980,77.55,16739,9.11,51.92,45.76,74.78,9.37
2017,6,2017-06-30,15,KOSPI,LG이노텍,011070,77.28,165000,23.13,20.88,86.65,109.39,-9.09
2017,6,2017-06-30,16,KOSDAQ,에스엠코어,007820,76.89,16900,-6.89,20.71,35.2,206.72,0.89
2017,6,2017-06-30,17,KOSDAQ,동진쎄미켐,005290,75.1,14450,6.25,54.71,43.07,55.21,16.96
2017,6,2017-06-30,18,KOSPI,한진칼,180640,73.91,26500,13.49,35.2,72.64,60.61,-11.13
2017,6,2017-06-30,19,KOSPI,우리은행,000030,70.53,18450,20.59,41.92,44.71,93.8,3.52
2017,6,2017-06-30,20,KOSPI,SK하이닉스,000660,70.12,67400,18.25,33.47,50.78,108.02,-2.08
2017,6,2017-06-30,21,KOSDAQ,우리산업,215360,67.23,38650,24.68,45.03,66.95,13.34,-14.62
2017,6,2017-06-30,22,KOSPI,롯데하이마트,071840,65.69,69800,7.38,30.22,65.4,51.41,-0.29
2017,6,2017-06-30,23,KOSDAQ,모두투어,080160,63.25,31650,5.92,22.77,63.9,71.3,-9.0
2017,6,2017-06-30,24,KOSDAQ,SKC 솔믹스,057500,61.14,4900,-1.9,31.19,2.73,172.22,-7.96
2017,6,2017-06-30,25,KOSPI,메리츠종금증권,008560,60.4,5060,14.09,35.84,46.24,57.14,2.96
2017,6,2017-06-30,26,KOSPI,현대미포조선,010620,59.59,54645,7.39,23.02,62.2,57.74,-1.38
2017,6,2017-06-30,27,KOSPI,NHN엔터테인먼트,181710,59.28,41887,13.42,34.06,59.64,24.49,-4.48
2017,6,2017-06-30,28,KOSPI,삼성SDI,006400,59.12,167904,3.63,24.28,57.34,58.8,-1.75
2017,6,2017-06-30,29,KOSPI,롯데쇼핑,023530,58.93,278260,5.93,39.54,37.02,49.88,-13.34
2017,6,2017-06-30,30,KOSDAQ,원익홀딩스,030530,58.8,8350,4.38,52.09,23.89,30.27,2.99
2017,6,2017-06-30,31,KOSPI,엔씨소프트,036570,58.32,379500,0.26,24.43,53.33,60.81,-4.87
2017,6,2017-06-30,32,KOSPI,하나금융지주,086790,57.25,45250,10.23,22.46,44.8,94.62,12.71
2017,6,2017-06-30,33,KOSDAQ,주성엔지니어링,036930,56.72,13600,17.24,39.92,31.4,62.68,19.85
2017,6,2017-06-30,34,KOSDAQ,다원시스,068240,55.88,16116,28.31,55.13,34.76,0.3,-34.1
2017,6,2017-06-30,35,KOSDAQ,에스에프에이,056190,55.17,44950,0.0,24.17,39.38,80.7,-16.46
2017,6,2017-06-30,36,KOSDAQ,톱텍,108230,54.01,31886,18.18,28.97,40.7,70.6,-10.77
2017,6,2017-06-30,37,KOSDAQ,텍셀네트컴,038540,53.33,7771,17.17,18.95,41.45,104.39,5.03
2017,6,2017-06-30,38,KOSPI,대한항공,003490,53.3,25094,9.01,22.66,50.51,58.62,-8.01
2017,6,2017-06-30,39,KOSPI,NH투자증권,005940,53.15,14850,4.95,18.33,53.89,62.65,-4.71
2017,6,2017-06-30,40,KOSPI,LG전자,066570,52.52,80200,-2.79,18.11,55.43,48.79,-16.33
2017,6,2017-06-30,41,KOSDAQ,원익QnC,074600,52.01,11800,1.29,36.48,31.89,35.69,0.42
2017,6,2017-06-30,42,KOSPI,한화,000880,50.96,47400,-0.94,32.03,35.24,37.65,3.27
2017,6,2017-06-30,43,KOSDAQ,솔브레인,036830,50.23,35687,12.9,43.07,23.18,33.81,-7.93
