연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2023,12,2023-12-28,1,KOSDAQ,제주반도체,080220,318.28,13700,76.32,235.78,176.77,282.68,89.1
2023,12,2023-12-28,2,KOSDAQ,신성델타테크,065350,224.06,41150,-2.37,-1.08,277.87,427.56,79.1
2023,12,2023-12-28,3,KOSDAQ,펩트론,087010,194.65,39007,17.01,19.61,194.24,426.2,-40.0
2023,12,2023-12-28,4,KOSDAQ,시노펙스,025320,192.84,6850,92.09,119.55,141.2,225.11,6.8
2023,12,2023-12-28,5,KOSDAQ,카페24,042000,189.32,28000,69.9,145.18,100.72,183.98,-19.8
2023,12,2023-12-28,6,KOSDAQ,갤럭시아머니트리,094480,182.64,11450,46.98,133.67,99.83,175.9,-17.8
2023,12,2023-12-28,7,KOSDAQ,칩스앤미디어,094360,179.54,31850,3.75,73.33,102.54,351.77,-18.7
2023,12,2023-12-28,8,KOSDAQ,티에프이,425420,177.42,36000,-10.78,18.03,177.99,359.18,-17.2
2023,12,2023-12-28,9,KOSPI,한미반도체,042700,153.89,61700,-2.99,17.08,104.64,436.52,-4.9
2023,12,2023-12-28,10,KOSDAQ,뷰노,338220,145.75,42000,-5.72,7.55,47.89,573.08,-30.6
2023,12,2023-12-28,11,KOSDAQ,가온칩스,399720,142.36,57200,11.5,53.76,82.17,302.82,6.1
2023,12,2023-12-28,12,KOSDAQ,티이엠씨,425040,136.71,51600,159.95,162.93,76.71,0.0,-63.9
2023,12,2023-12-28,13,KOSDAQ,툴젠,199800,131.86,70200,-8.12,109.87,73.55,27.87,-30.6
2023,12,2023-12-28,14,KOSDAQ,레인보우로보틱스,277810,131.81,176000,-0.79,4.39,91.93,410.89,-18.1
2023,12,2023-12-28,15,KOSDAQ,우리기술투자,041190,122.52,6440,16.25,104.44,55.74,71.73,-5.1
2023,12,2023-12-28,16,KOSPI,금양,001570,119.8,109200,-14.89,-9.23,105.65,356.9,-28.5
2023,12,2023-12-28,17,KOSDAQ,텔레칩스,054450,113.2,33300,7.42,44.16,78.17,201.36,-20.3
2023,12,2023-12-28,18,KOSDAQ,HPSP,403870,109.95,43850,-5.5,45.44,53.86,227.85,2.5
2023,12,2023-12-28,19,KOSPI,한올바이오파마,009420,109.12,44300,29.72,35.68,113.49,148.88,-30.4
2023,12,2023-12-28,20,KOSDAQ,엠로,058970,105.95,69000,-10.74,3.14,32.69,424.71,-5.9
2023,12,2023-12-28,21,KOSDAQ,코스메카코리아,241710,100.51,36300,3.12,32.97,47.86,254.15,2.6
2023,12,2023-12-28,22,KOSDAQ,루닛,328130,98.38,76688,-17.94,-8.8,15.95,469.28,-25.2
2023,12,2023-12-28,23,KOSDAQ,에이디테크놀로지,200710,97.94,32300,14.34,48.17,59.51,162.6,-19.0
2023,12,2023-12-28,24,KOSPI,한진칼,180640,97.08,72800,35.06,71.9,55.39,94.39,0.3
2023,12,2023-12-28,25,KOSDAQ,위메이드,112040,95.89,60900,13.62,65.04,55.95,93.03,-15.3
2023,12,2023-12-28,26,KOSDAQ,오픈엣지테크놀로지,394280,95.62,25650,16.86,41.17,33.66,246.15,-21.6
2023,12,2023-12-28,27,KOSDAQ,HLB,028300,92.63,50700,58.93,69.0,63.56,87.17,33.7
2023,12,2023-12-28,28,KOSPI,이수페타시스,007660,91.87,28640,-2.97,5.55,4.43,423.11,-6.6
2023,12,2023-12-28,29,KOSDAQ,테크윙,089030,91.2,11450,19.77,69.88,37.29,103.01,39.1
