연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2017,11,2017-11-30,1,KOSDAQ,신라젠,215600,653.63,70841,63.71,342.92,784.08,0.0,-15.39
2017,11,2017-11-30,2,KOSDAQ,셀트리온제약,068760,301.37,46033,81.8,221.46,206.85,185.72,2.48
2017,11,2017-11-30,3,KOSDAQ,네이처셀,007390,292.18,16471,149.3,161.36,261.6,310.75,33.62
2017,11,2017-11-30,4,KOSDAQ,에이치엘비,028300,237.74,14368,44.71,167.51,171.56,134.46,7.06
2017,11,2017-11-30,5,KOSDAQ,텔콘,200230,217.92,31814,97.98,180.97,106.29,198.0,26.27
2017,11,2017-11-30,6,KOSDAQ,SKC코오롱PI,178920,194.32,54000,53.63,63.14,172.73,340.82,-12.5
2017,11,2017-11-30,7,KOSDAQ,녹십자랩셀,144510,187.38,58000,119.28,145.76,129.25,150.0,-13.79
2017,11,2017-11-30,8,KOSDAQ,CMG제약,058820,165.71,7343,124.15,112.1,115.97,214.34,-18.96
2017,11,2017-11-30,9,KOSDAQ,비에이치,090460,164.32,29200,33.64,37.09,133.6,372.87,-6.51
2017,11,2017-11-30,10,KOSDAQ,프로스테믹스,203690,164.23,42100,102.89,117.29,129.43,131.32,-15.08
2017,11,2017-11-30,11,KOSDAQ,인터플렉스,051370,144.23,68000,8.66,39.65,104.84,309.1,-34.12
2017,11,2017-11-30,12,KOSPI,락앤락,115390,137.04,29394,34.64,85.67,103.84,117.54,-6.52
2017,11,2017-11-30,13,KOSDAQ,나노스,151910,134.65,2690,6.75,26.29,164.24,164.24,-13.57
2017,11,2017-11-30,14,KOSDAQ,와이아이케이,232140,132.73,6150,88.36,88.07,83.58,190.78,18.54
2017,11,2017-11-30,15,KOSDAQ,셀트리온,068270,131.63,157252,15.6,73.85,109.31,105.06,12.69
2017,11,2017-11-30,16,KOSDAQ,에코프로,086520,123.46,4698,30.07,14.56,123.61,280.1,6.49
