연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2022,11,2022-11-30,1,KOSDAQ,하이드로리튬,101670,1607.49,25450,66.89,825.45,1198.47,1806.37,-10.02
2022,11,2022-11-30,2,KOSPI,금양,001570,476.63,29150,6.0,141.91,517.58,527.56,-18.01
2022,11,2022-11-30,3,KOSDAQ,WI,073570,436.55,19500,27.04,333.33,239.13,278.64,-24.36
2022,11,2022-11-30,4,KOSDAQ,양지사,030960,326.78,36400,-19.29,141.06,291.82,320.81,-12.36
2022,11,2022-11-30,5,KOSDAQ,미래나노텍,095500,213.6,20800,41.98,87.39,149.1,387.69,-27.88
2022,11,2022-11-30,6,KOSDAQ,다우데이타,032190,168.55,28100,80.71,131.28,112.88,116.15,10.14
2022,11,2022-11-30,7,KOSDAQ,에스티큐브,052020,139.48,17951,5.12,-5.57,225.02,162.25,-26.41
2022,11,2022-11-30,8,KOSPI,서울가스,017390,122.43,408500,23.98,58.95,96.39,159.37,4.04
2022,11,2022-11-30,9,KOSPI,대성홀딩스,016710,93.0,113000,14.49,27.54,85.25,156.24,-3.1
2022,11,2022-11-30,10,KOSDAQ,대보마그네틱,290670,87.83,86300,42.64,36.77,58.64,188.15,-26.3
2022,11,2022-11-30,11,KOSDAQ,선광,003100,77.42,126300,13.07,26.93,64.45,131.32,6.18
2022,11,2022-11-30,12,KOSDAQ,한국정보통신,025770,77.38,13850,6.13,37.81,71.62,62.75,-17.69
2022,11,2022-11-30,13,KOSDAQ,모트렉스,118990,68.09,17950,14.33,35.98,45.93,96.0,-24.23
2022,11,2022-11-30,14,KOSPI,포스코케미칼,003670,63.61,211795,9.52,30.06,67.43,38.73,-17.62
2022,11,2022-11-30,15,KOSDAQ,진성티이씨,036890,60.31,15750,45.83,49.29,32.35,69.35,-16.51
2022,11,2022-11-30,16,KOSDAQ,에코프로,086520,54.9,26680,-1.41,21.84,69.71,11.45,-24.25
2022,11,2022-11-30,17,KOSDAQ,포스코엠텍,009520,52.95,10200,37.28,38.96,39.34,47.83,-21.67
2022,11,2022-11-30,18,KOSPI,현대로템,064350,43.94,31850,30.8,5.12,64.6,68.52,-10.83
2022,11,2022-11-30,19,KOSDAQ,네오위즈,095660,43.89,40450,12.05,2.53,73.98,36.42,-8.65
2022,11,2022-11-30,20,KOSDAQ,레인보우로보틱스,277810,42.01,33050,12.8,7.31,43.38,85.15,4.24
2022,11,2022-11-30,21,KOSDAQ,카나리아바이오,016790,38.37,5002,-0.34,-36.04,-45.36,449.07,-17.33
2022,11,2022-11-30,22,KOSPI,LG에너지솔루션,373220,35.4,587000,11.17,26.92,32.21,0.0,-25.81
2022,11,2022-11-30,23,KOSPI,현대두산인프라코어,042670,34.75,8290,49.37,34.36,29.53,11.88,-3.5
