연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2017,8,2017-08-31,1,KOSDAQ,유니슨,018000,211.5,3431,-5.79,94.06,203.63,166.38,-12.71
2017,8,2017-08-31,2,KOSDAQ,포스코켐텍,003670,205.23,30023,57.53,125.26,151.93,202.77,-10.15
2017,8,2017-08-31,3,KOSDAQ,큐렉소,060280,198.53,14454,35.91,80.77,197.22,212.45,-2.68
2017,8,2017-08-31,4,KOSPI,일진머티리얼즈,020150,182.3,40850,9.08,86.69,175.77,134.41,-14.2
2017,8,2017-08-31,5,KOSDAQ,비에이치,090460,181.2,21300,2.65,70.4,137.99,282.06,3.99
2017,8,2017-08-31,6,KOSDAQ,에코프로,086520,180.99,4101,9.51,95.19,164.75,121.8,2.46
2017,8,2017-08-31,7,KOSDAQ,나노스,151910,167.08,2130,-16.14,109.23,109.23,109.23,25.35
2017,8,2017-08-31,8,KOSDAQ,엘앤에프,066970,162.98,33655,34.69,88.08,154.73,110.44,-2.62
2017,8,2017-08-31,9,KOSDAQ,내츄럴엔도텍,168330,161.78,64400,31.16,125.96,99.38,87.76,-24.84
2017,8,2017-08-31,10,KOSDAQ,미래컴퍼니,049950,156.96,62637,-5.91,12.74,120.28,427.25,-4.05
2017,8,2017-08-31,11,KOSDAQ,SKC코오롱PI,178920,149.16,33100,21.47,67.17,135.59,159.61,2.42
2017,8,2017-08-31,12,KOSDAQ,동진쎄미켐,005290,112.69,18750,10.95,37.87,119.56,124.01,0.27
2017,8,2017-08-31,13,KOSDAQ,인터플렉스,051370,105.74,48693,44.14,46.68,79.14,188.24,10.04
2017,8,2017-08-31,14,KOSDAQ,코웰패션,033290,104.63,5067,52.21,62.14,93.18,93.84,-10.08
2017,8,2017-08-31,15,KOSDAQ,피에스케이,031980,87.01,20723,13.2,35.08,91.77,78.46,-2.86
2017,8,2017-08-31,16,KOSDAQ,한국전자금융,063570,84.8,11550,10.0,41.03,84.5,58.65,-13.42
2017,8,2017-08-31,17,KOSDAQ,지트리비앤티,115450,84.31,11649,47.59,63.52,66.99,47.59,3.48
2017,8,2017-08-31,18,KOSDAQ,테고사이언스,191420,77.19,40450,9.03,43.44,66.98,53.8,-10.75
2017,8,2017-08-31,19,KOSPI,LG이노텍,011070,77.15,184500,23.0,37.69,53.75,123.64,-16.53
2017,8,2017-08-31,20,KOSDAQ,덕산네오룩스,213420,72.72,25000,1.63,7.78,102.86,76.95,-12.8
2017,8,2017-08-31,21,KOSDAQ,주성엔지니어링,036930,72.12,16300,0.0,40.52,52.34,67.7,-12.88
2017,8,2017-08-31,22,KOSPI,메리츠화재,000060,70.95,25300,6.98,34.57,64.29,62.7,-2.57
2017,8,2017-08-31,23,KOSDAQ,티씨케이,064760,70.9,52200,5.03,38.28,59.39,57.94,-5.65
2017,8,2017-08-31,24,KOSPI,삼성전기,009150,70.68,101000,7.79,22.42,72.65,89.85,0.99
2017,8,2017-08-31,25,KOSPI,풍산,103140,63.17,57000,14.69,37.68,39.19,81.82,-10.0
2017,8,2017-08-31,26,KOSDAQ,실리콘웍스,108320,59.02,43850,23.0,39.65,42.37,53.59,0.8
2017,8,2017-08-31,27,KOSDAQ,아모텍,052710,58.87,23271,28.83,20.17,52.52,111.21,12.48
2017,8,2017-08-31,28,KOSPI,삼성바이오로직스,207940,58.12,411627,4.04,28.64,72.04,0.0,19.26
2017,8,2017-08-31,29,KOSPI,SK하이닉스,000660,56.58,68600,3.94,20.35,46.9,88.2,20.85
2017,8,2017-08-31,30,KOSDAQ,휴젤,145020,55.71,197788,-0.24,24.06,57.35,38.66,-9.17
2017,8,2017-08-31,31,KOSDAQ,네이처셀,007390,55.5,6302,18.28,38.35,39.67,43.16,-11.82
2017,8,2017-08-31,32,KOSPI,LG화학우,051915,53.78,263000,14.6,29.24,48.17,46.11,-3.61
2017,8,2017-08-31,33,KOSPI,S-Oil,010950,53.59,125500,7.73,21.26,45.25,77.51,1.59
2017,8,2017-08-31,34,KOSPI,우리은행,000030,52.8,18600,-2.62,21.57,39.85,75.47,-4.03
2017,8,2017-08-31,35,KOSDAQ,메디포스트,078160,52.47,40325,32.31,32.12,57.27,23.0,-6.93
2017,8,2017-08-31,36,KOSPI,삼성SDI,006400,51.85,192380,16.62,18.73,52.33,70.13,1.02
2017,8,2017-08-31,37,KOSPI,카카오,035720,51.37,24688,2.5,24.5,44.03,51.29,17.07
2017,8,2017-08-31,38,KOSPI,하나금융지주,086790,49.23,49000,-3.92,19.37,39.01,67.24,-3.37
2017,8,2017-08-31,39,KOSDAQ,우리산업,215360,48.52,37000,12.12,19.35,58.8,30.28,0.14
2017,8,2017-08-31,40,KOSPI,현대해상,001450,46.19,46200,1.76,22.38,42.59,36.69,-1.95
2017,8,2017-08-31,41,KOSDAQ,서울반도체,046890,43.42,22950,10.34,20.47,36.61,54.03,9.37
2017,8,2017-08-31,42,KOSDAQ,오스템임플란트,048260,43.02,607110,19.13,36.9,24.31,25.83,-2.51
2017,8,2017-08-31,43,KOSDAQ,휴온스글로벌,084110,42.33,36050,31.28,24.66,57.75,-0.11,-5.68
2017,8,2017-08-31,44,KOSPI,LG화학,051910,42.27,379000,15.55,25.5,33.92,40.11,3.43
2017,8,2017-08-31,45,KOSPI,메리츠금융지주,138040,41.78,16750,10.2,17.54,42.55,42.55,-1.79
2017,8,2017-08-31,46,KOSPI,한화케미칼,009830,41.26,42749,4.9,18.62,39.45,38.09,-8.2
2017,8,2017-08-31,47,KOSPI,한국금융지주,071050,39.5,65700,-7.72,7.35,38.61,63.84,-6.85
2017,8,2017-08-31,48,KOSPI,팬오션,028670,38.65,6430,10.29,16.91,24.37,74.97,-16.17
2017,8,2017-08-31,49,KOSDAQ,넥슨지티,041140,38.16,10950,53.36,38.78,21.26,35.86,15.98
2017,8,2017-08-31,50,KOSPI,POSCO,005490,37.08,343500,3.46,21.81,21.16,48.7,-7.71
2017,8,2017-08-31,51,KOSDAQ,나스미디어,089600,36.72,38297,-9.82,9.66,37.79,40.67,10.3
2017,8,2017-08-31,52,KOSDAQ,에스엠코어,007820,36.56,16550,-2.93,-8.82,40.85,113.0,-14.5
2017,8,2017-08-31,53,KOSPI,롯데하이마트,071840,36.43,68400,-1.72,5.23,41.61,55.45,-3.95
2017,8,2017-08-31,54,KOSDAQ,테스,095610,35.42,30400,1.67,7.04,39.45,52.0,4.77
2017,8,2017-08-31,55,KOSDAQ,NHN한국사이버결제,060250,34.92,8531,-8.33,24.0,29.67,-3.88,-9.98
2017,8,2017-08-31,56,KOSDAQ,심텍,222800,34.51,12321,24.52,18.81,18.81,74.77,-7.34
