기준일(월말),시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),3-1개월(%),6-1개월(%),12-1개월(%),모멘텀스코어,다음달수익률(%),전달순위
2026-03-31,KOSDAQ,와이씨,232140,14152,16810,-22.2,16.1,24.5,55.1,49.17,60.0,99.26,47.2,2.62,113.0
2026-03-31,KOSDAQ,리가켐바이오,141080,62347,192000,0.2,10.5,36.7,102.3,10.36,36.44,102.0,47.1,-11.3,
2026-03-31,KOSDAQ,동국제약,086450,13026,23600,15.7,37.6,25.0,61.5,18.95,8.05,39.63,47.1,22.03,
2026-03-31,KOSDAQ,LS마린솔루션,060370,15123,29100,-13.1,-2.8,30.5,134.0,11.85,50.22,169.38,46.3,-0.52,161.0
2026-03-31,KOSPI,신한지주,055550,433834,87700,-9.5,14.0,23.9,86.4,26.01,36.86,105.95,45.2,4.22,173.0
2026-03-31,KOSPI,코스모신소재,005070,17271,51600,-11.6,19.2,33.2,35.8,34.87,50.71,53.68,44.9,0.78,
2026-03-31,KOSPI,JB금융지주,175330,54593,29700,-6.5,15.8,29.4,70.6,23.78,38.34,82.37,44.7,-2.36,202.0
2026-03-31,KOSDAQ,나노신소재,121600,7912,61200,-14.3,22.5,35.1,6.6,42.94,57.62,24.39,44.0,5.88,228.0
2026-03-31,KOSDAQ,HPSP,403870,34277,40900,-8.8,22.1,21.2,56.4,33.88,32.89,71.51,43.9,1.83,
2026-03-31,KOSPI,KB금융,105560,546971,141900,-10.8,13.8,22.9,79.6,27.51,37.66,101.27,43.8,3.38,180.0
2026-03-31,KOSPI,하나금융지주,086790,309498,106600,-12.5,13.3,22.2,78.9,29.44,39.68,104.36,43.8,4.32,176.0
2026-03-31,KOSPI,GS건설,006360,24647,25100,12.1,27.4,36.4,48.0,13.71,21.74,32.08,43.7,14.74,
2026-03-31,KOSDAQ,솔브레인홀딩스,036830,10559,45400,-18.5,21.7,6.8,63.6,49.33,31.06,100.72,42.8,13.44,
2026-03-31,KOSDAQ,코미코,183300,11548,107300,-3.5,21.4,10.2,91.6,25.79,14.17,98.57,42.3,2.89,
2026-03-31,KOSPI,BNK금융지주,138930,53779,17890,-10.2,12.7,22.6,74.5,25.58,36.6,94.44,41.5,-3.13,185.0
2026-03-31,KOSDAQ,성광벤드,014620,10290,35100,0.3,36.3,7.0,44.1,35.92,6.71,43.74,41.2,10.4,248.0
2026-03-31,KOSPI,BGF리테일,282330,23609,139300,11.6,32.9,29.0,27.3,19.08,15.56,14.08,40.5,-1.94,
2026-03-31,KOSDAQ,유일로보틱스,388720,9613,87000,-28.9,4.6,27.9,41.9,47.12,80.0,99.67,40.5,-6.21,59.0
2026-03-31,KOSDAQ,동진쎄미켐,005290,23007,44250,-19.4,20.7,7.5,51.8,49.8,33.41,88.34,40.4,1.13,97.0
2026-03-31,KOSDAQ,덕산네오룩스,213420,10391,50200,20.2,37.5,6.4,85.9,14.38,-11.55,54.63,40.3,-16.63,
2026-03-31,KOSDAQ,큐로셀,372320,7684,49100,-9.7,9.2,19.2,91.4,21.02,32.04,112.09,40.1,4.07,140.0
2026-03-31,KOSPI,포스코DX,022100,46674,29450,-25.1,2.4,40.2,20.7,36.7,87.14,61.07,38.7,4.24,101.0
2026-03-31,KOSPI,iM금융지주,139130,26631,16710,-9.1,7.5,21.4,86.1,18.26,33.65,104.79,38.5,-0.78,
2026-03-31,KOSDAQ,코스메카코리아,241710,7764,79700,-5.7,19.7,8.9,75.2,26.88,15.44,85.71,38.0,-8.78,124.0
2026-03-31,KOSDAQ,포스코엠텍,009520,7416,17200,-13.4,8.9,30.9,40.4,25.71,51.07,62.04,37.3,3.55,
2026-03-31,KOSDAQ,심텍,222800,21621,47450,-12.1,-3.9,10.6,144.0,9.42,25.87,177.63,37.1,22.02,
2026-03-31,KOSPI,현대모비스,012330,353857,378000,-26.9,1.3,26.6,45.1,38.61,73.2,98.46,36.9,3.17,118.0
2026-03-31,KOSDAQ,가온칩스,399720,7029,56700,-18.5,9.7,20.0,47.1,34.62,47.3,80.54,36.4,6.88,136.0
2026-03-31,KOSPI,두산로보틱스,454910,52763,79500,-25.4,1.9,20.6,58.4,36.54,61.61,112.15,36.2,2.39,94.0
2026-03-31,KOSPI,이마트,139480,25443,95700,-8.9,17.7,26.8,18.0,29.15,39.07,29.47,35.6,-3.66,
2026-03-31,KOSPI,SK오션플랜트,100090,16150,26850,39.1,32.6,9.6,119.2,-4.69,-21.22,57.55,35.1,-3.72,
2026-03-31,KOSPI,한국타이어앤테크놀로지,161390,66025,54100,-25.8,-7.2,41.1,37.1,25.04,90.09,84.79,35.1,-1.48,134.0
2026-03-31,KOSDAQ,리브스메드,491000,15870,65600,-26.9,26.9,0.0,0.0,73.5,36.74,36.74,34.9,-3.05,
2026-03-31,KOSPI,롯데케미칼,011170,37642,80600,-16.0,14.7,19.1,23.2,36.42,41.65,46.64,33.9,9.18,177.0
2026-03-31,KOSPI,GS리테일,007070,18602,21900,-0.5,9.0,31.5,53.6,9.45,32.13,54.28,33.9,1.6,
2026-03-31,KOSPI,CJ대한통운,000120,23268,103400,-21.7,9.3,22.8,19.8,39.53,56.77,52.95,33.6,-1.35,
2026-03-31,KOSPI,오리온,271560,51396,128000,-4.0,21.1,23.6,8.6,26.21,28.76,13.15,32.4,1.56,210.0
2026-03-31,KOSPI,한화오션,042660,370453,120200,-14.9,5.8,9.0,79.1,24.3,28.01,110.43,32.4,0.58,171.0
2026-03-31,KOSPI,대한조선,439260,34018,85700,-13.9,27.9,5.9,0.0,48.51,22.99,16.1,32.2,3.03,
2026-03-31,KOSPI,KT&G,033780,177404,159200,-2.4,12.0,19.2,57.5,14.78,22.08,61.33,31.9,-2.83,189.0
2026-03-31,KOSPI,한국전력,015760,256143,41650,-28.8,-11.8,15.5,92.4,23.94,62.27,170.21,31.2,-4.2,95.0
2026-03-31,KOSPI,POSCO홀딩스,005490,279623,332500,-19.5,9.0,20.5,19.4,35.41,49.64,48.29,31.1,3.91,203.0
2026-03-31,KOSPI,삼성중공업,010140,235840,24450,-15.5,1.5,11.6,81.4,20.12,32.19,114.76,31.0,9.61,155.0
2026-03-31,KOSPI,한화엔진,082740,36841,43550,-19.4,1.4,-3.0,104.9,25.73,20.27,154.12,30.3,1.38,138.0
2026-03-31,KOSPI,한전KPS,051600,25110,55500,-10.5,12.2,16.5,32.8,25.38,30.12,48.33,29.8,0.54,
2026-03-31,KOSDAQ,에스에프에이,056190,9444,26000,-23.1,11.1,9.5,22.6,44.44,42.32,59.43,29.7,1.15,
2026-03-31,KOSPI,아모레퍼시픽,090430,74695,137200,-9.4,14.8,12.2,35.3,26.69,23.79,49.31,29.7,-6.92,226.0
2026-03-31,KOSDAQ,씨엠티엑스,388210,11018,124100,-19.4,24.2,0.0,0.0,54.15,24.09,24.09,29.1,-7.17,
2026-03-31,KOSDAQ,오스코텍,039200,18096,50600,-3.3,11.9,8.0,68.4,15.71,11.63,74.04,28.9,-6.52,98.0
2026-03-31,KOSPI,영원무역,111770,36113,78500,-19.0,-4.0,21.0,60.2,18.46,49.31,97.76,28.8,3.82,89.0
2026-03-31,KOSPI,CJ,001040,53452,189000,-13.5,9.9,3.0,62.5,27.03,19.07,87.88,28.7,-3.07,129.0
2026-03-31,KOSPI,KT,030200,148944,60400,-5.3,14.8,19.6,21.8,21.29,26.34,28.63,28.7,-2.15,214.0
2026-03-31,KOSPI,현대제철,004020,45972,33650,-27.6,8.4,-0.9,34.6,49.76,36.97,86.0,27.0,2.38,253.0
2026-03-31,KOSPI,코리안리,003690,23670,12240,-12.1,6.1,12.3,49.8,20.62,27.71,70.38,27.0,-0.74,
2026-03-31,KOSPI,셀트리온,068270,447540,197200,-17.3,9.0,13.7,21.1,31.77,37.54,46.51,26.9,-1.77,195.0
2026-03-31,KOSPI,LG,003550,135098,82800,-23.1,2.6,15.0,28.2,33.46,49.58,66.72,26.8,5.8,199.0
2026-03-31,KOSPI,금호타이어,073240,16747,5950,-14.8,1.5,25.9,25.7,19.11,47.72,47.41,26.7,-2.02,
2026-03-31,KOSPI,HL만도,204320,22445,49050,-21.9,-16.4,46.0,27.1,6.98,86.9,62.69,26.2,-2.55,80.0
2026-03-31,KOSPI,기업은행,024110,170250,21350,-17.1,1.9,9.7,50.1,22.91,32.32,81.08,25.0,0.0,191.0
2026-03-31,KOSPI,에스원,012750,34009,85700,-2.4,18.9,1.9,33.1,21.78,4.4,36.34,23.9,4.43,222.0
2026-03-31,KOSPI,카카오페이,377300,66327,48850,-27.0,-0.5,-9.2,70.8,36.25,24.35,133.92,22.6,0.41,170.0
2026-03-31,KOSPI,엔씨소프트,036570,45242,224000,-3.0,11.2,3.7,49.9,14.64,6.94,54.62,22.3,-6.25,205.0
2026-03-31,KOSPI,한국콜마,161890,17632,76000,-0.4,22.4,-2.3,21.2,22.87,-1.93,21.69,21.2,-1.71,
2026-03-31,KOSPI,서울보증보험,031210,33269,52200,-10.5,4.9,2.2,53.8,17.19,14.09,71.72,21.0,-8.72,230.0
2026-03-31,KOSPI,SK리츠,395400,19114,6220,5.2,7.4,24.2,26.6,2.07,17.96,20.24,20.7,2.09,
2026-03-31,KOSPI,LG에너지솔루션,373220,955890,394500,-7.6,7.1,13.5,17.9,15.88,22.88,27.65,19.8,3.55,267.0
2026-03-31,KOSPI,한국앤컴퍼니,000240,21645,24000,-23.3,-8.2,4.3,58.4,19.69,36.09,106.6,18.9,-5.0,188.0
2026-03-31,KOSPI,LG유플러스,032640,68256,15530,-6.1,5.5,1.2,50.8,12.36,7.75,60.58,18.2,2.25,208.0
2026-03-31,KOSPI,SK가스,018670,23852,269000,15.5,19.6,16.2,8.9,3.56,0.65,-5.67,17.8,-4.09,
2026-03-31,KOSPI,아모레퍼시픽홀딩스,002790,20376,27650,-11.8,3.0,3.8,38.2,16.76,17.64,56.75,17.8,-3.62,
2026-03-31,KOSDAQ,HK이노엔,195940,13329,49050,-9.2,-0.5,10.5,40.9,9.53,21.62,55.17,17.6,-4.08,
2026-03-31,KOSPI,롯데지주,004990,28273,27300,-23.6,3.2,-5.7,27.6,35.16,23.49,67.06,17.1,-1.28,211.0
2026-03-31,KOSPI,대웅제약,069620,17298,160000,-9.2,-7.1,19.4,41.6,2.32,31.57,56.02,16.9,-6.69,
2026-03-31,KOSDAQ,파크시스템스,140860,16304,234500,-18.7,12.2,-9.5,11.9,38.04,11.39,37.71,16.8,-0.64,
2026-03-31,KOSPI,SK이노베이션,096770,205906,108700,-14.9,7.4,8.2,-3.3,26.19,27.06,13.61,16.8,12.05,272.0
2026-03-31,KOSPI,카카오뱅크,323410,112820,23950,-11.8,10.9,0.8,8.6,25.69,14.32,23.13,16.7,-1.25,268.0
2026-03-31,KOSPI,현대엘리베이터,017800,34166,83300,-15.6,-5.7,4.1,54.0,11.78,23.37,82.44,16.1,4.92,167.0
2026-03-31,KOSDAQ,HLB,028300,69487,50600,-2.3,-0.4,33.3,-8.2,1.97,36.5,-5.99,15.9,3.16,229.0
2026-03-31,KOSPI,금호석유화학,011780,32149,117900,-23.1,-2.3,12.9,-2.3,27.09,46.93,27.09,15.7,4.75,178.0
2026-03-31,KOSPI,현대해상,001450,26462,30150,-12.2,-2.1,7.1,38.0,11.53,22.02,57.21,15.6,-1.82,
2026-03-31,KOSPI,하이브,352820,110253,299000,-22.8,-9.4,12.4,27.0,17.42,45.68,64.54,15.5,-14.38,164.0
2026-03-31,KOSPI,대한항공,003490,85058,23550,-16.2,4.4,3.5,10.6,24.61,23.52,31.92,15.5,-1.91,247.0
2026-03-31,KOSPI,HD현대마린엔진,071970,25610,68700,-21.3,-23.2,-17.1,159.2,-2.46,5.31,229.43,15.3,9.9,149.0
2026-03-31,KOSPI,한진칼,180640,71569,107800,-31.0,-13.1,7.3,32.9,26.05,55.52,92.73,15.3,-0.56,212.0
2026-03-31,KOSPI,한미사이언스,008930,25988,37100,-14.9,2.3,-4.6,40.8,20.28,12.08,65.46,15.2,2.43,238.0
2026-03-31,KOSPI,코스맥스,192820,20440,196500,3.4,20.6,-8.4,19.5,16.56,-11.42,15.57,14.4,-8.35,
2026-03-31,KOSPI,LG화학,051910,228366,299000,-28.4,-10.2,7.6,22.0,25.38,50.18,70.41,14.2,8.19,265.0
2026-03-31,KOSDAQ,지투지바이오,456160,10969,65800,-39.2,-1.8,-9.7,0.0,61.49,48.48,64.44,13.3,0.76,
2026-03-31,KOSPI,HD현대중공업,329180,493317,465000,-22.9,-8.6,-9.7,66.7,18.47,17.09,116.13,13.0,1.08,204.0
2026-03-31,KOSDAQ,셀트리온제약,068760,23895,54800,-23.7,-5.5,4.5,15.5,23.79,36.86,51.28,12.7,-0.18,172.0
2026-03-31,KOSDAQ,젬백스,082270,12217,33950,-27.1,17.1,-32.6,3.2,60.69,-7.54,41.64,11.5,-18.56,251.0
2026-03-31,KOSPI,삼성카드,029780,61405,53100,-15.7,-5.0,1.5,32.6,12.7,20.46,57.3,11.1,-0.19,194.0
2026-03-31,KOSPI,미스토홀딩스,081660,22059,41000,-16.3,-4.0,6.4,8.0,14.75,27.11,29.12,9.8,1.34,
2026-03-31,KOSPI,두산밥캣,241560,59239,56900,-12.5,-1.4,2.5,13.8,12.65,17.12,30.0,9.1,8.61,239.0
2026-03-31,KOSPI,녹십자,006280,16174,142900,-15.5,-10.1,10.6,17.0,6.35,30.88,38.49,8.4,-3.15,
2026-03-31,KOSDAQ,실리콘투,257720,23795,38150,-13.0,-1.3,-16.7,56.0,13.45,-4.26,79.35,8.3,1.97,198.0
2026-03-31,KOSPI,현대백화점,069960,16903,79200,-28.0,-10.6,-10.5,32.2,24.15,24.29,83.64,6.7,-5.68,
2026-03-31,KOSDAQ,신성델타테크,065350,14676,54700,-22.1,-3.5,-1.3,-4.9,23.81,26.71,22.09,6.6,-2.38,175.0
2026-03-31,KOSPI,현대로템,064350,230290,169500,-26.5,-9.8,-22.6,61.4,22.67,5.25,119.52,6.4,24.48,133.0
2026-03-31,KOSPI,HD한국조선해양,009540,266106,344000,-23.6,-15.5,-16.3,71.1,10.57,9.49,123.88,5.5,9.3,223.0
2026-03-31,KOSPI,SNT다이내믹스,003570,16327,48300,-13.8,3.6,-33.2,58.4,20.17,-22.54,83.61,4.9,1.66,
2026-03-31,KOSPI,삼성에스디에스,018260,117072,150100,-23.0,-12.5,-8.6,29.2,13.7,18.76,67.81,3.1,0.8,235.0
2026-03-31,KOSPI,동서,026960,27018,27350,-0.4,1.9,1.7,2.6,2.23,2.04,3.0,3.0,-0.91,260.0
2026-03-31,KOSPI,삼성화재,000810,205439,440500,-16.9,-11.4,-2.4,23.2,6.64,17.39,48.25,2.8,1.36,196.0
2026-03-31,KOSPI,메리츠금융지주,138040,187253,111400,-12.4,-1.5,-1.9,-8.7,12.38,11.98,4.18,2.3,-0.54,243.0
2026-03-31,KOSDAQ,알지노믹스,476830,24579,197600,33.5,23.1,0.0,0.0,-7.79,-25.1,-25.1,1.7,-10.73,
2026-03-31,KOSDAQ,필옵틱스,161580,8518,36100,-31.4,-17.7,-3.6,8.4,19.95,40.45,57.96,1.4,0.83,122.0
2026-03-31,KOSPI,LG씨엔에스,064400,55321,55800,-25.1,-9.1,-15.1,13.9,21.34,13.39,52.04,0.5,2.33,249.0
2026-03-31,KOSPI,맥쿼리인프라,088980,53974,11220,-1.9,-0.3,-2.5,3.2,1.69,-0.61,5.24,0.1,0.45,250.0
2026-03-31,KOSPI,삼성바이오로직스,207940,734174,1504000,-15.4,-11.3,2.5,0.8,4.9,21.17,19.14,0.1,5.45,242.0
2026-03-31,KOSPI,케이뱅크,279570,24138,5970,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.34,
2026-03-31,KOSPI,넷마블,251270,39914,49200,-6.5,2.0,-20.3,25.7,9.02,-14.75,34.36,-0.2,-1.02,258.0
2026-03-31,KOSPI,HMM,011200,190062,19570,-8.3,-4.5,-2.4,0.1,4.15,6.48,9.15,-0.6,2.96,264.0
2026-03-31,KOSDAQ,클래시스,214150,33465,50500,-13.5,-7.3,0.0,-10.5,7.16,15.64,3.55,-1.2,1.58,
2026-03-31,KOSPI,호텔신라,008770,18113,44000,-8.2,-1.3,-14.4,14.3,7.51,-6.71,24.55,-1.3,4.89,
2026-03-31,KOSPI,달바글로벌,483650,20052,142000,-16.2,-3.7,-13.2,0.0,14.92,3.61,19.37,-1.5,13.94,
2026-03-31,KOSDAQ,테크윙,089030,17452,45300,-2.8,-1.1,-23.0,44.3,1.75,-20.75,48.41,-2.1,3.97,206.0
2026-03-31,KOSPI,LG디스플레이,034220,56350,10850,-24.3,-8.1,-24.7,23.2,21.42,-0.49,62.77,-2.1,3.87,261.0
2026-03-31,KOSPI,CJ제일제당,097950,35979,216500,1.2,4.1,-6.1,-12.2,2.88,-7.16,-13.18,-2.8,10.39,275.0
2026-03-31,KOSDAQ,에임드바이오,0009K0,29296,47200,-23.3,-18.1,0.0,0.0,6.77,30.3,30.3,-2.8,-4.03,
2026-03-31,KOSPI,제일기획,030000,22076,18970,-13.6,-9.7,-6.6,5.3,4.52,8.13,21.81,-3.2,1.16,215.0
2026-03-31,KOSDAQ,세미파이브,490470,7804,22500,-17.7,-15.1,0.0,0.0,3.21,21.56,21.56,-3.2,2.44,
2026-03-31,KOSPI,F&F,383220,23405,61300,-13.3,-10.5,-2.2,-3.3,3.21,12.76,11.51,-3.5,-0.33,207.0
2026-03-31,KOSPI,삼양식품,003230,87684,1200000,-1.7,-2.5,-21.5,39.5,-0.81,-20.14,41.98,-4.0,-3.0,254.0
2026-03-31,KOSDAQ,씨젠,096530,11620,21850,-16.8,-8.2,-11.7,-1.1,10.29,6.06,18.78,-4.3,1.83,233.0
2026-03-31,KOSPI,HD현대마린솔루션,443060,77109,179600,-2.6,-7.2,-14.5,34.2,-4.75,-12.24,37.74,-4.9,-4.23,279.0
2026-03-31,KOSPI,강원랜드,035250,35278,16890,-11.3,-10.9,-8.0,1.4,0.53,3.76,14.35,-6.8,-2.37,246.0
2026-03-31,KOSDAQ,휴젤,145020,29591,240500,-10.9,4.3,-20.4,-28.2,17.14,-10.6,-19.4,-6.9,0.0,
2026-03-31,KOSPI,한국가스공사,036460,32124,34950,-15.2,-11.1,-10.6,-2.0,4.83,5.37,15.57,-7.0,-0.43,252.0
2026-03-31,KOSDAQ,동성화인텍,033500,7392,23150,-21.4,-8.7,-23.7,5.5,16.17,-2.97,34.17,-7.0,6.48,255.0
2026-03-31,KOSPI,SKC,011790,34573,85816,-19.3,-12.5,-9.7,-11.3,8.43,11.97,10.01,-7.5,6.39,259.0
2026-03-31,KOSPI,SK바이오사이언스,302440,31609,41700,-14.8,-13.5,-10.9,6.4,1.56,4.59,24.87,-7.6,-3.36,241.0
2026-03-31,KOSPI,동원산업,006040,16445,37900,-11.7,-9.5,-16.6,9.2,2.39,-5.61,23.63,-8.3,-1.72,
2026-03-31,KOSDAQ,CJ ENM,035760,11403,56500,-22.2,-12.5,-20.5,0.4,12.38,2.11,28.95,-9.1,-7.96,
2026-03-31,KOSPI,크래프톤,259960,110456,255000,2.6,3.7,-12.8,-23.8,1.02,-15.04,-25.71,-9.5,-8.63,280.0
2026-03-31,KOSPI,풍산,103140,28612,86700,-25.1,-18.6,-30.5,39.8,8.73,-7.14,86.77,-9.6,17.76,182.0
2026-03-31,KOSPI,LG생활건강,051900,36113,247000,-7.5,-4.4,-13.6,-21.0,3.29,-6.64,-14.56,-10.8,-4.45,277.0
2026-03-31,KOSDAQ,넥슨게임즈,225570,7349,11580,-2.4,-3.6,-17.3,-6.7,-1.25,-15.35,-4.43,-11.7,-3.63,256.0
2026-03-31,KOSPI,SK아이이테크놀로지,361610,18034,21250,-21.6,-15.2,-19.8,-4.5,8.18,2.26,21.8,-12.1,3.76,
2026-03-31,KOSPI,SK바이오팜,326030,74475,94800,-20.9,-23.9,-6.5,-4.5,-3.85,18.15,20.64,-12.9,0.32,218.0
2026-03-31,KOSPI,삼성에피스홀딩스,0126Z0,120807,494000,-26.8,-33.5,0.0,0.0,-9.15,36.64,36.64,-13.4,-1.72,
2026-03-31,KOSPI,카카오,035720,205552,45800,-26.5,-23.8,-23.2,17.1,3.66,4.53,59.34,-13.9,1.31,231.0
2026-03-31,KOSPI,농심,004370,22232,367000,-14.7,-15.1,-14.9,-9.3,-0.58,-0.35,6.3,-14.1,-0.41,
2026-03-31,KOSDAQ,하이젠알앤엠,160190,10471,35000,-49.3,-41.2,-19.4,19.0,15.97,58.8,134.69,-14.2,-3.14,62.0
2026-03-31,KOSDAQ,JYP Ent.,035900,20822,61500,-11.9,-15.3,-17.6,3.9,-3.86,-6.43,17.91,-14.3,-4.72,
2026-03-31,KOSPI,NAVER,035420,307274,201500,-20.8,-16.9,-25.0,5.5,4.95,-5.21,33.25,-14.5,-2.78,221.0
2026-03-31,KOSDAQ,메디톡스,086900,7123,101300,-21.4,-16.1,-15.4,-26.6,6.62,7.51,-6.67,-15.3,-3.65,237.0
2026-03-31,KOSDAQ,노타,486990,7215,31600,-17.5,-31.7,0.0,0.0,-17.28,21.2,21.2,-16.7,6.96,
2026-03-31,KOSDAQ,루닛,328130,9356,32650,-14.3,-15.2,-12.4,-29.3,-0.97,2.26,-17.44,-17.0,-2.14,278.0
2026-03-31,KOSDAQ,스튜디오드래곤,253450,10039,36000,-19.4,-15.8,-19.7,-25.5,4.44,-0.45,-7.56,-17.9,-7.22,
2026-03-31,KOSPI,유한양행,000100,72797,94800,-14.0,-15.7,-20.4,-13.2,-1.96,-7.47,0.92,-18.4,-3.59,273.0
2026-03-31,KOSDAQ,카카오게임즈,293490,10334,12100,-17.3,-18.8,-22.5,-15.8,-1.81,-6.28,1.81,-20.8,-4.88,
2026-03-31,KOSDAQ,제이앤티씨,204270,8445,15180,-31.6,-23.4,-38.3,2.8,12.01,-9.76,50.3,-21.5,-3.82,220.0
2026-03-31,KOSDAQ,네이처셀,007390,11134,17310,-19.5,-20.6,-15.4,-39.3,-1.38,5.13,-24.56,-22.3,-0.17,269.0
2026-03-31,KOSPI,코웨이,021240,55057,72200,-11.8,-16.9,-26.7,-10.9,-5.75,-16.85,1.11,-23.1,7.76,274.0
2026-03-31,KOSDAQ,알테오젠,196170,189509,341500,-16.2,-24.0,-25.4,-4.1,-9.34,-11.03,14.47,-24.7,3.66,
2026-03-31,KOSPI,시프트업,462870,18874,32050,-0.9,-9.7,-21.9,-42.5,-8.87,-21.19,-41.92,-26.8,-0.16,
2026-03-31,KOSDAQ,지아이이노베이션,358570,8498,12630,-21.7,-28.4,-32.0,4.6,-8.5,-13.09,33.69,-26.9,4.75,227.0
2026-03-31,KOSDAQ,와이지엔터테인먼트,122870,9326,52900,-28.5,-23.8,-45.9,-15.9,6.63,-24.26,17.65,-30.9,-5.67,271.0
2026-03-31,KOSDAQ,엔켐,348370,7723,40950,-46.1,-34.9,-42.8,-37.3,20.83,6.15,16.39,-33.7,-13.92,216.0
2026-03-31,KOSDAQ,에스엠,041510,19002,88800,-23.1,-34.2,-31.7,-17.2,-14.44,-11.15,7.64,-35.1,-6.53,
2026-03-31,KOSDAQ,파마리서치,214450,29350,299000,-14.4,-25.8,-50.2,-9.9,-13.28,-41.85,5.27,-40.5,-5.52,
