연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2015,4,2015-04-30,1,KOSDAQ,산성앨엔에스,016100,561.93,82900,22.27,152.36,268.44,1551.39,31.12
2015,4,2015-04-30,2,KOSDAQ,지스마트글로벌,114570,538.26,48387,80.42,330.6,389.8,474.8,17.36
2015,4,2015-04-30,3,KOSDAQ,코리아나,027050,438.11,11800,89.71,258.12,245.03,635.2,43.64
2015,4,2015-04-30,4,KOSPI,한미약품,128940,432.35,303949,66.67,286.01,344.14,224.04,9.14
2015,4,2015-04-30,5,KOSDAQ,서울옥션,063170,410.89,17850,79.4,224.55,296.67,494.01,6.16
2015,4,2015-04-30,6,KOSDAQ,한국정보인증,053300,356.75,12555,16.37,246.92,245.58,198.5,-23.95
2015,4,2015-04-30,7,KOSPI,한미사이언스,008930,289.11,35471,25.36,186.66,208.71,202.47,42.56
2015,4,2015-04-30,8,KOSDAQ,유니테스트,086390,235.87,15800,27.94,37.99,159.02,657.79,-0.63
2015,4,2015-04-30,9,KOSDAQ,코미팜,041960,223.0,19449,127.77,173.39,147.98,179.28,17.48
2015,4,2015-04-30,10,KOSDAQ,웹젠,069080,214.03,42350,50.71,37.06,181.4,519.15,-21.72
2015,4,2015-04-30,11,KOSDAQ,코스온,069110,204.08,30200,16.15,79.76,151.67,338.32,32.45
2015,4,2015-04-30,12,KOSDAQ,에이치엘비,028300,202.06,7880,38.95,95.15,134.38,332.73,46.73
2015,4,2015-04-30,13,KOSDAQ,에머슨퍼시픽,025980,191.93,5490,17.06,106.39,117.86,256.49,1.28
2015,4,2015-04-30,14,KOSDAQ,코콤,015710,184.85,16250,6.91,40.09,257.93,126.01,-15.08
2015,4,2015-04-30,15,KOSDAQ,동양시멘트,038500,174.44,7040,21.38,87.23,130.44,218.55,-6.96
2015,4,2015-04-30,16,KOSDAQ,바이로메드,084990,171.31,60804,60.0,120.95,124.37,121.79,16.38
2015,4,2015-04-30,17,KOSDAQ,인트론바이오,048530,168.49,19472,70.76,75.0,185.68,149.03,57.02
2015,4,2015-04-30,18,KOSDAQ,다원시스,068240,161.63,17519,22.69,89.03,92.14,244.39,-3.77
2015,4,2015-04-30,19,KOSDAQ,셀트리온,068270,158.49,62339,22.6,110.57,114.34,86.94,-19.49
2015,4,2015-04-30,20,KOSDAQ,대화제약,067080,157.82,17500,42.28,105.88,101.85,153.26,15.71
2015,4,2015-04-30,21,KOSDAQ,다우데이타,032190,157.47,15800,26.4,41.7,185.71,182.65,4.75
2015,4,2015-04-30,22,KOSDAQ,유진기업,023410,154.92,7270,49.13,103.36,127.9,90.56,-12.79
2015,4,2015-04-30,23,KOSDAQ,동화기업,025900,151.72,10340,-4.59,70.82,46.09,355.51,27.82
2015,4,2015-04-30,24,KOSDAQ,키이스트,054780,150.51,29856,50.89,97.36,136.5,72.76,-15.94
2015,4,2015-04-30,25,KOSDAQ,OCI머티리얼즈,036490,132.04,101800,7.72,57.59,100.0,187.57,12.57
2015,4,2015-04-30,26,KOSDAQ,대한뉴팜,054670,130.6,27350,28.4,69.35,49.45,280.39,19.74
2015,4,2015-04-30,27,KOSDAQ,오상자이엘,053980,121.45,22034,57.52,97.9,59.12,125.37,-9.55
2015,4,2015-04-30,28,KOSDAQ,코오롱생명과학,102940,118.53,57392,60.91,101.14,72.18,68.57,31.07
2015,4,2015-04-30,29,KOSPI,아이에스동서,010780,118.21,81600,11.32,39.25,78.36,249.46,-5.27
2015,4,2015-04-30,30,KOSPI,아모레퍼시픽우,090435,116.47,187500,11.97,44.81,67.95,245.2,14.93
2015,4,2015-04-30,31,KOSDAQ,메디포스트,078160,111.56,39394,18.24,88.33,77.6,28.7,8.67
2015,4,2015-04-30,32,KOSDAQ,셀트리온제약,068760,109.2,13050,1.37,60.79,99.51,55.43,-12.07
2015,4,2015-04-30,33,KOSDAQ,아가방컴퍼니,013990,108.28,13000,27.45,71.28,57.38,140.3,1.54
2015,4,2015-04-30,34,KOSPI,아모레퍼시픽,090430,106.68,388500,15.77,46.51,68.87,190.94,3.99
2015,4,2015-04-30,35,KOSPI,메리츠종금증권,008560,106.62,5755,10.93,63.59,44.78,177.75,3.02
2015,4,2015-04-30,36,KOSDAQ,이테크건설,016250,105.58,44200,-11.86,22.9,93.11,191.67,37.5
2015,4,2015-04-30,37,KOSPI,삼립식품,005610,105.57,259000,-9.12,34.2,53.71,247.65,12.16
2015,4,2015-04-30,38,KOSPI,하나투어,039130,100.2,124547,13.84,49.3,90.01,92.6,-3.92
2015,4,2015-04-30,39,KOSPI,효성,004800,99.68,54249,37.26,63.91,87.41,61.46,-3.36
2015,4,2015-04-30,40,KOSDAQ,녹십자셀,031390,98.85,48400,13.08,64.07,82.99,43.62,31.61
2015,4,2015-04-30,41,KOSPI,대우증권,006800,92.5,16400,30.12,66.84,50.44,99.17,-15.13
2015,4,2015-04-30,42,KOSDAQ,주성엔지니어링,036930,91.51,6070,1.17,51.75,93.93,16.91,7.08
2015,4,2015-04-30,43,KOSDAQ,동원개발,013120,87.94,4765,15.1,51.99,47.52,127.99,9.55
2015,4,2015-04-30,44,KOSDAQ,바이넥스,053030,87.31,15850,7.82,42.15,55.39,137.28,5.05
2015,4,2015-04-30,45,KOSDAQ,한국정보통신,025770,86.86,14250,56.08,60.11,54.89,112.69,20.7
2015,4,2015-04-30,46,KOSDAQ,ISC,095340,85.93,38742,0.47,27.04,48.05,201.87,-4.07
2015,4,2015-04-30,47,KOSDAQ,동서,026960,84.62,33200,8.5,43.1,59.62,110.13,-6.78
2015,4,2015-04-30,48,KOSDAQ,실리콘웍스,108320,84.24,40750,4.35,40.52,74.52,77.17,-5.28
2015,4,2015-04-30,49,KOSDAQ,CJ E&M,130960,82.85,58800,7.89,54.33,75.26,16.67,12.41
2015,4,2015-04-30,50,KOSPI,아모레G,002790,82.28,162625,8.67,30.09,37.79,205.24,7.36
2015,4,2015-04-30,51,KOSDAQ,조이시티,067000,79.69,8435,24.98,45.41,79.81,42.29,-20.96
2015,4,2015-04-30,52,KOSPI,한국항공우주,047810,77.99,65600,16.31,40.02,58.84,99.09,-2.9
2015,4,2015-04-30,53,KOSDAQ,이라이콤,041520,77.85,23200,1.75,54.67,59.45,23.73,1.94
2015,4,2015-04-30,54,KOSPI,롯데케미칼,011170,77.75,239079,23.34,43.84,73.1,53.99,-5.98
2015,4,2015-04-30,55,KOSPI,한샘,009240,75.82,198500,7.59,28.06,55.69,135.19,13.35
2015,4,2015-04-30,56,KOSDAQ,컴투스,078340,75.44,160987,-5.97,1.97,-6.7,380.1,-25.58
2015,4,2015-04-30,57,KOSPI,한화,000880,75.33,41100,16.23,54.2,54.2,40.6,2.25
2015,4,2015-04-30,58,KOSPI,메리츠금융지주,138040,75.0,13750,0.0,41.32,45.81,95.23,3.27
2015,4,2015-04-30,59,KOSPI,현대증권,003450,74.88,11150,31.8,48.47,60.66,60.66,-14.26
2015,4,2015-04-30,60,KOSDAQ,씨케이에이치,900120,73.18,54999,25.83,48.71,59.34,48.55,-17.76
2015,4,2015-04-30,61,KOSDAQ,아미코젠,092040,72.81,15634,18.82,39.76,51.23,95.72,22.43
2015,4,2015-04-30,62,KOSDAQ,루트로닉,085370,72.79,18496,5.87,38.84,41.22,111.43,20.54
2015,4,2015-04-30,63,KOSDAQ,모두투어,080160,72.49,24379,10.42,31.95,74.46,58.91,-8.62
2015,4,2015-04-30,64,KOSPI,BGF리테일,027410,72.08,30284,3.98,45.6,72.79,0.0,29.79
2015,4,2015-04-30,65,KOSPI,GS리테일,007070,70.65,33185,16.17,48.66,55.83,35.2,1.68
2015,4,2015-04-30,66,KOSPI,현대엘리베이,017800,67.83,47535,-1.67,17.54,70.35,91.48,2.09
2015,4,2015-04-30,67,KOSPI,키움증권,039490,67.24,76400,8.06,30.6,68.47,50.69,-1.7
2015,4,2015-04-30,68,KOSPI,현대산업,012630,65.91,42605,0.53,32.79,42.01,93.91,5.58
2015,4,2015-04-30,69,KOSDAQ,KTH,036030,63.17,12850,-11.07,23.56,59.23,62.45,-15.56
2015,4,2015-04-30,70,KOSPI,한국콜마,161890,62.21,72700,6.6,26.0,39.81,114.14,30.54
2015,4,2015-04-30,71,KOSDAQ,삼목에스폼,018310,61.98,37296,1.36,48.55,21.75,62.65,-38.64
2015,4,2015-04-30,72,KOSPI,SKC,011790,60.56,42400,17.45,40.17,54.18,24.16,-7.9
2015,4,2015-04-30,73,KOSPI,LG상사,001120,59.69,41150,9.3,11.97,90.07,34.7,1.58
2015,4,2015-04-30,74,KOSPI,CJ CGV,079160,59.49,50322,17.28,30.17,51.53,65.24,27.83
2015,4,2015-04-30,75,KOSPI,S-Oil,010950,58.81,73400,14.15,21.32,80.57,21.52,-10.08
2015,4,2015-04-30,76,KOSPI,롯데칠성,005300,57.08,237821,38.02,42.74,40.13,52.14,7.86
2015,4,2015-04-30,77,KOSPI,삼성증권,016360,56.7,63533,25.96,37.6,37.03,66.46,-10.84
2015,4,2015-04-30,78,KOSDAQ,휴맥스,115160,55.56,17113,18.91,13.11,78.35,48.4,4.58
2015,4,2015-04-30,79,KOSPI,NH투자증권,005940,55.16,14950,3.82,34.68,27.78,71.44,-14.72
2015,4,2015-04-30,80,KOSDAQ,STS반도체,036540,54.95,4755,6.97,14.58,48.59,101.91,3.15
