연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2022,8,2022-08-31,1,KOSDAQ,카나리아바이오,016790,433.2,7820,-33.38,-14.57,618.75,644.05,-4.26
2022,8,2022-08-31,2,KOSDAQ,에스티큐브,052020,349.78,19010,61.33,244.2,274.58,146.98,16.71
2022,8,2022-08-31,3,KOSDAQ,휴림로봇,090710,119.65,7375,4.24,-25.13,199.8,203.5,-27.12
2022,8,2022-08-31,4,KOSDAQ,성광벤드,014620,101.29,16400,47.09,54.72,101.23,81.62,-10.67
2022,8,2022-08-31,5,KOSDAQ,케어젠,214370,93.8,25480,-9.96,21.91,116.67,79.69,-9.73
2022,8,2022-08-31,6,KOSDAQ,박셀바이오,323990,91.5,55684,13.19,52.46,108.2,-9.64,-43.4
2022,8,2022-08-31,7,KOSDAQ,태광,023160,86.93,19450,49.04,53.75,85.24,55.6,-15.68
2022,8,2022-08-31,8,KOSDAQ,네오위즈,095660,84.94,39450,43.19,69.68,61.35,35.8,-6.46
2022,8,2022-08-31,9,KOSPI,한화에어로스페이스,012450,75.79,82918,26.4,51.02,56.54,59.92,-24.45
2022,8,2022-08-31,10,KOSDAQ,선광,003100,74.42,99500,5.51,29.56,65.56,95.48,2.31
2022,8,2022-08-31,11,KOSDAQ,나노신소재,121600,74.14,97300,16.81,5.53,79.52,166.58,-17.88
2022,8,2022-08-31,12,KOSDAQ,네이처셀,007390,72.34,26450,10.67,49.86,62.77,16.01,-54.82
2022,8,2022-08-31,13,KOSPI,현대로템,064350,71.74,30300,14.12,56.59,53.03,13.91,-16.5
2022,8,2022-08-31,14,KOSPI,LIG넥스원,079550,71.5,106000,20.45,33.84,55.65,103.45,-14.81
2022,8,2022-08-31,15,KOSPI,한국항공우주,047810,60.9,61000,7.02,16.19,64.42,85.69,-20.57
2022,8,2022-08-31,16,KOSPI,한화솔루션,009830,57.25,65624,20.09,34.7,55.39,29.08,-10.27
2022,8,2022-08-31,17,KOSPI,코스모신소재,005070,54.13,63912,20.71,18.28,67.19,50.29,-21.95
2022,8,2022-08-31,18,KOSPI,에스엘,005850,52.98,38450,22.65,23.04,62.24,39.82,-15.99
2022,8,2022-08-31,19,KOSDAQ,레인보우로보틱스,277810,50.93,30800,16.01,33.62,35.09,48.43,0.81
2022,8,2022-08-31,20,KOSDAQ,비에이치,090460,49.99,31600,7.12,12.26,64.16,47.66,-18.67
2022,8,2022-08-31,21,KOSDAQ,삼강엠앤티,100090,43.45,27050,17.1,21.03,47.81,30.68,-21.44
2022,8,2022-08-31,22,KOSPI,현대미포조선,010620,43.43,107000,19.02,27.68,34.09,40.24,-3.74
2022,8,2022-08-31,23,KOSDAQ,에코프로,086520,43.13,21897,28.68,39.29,32.84,5.09,0.69
2022,8,2022-08-31,24,KOSPI,포스코케미칼,003670,43.05,162845,27.76,28.74,48.02,8.04,-10.71
2022,8,2022-08-31,25,KOSDAQ,HLB제약,047920,41.55,18900,38.46,21.54,75.0,-27.45,-20.63
2022,8,2022-08-31,26,KOSPI,LX인터내셔널,001120,38.91,43250,31.86,13.67,46.36,55.86,-10.06
2022,8,2022-08-31,27,KOSPI,롯데지주,004990,36.97,41450,10.98,18.09,42.69,16.76,-7.6
2022,8,2022-08-31,28,KOSDAQ,대보마그네틱,290670,33.76,63100,37.17,15.99,25.2,79.01,-23.61
2022,8,2022-08-31,29,KOSDAQ,아이센스,099190,33.0,18766,8.54,17.19,35.62,15.74,-14.0
2022,8,2022-08-31,30,KOSDAQ,HLB,028300,30.21,44221,17.52,8.36,58.53,-11.17,-13.09
2022,8,2022-08-31,31,KOSPI,현대중공업,329180,29.04,143500,14.8,20.59,31.05,0.0,-19.86
2022,8,2022-08-31,32,KOSDAQ,JYP Ent.,035900,23.82,61100,10.09,7.38,22.57,43.26,-3.76
2022,8,2022-08-31,33,KOSPI,포스코인터내셔널,047050,23.31,26850,30.66,13.53,30.02,18.02,-22.16
