연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2021,2,2021-02-26,1,KOSDAQ,데브시스터즈,194480,782.42,62000,92.55,400.0,660.74,752.82,85.5
2021,2,2021-02-26,2,KOSDAQ,키네마스터,139670,576.09,55000,129.17,336.51,372.1,733.33,-5.5
2021,2,2021-02-26,3,KOSDAQ,현대바이오,048410,550.57,25773,140.44,384.09,382.01,401.91,-21.3
2021,2,2021-02-26,4,KOSDAQ,엘앤케이바이오,156100,355.57,35969,5.13,157.75,224.81,589.99,-7.8
2021,2,2021-02-26,5,KOSPI,효성티앤씨,298020,285.97,411000,37.23,122.76,318.96,178.64,39.4
2021,2,2021-02-26,6,KOSDAQ,인텔리안테크,189300,275.42,77001,7.91,154.82,232.13,185.41,-19.7
2021,2,2021-02-26,7,KOSPI,HMM,011200,237.69,19000,39.19,42.32,229.86,483.72,52.6
2021,2,2021-02-26,8,KOSPI,대한유화,006650,202.29,363500,27.99,48.67,208.05,324.65,-10.5
2021,2,2021-02-26,9,KOSPI,현대오토에버,307950,201.87,130000,6.12,61.69,207.33,250.4,-9.2
2021,2,2021-02-26,10,KOSDAQ,씨아이에스,222080,177.54,14250,-13.64,110.49,72.1,251.85,1.1
2021,2,2021-02-26,11,KOSDAQ,넵튠,217270,171.31,28350,6.18,48.82,114.77,380.51,-5.5
2021,2,2021-02-26,12,KOSPI,신풍제약,019170,158.51,83800,3.46,-36.52,-38.61,1038.59,1.6
2021,2,2021-02-26,13,KOSDAQ,파크시스템스,140860,151.96,124200,28.7,68.29,121.0,212.85,7.9
2021,2,2021-02-26,14,KOSPI,금호석유,011780,150.53,211000,-14.75,51.8,109.95,255.82,25.6
2021,2,2021-02-26,15,KOSPI,포스코케미칼,003670,149.58,153151,17.47,83.97,89.14,206.63,-1.9
2021,2,2021-02-26,16,KOSPI,두산퓨얼셀,336260,145.11,50000,-10.23,0.2,22.49,658.27,2.6
2021,2,2021-02-26,17,KOSPI,OCI,010060,136.25,99332,27.03,80.37,93.2,153.81,-2.8
2021,2,2021-02-26,18,KOSDAQ,성우하이텍,015750,135.61,6540,-11.86,65.36,115.84,115.13,-6.6
2021,2,2021-02-26,19,KOSDAQ,나노스,151910,129.38,7250,83.78,108.33,77.7,103.08,-1.1
2021,2,2021-02-26,20,KOSPI,한화시스템,272210,127.94,18776,28.83,70.04,92.65,156.71,5.2
2021,2,2021-02-26,21,KOSPI,LG전자,066570,123.43,146500,-4.25,71.35,73.99,142.55,2.4
2021,2,2021-02-26,22,KOSDAQ,올리패스,244460,122.68,249111,13.04,67.52,92.88,124.15,-57.2
2021,2,2021-02-26,23,KOSPI,현대위아,011210,116.63,77100,-15.09,63.69,85.11,100.52,0.0
2021,2,2021-02-26,24,KOSDAQ,엘앤에프,066970,116.06,68286,-3.66,41.15,69.05,239.41,10.4
2021,2,2021-02-26,25,KOSPI,한화생명,088350,113.74,3205,20.04,55.21,109.48,94.24,0.2
2021,2,2021-02-26,26,KOSPI,대우건설,047040,112.92,5870,-0.51,67.71,99.32,44.94,12.6
2021,2,2021-02-26,27,KOSPI,SK이노베이션,096770,107.79,256319,-6.96,50.58,79.65,130.53,-15.9
2021,2,2021-02-26,28,KOSDAQ,인탑스,049070,106.28,30200,4.86,34.22,97.39,155.93,1.8
2021,2,2021-02-26,29,KOSPI,대한항공,003490,106.05,28150,-1.92,42.37,105.68,94.67,-3.4
2021,2,2021-02-26,30,KOSPI,DB하이텍,000990,105.66,56400,-8.29,59.1,58.65,136.97,-0.2
2021,2,2021-02-26,31,KOSDAQ,에프에스티,036810,102.38,31162,13.62,31.54,36.34,308.52,-10.7
2021,2,2021-02-26,32,KOSDAQ,오스템임플란트,048260,102.12,616440,5.82,38.21,95.96,123.7,16.9
2021,2,2021-02-26,33,KOSPI,SK케미칼,285130,101.92,251534,-10.45,-11.5,-4.19,555.65,-33.6
