연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2018,1,2018-01-31,1,KOSDAQ,우리기술투자,041190,840.48,6270,86.89,254.24,971.79,842.86,-14.51
2018,1,2018-01-31,2,KOSDAQ,네이처셀,007390,620.87,30411,38.18,360.28,470.78,524.46,4.24
2018,1,2018-01-31,3,KOSDAQ,셀트리온제약,068760,416.72,75158,59.32,196.83,398.49,359.34,-8.62
2018,1,2018-01-31,4,KOSDAQ,신라젠,215600,388.14,67891,13.26,56.89,327.04,908.78,-3.3
2018,1,2018-01-31,5,KOSDAQ,썸에이지,208640,381.28,4732,186.09,261.5,326.69,229.76,-5.41
2018,1,2018-01-31,6,KOSPI,한올바이오파마,009420,345.86,39950,63.73,241.45,234.31,241.45,-18.4
2018,1,2018-01-31,7,KOSDAQ,녹십자랩셀,144510,319.42,81900,63.8,209.64,241.96,217.44,-26.5
2018,1,2018-01-31,8,KOSDAQ,차바이오텍,085660,301.02,35864,72.67,196.57,223.77,232.07,-15.96
2018,1,2018-01-31,9,KOSDAQ,삼천당제약,000250,273.0,39750,157.28,204.6,190.15,228.51,-11.32
2018,1,2018-01-31,10,KOSDAQ,텔콘,200230,257.78,37206,-7.38,131.54,195.52,266.56,-11.23
2018,1,2018-01-31,11,KOSDAQ,안트로젠,065660,244.5,65400,42.17,114.43,228.64,235.38,-5.2
2018,1,2018-01-31,12,KOSDAQ,대한광통신,010170,237.57,6192,14.1,117.03,98.97,486.36,-31.48
2018,1,2018-01-31,13,KOSDAQ,에이치엘비,028300,223.05,18507,20.32,86.39,226.34,224.12,-14.2
2018,1,2018-01-31,14,KOSDAQ,텍셀네트컴,038540,214.75,20196,98.37,143.0,147.44,231.52,30.45
2018,1,2018-01-31,15,KOSDAQ,셀트리온,068270,202.89,253030,42.79,86.01,196.75,221.34,11.81
2018,1,2018-01-31,16,KOSDAQ,프로스테믹스,203690,200.11,44550,24.62,114.7,183.76,106.97,-11.0
2018,1,2018-01-31,17,KOSDAQ,오스코텍,039200,195.78,18440,16.11,94.11,163.81,209.08,-1.83
2018,1,2018-01-31,18,KOSDAQ,RFHIC,218410,194.43,19757,20.54,149.49,114.98,107.27,-4.69
2018,1,2018-01-31,19,KOSDAQ,비덴트,121800,185.68,17182,-21.25,121.85,129.64,95.65,-12.44
2018,1,2018-01-31,20,KOSDAQ,포스코켐텍,003670,185.38,44944,24.12,75.8,135.82,308.28,-9.82
2018,1,2018-01-31,21,KOSDAQ,테라젠이텍스,066700,171.96,12850,17.35,106.26,129.06,129.46,-8.17
2018,1,2018-01-31,22,KOSDAQ,CMG제약,058820,168.11,7095,19.22,116.58,98.68,146.78,-5.51
2018,1,2018-01-31,23,KOSDAQ,바이로메드,084990,163.73,143421,63.5,80.16,161.51,157.72,-12.36
2018,1,2018-01-31,24,KOSDAQ,클래시스,214150,155.1,7190,72.63,146.66,71.6,82.49,-22.67
2018,1,2018-01-31,25,KOSPI,롯데정밀화학,004000,137.96,76800,18.34,90.81,77.57,150.98,-8.07
2018,1,2018-01-31,26,KOSDAQ,다원시스,068240,134.47,20503,34.16,93.9,93.06,98.23,-18.93
2018,1,2018-01-31,27,KOSDAQ,휴온스글로벌,084110,133.34,55791,21.4,66.99,103.16,162.23,-7.26
2018,1,2018-01-31,28,KOSDAQ,케이엠더블유,032500,130.49,11742,-7.6,62.0,84.8,184.86,-13.58
2018,1,2018-01-31,29,KOSDAQ,JYP Ent.,035900,130.45,15650,13.82,34.91,120.42,225.36,7.99
2018,1,2018-01-31,30,KOSDAQ,레고켐바이오,141080,129.62,30778,52.8,95.55,87.21,100.65,-3.41
2018,1,2018-01-31,31,KOSDAQ,휴온스,243070,127.35,57874,12.95,65.87,111.59,107.26,-6.82
2018,1,2018-01-31,32,KOSDAQ,제넥신,095700,125.76,56581,6.71,82.01,83.51,98.73,15.28
2018,1,2018-01-31,33,KOSPI,대웅제약,069620,125.05,180500,9.73,59.03,93.67,164.66,1.39
2018,1,2018-01-31,34,KOSDAQ,마크로젠,038290,120.32,48100,32.51,76.84,106.88,59.54,-8.21
2018,1,2018-01-31,35,KOSDAQ,크리스탈,083790,120.21,13631,13.69,77.65,92.86,71.98,2.96
2018,1,2018-01-31,36,KOSDAQ,지트리비앤티,115450,110.91,17922,19.32,27.28,127.06,147.1,-5.23
2018,1,2018-01-31,37,KOSDAQ,펩트론,087010,107.08,36125,18.79,60.01,88.02,94.07,-13.65
2018,1,2018-01-31,38,KOSDAQ,에코프로,086520,105.73,5098,1.9,41.14,36.13,275.68,-12.71
2018,1,2018-01-31,39,KOSDAQ,위메이드,112040,104.9,28390,11.51,53.55,72.66,140.17,-4.09
2018,1,2018-01-31,40,KOSDAQ,녹십자셀,031390,101.23,62200,27.72,38.53,96.21,139.23,-15.76
2018,1,2018-01-31,41,KOSPI,OCI,010060,95.84,134297,24.27,49.56,83.3,96.97,-2.66
2018,1,2018-01-31,42,KOSDAQ,에프티이앤이,065160,95.17,6750,45.79,97.08,53.27,0.13,-15.41
2018,1,2018-01-31,43,KOSDAQ,테고사이언스,191420,95.01,58200,16.52,58.15,56.87,116.76,-14.69
2018,1,2018-01-31,44,KOSDAQ,제이콘텐트리,036420,94.02,66660,28.39,68.93,63.42,64.19,7.7
2018,1,2018-01-31,45,KOSDAQ,미래컴퍼니,049950,93.99,73497,-8.38,43.82,10.41,260.3,28.17
2018,1,2018-01-31,46,KOSPI,락앤락,115390,91.37,27428,-0.18,25.64,102.23,98.54,-14.34
2018,1,2018-01-31,47,KOSDAQ,SKC코오롱PI,178920,88.65,43850,-7.2,24.75,60.92,184.74,-9.12
2018,1,2018-01-31,48,KOSDAQ,에스디생명공학,217480,87.81,24585,39.46,58.92,97.12,0.0,-10.0
2018,1,2018-01-31,49,KOSDAQ,아모텍,052710,86.05,32754,-0.5,29.42,81.33,108.73,-17.84
2018,1,2018-01-31,50,KOSPI,한미약품,128940,82.5,533840,2.23,31.31,65.39,126.0,-22.45
2018,1,2018-01-31,51,KOSDAQ,엘앤에프,066970,80.43,37874,-4.56,26.28,51.57,163.54,-19.46
2018,1,2018-01-31,52,KOSPI,신세계,004170,77.99,343000,14.33,49.78,44.12,94.89,0.0
2018,1,2018-01-31,53,KOSDAQ,파마리서치프로덕트,214450,76.94,61800,4.92,38.26,65.68,72.38,-4.37
2018,1,2018-01-31,54,KOSDAQ,인바디,041830,74.17,42150,5.11,44.85,43.86,86.92,0.36
2018,1,2018-01-31,55,KOSDAQ,인트론바이오,048530,73.38,23482,4.81,46.41,44.38,75.15,-13.66
2018,1,2018-01-31,56,KOSPI,삼성바이오로직스,207940,72.79,637806,18.19,14.19,61.21,172.36,2.62
2018,1,2018-01-31,57,KOSDAQ,KG이니시스,035600,72.73,20550,9.31,36.09,58.69,81.86,-3.65
2018,1,2018-01-31,58,KOSDAQ,메디포스트,078160,72.03,51017,-1.71,17.83,67.4,118.64,-10.44
2018,1,2018-01-31,59,KOSPI,삼성엔지니어링,028050,70.09,17500,41.13,43.44,71.57,38.89,-8.29
2018,1,2018-01-31,60,KOSDAQ,나스미디어,089600,69.47,60365,6.85,27.98,42.15,136.91,1.76
2018,1,2018-01-31,61,KOSDAQ,넥슨지티,041140,69.45,13950,5.28,14.81,95.38,54.83,-13.26
2018,1,2018-01-31,62,KOSDAQ,파라다이스,034230,67.13,23650,6.05,17.66,77.82,76.49,-22.62
2018,1,2018-01-31,63,KOSDAQ,티씨케이,064760,66.3,70000,-9.09,34.62,40.85,81.82,6.0
2018,1,2018-01-31,64,KOSDAQ,휴메딕스,200670,66.13,41156,1.62,31.98,54.61,67.86,-4.9
2018,1,2018-01-31,65,KOSDAQ,웹젠,069080,66.08,29750,-23.82,6.25,71.97,101.69,-10.92
2018,1,2018-01-31,66,KOSDAQ,아이리버,060570,65.35,8640,54.84,45.7,33.33,115.46,-10.07
2018,1,2018-01-31,67,KOSDAQ,와이지-원,019210,64.14,17900,18.15,27.86,53.65,93.3,10.06
2018,1,2018-01-31,68,KOSPI,쌍용양회,003410,63.14,4831,18.23,36.12,53.66,55.29,-5.22
2018,1,2018-01-31,69,KOSPI,일진머티리얼즈,020150,61.65,38850,1.44,20.47,3.74,218.47,-16.09
2018,1,2018-01-31,70,KOSDAQ,고영,098460,61.51,18820,14.06,22.53,46.57,115.09,-2.66
2018,1,2018-01-31,71,KOSPI,금호석유,011780,61.18,103000,3.52,48.41,36.24,25.15,-12.04
2018,1,2018-01-31,72,KOSDAQ,콜마비앤에이치,200130,60.61,35100,7.83,2.93,71.64,120.06,-5.84
2018,1,2018-01-31,73,KOSPI,호텔신라,008770,57.56,93000,9.54,18.77,43.08,114.53,-12.04
2018,1,2018-01-31,74,KOSPI,키움증권,039490,57.45,107000,22.15,49.23,26.03,47.38,-7.38
2018,1,2018-01-31,75,KOSPI,삼성에스디에스,018260,55.84,256500,28.25,23.91,43.3,103.57,-7.21
2018,1,2018-01-31,76,KOSDAQ,실리콘웍스,108320,54.31,53700,1.51,19.6,50.63,68.08,-18.53
