연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2020,4,2020-04-29,1,KOSDAQ,씨젠,096530,397.85,46688,-16.38,208.64,337.19,295.33,25.8
2020,4,2020-04-29,2,KOSDAQ,EDGC,245620,229.6,6542,-30.05,157.05,151.81,110.22,6.5
2020,4,2020-04-29,3,KOSPI,한진칼,180640,206.93,87000,17.09,112.2,187.13,135.14,-0.8
2020,4,2020-04-29,4,KOSDAQ,알서포트,131370,192.27,6220,2.47,124.95,116.72,172.21,6.4
2020,4,2020-04-29,5,KOSPI,파미셀,005690,189.76,19000,-7.77,142.97,120.42,68.14,26.8
2020,4,2020-04-29,6,KOSDAQ,엘앤씨바이오,290650,184.59,23267,36.86,76.94,197.04,159.47,65.2
2020,4,2020-04-29,7,KOSDAQ,바디텍메드,206640,159.04,23100,5.0,66.19,170.18,110.0,-4.5
2020,4,2020-04-29,8,KOSDAQ,톱텍,108230,158.97,20450,66.94,95.69,150.61,102.48,13.0
2020,4,2020-04-29,9,KOSDAQ,에스앤에스텍,101490,125.5,20950,32.59,36.93,116.43,221.32,30.8
2020,4,2020-04-29,10,KOSPI,부광약품,003000,124.45,21800,2.96,89.81,86.9,48.7,1.1
2020,4,2020-04-29,11,KOSDAQ,한국알콜,017890,117.59,15800,49.06,83.29,90.36,77.93,5.1
2020,4,2020-04-29,12,KOSDAQ,NHN한국사이버결제,060250,117.51,22164,26.3,59.72,81.9,170.26,36.4
2020,4,2020-04-29,13,KOSDAQ,알테오젠,196170,117.15,26200,14.88,47.66,118.57,113.6,156.6
2020,4,2020-04-29,14,KOSDAQ,셀트리온제약,068760,104.56,57124,-11.64,68.3,85.27,24.76,29.9
2020,4,2020-04-29,15,KOSDAQ,이노와이어리스,073490,98.48,50200,39.25,66.23,67.33,98.42,-1.1
2020,4,2020-04-29,16,KOSDAQ,코오롱생명과학,102940,97.42,37050,109.32,112.93,62.5,-11.58,0.5
2020,4,2020-04-29,17,KOSDAQ,에치에프알,230240,88.41,35781,15.52,38.85,69.48,128.49,1.4
