연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2023,3,2023-03-31,1,KOSPI,금양,001570,674.8,78500,103.9,228.45,396.84,1571.99,-14.9
2023,3,2023-03-31,2,KOSDAQ,하이드로리튬,101670,570.41,40100,69.2,75.11,169.13,2197.99,-10.6
2023,3,2023-03-31,3,KOSDAQ,에코프로,086520,555.51,97807,74.61,383.98,343.59,457.27,46.44
2023,3,2023-03-31,4,KOSDAQ,셀바스AI,108860,500.8,27249,-3.75,319.67,415.49,182.84,-28.72
2023,3,2023-03-31,5,KOSDAQ,강원에너지,114190,460.53,33450,247.35,280.11,344.22,569.0,-28.25
2023,3,2023-03-31,6,KOSDAQ,레인보우로보틱스,277810,446.05,126800,36.93,268.07,308.37,423.97,-24.21
2023,3,2023-03-31,7,KOSDAQ,엠로,058970,418.59,55300,149.66,320.53,303.65,201.36,9.4
2023,3,2023-03-31,8,KOSPI,코스모신소재,005070,304.33,152026,98.58,197.11,204.75,319.93,13.39
2023,3,2023-03-31,9,KOSDAQ,포스코엠텍,009520,269.65,20700,139.31,159.07,272.97,168.83,11.35
2023,3,2023-03-31,10,KOSDAQ,레몬,294140,250.44,19517,164.78,221.43,168.87,109.1,-32.66
2023,3,2023-03-31,11,KOSPI,코스모화학,005420,227.87,49050,19.4,142.58,118.64,291.8,16.75
2023,3,2023-03-31,12,KOSDAQ,미래나노텍,095500,225.87,31050,32.98,107.0,153.47,350.65,-25.44
2023,3,2023-03-31,13,KOSDAQ,다우데이타,032190,224.95,49950,2.88,61.39,255.52,243.3,-65.23
2023,3,2023-03-31,14,KOSDAQ,미래컴퍼니,049950,191.04,45150,49.75,155.81,123.5,72.96,-27.91
2023,3,2023-03-31,15,KOSDAQ,로보스타,090360,178.66,41650,21.61,123.32,143.57,62.7,-22.81
2023,3,2023-03-31,16,KOSDAQ,새로닉스,042600,176.66,36400,22.97,143.48,118.62,35.82,19.78
2023,3,2023-03-31,17,KOSDAQ,카나리아바이오,016790,176.24,12139,104.05,193.57,62.13,55.67,4.12
2023,3,2023-03-31,18,KOSDAQ,골드앤에스,035290,161.97,16576,10.25,63.94,175.62,125.28,14.29
2023,3,2023-03-31,19,KOSDAQ,삼천당제약,000250,160.15,80900,56.48,84.7,157.23,125.35,-7.05
2023,3,2023-03-31,20,KOSDAQ,어반리튬,073570,156.55,26250,99.62,77.97,124.36,259.59,-14.67
2023,3,2023-03-31,21,KOSPI,삼천리,004690,148.72,515000,0.39,31.71,92.52,385.85,-70.29
2023,3,2023-03-31,22,KOSDAQ,나노신소재,121600,136.19,145400,4.53,87.61,81.98,130.06,2.48
2023,3,2023-03-31,23,KOSDAQ,에스피지,058610,131.99,33000,67.6,91.86,90.75,133.22,-18.79
2023,3,2023-03-31,24,KOSDAQ,메디톡스,086900,129.89,221500,1.37,73.05,112.73,76.82,6.55
2023,3,2023-03-31,25,KOSDAQ,원텍,336570,128.79,6420,7.0,38.21,166.39,82.13,-1.56
2023,3,2023-03-31,26,KOSDAQ,KG ETS,151860,125.23,18380,28.71,92.06,95.12,48.83,-12.79
2023,3,2023-03-31,27,KOSDAQ,에코앤드림,101360,124.19,38107,68.01,98.97,76.98,100.64,-24.15
2023,3,2023-03-31,28,KOSDAQ,에프에스티,036810,117.24,25215,21.85,64.43,135.32,12.01,-14.81
2023,3,2023-03-31,29,KOSDAQ,로보티즈,108490,115.4,39488,2.92,80.22,84.32,48.26,-20.84
2023,3,2023-03-31,30,KOSDAQ,레이크머티리얼즈,281740,115.06,8680,35.84,98.63,54.17,81.21,58.99
2023,3,2023-03-31,31,KOSDAQ,이오플로우,294090,114.05,26265,13.36,86.67,87.3,18.65,-11.43
2023,3,2023-03-31,32,KOSPI,DB하이텍,000990,109.87,72300,59.6,94.62,93.57,-3.47,-16.32
2023,3,2023-03-31,33,KOSPI,한미반도체,042700,107.55,20700,29.7,80.0,91.67,18.29,-0.72
2023,3,2023-03-31,34,KOSDAQ,큐렉소,060280,106.4,11760,26.18,75.0,84.91,45.91,-11.14
2023,3,2023-03-31,35,KOSPI,포스코케미칼,003670,102.51,264138,23.3,51.39,81.67,126.14,22.94
2023,3,2023-03-31,36,KOSDAQ,성우하이텍,015750,90.97,7360,6.51,57.43,73.58,47.64,15.22
2023,3,2023-03-31,37,KOSDAQ,에스앤에스텍,101490,88.84,40450,28.62,53.51,90.8,31.76,10.38
2023,3,2023-03-31,38,KOSDAQ,케어젠,214370,85.34,39000,10.36,42.23,69.57,94.22,8.97
2023,3,2023-03-31,39,KOSDAQ,레이,228670,83.61,33950,29.09,42.05,96.81,36.9,-1.77
2023,3,2023-03-31,40,KOSPI,서울가스,017390,81.58,496500,2.16,16.82,69.17,169.84,-74.24
2023,3,2023-03-31,41,KOSDAQ,바이오니아,064550,81.44,43350,-18.97,47.45,74.8,11.44,34.03
2023,3,2023-03-31,42,KOSDAQ,디어유,376300,80.41,46000,-3.56,59.72,72.61,-21.9,-10.65
2023,3,2023-03-31,43,KOSDAQ,톱텍,108230,79.87,10020,0.1,53.45,66.45,19.57,-12.28
2023,3,2023-03-31,44,KOSDAQ,에코프로에이치엔,383310,79.54,71715,47.5,69.13,50.99,41.25,-12.91
2023,3,2023-03-31,45,KOSDAQ,두산테스나,131970,76.39,39500,18.09,43.64,93.15,-7.39,-9.87
2023,3,2023-03-31,46,KOSPI,대성홀딩스,016710,74.56,137200,7.95,25.3,55.03,141.98,-75.18
2023,3,2023-03-31,47,KOSPI,한화에어로스페이스,012450,74.44,101050,10.22,34.78,61.3,90.04,3.53
2023,3,2023-03-31,48,KOSDAQ,오스템임플란트,048260,71.95,1885000,0.75,36.5,63.49,55.79,-1.01
2023,3,2023-03-31,49,KOSDAQ,선광,003100,67.75,158200,7.4,17.97,55.4,135.77,-73.93
2023,3,2023-03-31,50,KOSDAQ,비츠로셀,082920,65.83,8993,12.29,39.77,62.74,25.5,-0.51
2023,3,2023-03-31,51,KOSPI,POSCO홀딩스,005490,65.65,368000,15.72,33.09,74.41,25.6,2.45
2023,3,2023-03-31,52,KOSDAQ,인텔리안테크,189300,63.59,90613,15.27,37.65,70.8,5.64,-26.82
2023,3,2023-03-31,53,KOSDAQ,클리오,237880,62.73,23100,25.54,42.59,60.98,16.37,-6.93
2023,3,2023-03-31,54,KOSDAQ,인바디,041830,61.55,29100,0.34,44.06,51.17,3.93,-4.81
2023,3,2023-03-31,55,KOSPI,LX세미콘,108320,59.85,112000,21.08,56.21,47.37,-22.92,-6.16
2023,3,2023-03-31,56,KOSDAQ,모트렉스,118990,58.87,18090,-0.88,33.01,35.0,73.93,5.03
2023,3,2023-03-31,57,KOSDAQ,위메이드맥스,101730,57.81,16060,-12.05,67.64,14.71,-30.33,-1.68
2023,3,2023-03-31,58,KOSDAQ,파크시스템스,140860,56.52,152300,11.41,33.71,56.69,17.42,-4.14
2023,3,2023-03-31,59,KOSPI,효성티앤씨,298020,56.47,443000,-3.17,26.57,71.04,-4.73,-14.9
2023,3,2023-03-31,60,KOSDAQ,원준,382840,56.22,26700,19.46,61.82,31.53,-25.55,-7.12
2023,3,2023-03-31,61,KOSDAQ,대명에너지,389260,55.17,27450,31.03,58.67,28.87,0.0,-11.11
2023,3,2023-03-31,62,KOSDAQ,씨아이에스,222080,54.78,14350,39.46,59.44,31.05,-2.05,-12.89
2023,3,2023-03-31,63,KOSPI,삼성엔지니어링,028050,53.69,31700,20.76,42.47,39.34,20.99,-8.2
2023,3,2023-03-31,64,KOSDAQ,네패스,033640,53.64,23750,34.48,51.76,46.6,-20.83,-15.37
2023,3,2023-03-31,65,KOSDAQ,제이앤티씨,204270,53.29,7420,11.08,25.98,66.37,7.69,10.92
2023,3,2023-03-31,66,KOSDAQ,루트로닉,085370,52.69,25400,-4.69,28.61,59.25,-3.79,1.97
2023,3,2023-03-31,67,KOSDAQ,대보마그네틱,290670,51.52,77400,28.36,21.7,60.58,47.71,-19.9
2023,3,2023-03-31,68,KOSDAQ,넥스틴,348210,49.87,66500,10.47,33.4,51.65,-2.92,-3.01
2023,3,2023-03-31,69,KOSPI,LG에너지솔루션,373220,49.84,584000,11.66,34.1,36.93,32.13,-0.51
2023,3,2023-03-31,70,KOSDAQ,대주전자재료,078600,49.25,101900,6.93,43.52,28.82,7.04,-3.53
2023,3,2023-03-31,71,KOSDAQ,휴림로봇,090710,48.62,6075,-9.83,41.71,13.02,33.9,-19.42
2023,3,2023-03-31,72,KOSPI,LG전자,066570,48.38,115300,3.69,33.29,46.69,-4.32,-5.2
2023,3,2023-03-31,73,KOSPI,두산밥캣,241560,47.14,43700,15.3,26.3,53.33,12.48,17.16
2023,3,2023-03-31,74,KOSDAQ,SFA반도체,036540,45.32,5660,32.55,47.2,36.06,-19.83,-6.54
2023,3,2023-03-31,75,KOSPI,CJ,001040,44.96,104300,20.02,24.02,50.07,23.58,-12.27
2023,3,2023-03-31,76,KOSDAQ,에스티큐브,052020,43.01,16773,4.12,26.97,-24.4,172.29,-0.11
2023,3,2023-03-31,77,KOSDAQ,위메이드,112040,42.99,50200,-5.99,59.11,9.61,-51.5,10.76
2023,3,2023-03-31,78,KOSDAQ,KH바텍,060720,41.99,18660,28.07,34.24,45.21,-11.98,0.86
2023,3,2023-03-31,79,KOSPI,한전기술,052690,41.68,75000,18.67,37.36,35.38,-10.82,-6.27
2023,3,2023-03-31,80,KOSDAQ,에스엠,041510,41.26,93200,-26.96,21.51,31.64,14.22,15.02
2023,3,2023-03-31,81,KOSPI,삼성SDI,006400,40.34,719589,5.6,24.37,34.62,23.32,-5.99
2023,3,2023-03-31,82,KOSPI,한솔케미칼,014680,39.82,239500,17.11,29.11,40.88,-2.44,-7.31
2023,3,2023-03-31,83,KOSPI,효성첨단소재,298050,39.43,432000,5.11,29.54,40.49,-17.08,-10.07
2023,3,2023-03-31,84,KOSPI,대우조선해양,042660,38.81,21766,-4.85,29.29,29.29,-1.21,10.0
2023,3,2023-03-31,85,KOSPI,LG디스플레이,034220,38.46,15186,7.46,31.97,36.92,-20.43,-9.68
2023,3,2023-03-31,86,KOSPI,LS,006260,38.09,79600,18.1,14.2,40.39,50.76,12.56
2023,3,2023-03-31,87,KOSDAQ,ISC,095340,38.05,40000,15.11,27.59,24.22,34.45,-1.75
2023,3,2023-03-31,88,KOSDAQ,티앤엘,340570,37.36,46850,4.23,29.42,26.45,7.21,-2.45
2023,3,2023-03-31,89,KOSDAQ,네이처셀,007390,37.27,18000,10.97,18.03,50.63,-1.37,-41.67
2023,3,2023-03-31,90,KOSPI,LG화학,051910,37.18,712000,4.71,18.67,32.84,33.83,3.93
2023,3,2023-03-31,91,KOSPI,메리츠금융지주,138040,36.72,38600,-14.22,-9.6,85.13,-5.04,18.91
2023,3,2023-03-31,92,KOSPI,롯데에너지머티리얼즈,020150,36.38,68800,8.18,32.56,35.43,-28.78,-12.5
2023,3,2023-03-31,93,KOSPI,기아,000270,35.98,81000,7.57,36.59,12.66,9.46,4.32
2023,3,2023-03-31,94,KOSDAQ,넥슨게임즈,225570,35.8,18500,26.37,42.86,24.16,-26.44,0.43
