연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2025,6,2025-06-30,1,KOSDAQ,SAMG엔터,419530,655.09,91900,22.21,211.53,621.92,896.75,-15.13
2025,6,2025-06-30,2,KOSDAQ,아이티센글로벌,124500,520.68,25100,120.76,319.73,382.69,488.51,-30.52
2025,6,2025-06-30,3,KOSDAQ,지엔씨에너지,119850,356.17,35950,38.27,152.64,337.88,363.87,-5.29
2025,6,2025-06-30,4,KOSPI,두산에너빌리티,034020,332.38,68400,69.52,191.68,289.74,240.3,-4.09
2025,6,2025-06-30,5,KOSDAQ,젬백스,082270,320.18,61500,25.9,86.93,315.54,490.21,-11.71
2025,6,2025-06-30,6,KOSPI,현대로템,064350,286.88,196500,34.22,87.14,295.37,381.62,2.8
2025,6,2025-06-30,7,KOSPI,한화,000880,274.77,94300,24.9,130.28,250.56,251.21,5.83
2025,6,2025-06-30,8,KOSDAQ,비에이치아이,083650,266.41,42450,23.04,146.37,174.94,332.28,-5.06
2025,6,2025-06-30,9,KOSDAQ,디앤디파마텍,347850,250.76,29654,37.0,157.88,143.83,299.7,9.37
2025,6,2025-06-30,10,KOSDAQ,로보티즈,108490,249.26,71089,22.07,131.02,213.98,209.32,12.19
2025,6,2025-06-30,11,KOSDAQ,우리기술,032820,249.07,5000,126.24,183.45,200.12,137.53,-26.5
2025,6,2025-06-30,12,KOSPI,카카오페이,377300,247.14,76700,102.64,168.18,192.19,185.13,-16.43
2025,6,2025-06-30,13,KOSDAQ,코나아이,052400,228.38,61000,40.39,144.0,120.61,304.78,-7.38
2025,6,2025-06-30,14,KOSPI,현대건설,000720,223.59,78500,23.04,118.36,209.06,144.93,-14.01
2025,6,2025-06-30,15,KOSPI,미래에셋증권,006800,221.72,21357,37.95,133.92,167.13,193.04,-11.0
2025,6,2025-06-30,16,KOSDAQ,에스앤디,260970,220.7,137200,52.95,104.47,210.41,212.53,-17.06
2025,6,2025-06-30,17,KOSPI,에이피알,278470,213.42,154200,33.74,120.92,208.4,96.18,19.13
2025,6,2025-06-30,18,KOSDAQ,스피어,347700,213.18,10660,12.68,44.64,169.53,476.22,2.25
2025,6,2025-06-30,19,KOSPI,두산,000150,211.62,656000,34.43,124.27,157.25,202.3,-8.38
2025,6,2025-06-30,20,KOSDAQ,인카금융서비스,211050,198.71,14630,28.9,112.65,160.78,169.93,-22.21
2025,6,2025-06-30,21,KOSDAQ,태웅,044490,198.29,32650,42.58,128.0,174.6,85.51,24.04
2025,6,2025-06-30,22,KOSDAQ,LS마린솔루션,060370,192.35,31450,100.75,152.89,142.3,95.17,-16.85
2025,6,2025-06-30,23,KOSPI,LIG넥스원,079550,190.56,540000,25.87,117.74,144.9,145.45,16.3
2025,6,2025-06-30,24,KOSDAQ,펩트론,087010,188.77,188300,-19.01,104.67,84.97,293.72,55.87
2025,6,2025-06-30,25,KOSDAQ,에이비엘바이오,298380,181.49,67200,-16.63,95.07,124.75,198.67,9.97
2025,6,2025-06-30,26,KOSDAQ,대명에너지,389260,181.04,26200,15.42,129.62,131.86,72.48,-0.57
2025,6,2025-06-30,27,KOSDAQ,큐리옥스바이오시스템즈,445680,179.43,38750,31.58,151.13,108.78,52.22,-0.65
2025,6,2025-06-30,28,KOSPI,한화시스템,272210,178.82,58000,27.75,80.69,156.64,207.53,2.41
2025,6,2025-06-30,29,KOSDAQ,폰드그룹,472850,177.37,6779,37.73,118.33,130.42,125.22,-10.21
2025,6,2025-06-30,30,KOSDAQ,솔트룩스,304100,176.25,46700,49.92,128.92,108.95,143.1,-14.35
2025,6,2025-06-30,31,KOSDAQ,지아이이노베이션,358570,173.22,20750,17.17,71.87,182.27,140.11,-9.3
2025,6,2025-06-30,32,KOSPI,효성중공업,298040,172.42,891000,43.94,107.93,126.72,157.51,37.6
2025,6,2025-06-30,33,KOSDAQ,큐리언트,115180,169.16,12000,12.99,43.88,178.1,238.03,-12.25
2025,6,2025-06-30,34,KOSDAQ,실리콘투,257720,166.34,61700,30.72,152.35,88.69,31.28,-16.21
2025,6,2025-06-30,35,KOSPI,풍산,103140,164.04,128700,107.58,107.58,157.66,103.32,24.94
2025,6,2025-06-30,36,KOSPI,한화에어로스페이스,012450,157.58,848000,4.56,37.35,163.76,233.65,17.45
2025,6,2025-06-30,37,KOSDAQ,원텍,336570,150.82,11450,23.12,83.2,160.52,43.12,12.66
2025,6,2025-06-30,38,KOSDAQ,에코아이,448280,150.53,14840,54.42,131.66,82.47,74.26,1.01
2025,6,2025-06-30,39,KOSDAQ,아이쓰리시스템,214430,147.75,98100,33.29,85.44,118.0,135.25,17.23
2025,6,2025-06-30,40,KOSPI,SK스퀘어,402340,146.85,183000,59.41,95.93,130.77,83.0,-16.89
2025,6,2025-06-30,41,KOSDAQ,유일로보틱스,388720,146.38,81200,14.37,32.46,175.72,177.13,-13.18
2025,6,2025-06-30,42,KOSDAQ,하이젠알앤엠,160190,144.95,38450,8.31,30.78,186.94,142.59,-17.43
2025,6,2025-06-30,43,KOSDAQ,RFHIC,218410,139.97,27250,38.61,94.37,108.02,90.96,2.2
2025,6,2025-06-30,44,KOSDAQ,코난테크놀로지,402030,138.36,39390,69.32,99.5,106.99,95.63,-12.9
2025,6,2025-06-30,45,KOSDAQ,아난티,025980,135.02,10380,39.89,97.34,95.85,86.02,-4.14
2025,6,2025-06-30,46,KOSPI,한국금융지주,071050,134.92,139600,29.26,91.23,95.79,99.43,2.44
2025,6,2025-06-30,47,KOSDAQ,다날,064260,134.39,5660,68.96,111.59,98.95,47.2,47.53
2025,6,2025-06-30,48,KOSPI,HD현대미포,010620,132.33,211000,9.04,100.19,57.23,126.88,0.47
2025,6,2025-06-30,49,KOSPI,한국전력,015760,127.49,39300,29.49,81.52,96.01,100.82,-1.91
2025,6,2025-06-30,50,KOSPI,LS,006260,126.91,197000,23.67,87.26,108.91,36.9,-12.03
