연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2015,1,2015-01-30,1,KOSDAQ,웹젠,69080,348.36,30900,6.37,105.32,382.06,371.76,-22.3
2015,1,2015-01-30,2,KOSDAQ,산성앨엔에스,16100,286.29,32850,37.74,46,180.77,833.24,26.6
2015,1,2015-01-30,3,KOSDAQ,한국사이버결제,60250,246.07,16293,29.97,50.92,341.19,203.69,-12.4
2015,1,2015-01-30,4,KOSDAQ,컴투스,78340,161.98,157874,31,-8.5,83.94,665.08,0
2015,1,2015-01-30,5,KOSDAQ,다우데이타,32190,156.07,11150,57.49,101.63,125.25,118.2,23.3
2015,1,2015-01-30,6,KOSPI,아시아나항공,20560,141.7,41188,21.04,114.95,84.2,59.22,1.3
2015,1,2015-01-30,7,KOSDAQ,에이치엘비,28300,134.02,4038,31.83,20.11,154.44,235.38,41.4
2015,1,2015-01-30,8,KOSDAQ,인바디,41830,130.03,38800,23.17,29.98,103.14,295.51,-8.1
2015,1,2015-01-30,9,KOSDAQ,메디톡스,86900,128.91,292757,15.69,48.32,140.7,115.23,-4.4
2015,1,2015-01-30,10,KOSDAQ,이테크건설,16250,125.71,35965,29.33,57.13,97.83,184.78,22.5
2015,1,2015-01-30,11,KOSDAQ,게임빌,63080,116.92,183500,52.03,35.93,74.6,306.42,-31.4
2015,1,2015-01-30,12,KOSPI,아이에스동서,10780,114.25,58600,17.32,28.09,88.42,255.15,9.6
2015,1,2015-01-30,13,KOSDAQ,코스온,69110,109.69,16800,36.59,40,97.65,180.94,11.9
2015,1,2015-01-30,14,KOSDAQ,KG이니시스,35600,109.3,24700,37.99,61.44,122.52,32.44,0.4
2015,1,2015-01-30,15,KOSPI,삼립식품,5610,103.15,193000,28.67,14.54,107.53,217.43,10.1
2015,1,2015-01-30,16,KOSDAQ,고영,98460,102.27,9500,10.98,43.94,80.95,144.22,-4.4
2015,1,2015-01-30,17,KOSDAQ,완리,900180,101.15,2436,-11.29,18.02,109.82,147.81,12.2
2015,1,2015-01-30,18,KOSPI,AK홀딩스,6840,95.36,101500,26.56,42.56,66.94,165.79,-0.5
2015,1,2015-01-30,19,KOSDAQ,이오테크닉스,39030,90.44,128000,2.15,15.94,84.44,179.48,12.1
2015,1,2015-01-30,20,KOSDAQ,미디어플렉스,86980,89.87,5730,22.17,45.06,69.03,118.7,-5.1
2015,1,2015-01-30,21,KOSDAQ,NICE평가정보,30190,89.09,6370,34.67,36.99,87.35,113.76,0.5
2015,1,2015-01-30,22,KOSDAQ,인터플렉스,51370,88.97,17446,16.26,69.2,77.12,-8.45,10.6
2015,1,2015-01-30,23,KOSDAQ,KH바텍,60720,86,32524,-3.22,24.92,107.15,59.21,-4.2
2015,1,2015-01-30,24,KOSPI,한샘,9240,81.68,155000,35.37,21.57,64.89,195.24,13.9
2015,1,2015-01-30,25,KOSPI,현대엘리베이,17800,77.51,40442,11.88,44.93,71.05,42.08,8.6
2015,1,2015-01-30,26,KOSDAQ,인트론바이오,48530,77.1,11127,60.86,63.25,55.25,55.25,1.3
2015,1,2015-01-30,27,KOSDAQ,토비스,51360,76.38,19700,20.12,10.36,41.73,256.24,-9.6
2015,1,2015-01-30,28,KOSDAQ,디에이치피코리아,131030,76.25,15750,18.42,19.77,80.62,119.05,-4.8
2015,1,2015-01-30,29,KOSDAQ,휴맥스,115160,75.39,15130,18.42,57.69,49.77,40.17,-2.7
2015,1,2015-01-30,30,KOSPI,아모레퍼시픽우,90435,75.38,129476,19.74,15.98,52.9,200.46,18.4
2015,1,2015-01-30,31,KOSDAQ,ISC,95340,71.51,30497,27.26,16.54,50.08,193.41,-1.9
2015,1,2015-01-30,32,KOSDAQ,리드코프,12700,70.19,16950,9.35,10.42,67,151.11,-1.2
2015,1,2015-01-30,33,KOSPI,LG상사,1120,66.35,36750,28.05,69.75,22.91,23.53,1
