연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2021,9,2021-09-30,1,KOSDAQ,한국비엔씨,256840,888.34,46572,48.71,513.68,569.14,1012.83,-45.96
2021,9,2021-09-30,2,KOSDAQ,데브시스터즈,194480,415.84,156900,101.15,71.29,36.43,1804.13,-23.65
2021,9,2021-09-30,3,KOSDAQ,국전약품,307750,348.87,17650,120.07,258.74,166.86,412.34,-21.53
2021,9,2021-09-30,4,KOSDAQ,바이오니아,064550,345.21,65200,-13.64,202.55,302.47,146.04,-23.16
2021,9,2021-09-30,5,KOSDAQ,에코프로비엠,247540,228.62,115388,45.76,120.18,186.5,241.88,-12.23
2021,9,2021-09-30,6,KOSDAQ,위메이드,112040,226.37,70000,46.32,144.82,130.95,271.49,161.14
2021,9,2021-09-30,7,KOSDAQ,에코프로,086520,216.51,18463,-11.39,118.34,149.43,224.2,1.32
2021,9,2021-09-30,8,KOSDAQ,엘앤에프,066970,203.96,179000,54.58,95.2,137.39,350.1,2.85
2021,9,2021-09-30,9,KOSPI,효성첨단소재,298050,180.85,733000,18.42,66.4,92.64,425.45,-3.27
2021,9,2021-09-30,10,KOSDAQ,아이진,185490,171.41,35240,-19.64,0.0,206.12,322.14,-41.31
2021,9,2021-09-30,11,KOSDAQ,대주전자재료,078600,169.41,101200,80.07,109.96,144.15,126.91,3.16
2021,9,2021-09-30,12,KOSPI,메리츠금융지주,138040,145.27,33650,17.04,58.73,95.64,269.37,-1.19
2021,9,2021-09-30,13,KOSDAQ,유바이오로직스,206650,144.08,56100,39.38,35.84,174.33,180.6,-14.97
2021,9,2021-09-30,14,KOSPI,후성,093370,143.91,20802,49.47,96.32,102.87,126.6,-6.34
2021,9,2021-09-30,15,KOSDAQ,씨아이에스,222080,124.04,21400,55.64,89.38,48.61,196.81,-14.25
2021,9,2021-09-30,16,KOSDAQ,KG ETS,151860,114.99,16250,-9.22,-25.29,154.7,280.12,-12.62
2021,9,2021-09-30,17,KOSDAQ,인터파크,035080,102.14,35700,-25.55,29.35,46.76,250.86,-6.16
