연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2023,7,2023-07-31,1,KOSDAQ,제이엘케이,322510,802.37,25207,126.32,503.47,616.31,583.49,3.98
2023,7,2023-07-31,2,KOSDAQ,에코프로,086520,740.06,236818,60.08,65.34,882.93,1291.66,4.14
2023,7,2023-07-31,3,KOSPI,금양,001570,674.54,159100,199.62,138.17,502.65,1763.0,-18.92
2023,7,2023-07-31,4,KOSPI,영풍제지,006740,623.31,42350,77.94,136.86,571.58,1218.08,15.47
2023,7,2023-07-31,5,KOSPI,이수페타시스,007660,528.71,37393,36.35,313.46,400.04,426.0,-10.66
2023,7,2023-07-31,6,KOSDAQ,루닛,328130,416.22,78028,17.98,226.91,335.35,353.05,-0.06
2023,7,2023-07-31,7,KOSDAQ,피에스케이홀딩스,031980,396.52,32100,51.06,254.7,306.84,247.78,-15.58
2023,7,2023-07-31,8,KOSDAQ,동운아나텍,094170,374.4,28543,40.99,256.92,244.35,274.43,-6.39
2023,7,2023-07-31,9,KOSPI,포스코인터내셔널,047050,373.54,90100,126.1,236.19,284.22,338.44,-12.1
2023,7,2023-07-31,10,KOSPI,TCC스틸,002710,341.41,64400,84.0,64.29,468.9,361.65,-14.13
2023,7,2023-07-31,11,KOSDAQ,뷰노,338220,315.46,37200,30.99,124.37,287.5,392.06,50.27
2023,7,2023-07-31,12,KOSDAQ,포스코엠텍,009520,298.27,36650,58.66,59.0,325.67,499.84,-14.6
2023,7,2023-07-31,13,KOSDAQ,펩트론,087010,283.56,22435,69.23,222.43,178.25,151.65,68.46
2023,7,2023-07-31,14,KOSDAQ,디이엔티,079810,277.58,34750,130.12,117.43,255.03,410.73,-9.64
2023,7,2023-07-31,15,KOSPI,한미반도체,042700,269.14,48500,60.86,136.01,241.31,259.26,23.3
2023,7,2023-07-31,16,KOSDAQ,엠로,058970,262.0,81100,55.96,34.05,340.52,378.47,6.41
2023,7,2023-07-31,17,KOSDAQ,ISC,095340,246.07,102900,86.41,161.83,188.64,197.83,-2.92
2023,7,2023-07-31,18,KOSDAQ,레이크머티리얼즈,281740,233.99,20200,4.39,46.38,276.16,298.42,-16.09
2023,7,2023-07-31,19,KOSDAQ,실리콘투,257720,219.37,7500,5.78,138.1,165.02,137.72,10.4
2023,7,2023-07-31,20,KOSDAQ,하이드로리튬,101670,217.14,27150,-9.65,-24.27,30.84,1096.04,-24.49
2023,7,2023-07-31,21,KOSDAQ,티로보틱스,117730,216.32,25750,14.7,71.67,223.9,249.86,34.76
2023,7,2023-07-31,22,KOSDAQ,메지온,140410,203.1,41100,11.68,88.53,223.37,114.62,20.44
2023,7,2023-07-31,23,KOSDAQ,인텍플러스,064290,197.57,44800,46.89,124.22,165.09,125.13,-10.38
