연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2022,1,2022-01-28,1,KOSDAQ,에디슨EV,136510,346.26,23200,-8.3,63.96,121.42,1163.62,14.9
2022,1,2022-01-28,2,KOSDAQ,컴투스홀딩스,063080,327.93,154500,-34.95,108.22,337.06,329.17,-13.3
2022,1,2022-01-28,3,KOSDAQ,위메이드,112040,233.2,116400,-34.57,-36.32,307.82,507.17,-6.3
2022,1,2022-01-28,4,KOSDAQ,네오위즈홀딩스,042420,149.23,64200,-33.33,28.4,122.15,293.87,-15.0
2022,1,2022-01-28,5,KOSDAQ,휴마시스,205470,136.02,7446,70.04,76.4,56.46,303.36,-34.7
2022,1,2022-01-28,6,KOSPI,메리츠금융지주,138040,132.74,43500,-1.14,30.83,73.31,355.97,-15.3
2022,1,2022-01-28,7,KOSDAQ,SNK,950180,125.54,36950,2.5,94.47,73.88,67.57,0.0
2022,1,2022-01-28,8,KOSPI,메리츠화재,000060,122.84,45850,36.66,65.52,79.8,189.27,-10.4
2022,1,2022-01-28,9,KOSDAQ,주성엔지니어링,036930,122.62,21450,2.14,90.67,50.53,126.27,20.7
2022,1,2022-01-28,10,KOSDAQ,위지윅스튜디오,299900,111.72,7838,-21.23,15.04,92.34,246.35,14.2
2022,1,2022-01-28,11,KOSDAQ,심텍,222800,110.26,47000,2.96,53.34,89.52,117.09,13.2
2022,1,2022-01-28,12,KOSPI,LG이노텍,011070,98.78,353500,-2.88,68.74,55.73,76.75,-7.5
2022,1,2022-01-28,13,KOSDAQ,이엠텍,091120,89.33,33445,7.53,30.23,61.94,178.45,13.3
2022,1,2022-01-28,14,KOSDAQ,덱스터,206560,83.26,20900,-29.39,-13.46,82.53,234.4,-6.0
2022,1,2022-01-28,15,KOSPI,한전기술,052690,82.09,70600,-16.94,-0.42,32.46,314.08,26.3
2022,1,2022-01-28,16,KOSDAQ,인탑스,049070,75.46,39000,20.93,67.38,37.32,35.42,-15.6
2022,1,2022-01-28,17,KOSDAQ,넥슨지티,041140,69.62,17550,-17.41,48.1,44.44,27.17,-2.0
2022,1,2022-01-28,18,KOSDAQ,한국비엔씨,256840,64.07,21250,-20.25,-15.57,37.58,268.41,-26.1
2022,1,2022-01-28,19,KOSDAQ,다날,064260,63.85,9860,-33.15,19.95,31.64,127.19,-0.5
2022,1,2022-01-28,20,KOSDAQ,파인테크닉스,106240,62.32,5109,-12.82,9.17,39.17,164.17,8.8
2022,1,2022-01-28,21,KOSDAQ,이녹스첨단소재,272290,59.51,50500,9.43,19.1,42.05,125.45,-16.9
2022,1,2022-01-28,22,KOSDAQ,엘앤에프,066970,54.46,168800,-24.1,-8.31,57.32,138.14,15.5
2022,1,2022-01-28,23,KOSDAQ,맘스터치,220630,49.84,61600,16.23,26.1,31.62,81.98,6.7
2022,1,2022-01-28,24,KOSDAQ,피엔티,137400,49.59,39600,-9.59,13.47,49.15,61.63,7.8
2022,1,2022-01-28,25,KOSPI,메리츠증권,008560,47.76,6100,18.45,30.9,24.24,73.05,-3.9
2022,1,2022-01-28,26,KOSDAQ,LX세미콘,108320,47.36,134300,-19.73,22.54,12.01,96.92,-15.1
2022,1,2022-01-28,27,KOSDAQ,파트론,091700,47.16,12900,-3.01,38.12,26.47,14.16,-10.9
2022,1,2022-01-28,28,KOSDAQ,나노신소재,121600,46.48,50700,-26.2,14.06,37.4,56.48,6.9
2022,1,2022-01-28,29,KOSDAQ,골프존,215000,44.36,159800,-8.58,12.93,6.25,145.85,-5.2
2022,1,2022-01-28,30,KOSDAQ,비덴트,121800,43.64,14500,-40.08,0.69,40.1,75.12,11.4
2022,1,2022-01-28,31,KOSDAQ,하나마이크론,067310,42.95,15344,-11.58,-3.01,42.71,108.45,4.5
2022,1,2022-01-28,32,KOSDAQ,메지온,140410,42.78,61251,-15.48,16.95,37.56,36.74,-11.1
2022,1,2022-01-28,33,KOSDAQ,에이비엘바이오,298380,42.68,28050,26.92,31.38,39.55,15.91,-6.1
2022,1,2022-01-28,34,KOSDAQ,덕산테코피아,317330,40.25,29300,-5.02,22.85,13.79,70.35,-5.5
2022,1,2022-01-28,35,KOSDAQ,오스템임플란트,048260,39.21,1210000,0.0,15.55,10.45,107.72,0.0
2022,1,2022-01-28,36,KOSDAQ,ISC,095340,38.17,31800,-10.04,20.68,22.31,42.28,-0.9
2022,1,2022-01-28,37,KOSPI,DB하이텍,000990,37.55,74100,1.93,28.87,21.48,20.49,-6.3
2022,1,2022-01-28,38,KOSDAQ,대주전자재료,078600,36.93,87800,-17.64,-15.9,52.96,98.19,1.8
2022,1,2022-01-28,39,KOSPI,우리금융지주,316140,36.19,14650,15.35,10.57,35.02,66.48,-2.4
2022,1,2022-01-28,40,KOSDAQ,동진쎄미켐,005290,35.53,38850,-23.82,11.0,32.82,27.8,-8.9
2022,1,2022-01-28,41,KOSPI,후성,093370,34.37,18653,-17.32,-4.26,44.7,59.84,10.5
2022,1,2022-01-28,42,KOSDAQ,하나머티리얼즈,166090,32.94,55000,-12.42,7.63,7.21,103.7,-6.0
2022,1,2022-01-28,43,KOSPI,한미반도체,042700,31.71,18450,-2.51,14.77,0.68,95.24,-9.5
2022,1,2022-01-28,44,KOSPI,KCC,002380,29.39,381000,20.95,14.41,7.32,91.94,-13.0
