연도,월,기준일(월말),순위,시장,종목명,종목코드,모멘텀스코어,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
2022,10,2022-10-31,1,KOSPI,금양,001570,504.58,27500,74.05,222.01,505.73,444.55,6.0
2022,10,2022-10-31,2,KOSDAQ,양지사,030960,431.61,45100,33.63,266.67,327.49,306.31,-19.29
2022,10,2022-10-31,3,KOSDAQ,에스티큐브,052020,191.17,17077,-23.03,44.93,242.29,147.39,5.12
2022,10,2022-10-31,4,KOSDAQ,미래나노텍,095500,146.49,14650,19.59,70.55,87.58,250.9,41.98
2022,10,2022-10-31,5,KOSDAQ,한국정보통신,025770,93.5,13050,9.21,71.04,60.71,40.78,6.13
2022,10,2022-10-31,6,KOSPI,서울가스,017390,86.13,329500,12.27,37.29,78.11,98.49,23.98
2022,10,2022-10-31,7,KOSDAQ,에코프로,086520,84.17,27061,22.73,59.02,65.13,44.66,-1.41
2022,10,2022-10-31,8,KOSPI,대성홀딩스,016710,71.21,98700,11.53,20.37,65.33,122.8,14.49
2022,10,2022-10-31,9,KOSDAQ,네오위즈,095660,68.36,36100,-2.17,31.03,71.09,37.79,12.05
2022,10,2022-10-31,10,KOSPI,포스코케미칼,003670,65.54,193378,33.0,51.71,46.69,37.11,9.52
2022,10,2022-10-31,11,KOSDAQ,선광,003100,59.57,111700,9.72,18.45,53.43,100.18,13.07
2022,10,2022-10-31,12,KOSDAQ,태광,023160,53.8,16400,0.0,25.67,50.46,40.17,8.54
2022,10,2022-10-31,13,KOSDAQ,대보마그네틱,290670,49.6,60500,25.52,31.52,27.37,78.99,42.64
2022,10,2022-10-31,14,KOSPI,LIG넥스원,079550,45.17,101500,12.4,15.34,23.63,117.81,-8.87
2022,10,2022-10-31,15,KOSDAQ,나노신소재,121600,43.1,93000,16.4,11.64,30.43,109.22,-5.48
2022,10,2022-10-31,16,KOSDAQ,레인보우로보틱스,277810,36.17,29300,-5.64,10.36,31.98,53.81,12.8
2022,10,2022-10-31,17,KOSDAQ,HLB테라퓨틱스,115450,35.7,5781,-4.89,10.18,60.01,-17.13,-23.25
2022,10,2022-10-31,18,KOSPI,코스모신소재,005070,35.29,66283,32.87,25.19,19.61,59.57,-5.81
2022,10,2022-10-31,19,KOSPI,고려아연,010130,35.1,640000,7.56,34.03,11.11,19.18,-1.56
2022,10,2022-10-31,20,KOSDAQ,다우데이타,032190,34.22,15550,10.68,35.22,10.28,15.19,80.71
2022,10,2022-10-31,21,KOSDAQ,휴마시스,205470,33.46,5493,74.6,10.26,68.29,30.14,-22.9
2022,10,2022-10-31,22,KOSPI,한화솔루션,009830,33.07,58887,0.0,7.76,47.5,15.55,8.69
2022,10,2022-10-31,23,KOSPI,LX인터내셔널,001120,31.05,40650,4.5,23.93,5.72,49.72,1.35
2022,10,2022-10-31,24,KOSDAQ,신라젠,215600,29.01,9488,22.32,22.32,22.32,22.32,-5.56
2022,10,2022-10-31,25,KOSPI,삼성SDI,006400,27.02,721547,34.98,29.53,20.62,0.41,-1.09
2022,10,2022-10-31,26,KOSDAQ,엔켐,348370,25.03,74500,11.53,43.27,-14.56,0.0,-13.42
2022,10,2022-10-31,27,KOSPI,KT&G,033780,22.91,95700,10.51,16.85,15.86,18.0,4.39
2022,10,2022-10-31,28,KOSDAQ,노터스,278650,22.73,5720,21.7,-19.21,41.1,109.45,-8.04
2022,10,2022-10-31,29,KOSPI,한화에어로스페이스,012450,22.46,67537,7.81,2.95,24.39,47.34,9.5
2022,10,2022-10-31,30,KOSDAQ,하나기술,299030,19.47,64100,0.16,14.87,6.83,20.94,3.74
2022,10,2022-10-31,31,KOSPI,LS,006260,15.74,66500,17.28,12.9,15.25,6.23,13.08
2022,10,2022-10-31,32,KOSDAQ,HLB,028300,15.7,37095,-3.48,-1.41,32.98,-1.76,-19.63
2022,10,2022-10-31,33,KOSDAQ,대주전자재료,078600,14.6,89900,13.65,20.35,7.66,-13.89,0.0
2022,10,2022-10-31,34,KOSDAQ,디와이피엔에프,104460,13.5,40850,0.37,9.96,8.93,5.69,0.37
2022,10,2022-10-31,35,KOSPI,영원무역,111770,13.03,47300,6.05,17.22,-1.46,5.94,0.42
2022,10,2022-10-31,36,KOSPI,현대미포조선,010620,12.83,91800,-10.87,2.11,9.42,21.27,-5.77
2022,10,2022-10-31,37,KOSDAQ,카나리아바이오,016790,12.25,5019,-32.96,-57.25,-44.03,367.32,-0.34
2022,10,2022-10-31,38,KOSPI,삼성엔지니어링,028050,11.48,23850,4.84,21.68,-8.27,-3.83,2.94
2022,10,2022-10-31,39,KOSPI,GS,078930,10.7,46000,10.31,10.44,5.26,8.88,5.65
2022,10,2022-10-31,40,KOSPI,현대로템,064350,9.68,24350,-3.75,-8.29,27.82,8.22,30.8
2022,10,2022-10-31,41,KOSPI,삼성생명,032830,9.02,67400,8.01,11.04,3.53,0.15,8.9
2022,10,2022-10-31,42,KOSDAQ,아이센스,099190,8.87,17314,7.29,0.14,19.1,3.28,-4.62
2022,10,2022-10-31,43,KOSPI,CJ제일제당,097950,8.25,414000,0.73,5.75,4.02,8.95,-4.59
2022,10,2022-10-31,44,KOSPI,농심,004370,7.23,302000,1.34,8.05,-0.49,6.53,8.77
2022,10,2022-10-31,45,KOSPI,현대해상,001450,5.01,33300,13.65,1.52,2.3,26.86,-9.31
2022,10,2022-10-31,46,KOSPI,LG화학,051910,4.98,626000,16.79,3.81,20.62,-25.12,18.21
2022,10,2022-10-31,47,KOSPI,HD현대,267250,4.61,60900,12.57,7.03,4.46,-3.64,5.91
2022,10,2022-10-31,48,KOSPI,BGF리테일,282330,4.51,186500,12.69,3.04,3.04,15.48,10.19
2022,10,2022-10-31,49,KOSPI,한국타이어앤테크놀로지,161390,3.4,36550,3.69,5.03,4.88,-11.61,-6.98
2022,10,2022-10-31,50,KOSPI,제일기획,030000,3.07,24450,7.71,7.24,-3.36,2.52,-0.82
2022,10,2022-10-31,51,KOSPI,셀트리온,068270,3.02,170144,9.4,1.05,9.09,-2.43,-8.33
2022,10,2022-10-31,52,KOSPI,휠라홀딩스,081660,2.94,32700,4.47,7.57,0.31,-11.86,1.07
2022,10,2022-10-31,53,KOSDAQ,에스엠,041510,2.54,71100,0.42,2.89,4.25,-9.08,11.53
2022,10,2022-10-31,54,KOSPI,KT,030200,2.46,36600,1.1,-3.05,2.23,20.0,2.19
2022,10,2022-10-31,55,KOSPI,기업은행,024110,2.44,10450,9.77,11.29,-7.11,-5.43,7.18
2022,10,2022-10-31,56,KOSDAQ,파크시스템스,140860,2.31,109700,12.86,10.25,-3.6,-7.58,6.65
2022,10,2022-10-31,57,KOSDAQ,에코프로에이치엔,383310,2.28,48340,1.77,14.51,3.19,-52.83,2.51
2022,10,2022-10-31,58,KOSPI,삼성바이오로직스,207940,2.08,1290719,8.67,1.39,4.65,1.88,1.14
2022,10,2022-10-31,59,KOSDAQ,HLB생명과학,067630,1.92,11287,-5.08,-4.7,16.83,-18.73,-14.0
2022,10,2022-10-31,60,KOSPI,한국항공우주,047810,1.9,47350,-2.27,-16.93,7.98,54.99,2.43
2022,10,2022-10-31,61,KOSPI,오리온,271560,1.71,101500,-1.46,1.0,6.84,-13.98,15.76
2022,10,2022-10-31,62,KOSPI,씨에스윈드,112610,1.49,58800,-3.13,5.95,-1.67,-15.27,30.1
2022,10,2022-10-31,63,KOSDAQ,덕산네오룩스,213420,1.27,38350,20.98,19.47,-8.58,-29.11,1.43
2022,10,2022-10-31,64,KOSPI,유한양행,000100,0.54,54748,10.13,3.46,-2.13,4.32,-2.34
2022,10,2022-10-31,65,KOSDAQ,피엔티,137400,-0.04,46150,13.53,0.65,-8.61,32.23,8.23
2022,10,2022-10-31,66,KOSDAQ,에치에프알,230240,-0.32,30300,5.21,-5.16,-7.2,42.25,6.27
2022,10,2022-10-31,67,KOSDAQ,에스앤에스텍,101490,-0.47,24850,17.22,18.62,-10.93,-32.29,11.47
2022,10,2022-10-31,68,KOSPI,LG화학우,051915,-0.61,289000,14.68,-0.69,15.6,-24.64,15.92
2022,10,2022-10-31,69,KOSDAQ,엘앤에프,066970,-0.88,225000,26.62,-1.62,2.6,22.22,-2.18
2022,10,2022-10-31,70,KOSDAQ,JYP Ent.,035900,-0.98,55500,-5.61,0.0,-6.57,5.92,9.19
2022,10,2022-10-31,71,KOSPI,LS ELECTRIC,010120,-1.55,55000,17.77,-5.17,14.94,-6.62,4.91
2022,10,2022-10-31,72,KOSPI,LG,003550,-1.89,79200,7.03,-2.34,8.05,-13.16,6.19
2022,10,2022-10-31,73,KOSDAQ,셀트리온헬스케어,091990,-2.06,66899,2.51,-4.0,8.26,-12.41,-6.48
2022,10,2022-10-31,74,KOSPI,삼성물산,028260,-2.14,118500,14.49,-1.66,2.6,3.95,2.95
2022,10,2022-10-31,75,KOSPI,하나금융지주,086790,-2.35,41250,16.36,10.89,-12.23,-8.33,8.0
2022,10,2022-10-31,76,KOSDAQ,오스템임플란트,048260,-4.07,1063000,-7.81,-3.97,-5.51,1.51,4.61
2022,10,2022-10-31,77,KOSPI,F&F,383220,-4.95,145500,5.82,-2.68,3.19,-16.19,4.12
2022,10,2022-10-31,78,KOSPI,오뚜기,007310,-5.25,441500,-4.23,-1.78,-6.06,-8.21,0.91
2022,10,2022-10-31,79,KOSDAQ,파라다이스,034230,-5.64,14200,-7.79,4.8,-14.71,-18.39,21.13
2022,10,2022-10-31,80,KOSPI,삼성화재,000810,-5.79,200000,8.7,1.27,-4.76,-13.42,2.75
2022,10,2022-10-31,81,KOSPI,현대모비스,012330,-6.11,219000,14.66,-4.16,5.54,-13.1,-2.74
2022,10,2022-10-31,82,KOSDAQ,포스코 ICT,022100,-6.8,5730,-5.13,-1.55,-7.43,-14.35,22.51
2022,10,2022-10-31,83,KOSDAQ,코오롱티슈진,950160,-6.88,15200,-5.3,-5.3,-5.3,-5.3,-29.61
2022,10,2022-10-31,84,KOSPI,GS리테일,007070,-7.28,21724,-0.78,3.46,-11.96,-21.12,17.32
2022,10,2022-10-31,85,KOSDAQ,성우하이텍,015750,-7.31,5180,22.17,-3.18,4.86,-13.81,15.64
2022,10,2022-10-31,86,KOSDAQ,에코프로비엠,247540,-7.39,115100,30.65,-3.6,-2.22,13.65,-1.13
2022,10,2022-10-31,87,KOSPI,신한지주,055550,-8.29,36300,8.36,1.68,-13.88,-5.1,4.96
2022,10,2022-10-31,88,KOSDAQ,에스에프에이,056190,-8.3,38150,0.39,-9.7,-4.27,8.38,4.85
2022,10,2022-10-31,89,KOSPI,포스코인터내셔널,047050,-8.54,20650,-1.2,0.49,-16.4,-4.84,16.22
2022,10,2022-10-31,90,KOSDAQ,메가스터디교육,215200,-8.98,85800,19.67,-2.94,-9.97,11.43,-9.32
2022,10,2022-10-31,91,KOSPI,삼성카드,029780,-9.1,30900,2.32,-3.59,-7.62,-9.78,4.53
2022,10,2022-10-31,92,KOSPI,두산밥캣,241560,-9.41,33500,17.54,7.72,-19.37,-11.96,6.12
2022,10,2022-10-31,93,KOSPI,롯데지주,004990,-9.67,32600,-14.88,-12.72,-4.82,-0.31,0.77
2022,10,2022-10-31,94,KOSPI,엔씨소프트,036570,-10.08,390000,12.72,4.7,-7.47,-37.8,20.64
2022,10,2022-10-31,95,KOSDAQ,삼강엠앤티,100090,-10.5,20250,-4.71,-12.34,-2.17,-2.41,14.07
2022,10,2022-10-31,96,KOSPI,신세계,004170,-10.7,212500,-8.01,-2.75,-14.49,-14.31,-0.94
2022,10,2022-10-31,97,KOSPI,POSCO홀딩스,005490,-11.38,249000,18.01,2.89,-13.84,-15.88,20.28
2022,10,2022-10-31,98,KOSPI,SK텔레콤,017670,-12.24,50100,-1.38,-6.53,-12.11,-6.18,-0.2
2022,10,2022-10-31,99,KOSPI,현대글로비스,086280,-12.53,87034,7.08,-4.4,-16.75,3.88,1.44
2022,10,2022-10-31,100,KOSDAQ,솔브레인홀딩스,036830,-12.63,23150,6.68,9.2,-18.49,-47.03,17.93
2022,10,2022-10-31,101,KOSPI,대웅제약,069620,-12.84,161500,2.22,-11.99,-11.75,15.36,-8.67
2022,10,2022-10-31,102,KOSPI,에스원,012750,-13.04,62400,7.77,-2.19,-9.43,-25.09,2.88
2022,10,2022-10-31,103,KOSPI,현대오토에버,307950,-13.13,118500,14.49,-5.58,-12.22,1.72,-6.33
2022,10,2022-10-31,104,KOSDAQ,ISC,095340,-13.27,30350,-5.75,-12.16,-15.46,15.18,15.98
2022,10,2022-10-31,105,KOSDAQ,비에이치,090460,-13.32,24100,-6.23,-18.31,-11.4,28.88,8.3
2022,10,2022-10-31,106,KOSPI,삼성전자,005930,-13.89,59400,11.86,-3.26,-11.87,-14.9,4.71
2022,10,2022-10-31,107,KOSPI,롯데쇼핑,023530,-14.03,87400,1.04,-8.39,-7.51,-16.76,-3.32
2022,10,2022-10-31,108,KOSDAQ,인선이엔티,060150,-14.08,8970,-3.03,0.56,-19.91,-25.87,4.79
2022,10,2022-10-31,109,KOSPI,금호석유,011780,-14.13,131000,13.42,1.16,-15.21,-23.84,14.12
2022,10,2022-10-31,110,KOSDAQ,리노공업,058470,-14.21,27391,9.88,3.95,-22.76,-20.09,25.37
2022,10,2022-10-31,111,KOSPI,KB금융,105560,-14.6,48050,9.95,-0.83,-17.86,-15.11,9.26
2022,10,2022-10-31,112,KOSDAQ,코미팜,041960,-14.69,6529,1.13,-0.68,-19.77,-20.13,6.97
2022,10,2022-10-31,113,KOSDAQ,에스티팜,237690,-14.9,83300,0.97,-7.75,-15.09,-4.8,-8.28
2022,10,2022-10-31,114,KOSPI,DB손해보험,005830,-15.23,56300,1.99,-7.1,-16.34,-4.9,10.3
2022,10,2022-10-31,115,KOSPI,우리금융지주,316140,-15.4,11750,9.81,-1.26,-20.34,-11.32,10.64
2022,10,2022-10-31,116,KOSPI,LG이노텍,011070,-15.55,296500,8.41,-18.32,-15.04,41.53,4.72
2022,10,2022-10-31,117,KOSDAQ,동화기업,025900,-16.12,26315,6.31,-0.3,-20.36,-22.15,-0.76
2022,10,2022-10-31,118,KOSPI,삼성전자우,005935,-16.32,53300,13.65,-6.49,-10.12,-16.72,4.88
2022,10,2022-10-31,119,KOSPI,SK,034730,-16.93,214000,11.46,-2.73,-20.15,-11.93,2.34
