Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
51938,2012-08-31,2012,ANDV,35.14,44.16,80.2,50.25,65.67,5.44,71.82400000000001,21.510000000000005,6.090000000000003,36.040000000000006,S&P500,ANDV,1.0,29,8
52073,2012-08-31,2012,STZ,28.02,16.77,70.76,50.82,66.62,-1.79,68.183,49.85000000000001,34.05,53.99000000000001,S&P500,STZ,2.0,3,8
52112,2012-08-31,2012,PHM,11.65,21.06,46.15,55.1,185.0,13.3,52.239000000000004,163.94,34.040000000000006,25.09,S&P500,PHM,3.0,4,8
51958,2012-08-31,2012,VLO,17.67,14.36,49.05,29.32,41.1,1.34,44.626999999999995,26.740000000000002,14.96,34.69,S&P500,VLO,4.0,49,8
52023,2012-08-31,2012,MPC,17.53,10.19,44.49,26.28,43.35,5.49,40.636,33.160000000000004,16.090000000000003,34.300000000000004,S&P500,MPC,5.0,15,8
52215,2012-08-31,2012,NRG,16.01,7.67,39.93,25.37,-8.54,0.23,37.332,-16.21,17.700000000000003,32.26,S&P500,NRG,6.0,22,8
52175,2012-08-31,2012,BBBY,8.75,8.83,31.58,37.58,-16.43,18.4,36.254999999999995,-25.259999999999998,28.75,22.75,S&P500,BBBY,7.0,5,8
52107,2012-08-31,2012,URBN,37.54,22.88,34.22,32.23,43.39,0.05,34.55799999999999,20.51,9.349999999999998,11.34,S&P500,URBN,8.0,93,8
52116,2012-08-31,2012,CPRI,53.95,30.66,37.0,24.74,0.0,-1.43,32.730000000000004,-30.66,-5.920000000000002,6.34,S&P500,CPRI,9.0,117,8
52245,2012-08-31,2012,EXPE,46.94,-9.65,12.2,51.93,16.38,12.62,30.277,26.03,61.58,21.85,S&P500,EXPE,10.0,2,8
