Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
105369,2022-11-30,2022,BIIB,305.17,7.67,56.19,52.59,29.45,-9.26,59.602,21.78,44.92,48.519999999999996,S&P500,BIIB,1.0,4,11
105282,2022-11-30,2022,DXCM,116.28,-3.73,41.44,56.11,-17.33,-2.61,51.825,-13.599999999999998,59.839999999999996,45.169999999999995,S&P500,DXCM,2.0,5,11
105190,2022-11-30,2022,NFLX,30.55,4.68,36.67,54.75,-52.4,-3.49,47.101,-57.08,50.07,31.990000000000002,S&P500,NFLX,3.0,2,11
105303,2022-11-30,2022,GILD,77.94,11.94,39.95,38.68,33.48,-1.44,42.243,21.54,26.740000000000002,28.010000000000005,S&P500,GILD,4.0,7,11
105300,2022-11-30,2022,ROST,113.35,22.97,36.88,39.41,9.32,-1.1,39.283,-13.649999999999999,16.439999999999998,13.910000000000004,S&P500,ROST,5.0,74,11
105095,2022-11-30,2022,ETSY,132.09,40.66,25.07,62.83,-51.89,-9.32,38.615,-92.55,22.17,-15.589999999999996,S&P500,ETSY,6.0,234,11
105181,2022-11-30,2022,ENPH,320.59,4.43,11.92,72.18,28.24,-17.35,36.773,23.81,67.75,7.49,S&P500,ENPH,7.0,1,11
105340,2022-11-30,2022,WYNN,81.14,30.92,38.08,26.57,3.27,-1.42,34.192,-27.650000000000002,-4.350000000000001,7.159999999999997,S&P500,WYNN,8.0,202,11
105069,2022-11-30,2022,RCL,58.58,12.27,46.71,3.2,-14.16,-17.52,32.74999999999999,-26.43,-9.07,34.44,S&P500,RCL,9.0,75,11
105208,2022-11-30,2022,ORLY,57.64,3.27,24.02,35.68,35.47,-2.37,30.759,32.199999999999996,32.41,20.75,S&P500,ORLY,10.0,14,11
105013,2022-11-30,2022,SLB,47.37,-0.92,35.75,12.68,81.79,4.06,30.188999999999997,82.71000000000001,13.6,36.67,S&P500,SLB,11.0,3,11
105329,2022-11-30,2022,TJX,76.58,11.49,28.92,27.04,17.42,-0.56,29.911,5.9300000000000015,15.549999999999999,17.43,S&P500,TJX,12.0,30,11
105275,2022-11-30,2022,MRNA,175.91,17.02,32.99,21.04,-50.09,2.11,29.807,-67.11,4.02,15.970000000000002,S&P500,MRNA,13.0,208,11
105336,2022-11-30,2022,XYL,108.04,9.98,23.66,34.15,-6.03,-1.58,29.223999999999997,-16.01,24.169999999999998,13.68,S&P500,XYL,14.0,35,11
105031,2022-11-30,2022,MRK,99.1,8.81,30.05,21.61,52.16,1.42,28.798000000000002,43.349999999999994,12.799999999999999,21.240000000000002,S&P500,MRK,15.0,48,11
105196,2022-11-30,2022,ISRG,270.39,9.71,31.42,18.78,-16.63,-1.86,28.535,-26.34,9.07,21.71,S&P500,ISRG,16.0,127,11
105360,2022-11-30,2022,IT,350.37,16.05,22.8,33.53,12.21,-4.06,27.767,-3.84,17.48,6.75,S&P500,IT,17.0,72,11
104982,2022-11-30,2022,LVS,44.49,23.23,24.48,32.09,31.5,2.63,27.649,8.27,8.860000000000003,1.25,S&P500,LVS,18.0,120,11
105277,2022-11-30,2022,CAH,75.31,5.63,14.2,44.73,79.53,-3.5,27.269,73.9,39.099999999999994,8.57,S&P500,CAH,19.0,9,11
104956,2022-11-30,2022,GPC,165.89,3.08,18.19,35.75,47.3,-4.89,26.725,44.22,32.67,15.110000000000001,S&P500,GPC,20.0,15,11
105057,2022-11-30,2022,SBUX,94.42,18.71,22.26,31.69,-4.57,-2.94,26.387,-23.28,12.98,3.5500000000000007,S&P500,SBUX,21.0,82,11
105273,2022-11-30,2022,EG,319.57,5.27,26.25,20.96,34.86,-1.97,26.232,29.59,15.690000000000001,20.98,S&P500,EG,22.0,21,11
105349,2022-11-30,2022,REGN,746.66,0.39,29.37,13.08,18.09,-4.02,25.752,17.7,12.69,28.98,S&P500,REGN,23.0,16,11
105215,2022-11-30,2022,GL,116.44,3.84,23.67,23.45,39.76,0.49,25.564999999999998,35.92,19.61,19.830000000000002,S&P500,GL,24.0,41,11
105018,2022-11-30,2022,PFG,79.73,2.49,21.87,26.03,35.36,-6.42,25.472,32.87,23.54,19.380000000000003,S&P500,PFG,25.0,8,11
105132,2022-11-30,2022,APD,283.8,23.87,23.72,27.74,10.64,-0.09,25.313,-13.23,3.8699999999999974,-0.15000000000000213,S&P500,APD,26.0,117,11
104941,2022-11-30,2022,AZO,2579.0,1.82,21.7,25.22,41.93,-4.37,25.095999999999997,40.11,23.4,19.88,S&P500,AZO,27.0,20,11
105222,2022-11-30,2022,VRT,13.8,-3.14,20.21,26.12,-45.94,-1.37,24.909,-42.8,29.26,23.35,S&P500,VRT,28.0,31,11
105128,2022-11-30,2022,AMP,317.16,7.82,24.36,21.2,16.57,-6.2,24.75,8.75,13.379999999999999,16.54,S&P500,AMP,29.0,44,11
104897,2022-11-30,2022,UHS,128.89,13.1,33.94,5.38,10.93,7.67,24.599999999999998,-2.17,-7.72,20.839999999999996,S&P500,UHS,30.0,195,11
105217,2022-11-30,2022,JCI,62.41,14.87,23.56,23.64,-8.97,-3.15,24.461,-23.84,8.770000000000001,8.69,S&P500,JCI,31.0,125,11
105092,2022-11-30,2022,TSCO,42.75,3.42,22.76,21.85,2.29,-0.59,24.33,-1.13,18.43,19.340000000000003,S&P500,TSCO,32.0,60,11
105065,2022-11-30,2022,ANET,34.83,15.26,16.2,36.19,12.28,-12.89,24.29,-2.9800000000000004,20.93,0.9399999999999995,S&P500,ANET,33.0,118,11
105262,2022-11-30,2022,LLY,361.77,2.77,23.53,19.11,51.65,-1.41,23.838,48.879999999999995,16.34,20.76,S&P500,LLY,34.0,43,11
105281,2022-11-30,2022,CAT,224.09,9.22,28.85,11.03,25.14,1.33,23.685,15.92,1.8099999999999987,19.630000000000003,S&P500,CAT,35.0,100,11
105299,2022-11-30,2022,DE,420.48,11.41,21.13,24.12,29.23,-2.5,23.298000000000002,17.82,12.71,9.719999999999999,S&P500,DE,36.0,69,11
105229,2022-11-30,2022,FCX,38.05,25.59,35.16,2.96,9.22,-4.52,23.236999999999995,-16.369999999999997,-22.63,9.569999999999997,S&P500,FCX,37.0,287,11
104971,2022-11-30,2022,PCAR,61.27,9.77,21.46,22.84,31.09,-3.94,23.181,21.32,13.07,11.690000000000001,S&P500,PCAR,38.0,77,11
105030,2022-11-30,2022,NDAQ,65.2,9.99,15.37,33.23,2.39,-10.12,23.052,-7.6,23.239999999999995,5.379999999999999,S&P500,NDAQ,39.0,80,11
105209,2022-11-30,2022,MPC,113.54,7.88,21.66,21.15,105.39,-4.45,22.833999999999996,97.51,13.27,13.780000000000001,S&P500,MPC,40.0,11,11
104966,2022-11-30,2022,TT,171.57,11.77,16.31,30.44,-2.79,-5.43,22.416,-14.559999999999999,18.67,4.539999999999999,S&P500,TT,41.0,68,11
105314,2022-11-30,2022,A,151.01,12.02,21.05,21.92,3.36,-3.3,22.301000000000002,-8.66,9.900000000000002,9.030000000000001,S&P500,A,42.0,86,11
104977,2022-11-30,2022,AFL,66.97,11.12,21.76,20.22,36.32,0.01,22.208,25.200000000000003,9.1,10.640000000000002,S&P500,AFL,43.0,49,11
105088,2022-11-30,2022,AES,25.04,10.55,14.32,32.95,27.18,-0.55,22.149,16.63,22.400000000000002,3.7699999999999996,S&P500,AES,44.0,19,11
105358,2022-11-30,2022,IEX,227.45,6.83,18.39,24.77,7.01,-3.86,22.098,0.17999999999999972,17.939999999999998,11.56,S&P500,IEX,45.0,70,11
105364,2022-11-30,2022,DRI,132.2,2.69,19.91,19.91,10.42,-5.89,21.631999999999998,7.73,17.22,17.22,S&P500,DRI,46.0,50,11
104967,2022-11-30,2022,ETN,156.5,9.48,20.24,19.18,3.08,-3.98,20.891999999999996,-6.4,9.7,10.759999999999998,S&P500,ETN,47.0,138,11
105338,2022-11-30,2022,CI,308.6,1.8,16.48,23.6,74.5,1.09,20.796,72.7,21.8,14.68,S&P500,CI,48.0,18,11
104909,2022-11-30,2022,URI,341.14,11.82,20.88,18.39,4.22,0.68,20.79,-7.6000000000000005,6.57,9.059999999999999,S&P500,URI,49.0,200,11
105212,2022-11-30,2022,RL,106.16,22.04,24.91,13.78,0.31,-5.9,20.744999999999997,-21.73,-8.26,2.870000000000001,S&P500,RL,50.0,270,11
104978,2022-11-30,2022,CMI,233.08,3.37,17.35,21.69,22.99,-3.53,20.484,19.619999999999997,18.32,13.98,S&P500,CMI,51.0,34,11
105154,2022-11-30,2022,ROL,38.76,-3.6,20.16,14.7,22.98,-9.64,20.351999999999997,26.580000000000002,18.3,23.76,S&P500,ROL,52.0,46,11
105357,2022-11-30,2022,HCA,233.55,10.46,21.73,14.84,7.54,0.12,20.101,-2.920000000000001,4.379999999999999,11.27,S&P500,HCA,53.0,148,11
105061,2022-11-30,2022,BA,178.88,25.52,11.63,36.13,-9.59,6.49,20.041000000000004,-35.11,10.610000000000003,-13.889999999999999,S&P500,BA,54.0,305,11
105304,2022-11-30,2022,MET,69.4,5.48,20.04,15.5,34.62,-5.65,19.68,29.139999999999997,10.02,14.559999999999999,S&P500,MET,55.0,47,11
105040,2022-11-30,2022,WTW,235.31,12.81,19.49,17.57,10.63,-0.3,19.39,-2.1799999999999997,4.76,6.679999999999998,S&P500,WTW,56.0,115,11
