Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
71330,2016-09-30,2016,DHR,66.28,-3.55,59.5,70.1,89.96,0.2,70.04499999999999,93.50999999999999,73.64999999999999,63.05,S&P500,DHR,1.0,1,9
71338,2016-09-30,2016,WMB,18.74,10.75,43.05,98.38,-8.13,-4.98,68.412,-18.880000000000003,87.63,32.3,S&P500,WMB,2.0,5,9
71616,2016-09-30,2016,NVDA,1.68,11.71,46.02,93.16,181.29,3.85,68.307,169.57999999999998,81.44999999999999,34.31,S&P500,NVDA,3.0,3,9
71645,2016-09-30,2016,STX,25.89,16.27,61.04,17.57,-6.32,-11.0,48.12899999999999,-22.59,1.3000000000000007,44.769999999999996,S&P500,STX,4.0,10,9
71526,2016-09-30,2016,MU,17.34,7.82,29.22,69.82,18.69,-3.49,47.599999999999994,10.870000000000001,61.99999999999999,21.4,S&P500,MU,5.0,8,9
71716,2016-09-30,2016,NTAP,28.08,3.56,46.76,33.14,24.34,-4.73,45.632,20.78,29.580000000000002,43.199999999999996,S&P500,NTAP,6.0,9,9
71651,2016-09-30,2016,EBAY,29.18,2.3,40.54,37.89,34.62,-13.34,43.303999999999995,32.32,35.59,38.24,S&P500,EBAY,7.0,14,9
71604,2016-09-30,2016,CNX,16.0,5.26,19.33,70.06,96.43,-11.72,41.028999999999996,91.17,64.8,14.069999999999999,S&P500,CNX,8.0,4,9
71431,2016-09-30,2016,DVN,30.93,1.94,21.85,61.25,21.4,-14.1,39.601,19.459999999999997,59.31,19.91,S&P500,DVN,9.0,2,9
71643,2016-09-30,2016,OKE,28.77,9.6,9.78,77.39,72.14,-4.57,36.842,62.54,67.79,0.17999999999999972,S&P500,OKE,10.0,7,9
71318,2016-09-30,2016,AMAT,27.16,1.04,26.22,43.47,109.15,-3.55,35.638000000000005,108.11,42.43,25.18,S&P500,AMAT,11.0,11,9
71383,2016-09-30,2016,QCOM,52.78,8.61,28.96,36.38,32.32,0.32,33.963,23.71,27.770000000000003,20.35,S&P500,QCOM,12.0,41,9
71591,2016-09-30,2016,ADSK,72.33,7.31,33.6,24.04,63.86,-0.07,32.405,56.55,16.73,26.290000000000003,S&P500,ADSK,13.0,40,9
71579,2016-09-30,2016,PFG,36.12,4.97,26.34,32.83,12.61,6.0,31.073,7.64,27.86,21.37,S&P500,PFG,14.0,43,9
71719,2016-09-30,2016,GEN,12.16,4.02,22.6,37.61,63.81,-0.28,30.462000000000003,59.790000000000006,33.59,18.580000000000002,S&P500,GEN,15.0,6,9
71452,2016-09-30,2016,STT,52.87,-0.33,29.84,20.43,6.0,0.83,29.093,6.33,20.759999999999998,30.169999999999998,S&P500,STT,16.0,56,9
71593,2016-09-30,2016,KMI,14.14,5.86,24.33,31.21,-12.99,-11.14,28.929000000000002,-18.85,25.35,18.47,S&P500,KMI,17.0,32,9
71374,2016-09-30,2016,MS,24.46,0.0,24.25,29.78,4.13,5.34,28.887,4.13,29.78,24.25,S&P500,MS,18.0,29,9
71624,2016-09-30,2016,EW,40.19,4.69,20.89,36.67,69.6,-21.02,28.822000000000003,64.91,31.98,16.2,S&P500,EW,19.0,25,9
71732,2016-09-30,2016,BIIB,313.03,2.42,29.45,20.25,7.27,-10.49,28.473,4.85,17.83,27.03,S&P500,BIIB,20.0,175,9
71525,2016-09-30,2016,MCHP,26.01,0.37,23.15,30.66,48.55,-2.56,28.432000000000002,48.18,30.29,22.779999999999998,S&P500,MCHP,21.0,19,9
71541,2016-09-30,2016,HPE,10.03,5.91,24.52,28.7,0.0,-0.99,28.052999999999997,-5.91,22.79,18.61,S&P500,HPE,22.0,12,9
71339,2016-09-30,2016,ZION,23.58,1.41,23.78,28.78,13.77,3.84,28.017000000000003,12.36,27.37,22.37,S&P500,ZION,23.0,33,9
71659,2016-09-30,2016,HPQ,11.3,9.03,24.85,28.35,38.89,-6.7,27.832,29.86,19.32,15.820000000000002,S&P500,HPQ,24.0,45,9
71718,2016-09-30,2016,AMZN,41.87,8.86,17.0,41.05,63.57,-5.67,27.433999999999997,54.71,32.19,8.14,S&P500,AMZN,25.0,51,9
