Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
96863,2021-06-30,2021,MKC,79.95,-0.83,-0.56,-7.26,-0.15,-4.33,0.6856912372693369,-6.48381567006151,0.27225975597457985,-1.841954892272531
96864,2021-06-30,2021,UHS,142.88,-8.15,9.91,6.79,58.07,9.55,72.09580838323353,16.265650517147524,19.662493195427324,36.007984031936125
96865,2021-06-30,2021,CPRT,32.96,2.19,21.38,3.6,58.32,11.51,54.92709658479305,1.379782757608372,18.778745474116842,25.02854160550609
96866,2021-06-30,2021,ALK,60.31,-12.85,-12.86,15.98,66.33,-3.78,90.85484796328171,33.08089500860585,-0.011474469305794432,41.30808950086059
96867,2021-06-30,2021,GRMN,130.52,2.16,10.21,22.02,51.45,8.68,48.24784651527014,19.440093970242735,7.879796397807359,25.189245627773413
96868,2021-06-30,2021,BRK-B,277.92,-3.98,8.79,19.86,55.69,0.13,62.14330347844199,24.828160799833366,13.299312643199347,33.42359230715824
96869,2021-06-30,2021,TMO,497.96,7.51,10.6,8.43,39.52,7.05,29.773974513998702,0.8557343502930026,2.874151241744971,11.167953368678893
96870,2021-06-30,2021,SCHW,68.38,-1.41,12.0,38.08,119.06,-6.67,122.19292017445986,40.05477228927883,13.601785170909842,58.616492544882846
96871,2021-06-30,2021,CDNS,136.82,7.74,-0.12,0.29,42.58,7.92,32.33710785223687,-6.914794876554675,-7.295340634861692,6.042324113606835
96872,2021-06-30,2021,ABT,106.2,-0.62,-2.91,6.7,28.7,4.75,29.50291809217145,7.3656671362447135,-2.3042865767760157,11.52143288388005
96873,2021-06-30,2021,FDX,271.27,-5.0,5.29,15.49,114.93,-6.16,126.24210526315794,21.568421052631592,10.831578947368413,52.880701754385974
96874,2021-06-30,2021,AMAT,136.7,3.09,6.77,65.61,137.92,-1.73,130.78863129304494,60.64603744301096,3.569696381802334,65.00145503928609
