Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
58428,2014-01-31,2014,GRMN,31.32,-2.47,-2.73,14.65,24.45,19.11,27.60176355993027,17.553573259509903,-0.2665846406233907,14.962917392938927
58429,2014-01-31,2014,SCHW,21.45,-4.54,9.86,12.95,52.01,7.08,59.23947203016971,18.3218101822753,15.084852294154615,30.882044835533208
58430,2014-01-31,2014,ABT,29.1,-3.82,0.86,1.07,10.13,8.51,14.504054897067986,5.084217092950705,4.865876481596998,8.151382823871897
58431,2014-01-31,2014,AMAT,14.37,-4.86,-5.26,4.35,33.67,13.32,40.49821315955433,9.68047088501156,-0.42043304603741616,16.586083666176158
58432,2014-01-31,2014,AXP,71.65,-6.05,4.2,15.9,46.26,7.36,55.6785524215008,23.36349121873338,10.910058541777534,29.984034060670567
58433,2014-01-31,2014,MCD,68.6,-2.95,-1.62,-2.41,2.06,1.9,5.162287480680061,0.5564142194744992,1.3704276146316419,2.363043104928734
58434,2014-01-31,2014,EIX,29.82,4.02,-1.01,-1.93,2.87,8.74,-1.1055566237262116,-5.720053835800809,-4.835608536819846,-3.8870729987822887
58435,2014-01-31,2014,ACN,65.09,-2.85,8.68,9.66,13.8,4.34,17.138445702521853,12.87699433865157,11.86824498198662,13.961228341053348
58436,2014-01-31,2014,CF,33.14,-0.94,7.57,18.57,1.81,9.15,2.776095295780334,19.695134262063398,8.59075307894206,10.35399421226193
58437,2014-01-31,2014,SPG,81.24,1.76,1.0,-1.75,-0.49,4.99,-2.2110849056603876,-3.4492924528301883,-0.7468553459119565,-2.1357442348008444
58438,2014-01-31,2014,AAPL,15.51,-10.77,-3.67,12.0,12.66,5.75,26.257984982629168,25.518323433822722,7.95696514625126,19.911091187567717
58439,2014-01-31,2014,INTC,18.25,-5.47,1.22,7.16,21.29,1.86,28.308473500476026,13.360837829260564,7.077118375118996,16.24880990161853
58440,2014-01-31,2014,MUR,36.53,-12.75,-5.67,-2.26,12.33,5.46,28.744985673352417,12.02292263610314,8.11461318051576,16.294173829990438
58441,2014-01-31,2014,HST,11.3,-5.4,-0.19,4.36,12.41,6.96,18.826638477801282,10.317124735729411,5.507399577167016,11.550387596899236
58442,2014-01-31,2014,DHR,30.16,-3.64,3.22,10.55,24.31,2.82,29.005811540058126,14.726027397260255,7.119136571191365,16.950325169503248
58443,2014-01-31,2014,COP,43.48,-8.07,-11.43,1.14,16.8,3.48,27.053192646578907,10.018492331121509,-3.6549548569563717,11.138910040248014
58444,2014-01-31,2014,AME,45.54,-6.17,3.45,7.06,21.22,7.73,29.191090269636575,14.09996802728337,10.252584461259717,17.84788091939322
58445,2014-01-31,2014,AN,49.39,-0.6,2.41,3.11,1.84,6.58,2.454728370221315,3.732394366197167,3.028169014084514,3.071763916834332
58446,2014-01-31,2014,DVA,64.93,2.46,15.51,11.55,12.52,5.85,9.818465742728865,8.871754831153611,12.73667772789382,10.475632767258766
58447,2014-01-31,2014,BAX,30.03,-1.8,4.45,-5.14,3.52,1.76,5.41751527494907,-3.4012219959266843,6.364562118126282,2.793618465716223
58448,2014-01-31,2014,MAR,43.64,-0.1,9.76,19.53,25.19,10.35,25.315315315315324,19.64964964964966,9.869869869869863,18.278278278278282
58449,2014-01-31,2014,CCI,43.35,-3.36,-6.66,1.01,0.62,6.96,4.118377483443703,4.52193708609272,-3.414735099337751,1.741859823399557
58450,2014-01-31,2014,WMB,20.71,4.98,14.61,21.0,20.39,2.0,14.678986473614009,15.260049533244423,9.173175843017711,13.037403949958714
