Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
89654,2020-02-29,2020,NVDA,6.73,14.3,24.68,61.44,75.68,-2.4,40.422,61.38000000000001,47.14,10.379999999999999,S&P500,NVDA,1.0,12,2
89880,2020-02-29,2020,GEN,16.75,16.6,33.08,43.25,49.16,-1.68,38.796,32.559999999999995,26.65,16.479999999999997,S&P500,GEN,2.0,10,2
89886,2020-02-29,2020,REGN,441.59,31.55,20.48,53.27,3.21,9.83,32.489000000000004,-28.34,21.720000000000002,-11.07,S&P500,REGN,3.0,99,2
89649,2020-02-29,2020,ALB,75.67,1.96,25.9,34.05,-8.5,-30.75,31.553999999999995,-10.46,32.089999999999996,23.939999999999998,S&P500,ALB,4.0,15,2
89575,2020-02-29,2020,AMD,45.48,-3.23,16.17,44.61,93.29,0.0,29.486000000000004,96.52000000000001,47.839999999999996,19.400000000000002,S&P500,AMD,5.0,1,2
89528,2020-02-29,2020,BBWI,15.68,-5.32,14.56,35.37,-12.06,-46.63,24.872,-6.74,40.69,19.880000000000003,S&P500,BBWI,6.0,30,2
89552,2020-02-29,2020,LRCX,27.3,-1.6,10.44,40.69,70.21,-17.72,23.744,71.80999999999999,42.29,12.04,S&P500,LRCX,7.0,21,2
89737,2020-02-29,2020,NFLX,36.9,6.94,17.28,25.63,3.05,1.75,21.654,-3.8900000000000006,18.689999999999998,10.34,S&P500,NFLX,8.0,66,2
89487,2020-02-29,2020,DVA,77.62,-2.82,8.15,37.7,36.41,-2.01,21.067,39.23,40.52,10.97,S&P500,DVA,9.0,5,2
89509,2020-02-29,2020,NOW,65.22,-3.59,15.21,24.54,36.19,-12.12,20.822000000000003,39.78,28.13,18.8,S&P500,NOW,10.0,8,2
89492,2020-02-29,2020,MSCI,277.84,3.59,14.22,26.52,61.63,-2.19,20.203000000000003,58.040000000000006,22.93,10.63,S&P500,MSCI,11.0,19,2
89596,2020-02-29,2020,ADSK,190.88,-3.03,5.52,33.65,17.1,-18.22,17.627000000000002,20.130000000000003,36.68,8.549999999999999,S&P500,ADSK,12.0,7,2
89767,2020-02-29,2020,VRT,11.73,-4.92,15.25,15.02,18.73,-26.63,17.174999999999997,23.65,19.939999999999998,20.17,S&P500,VRT,13.0,29,2
89511,2020-02-29,2020,APA,21.46,-9.18,12.71,17.73,-22.11,-83.23,16.907,-12.93,26.91,21.89,S&P500,APA,14.0,23,2
89752,2020-02-29,2020,NEM,37.37,-0.95,16.64,12.7,36.14,1.74,16.823,37.09,13.649999999999999,17.59,S&P500,NEM,15.0,41,2
89523,2020-02-29,2020,ADBE,345.12,-1.71,11.5,21.3,31.47,-7.79,16.741,33.18,23.01,13.21,S&P500,ADBE,16.0,22,2
89655,2020-02-29,2020,SWKS,86.04,-11.12,2.77,34.21,25.13,-10.78,16.735,36.25,45.33,13.889999999999999,S&P500,SWKS,17.0,9,2
89906,2020-02-29,2020,BIIB,308.39,14.71,2.86,40.34,-5.98,2.59,16.667,-20.69,25.630000000000003,-11.850000000000001,S&P500,BIIB,18.0,336,2
89811,2020-02-29,2020,LDOS,94.55,2.17,13.42,18.41,61.62,-10.36,16.541,59.449999999999996,16.240000000000002,11.25,S&P500,LDOS,19.0,32,2
89471,2020-02-29,2020,AAPL,66.05,-11.47,2.53,31.66,59.94,-6.98,15.582,71.41,43.13,14.0,S&P500,AAPL,20.0,6,2
89763,2020-02-29,2020,TMUS,86.69,13.85,14.78,15.52,24.86,-6.94,15.168999999999999,11.01,1.67,0.9299999999999997,S&P500,TMUS,21.0,377,2
89786,2020-02-29,2020,QRVO,100.58,-4.99,-3.48,40.81,43.4,-19.83,14.387000000000002,48.39,45.800000000000004,1.5100000000000002,S&P500,QRVO,22.0,3,2
89611,2020-02-29,2020,MU,51.26,-1.0,10.63,16.1,28.57,-19.98,13.981000000000002,29.57,17.1,11.63,S&P500,MU,23.0,76,2
89858,2020-02-29,2020,BMY,46.46,-6.18,4.46,24.77,18.16,-5.62,13.648000000000001,24.34,30.95,10.64,S&P500,BMY,24.0,20,2
89531,2020-02-29,2020,NEE,54.4,-5.26,8.66,16.6,37.7,-4.8,13.228,42.96,21.86,13.92,S&P500,NEE,25.0,33,2
89775,2020-02-29,2020,MSFT,153.89,-4.57,7.31,18.24,46.53,-2.65,12.869999999999997,51.1,22.81,11.879999999999999,S&P500,MSFT,26.0,26,2
89461,2020-02-29,2020,LW,78.48,-4.84,3.72,24.07,26.74,-34.28,12.716000000000001,31.58,28.91,8.56,S&P500,LW,27.0,16,2
89808,2020-02-29,2020,ABBV,67.19,5.79,-0.98,34.07,14.42,-11.11,12.363,8.629999999999999,28.28,-6.77,S&P500,ABBV,28.0,93,2
89749,2020-02-29,2020,CHTR,493.17,-4.69,4.93,20.41,42.99,-11.53,12.084,47.68,25.1,9.620000000000001,S&P500,CHTR,29.0,34,2
89814,2020-02-29,2020,GE,52.66,-12.61,-3.37,32.14,5.14,-26.95,11.758000000000003,17.75,44.75,9.239999999999998,S&P500,GE,30.0,24,2
