Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
70477,2016-07-31,2016,GRMN,42.08,28.08,29.0,58.36,36.7,-9.66,6.730168644597123,23.64147407870083,0.7183010618363683,10.363314595044773
70478,2016-07-31,2016,SCHW,25.11,12.29,0.29,11.89,-17.81,10.95,-26.80559266185768,-0.35622050048980114,-10.686615014694102,-12.616142725680527
70479,2016-07-31,2016,ABT,37.57,14.54,15.75,19.68,-9.55,-6.1,-21.03195390256679,4.487515278505327,1.0563995110878244,-5.162679704324546
70480,2016-07-31,2016,AMAT,23.6,9.68,29.0,50.41,54.7,13.89,41.04668125455873,37.13530269876002,17.61487964989059,31.93228786773645
70481,2016-07-31,2016,AXP,56.33,6.09,-0.99,21.68,-13.71,1.74,-18.663399000848337,14.695070223395245,-6.673579036666977,-3.54730260470669
70482,2016-07-31,2016,MCD,93.09,-2.24,-6.31,-3.53,21.58,-0.93,24.365793780687394,-1.3195581014729951,-4.163256955810146,6.29432624113475
70483,2016-07-31,2016,EIX,51.25,-0.37,10.12,26.86,32.57,-6.02,33.06233062330624,27.331125163103476,10.528957141423255,23.640804309277655
70484,2016-07-31,2016,ACN,97.25,-0.42,-0.1,7.93,11.66,1.94,12.130949989957829,8.385217915244025,0.32134966860815073,6.945839191270001
70485,2016-07-31,2016,CF,18.85,2.41,-24.63,-16.03,-56.95,6.83,-57.963089542036904,-18.006054096279655,-26.403671516453464,-34.12427171825667
70486,2016-07-31,2016,SPG,137.05,4.67,13.75,23.95,25.37,-4.36,19.776440240756664,18.419795547912486,8.674882965510644,15.623706251393264
70487,2016-07-31,2016,AAPL,23.75,9.01,11.85,8.29,-12.33,2.37,-19.576185671039358,-0.6604898633153056,2.6052655719658757,-5.877136654129596
70488,2016-07-31,2016,SCG,67.9,-0.95,9.99,21.08,41.89,-5.72,43.250883392226136,22.241292276627945,11.044926804644128,25.51236749116607
70489,2016-07-31,2016,INTC,28.03,6.28,16.12,14.35,24.41,3.74,17.05871283402334,7.593150169363949,9.258562288295069,11.303475097227453
