Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
28459,2007-03-31,2007,CF,5.31,-0.28,50.44,126.18,127.81,2.96,85.80799999999999,128.09,126.46000000000001,50.72,S&P500,CF,1.0,0,3
28705,2007-03-31,2007,GT,27.78,26.69,48.59,115.1,115.4,6.64,77.384,88.71000000000001,88.41,21.900000000000002,S&P500,GT,2.0,0,3
28496,2007-03-31,2007,ANDV,41.97,10.16,52.78,73.44,47.37,20.68,65.306,37.209999999999994,63.28,42.620000000000005,S&P500,ANDV,3.0,0,3
28662,2007-03-31,2007,FSLR,52.01,8.92,74.3,0.0,0.0,15.34,51.117999999999995,-8.92,-8.92,65.38,S&P500,FSLR,4.0,0,3
28752,2007-03-31,2007,NRG,26.89,8.58,28.62,59.03,59.31,9.61,42.788,50.730000000000004,50.45,20.04,S&P500,NRG,5.0,0,3
28781,2007-03-31,2007,VMC,93.28,-0.15,30.15,50.1,36.85,6.17,41.16,37.0,50.25,30.299999999999997,S&P500,VMC,6.0,0,3
28522,2007-03-31,2007,ATI,88.97,4.4,17.81,72.03,75.43,2.71,40.839,71.03,67.63,13.409999999999998,S&P500,ATI,7.0,0,3
28536,2007-03-31,2007,PWR,24.73,8.8,28.22,49.58,57.43,9.0,38.706,48.629999999999995,40.78,19.419999999999998,S&P500,PWR,8.0,0,3
28672,2007-03-31,2007,BKNG,2.09,1.62,22.13,44.77,114.41,4.47,33.236999999999995,112.78999999999999,43.150000000000006,20.509999999999998,S&P500,BKNG,9.0,0,3
28523,2007-03-31,2007,PEG,20.5,11.75,26.1,37.95,34.06,4.11,32.275,22.310000000000002,26.200000000000003,14.350000000000001,S&P500,PEG,10.0,0,3
28763,2007-03-31,2007,MAT,17.35,6.0,21.67,44.15,56.63,2.65,32.229,50.63,38.15,15.670000000000002,S&P500,MAT,11.0,0,3
28493,2007-03-31,2007,TIE,35.88,2.72,21.59,41.93,47.81,-3.76,31.613,45.09,39.21,18.87,S&P500,TIE,12.0,0,3
28729,2007-03-31,2007,TAP,29.94,12.06,24.25,38.48,40.39,-0.36,31.160999999999998,28.33,26.419999999999995,12.19,S&P500,TAP,13.0,0,3
28666,2007-03-31,2007,NOV,27.21,11.7,27.15,32.86,21.32,9.08,30.979,9.620000000000001,21.16,15.45,S&P500,NOV,14.0,0,3
28656,2007-03-31,2007,URBN,26.51,6.81,15.11,49.6,8.03,-2.83,29.736,1.2199999999999998,42.79,8.3,S&P500,URBN,15.0,0,3
28548,2007-03-31,2007,TPR,32.3,6.06,16.5,45.49,44.74,-2.44,29.14,38.68,39.43,10.440000000000001,S&P500,TPR,16.0,0,3
28746,2007-03-31,2007,CFC,112.0,-0.88,25.84,26.55,67.16,5.36,28.796,68.03999999999999,27.43,26.72,S&P500,CFC,17.0,0,3
28603,2007-03-31,2007,ES,17.02,12.84,17.11,42.69,72.93,-1.83,27.769,60.09,29.849999999999998,4.27,S&P500,ES,18.0,0,3
28516,2007-03-31,2007,VLO,33.15,12.08,26.33,25.76,8.55,8.9,27.527,-3.5299999999999994,13.680000000000001,14.249999999999998,S&P500,VLO,19.0,0,3
28588,2007-03-31,2007,SYK,53.09,6.93,20.34,34.27,50.17,-2.08,27.253,43.24,27.340000000000003,13.41,S&P500,SYK,20.0,0,3
28682,2007-03-31,2007,NUE,38.38,8.0,20.27,34.29,29.9,-2.56,27.104999999999997,21.9,26.29,12.27,S&P500,NUE,21.0,0,3
28753,2007-03-31,2007,MA,9.66,-0.88,7.96,51.34,0.0,5.27,26.196,0.88,52.220000000000006,8.84,S&P500,MA,22.0,0,3
28562,2007-03-31,2007,EQT,21.56,13.14,16.32,39.59,35.41,7.64,25.946,22.269999999999996,26.450000000000003,3.1799999999999997,S&P500,EQT,23.0,0,3
28559,2007-03-31,2007,AEP,23.14,8.57,15.49,36.5,49.05,3.02,24.586000000000002,40.48,27.93,6.92,S&P500,AEP,24.0,0,3
28736,2007-03-31,2007,CTRA,5.93,-0.55,11.07,40.64,40.86,8.2,24.06,41.41,41.19,11.620000000000001,S&P500,CTRA,25.0,0,3
28667,2007-03-31,2007,NEE,8.74,3.5,13.19,37.86,57.32,5.23,24.027,53.82,34.36,9.69,S&P500,NEE,26.0,0,3
28486,2007-03-31,2007,CMI,23.67,7.52,22.78,22.06,39.26,27.36,24.018,31.74,14.54,15.260000000000002,S&P500,CMI,27.0,0,3
28568,2007-03-31,2007,KR,10.01,10.18,22.76,22.75,40.36,4.46,24.014,30.18,12.57,12.580000000000002,S&P500,KR,28.0,0,3
28696,2007-03-31,2007,CNX,29.92,9.67,22.02,23.8,6.29,7.0,23.967,-3.38,14.13,12.35,S&P500,CNX,29.0,0,3
28580,2007-03-31,2007,RL,67.16,1.4,13.57,36.43,45.86,4.49,23.930999999999997,44.46,35.03,12.17,S&P500,RL,30.0,0,3
28743,2007-03-31,2007,ISRG,13.51,9.42,26.77,15.29,3.03,6.65,23.912999999999997,-6.390000000000001,5.869999999999999,17.35,S&P500,ISRG,31.0,0,3
28500,2007-03-31,2007,ETR,24.3,6.25,14.28,35.71,56.27,7.83,23.655,50.02,29.46,8.03,S&P500,ETR,32.0,0,3
28644,2007-03-31,2007,WAT,58.0,6.93,18.44,28.09,34.41,2.47,23.451,27.479999999999997,21.16,11.510000000000002,S&P500,WAT,33.0,0,3
28755,2007-03-31,2007,FCX,22.89,15.29,19.47,27.3,18.15,1.92,23.02,2.8599999999999994,12.010000000000002,4.18,S&P500,FCX,34.0,0,3
28629,2007-03-31,2007,EL,19.17,2.05,19.67,22.59,32.94,5.26,22.6,30.889999999999997,20.54,17.62,S&P500,EL,35.0,0,3
28776,2007-03-31,2007,DE,37.75,0.73,14.74,30.6,39.97,0.7,22.485,39.24,29.87,14.01,S&P500,DE,36.0,0,3
28663,2007-03-31,2007,PCAR,17.49,5.63,13.42,33.41,63.11,14.41,22.195,57.48,27.779999999999998,7.79,S&P500,PCAR,37.0,0,3
28539,2007-03-31,2007,TSN,13.75,6.36,18.25,22.81,42.67,7.99,21.262999999999998,36.31,16.45,11.89,S&P500,TSN,38.0,0,3
28789,2007-03-31,2007,WYNN,54.23,-3.22,1.08,48.98,31.84,7.75,20.669999999999998,35.06,52.199999999999996,4.300000000000001,S&P500,WYNN,39.0,0,3
28688,2007-03-31,2007,PPL,16.4,8.36,15.05,26.27,43.75,6.63,20.207,35.39,17.91,6.690000000000001,S&P500,PPL,40.0,0,3
28650,2007-03-31,2007,CSX,3.19,6.46,16.68,22.7,35.43,7.79,20.11,28.97,16.24,10.219999999999999,S&P500,CSX,41.0,0,3
28514,2007-03-31,2007,RX,10.65,19.93,19.93,19.93,132.03,0.0,19.93,112.1,0.0,0.0,S&P500,RX,42.0,0,3
28576,2007-03-31,2007,GR,52.8,-25.0,17.86,11.86,15.79,-1.52,19.746,40.79,36.86,42.86,S&P500,GR,43.0,0,3
28579,2007-03-31,2007,J,35.63,3.33,14.42,24.85,7.56,8.1,19.701,4.2299999999999995,21.520000000000003,11.09,S&P500,J,44.0,0,3
28563,2007-03-31,2007,SVU,224.87,5.71,9.77,32.99,29.41,17.48,19.464000000000002,23.7,27.28,4.06,S&P500,SVU,45.0,0,3
28615,2007-03-31,2007,COR,17.1,0.29,17.43,16.93,9.62,-5.23,18.944,9.33,16.64,17.14,S&P500,COR,46.0,0,3
28785,2007-03-31,2007,FIS,18.89,-0.89,13.52,23.15,12.68,11.15,18.813,13.57,24.04,14.41,S&P500,FIS,47.0,0,3
28596,2007-03-31,2007,AA,66.89,1.47,13.56,22.79,13.74,4.69,18.461,12.27,21.32,12.09,S&P500,AA,48.0,0,3
28621,2007-03-31,2007,DD,15.92,5.6,15.87,19.72,17.19,-2.73,18.436999999999998,11.590000000000002,14.12,10.27,S&P500,DD,49.0,0,3
28501,2007-03-31,2007,CTSH,19.47,-2.14,14.4,19.27,48.38,1.28,18.002000000000002,50.52,21.41,16.54,S&P500,CTSH,50.0,0,3
28673,2007-03-31,2007,RVTY,21.39,2.02,9.29,28.8,4.56,0.2,17.821,2.5399999999999996,26.78,7.27,S&P500,RVTY,51.0,0,3
28610,2007-03-31,2007,CNP,8.55,0.62,9.22,27.64,56.8,4.96,17.448,56.18,27.02,8.600000000000001,S&P500,CNP,52.0,0,3
28460,2007-03-31,2007,SPG,46.18,-1.32,10.62,24.64,36.77,3.62,17.422,38.09,25.96,11.94,S&P500,SPG,53.0,0,3
28614,2007-03-31,2007,TER,15.22,2.67,10.56,25.68,6.64,5.5,17.397,3.9699999999999998,23.009999999999998,7.890000000000001,S&P500,TER,54.0,0,3
28653,2007-03-31,2007,CBRE,34.18,2.61,2.95,38.94,27.06,-0.97,17.38,24.45,36.33,0.3400000000000003,S&P500,CBRE,55.0,0,3
28507,2007-03-31,2007,T,7.76,7.15,11.84,24.48,54.81,-0.61,17.365000000000002,47.660000000000004,17.33,4.6899999999999995,S&P500,T,56.0,0,3
28481,2007-03-31,2007,ETN,25.6,3.16,11.82,22.7,17.01,6.76,17.038,13.850000000000001,19.54,8.66,S&P500,ETN,57.0,0,3
28654,2007-03-31,2007,AZO,128.14,2.14,10.89,24.05,28.54,3.82,17.029,26.4,21.91,8.75,S&P500,AZO,58.0,0,3
28454,2007-03-31,2007,ABT,17.39,2.16,15.23,16.32,34.83,2.05,16.973,32.67,14.16,13.07,S&P500,ABT,59.0,0,3
28595,2007-03-31,2007,ZBH,73.41,1.35,8.97,26.53,26.35,5.94,16.756,25.0,25.18,7.620000000000001,S&P500,ZBH,60.0,0,3
28794,2007-03-31,2007,CHRW,31.64,-5.37,17.93,8.62,-0.77,11.26,16.535999999999998,4.6,13.989999999999998,23.3,S&P500,CHRW,61.0,0,3
28469,2007-03-31,2007,BAX,19.96,5.68,13.93,17.77,37.96,7.52,16.291,32.28,12.09,8.25,S&P500,BAX,62.0,0,3
28611,2007-03-31,2007,GILD,13.21,6.9,17.82,11.24,22.95,6.82,16.28,16.049999999999997,4.34,10.92,S&P500,GILD,63.0,0,3
