Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
72572,2016-12-31,2016,GRMN,38.35,-6.08,1.83,16.73,36.6,-0.41,45.442930153321996,24.2866269165247,8.422061328790464,26.050539466212385
72573,2016-12-31,2016,SCHW,35.03,2.1,25.29,56.65,21.01,4.48,18.52105778648385,53.42801175318317,22.713026444662088,31.55403199477637
72574,2016-12-31,2016,ABT,32.45,0.89,-8.6,-1.06,-12.32,9.45,-13.093468133610852,-1.9327980969372494,-9.406284071761316,-8.14418343410314
72575,2016-12-31,2016,AMAT,29.16,0.22,7.37,35.52,75.7,6.14,75.31430852125325,35.22251047695071,7.134304530033941,39.223707842745966
72576,2016-12-31,2016,AXP,65.06,2.83,16.26,22.54,8.58,3.54,5.591753379364017,19.167558105611214,13.060390936497136,12.606567473824123
72577,2016-12-31,2016,MCD,97.81,2.05,6.33,2.73,6.21,0.7,4.076433121019107,0.6663400293973609,4.194022537971587,2.978931896129352
72578,2016-12-31,2016,EIX,48.35,5.48,0.4,-6.0,24.93,1.24,18.439514599924166,-10.883579825559353,-4.81607887751232,0.913285298950831
72579,2016-12-31,2016,ACN,102.03,-1.93,-3.13,4.46,14.35,-2.78,16.60038747833179,6.515754053227285,-1.223615784643628,7.297508582305149
72580,2016-12-31,2016,CF,24.66,8.78,30.76,33.98,-19.24,12.1,-25.758411472697198,23.16602316602314,20.2059202059202,5.871177299748715
72581,2016-12-31,2016,SPG,109.06,-1.1,-13.39,-16.7,-5.5,3.43,-4.448938321536911,-15.773508594539942,-12.42669362992922,-10.883046848668691
72582,2016-12-31,2016,AAPL,26.67,4.8,2.98,22.43,12.48,4.77,7.328244274809159,16.822519083969457,-1.7366412213740468,7.4713740458015225
72583,2016-12-31,2016,SCG,67.46,4.73,2.06,-1.6,25.18,-6.25,19.526401222190405,-6.044113434545972,-2.549412775708959,3.644291670645158
72584,2016-12-31,2016,INTC,29.61,4.52,-3.19,12.26,8.76,1.52,4.056639877535395,7.405281285878318,-7.376578645235354,1.3617808393927862
72585,2016-12-31,2016,MUR,22.45,-8.2,3.36,-0.13,45.93,-7.13,58.96514161220043,8.790849673202604,12.592592592592599,26.782861292665213
72586,2016-12-31,2016,HST,13.19,7.02,22.62,19.29,29.37,-4.09,20.88394692580826,11.46514670155112,14.57671463277892,15.641936086712766
72587,2016-12-31,2016,DHR,65.92,-0.26,-0.54,58.63,73.07,7.81,73.52115500300782,59.043513134148796,-0.28072989773409995,44.09464607980751
72588,2016-12-31,2016,COP,37.54,3.34,16.01,16.36,10.13,-2.75,6.570543835881537,12.599187149216174,12.26049932262432,10.476743435907343
72589,2016-12-31,2016,AME,45.71,2.83,1.91,5.52,-8.63,5.14,-11.144607604784596,2.6159681026937553,-0.894680540698245,-3.141106680929695
72590,2016-12-31,2016,AN,48.65,8.93,-0.12,3.55,-18.45,9.19,-25.135408060222154,-4.938951620306609,-8.308087762783433,-12.794149147770733
72591,2016-12-31,2016,DVA,64.2,1.34,-2.83,-16.97,-7.9,-0.7,-9.117821195973953,-18.067890270376953,-4.1148608644168245,-10.43352411025591
72592,2016-12-31,2016,BAX,38.17,-0.07,-6.58,-1.39,17.58,8.05,17.6623636545582,-1.3209246472530745,-6.514560192134489,3.2756262717235445
72593,2016-12-31,2016,MAR,76.25,4.95,23.28,25.43,25.37,2.32,19.45688423058598,19.514054311576935,17.465459742734634,18.812132761632515
72594,2016-12-31,2016,CCI,58.93,5.1,-6.89,-12.68,4.51,1.22,-0.561370123691729,-16.917221693625116,-11.408182683158884,-9.62892483349191
72595,2016-12-31,2016,WMB,19.12,2.08,1.98,45.89,31.18,-7.39,28.507053291536067,42.91731974921631,-0.097962382445127,23.77547021943575
72596,2016-12-31,2016,ZION,32.78,8.17,39.05,72.12,59.26,-1.97,47.23121013219931,59.11990385504298,28.547656466672812,44.9662568179717
72597,2016-12-31,2016,BXP,84.78,2.15,-7.15,-3.61,0.73,4.07,-1.3901125795398928,-5.638766519823801,-9.104258443465497,-5.377712514276396
72598,2016-12-31,2016,KMB,82.59,-0.49,-8.8,-15.72,-7.69,6.14,-7.235453723243889,-15.304994472917299,-8.350919505577325,-10.29712256724617
72599,2016-12-31,2016,KSS,30.39,-7.43,13.9,32.92,8.38,-19.34,17.07896726801341,43.58863562709301,23.04202225342984,27.90320838284542
72600,2016-12-31,2016,BF-B,30.24,-0.95,-4.94,-9.29,-8.21,1.51,-7.329631499242817,-8.419989904088842,-4.028268551236758,-6.5926299848561385
72601,2016-12-31,2016,OXY,55.34,0.91,-1.25,-3.76,9.97,-4.86,8.978297492815358,-4.627886235259149,-2.1405212565652643,0.7366300003303148
72602,2016-12-31,2016,IVZ,19.83,-3.1,-2.06,21.04,-5.83,-4.68,-2.8173374613003066,24.912280701754376,1.0732714138286914,7.722738218094254
72603,2016-12-31,2016,CAG,27.91,7.8,8.44,7.43,23.3,-0.66,14.37847866419295,-0.3432282003710596,0.5936920222634479,4.8763141620284465
72604,2016-12-31,2016,TT,50.46,1.2,11.04,19.03,38.54,5.74,36.897233201581024,17.61857707509882,9.723320158102776,21.413043478260875
72605,2016-12-31,2016,ETN,55.39,0.87,3.07,14.4,33.82,5.5,32.66580747496779,13.413304252998937,2.1810250817884347,16.08671226991839
72606,2016-12-31,2016,HAS,56.73,-8.9,-1.33,-6.22,18.38,6.73,29.94511525795829,2.941822173435771,8.309549945115258,13.73216245883644
72607,2016-12-31,2016,HD,107.2,3.62,4.75,6.1,3.54,2.61,-0.07720517274656391,2.393360355143792,1.0905230650453568,1.135559415814195
72608,2016-12-31,2016,ADBE,102.95,0.14,-5.15,7.47,9.59,10.13,9.436788496105454,7.319752346714581,-5.28260435390454,3.8246454963051644
72609,2016-12-31,2016,AFL,28.06,-2.49,-2.58,-2.42,19.1,0.56,22.141318839093426,0.071787508973431,-0.0922982258229954,7.373602707414622
72610,2016-12-31,2016,CMI,107.57,-3.6,7.45,23.47,60.68,7.57,66.68049792531122,28.08091286307053,11.462655601659755,35.408022130013826
72611,2016-12-31,2016,IP,33.77,8.91,11.72,27.68,46.93,6.67,34.90955835093197,17.234413736112387,2.580112019098335,18.24136136871423
72612,2016-12-31,2016,AEE,40.23,7.75,7.62,-0.36,25.68,0.36,16.64037122969837,-7.526682134570761,-0.12064965197214894,2.9976798143851533
72613,2016-12-31,2016,RIG,14.74,14.26,38.27,23.97,19.06,-5.22,4.200945212672846,8.498162086469453,21.01347803255733,11.237528443899876
72614,2016-12-31,2016,PRU,68.03,3.44,28.35,48.26,32.5,1.01,28.093580819798913,43.32946635730859,24.0815931941222,31.834880123743233
72615,2016-12-31,2016,NKE,44.98,1.88,-3.11,-7.33,-17.7,4.07,-19.218688653317628,-9.040047114252058,-4.897919120533956,-11.052218296034548
72616,2016-12-31,2016,PCG,58.54,4.18,0.15,-3.41,17.9,1.84,13.169514302169327,-7.285467460165107,-3.8683048569783107,0.6719139950086367
72617,2016-12-31,2016,D,51.13,4.5,4.08,0.13,17.67,-0.4,12.60287081339715,-4.181818181818164,-0.4019138755980811,2.6730462519936347
72618,2016-12-31,2016,PRGO,65.97,-3.6,-9.71,-7.91,-42.14,-8.51,-39.9792531120332,-4.470954356846468,-6.338174273858909,-16.92946058091286
72619,2016-12-31,2016,INTU,107.01,0.82,4.51,3.28,20.17,3.77,19.192620511803216,2.439992065066443,3.659988097599687,8.430866891489783
72620,2016-12-31,2016,ANDV,84.12,7.5,10.62,18.35,-14.77,-7.55,-20.71627906976743,10.09302325581396,2.9023255813953597,-2.5736434108527035
72621,2016-12-31,2016,MNST,22.17,-0.92,-9.39,-17.23,-10.7,-3.92,-9.870811465482443,-16.461445296729917,-8.548647557529264,-11.626968106580541
72622,2016-12-31,2016,LRCX,9.31,0.16,12.12,26.74,35.18,8.64,34.964057507987214,26.537539936102217,11.940894568690098,24.480830670926508
72623,2016-12-31,2016,MHK,199.68,1.13,-0.33,5.23,5.43,8.09,4.251952931869862,4.054187679224763,-1.443686344309314,2.2874847555951043
72624,2016-12-31,2016,XOM,59.9,3.39,4.33,-2.03,19.88,-7.06,15.949318115871925,-5.242286488054937,0.9091788374117282,3.872070155076239
72625,2016-12-31,2016,VRSN,75.13,-3.53,-2.77,-12.02,-12.92,5.44,-9.73359593656059,-8.800663418679378,0.7878096817663494,-5.915483224491207
72626,2016-12-31,2016,KMX,64.39,11.42,20.69,31.33,19.31,3.6,7.081313947226708,17.86932328127804,8.319870759289172,11.09016932926464
72627,2016-12-31,2016,NWSA,10.27,-0.87,-18.03,1.73,-12.78,7.24,-12.014526379501667,2.622818521133885,-17.310602239483508,-8.900770032617096
72628,2016-12-31,2016,SO,33.54,5.06,-2.99,-6.21,9.92,0.49,4.625928041119365,-10.727203502760329,-7.662288216257373,-4.587854559299445
72629,2016-12-31,2016,ETR,25.84,6.9,-3.07,-7.59,12.54,-2.49,5.27595884003742,-13.554724041159961,-9.326473339569684,-5.868412846897409
72630,2016-12-31,2016,CTSH,49.42,1.72,17.44,-2.11,-6.65,-6.14,-8.22847031065671,-3.7652379079827103,15.454187966968135,1.1534932494429047
72631,2016-12-31,2016,MS,32.43,2.15,32.57,64.73,36.07,1.03,33.20606950562897,61.26284875183552,29.779735682819354,41.41621798009461
72632,2016-12-31,2016,LMT,195.76,-5.77,4.98,2.1,18.37,0.56,25.61816831157804,8.351904913509479,11.40825639392975,15.126109873005754
72633,2016-12-31,2016,PSKY,51.8,5.09,16.57,17.62,36.64,1.37,30.021886002474083,11.92311352174329,10.923969930535726,17.622989818251032
72634,2016-12-31,2016,MCK,130.71,-2.34,-15.61,-24.49,-28.3,-0.93,-26.582019250460785,-22.6807290600041,-13.58795822240426,-20.950235510956382
72635,2016-12-31,2016,T,16.64,10.1,6.42,1.51,31.99,0.66,19.881925522252498,-7.801998183469583,-3.3424159854677504,2.9125037844383885
72636,2016-12-31,2016,NDAQ,19.34,5.21,-0.16,4.76,17.49,5.1,11.671894306624853,-0.42771599657827064,-5.104077559167386,2.0467002502930653
72637,2016-12-31,2016,SYY,43.35,3.98,13.71,9.83,38.76,-4.68,33.448740142335055,5.626081938834382,9.35756876322369,16.144130281464374
72638,2016-12-31,2016,LEG,34.29,2.4,7.97,-3.05,19.55,-2.37,16.748046875,-5.322265625,5.439453124999982,5.621744791666661
72639,2016-12-31,2016,WTW,107.59,-1.3,-7.54,-0.88,-3.44,2.33,-2.1681864235055692,0.42553191489360653,-6.322188449848021,-2.688280986153328
72640,2016-12-31,2016,QCOM,50.63,-4.3,-4.07,23.7,35.09,-18.05,41.159874608150474,29.25809822361547,0.2403343782654277,23.55276907001046
72641,2016-12-31,2016,CPB,43.56,6.29,11.27,-8.09,17.63,3.51,10.668924640135469,-13.529024367297016,4.68529494778438,0.6083984068742776
72642,2016-12-31,2016,VLO,47.42,10.98,30.11,36.73,0.66,-3.75,-9.298972787889703,23.20237880699225,17.23734006127231,10.380248693458286
72643,2016-12-31,2016,CSCO,22.73,1.34,-3.94,7.17,15.13,2.53,13.607657390961103,5.752910992697857,-5.210183540556546,4.716794947700805
72644,2016-12-31,2016,GWW,202.29,0.73,3.89,3.37,17.27,8.75,16.42013302888912,2.6208676660379293,3.137099176015079,7.392699956980709
72645,2016-12-31,2016,HUM,188.22,-4.05,15.53,13.61,14.85,-2.57,19.69775924960917,18.40541948931733,20.406461698801447,19.50321347924265
72646,2016-12-31,2016,NSC,89.64,1.51,12.07,28.63,31.48,8.69,29.524184809378397,26.71657964732539,10.402915968870087,22.21456014185796
72647,2016-12-31,2016,BA,144.34,3.4,19.08,21.8,11.31,4.97,7.649903288201165,17.794970986460346,15.164410058027066,13.53642811089619
72648,2016-12-31,2016,ZTS,49.69,6.25,3.13,13.01,12.64,2.84,6.0141176470588364,6.362352941176486,-2.936470588235285,3.146666666666679
72649,2016-12-31,2016,PEG,32.01,7.28,5.85,-4.0,17.79,0.84,9.796793437733031,-10.514541387024611,-1.3329604772557735,-0.6835694755157844
72650,2016-12-31,2016,M,23.76,-14.34,-2.44,8.7,6.51,-17.51,24.340415596544474,26.897034788699493,13.892131683399489,21.70986068954782
72651,2016-12-31,2016,VTRS,30.92,4.21,0.08,-11.77,-29.44,-0.26,-32.29056712407639,-15.334420880913546,-3.963151329047132,-17.196046444679023
