Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
46015,2011-04-30,2011,TIE,11700.0,-10.69,61968.96,-41.5,75775.49,-25.64,43362.741,75786.18000000001,-30.810000000000002,61979.65,S&P500,TIE,1.0,365,4
46018,2011-04-30,2011,ANDV,23.91,1.08,40.88,109.26,106.24,-10.03,72.212,105.16,108.18,39.800000000000004,S&P500,ANDV,2.0,1,4
46237,2011-04-30,2011,GT,16.17,21.16,52.78,77.59,35.15,-2.31,65.866,13.989999999999998,56.43000000000001,31.62,S&P500,GT,3.0,32,4
46270,2011-04-30,2011,CTRA,10.05,6.25,35.19,94.53,56.33,4.45,61.82,50.08,88.28,28.939999999999998,S&P500,CTRA,4.0,2,4
46339,2011-04-30,2011,BIIB,97.65,32.91,49.15,55.72,83.24,-2.99,53.401999999999994,50.33,22.810000000000002,16.240000000000002,S&P500,BIIB,5.0,106,4
46308,2011-04-30,2011,ANF,52.43,20.61,40.88,66.31,64.63,7.27,53.079,44.019999999999996,45.7,20.270000000000003,S&P500,ANF,6.0,80,4
46192,2011-04-30,2011,BBWI,17.27,25.18,41.63,54.86,71.9,-2.92,48.567,46.720000000000006,29.68,16.450000000000003,S&P500,BBWI,7.0,96,4
46221,2011-04-30,2011,HRB,9.92,3.29,39.53,50.07,-1.33,-6.3,47.370000000000005,-4.62,46.78,36.24,S&P500,HRB,8.0,17,4
46216,2011-04-30,2011,IRM,11.86,1.99,31.42,48.21,29.14,6.78,41.079,27.150000000000002,46.22,29.430000000000003,S&P500,IRM,9.0,33,4
46159,2011-04-30,2011,MCO,33.03,15.42,33.77,45.75,61.09,2.34,40.397,45.67,30.33,18.35,S&P500,MCO,10.0,31,4
46087,2011-04-30,2011,SVU,73.94,26.09,56.09,6.53,-21.68,-8.09,39.266,-47.769999999999996,-19.56,30.000000000000004,S&P500,SVU,11.0,354,4
46027,2011-04-30,2011,PSKY,19.2,0.72,27.45,49.7,57.47,10.82,39.023,56.75,48.980000000000004,26.73,S&P500,PSKY,12.0,7,4
45994,2011-04-30,2011,WMB,12.48,6.38,23.41,55.68,43.75,-5.37,38.021,37.37,49.3,17.03,S&P500,WMB,13.0,10,4
46311,2011-04-30,2011,TDC,55.92,10.3,30.08,42.07,92.36,-0.23,36.854,82.06,31.77,19.779999999999998,S&P500,TDC,14.0,44,4
46328,2011-04-30,2011,WYNN,102.01,16.12,26.93,48.71,81.67,-0.43,36.723,65.55,32.59,10.809999999999999,S&P500,WYNN,15.0,21,4
46200,2011-04-30,2011,BKNG,21.48,8.01,27.65,45.17,108.74,-5.82,36.622,100.72999999999999,37.160000000000004,19.64,S&P500,BKNG,16.0,24,4
46073,2011-04-30,2011,NBR,1309.0,0.86,25.57,46.6,42.05,-8.98,36.453,41.19,45.74,24.71,S&P500,NBR,17.0,6,4
46108,2011-04-30,2011,JEF,24.58,2.98,18.88,53.44,54.11,-8.28,34.294,51.13,50.46,15.899999999999999,S&P500,JEF,18.0,14,4
46040,2011-04-30,2011,HUM,66.46,8.84,31.31,30.59,66.49,5.79,33.269,57.64999999999999,21.75,22.47,S&P500,HUM,19.0,30,4
46064,2011-04-30,2011,AET,37.75,11.0,26.14,39.32,40.78,5.56,32.926,29.78,28.32,15.14,S&P500,AET,20.0,70,4
46141,2011-04-30,2011,ELV,61.21,10.03,24.07,41.84,43.26,1.8,32.582,33.23,31.810000000000002,14.040000000000001,S&P500,ELV,21.0,59,4
46178,2011-04-30,2011,CBRE,26.71,0.04,20.37,45.56,54.21,-1.05,32.479,54.17,45.52,20.330000000000002,S&P500,CBRE,22.0,19,4
46306,2011-04-30,2011,CAT,79.94,4.08,19.46,48.14,73.09,-8.33,32.47,69.01,44.06,15.38,S&P500,CAT,23.0,38,4
46088,2011-04-30,2011,HAL,39.06,1.28,12.39,59.13,66.5,-0.48,32.197,65.22,57.85,11.110000000000001,S&P500,HAL,24.0,26,4
46037,2011-04-30,2011,VLO,15.53,-5.1,11.79,58.34,37.46,-2.64,32.099000000000004,42.56,63.440000000000005,16.89,S&P500,VLO,25.0,5,4
46238,2011-04-30,2011,HP,36.52,-3.42,13.07,55.44,64.18,-5.42,31.667,67.60000000000001,58.86,16.490000000000002,S&P500,HP,26.0,3,4
