Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
6357,2001-09-30,2001,SCHW,8.33,-7.7,-26.93,-25.33,-67.51,12.0,-64.79956663055255,-19.100758396533045,-20.834236186348864,-34.911520404478146
6358,2001-09-30,2001,ABT,12.37,4.33,8.49,10.83,10.88,2.59,6.278155851624656,6.230230997795472,3.987347838589095,5.498578229336407
6359,2001-09-30,2001,AMAT,10.29,-34.0,-42.08,-34.62,-52.05,19.94,-27.348484848484834,-0.9393939393939177,-12.242424242424244,-13.510101010100998
6360,2001-09-30,2001,AXP,18.03,-20.21,-24.95,-29.35,-51.83,1.55,-39.62902619375862,-11.455069557588693,-5.9405940594059565,-19.008229936917758
6361,2001-09-30,2001,MCD,14.43,-9.62,0.3,2.22,-9.51,-3.94,0.12170834255365026,13.100243416685098,10.975879619384799,8.065943792874515
6362,2001-09-30,2001,EIX,5.97,-3.31,18.03,4.11,-30.95,7.98,-28.58620333023063,7.674009721791286,22.07053469852105,0.3861136966939019
6363,2001-09-30,2001,SPG,8.47,-8.16,-8.62,9.17,24.44,2.19,35.496515679442496,18.869773519163747,-0.5008710801393756,17.955139372822288
6364,2001-09-30,2001,AAPL,0.23,-16.39,-33.29,-29.72,-39.77,13.22,-27.96316230116015,-15.943069010883848,-20.21289319459394,-21.373041502212647
6365,2001-09-30,2001,INTC,11.65,-26.9,-30.08,-22.22,-50.71,19.47,-32.5718194254446,6.402188782489726,-4.350205198358415,-10.173278613771096
6366,2001-09-30,2001,MUR,7.95,-4.16,-1.19,9.77,14.18,9.87,19.13606010016693,14.534641068447396,3.098914858096813,12.256538675570381
6367,2001-09-30,2001,HST,3.42,-42.77,-41.49,-35.97,-30.65,-4.26,21.177704001397867,11.881880132797495,2.2365892014677424,11.765391111887702
6368,2001-09-30,2001,DHR,4.69,-15.06,-15.72,-13.46,-5.04,18.14,11.796562279255962,1.883682599481995,-0.7770190722863113,4.301075268817216
6369,2001-09-30,2001,COP,9.36,-6.19,-4.75,-0.81,-11.98,1.5,-6.172049888071641,5.734996269054471,1.5350175887431927,0.36598798990867437
6370,2001-09-30,2001,AN,8.79,-18.31,-24.22,-2.33,46.5,17.06,79.33651609744157,19.56175786509977,-7.234667645978687,30.554535438854217
6371,2001-09-30,2001,DVA,6.78,-1.45,0.1,19.85,171.33,-10.57,175.32217148655508,21.61339421613395,1.5728056823947067,66.16945712836124
6372,2001-09-30,2001,BAX,18.88,6.69,9.01,16.95,39.88,-12.13,31.108819945636903,9.61664635860906,2.1745243228044053,14.299996875683457
6373,2001-09-30,2001,MAR,12.36,-23.67,-29.3,-18.61,-7.74,-6.2,20.869906982837684,6.629110441504005,-7.375867941831505,6.707716494170061
6374,2001-09-30,2001,WMB,8.6,-16.13,-16.67,-29.93,-28.4,5.75,-14.629784189817574,-16.454036008107785,-0.6438535829259684,-10.575891260283775
6375,2001-09-30,2001,ZION,33.39,-6.29,-8.74,3.75,6.43,-10.7,13.573791484366659,10.71390459929571,-2.614448831501448,7.224415750720307
6376,2001-09-30,2001,BXP,12.48,-1.69,-5.3,2.18,-6.13,-7.29,-4.516325907842534,3.936527311565463,-3.6720577764215223,-1.4172854575661977
6377,2001-09-30,2001,KMB,25.79,0.36,11.41,-7.76,13.0,-10.47,12.594659226783556,-8.090872857712238,11.010362694300513,5.171383021123943
6378,2001-09-30,2001,KSS,24.73,-13.51,-23.48,-22.19,-16.79,15.85,-3.7923459359463507,-10.035842293906805,-11.52734420164181,-8.451844143831655
6379,2001-09-30,2001,BF-B,4.16,-2.05,-0.7,3.01,17.76,-5.92,20.224604389994894,5.165900969882586,1.3782542113323082,8.92291985706993
6380,2001-09-30,2001,OXY,6.14,-10.77,-7.65,0.04,15.95,4.03,29.9450857334977,12.11475960999664,3.496581867085058,15.185475736859798
6381,2001-09-30,2001,IVZ,9.58,-25.89,-37.72,-25.63,-51.08,10.9,-33.990014842801244,0.35082984752394797,-15.962758062339766,-16.533981019205687
6382,2001-09-30,2001,CAG,7.21,-2.18,14.41,25.58,16.57,3.05,19.16785933346963,28.37865467184626,16.959721938253924,21.502078647856603
6383,2001-09-30,2001,TT,7.08,-16.69,-17.63,-14.23,1.22,10.35,21.49801944544474,2.9528267915016393,-1.1283159284599664,7.7741767694954715
6384,2001-09-30,2001,ETN,8.07,-17.68,-15.02,-12.51,35.22,10.52,64.26141885325558,6.280369290573362,3.2312925170068008,24.591026886945247
6385,2001-09-30,2001,HAS,7.2,-19.26,-2.93,9.01,23.99,18.57,53.56700520188258,35.01362397820165,20.22541491206342,36.26868136404922
6386,2001-09-30,2001,HD,22.3,-16.5,-18.71,-10.83,-27.26,-0.36,-12.886227544910167,6.790419161676642,-2.646706586826353,-2.914171656686626
6387,2001-09-30,2001,ADBE,11.93,-28.62,-48.95,-31.37,-69.06,10.09,-56.6545250770524,-3.852619781451394,-28.481367329784256,-29.662837396096013
6388,2001-09-30,2001,AFL,8.09,-1.89,-14.1,-1.62,-15.93,-9.41,-14.31046784221791,0.27520130465803483,-12.445214555091223,-8.826827030883699
6389,2001-09-30,2001,CMI,4.8,-12.58,-14.08,-10.8,13.77,-5.12,30.1418439716312,2.036147334706029,-1.7158544955387822,10.154045603599481
