Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
33619,2008-05-31,2008,BBBY,25.27,31.48,146.54,9.06,37.19,2.69,103.05399999999999,5.709999999999997,-22.42,115.05999999999999,S&P500,BBBY,1.0,0,5
33660,2008-05-31,2008,MA,28.2,10.96,62.55,54.04,107.07,-13.97,64.30499999999999,96.10999999999999,43.08,51.589999999999996,S&P500,MA,2.0,0,5
33552,2008-05-31,2008,CSX,5.58,10.0,42.71,65.34,53.95,-9.05,55.033,43.95,55.34,32.71,S&P500,CSX,3.0,0,5
33630,2008-05-31,2008,R,45.36,7.58,27.86,70.54,38.31,-6.2,46.96000000000001,30.730000000000004,62.96000000000001,20.28,S&P500,R,4.0,0,5
33451,2008-05-31,2008,NBR,1796.03,11.99,33.33,56.28,20.32,17.1,44.64399999999999,8.33,44.29,21.339999999999996,S&P500,NBR,5.0,0,5
33642,2008-05-31,2008,CTRA,10.65,5.81,21.16,75.26,54.94,12.41,44.335,49.129999999999995,69.45,15.350000000000001,S&P500,CTRA,6.0,0,5
33600,2008-05-31,2008,CNX,75.18,20.65,28.56,65.0,102.02,15.18,43.92699999999999,81.37,44.35,7.91,S&P500,CNX,7.0,0,5
33382,2008-05-31,2008,HAS,20.61,1.91,41.43,32.1,15.39,-1.43,41.65,13.48,30.19,39.52,S&P500,HAS,8.0,0,5
33426,2008-05-31,2008,FLS,34.42,11.63,27.52,47.82,101.21,-1.13,37.229,89.58,36.19,15.889999999999999,S&P500,FLS,9.0,0,5
33361,2008-05-31,2008,AAPL,5.66,8.51,50.98,3.58,55.75,-11.29,36.266999999999996,47.24,-4.93,42.47,S&P500,AAPL,10.0,0,5
33386,2008-05-31,2008,CMI,46.56,12.6,40.03,20.98,50.74,-6.96,35.153,38.14,8.38,27.43,S&P500,CMI,11.0,0,5
33571,2008-05-31,2008,UNP,28.09,13.38,32.44,30.99,37.85,-8.02,33.766,24.47,17.61,19.059999999999995,S&P500,UNP,12.0,0,5
33547,2008-05-31,2008,FLR,78.05,22.03,34.21,27.16,80.4,-0.12,32.608000000000004,58.370000000000005,5.129999999999999,12.18,S&P500,FLR,13.0,0,5
33440,2008-05-31,2008,TSN,13.5,6.08,31.03,26.99,-14.65,-20.7,31.909,-20.73,20.909999999999997,24.950000000000003,S&P500,TSN,14.0,0,5
33465,2008-05-31,2008,HAL,36.21,6.01,27.07,33.26,36.42,9.24,31.652,30.410000000000004,27.25,21.060000000000002,S&P500,HAL,15.0,0,5
33420,2008-05-31,2008,NSC,44.48,13.09,28.02,32.95,18.8,-6.99,31.485,5.710000000000001,19.860000000000003,14.93,S&P500,NSC,16.0,0,5
33569,2008-05-31,2008,NOV,58.3,21.72,33.74,22.26,76.43,6.48,30.35,54.71000000000001,0.5400000000000027,12.020000000000003,S&P500,NOV,17.0,0,5
33620,2008-05-31,2008,RRC,60.23,-0.93,7.56,61.9,70.26,-0.27,30.145000000000003,71.19000000000001,62.83,8.49,S&P500,RRC,18.0,0,5
33703,2008-05-31,2008,CHRW,43.13,2.9,27.59,26.18,20.9,-14.68,29.495,18.0,23.28,24.69,S&P500,CHRW,19.0,0,5
33437,2008-05-31,2008,PWR,31.42,20.72,34.17,17.02,6.76,3.84,28.655,-13.959999999999999,-3.6999999999999993,13.450000000000003,S&P500,PWR,20.0,0,5
33359,2008-05-31,2008,CF,18.92,2.47,12.22,50.7,206.72,11.61,28.587000000000003,204.25,48.230000000000004,9.75,S&P500,CF,21.0,0,5
33430,2008-05-31,2008,EOG,44.72,-1.42,8.2,55.69,67.98,2.0,28.158,69.4,57.11,9.62,S&P500,EOG,22.0,0,5
33608,2008-05-31,2008,SNA,40.92,4.91,24.65,28.06,17.15,-16.0,27.988,12.239999999999998,23.15,19.74,S&P500,SNA,23.0,0,5
