Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
81419,2018-08-31,2018,AMD,25.17,37.32,83.32,107.84,93.62,22.73,97.728,56.300000000000004,70.52000000000001,45.99999999999999,S&P500,AMD,1.0,2,8
81617,2018-08-31,2018,SIG,55.28,11.9,50.25,29.76,4.55,2.69,45.889,-7.3500000000000005,17.86,38.35,S&P500,SIG,2.0,5,8
81696,2018-08-31,2018,ILMN,345.17,9.39,30.24,55.61,73.54,3.45,42.473,64.15,46.22,20.849999999999998,S&P500,ILMN,3.0,6,8
81781,2018-08-31,2018,NTAP,70.62,11.98,27.72,44.58,128.27,-1.06,36.038,116.29,32.599999999999994,15.739999999999998,S&P500,NTAP,4.0,19,8
81453,2018-08-31,2018,AAP,144.3,16.14,27.59,43.71,67.92,2.66,35.183,51.78,27.57,11.45,S&P500,AAP,5.0,16,8
81793,2018-08-31,2018,HCA,125.66,8.24,30.37,35.94,72.11,3.74,34.811,63.87,27.699999999999996,22.130000000000003,S&P500,HCA,6.0,11,8
81788,2018-08-31,2018,REGN,404.02,10.53,35.44,26.93,-18.14,-0.67,34.526999999999994,-28.67,16.4,24.909999999999997,S&P500,REGN,7.0,66,8
81594,2018-08-31,2018,CNC,73.24,12.39,25.03,44.43,64.86,-1.16,34.054,52.47,32.04,12.64,S&P500,CNC,8.0,22,8
81581,2018-08-31,2018,DRI,93.95,8.51,33.66,27.65,45.43,-4.18,33.771,36.92,19.14,25.15,S&P500,DRI,9.0,48,8
81404,2018-08-31,2018,ANDV,152.79,2.21,6.19,71.85,55.62,0.46,32.852,53.41,69.64,3.9800000000000004,S&P500,ANDV,10.0,25,8
81753,2018-08-31,2018,LLY,95.48,7.51,24.92,38.88,33.4,1.57,32.245,25.89,31.370000000000005,17.410000000000004,S&P500,LLY,11.0,17,8
81540,2018-08-31,2018,IQV,127.09,4.22,28.46,29.25,32.34,2.09,31.200000000000003,28.120000000000005,25.03,24.240000000000002,S&P500,IQV,12.0,15,8
81687,2018-08-31,2018,RHI,62.33,3.57,23.22,38.09,75.59,-9.98,31.133000000000003,72.02000000000001,34.52,19.65,S&P500,RHI,13.0,10,8
81731,2018-08-31,2018,ORLY,22.36,9.61,24.5,37.36,71.02,3.55,31.133000000000003,61.41,27.75,14.89,S&P500,ORLY,14.0,35,8
81408,2018-08-31,2018,ALGN,386.49,8.37,16.43,47.22,118.68,1.22,29.552,110.31,38.85,8.06,S&P500,ALGN,15.0,3,8
81729,2018-08-31,2018,IDXX,254.04,3.72,22.01,35.68,63.44,-1.72,29.307000000000002,59.72,31.96,18.290000000000003,S&P500,IDXX,16.0,9,8
81410,2018-08-31,2018,VRSN,156.66,9.21,21.6,36.71,52.88,0.95,28.883000000000003,43.67,27.5,12.39,S&P500,VRSN,17.0,14,8
81486,2018-08-31,2018,UAL,87.42,8.73,25.62,28.96,41.09,1.88,28.645000000000003,32.36,20.23,16.89,S&P500,UAL,18.0,34,8
81784,2018-08-31,2018,AMZN,100.64,13.24,23.51,33.08,105.25,-0.48,28.365000000000002,92.01,19.839999999999996,10.270000000000001,S&P500,AMZN,19.0,38,8
81365,2018-08-31,2018,CF,43.15,17.68,27.06,27.72,84.56,4.79,28.261999999999997,66.88,10.04,9.379999999999999,S&P500,CF,20.0,73,8
81566,2018-08-31,2018,TJX,49.71,13.51,22.23,34.13,54.74,1.86,27.862000000000002,41.230000000000004,20.620000000000005,8.72,S&P500,TJX,21.0,33,8
81521,2018-08-31,2018,LUMN,15.09,16.62,23.81,31.75,22.67,-0.75,27.705,6.050000000000001,15.129999999999999,7.189999999999998,S&P500,LUMN,22.0,152,8
81491,2018-08-31,2018,KR,26.83,9.13,30.08,17.29,46.93,-7.59,27.058999999999997,37.8,8.159999999999998,20.949999999999996,S&P500,KR,23.0,123,8
81452,2018-08-31,2018,TSCO,15.73,13.52,19.22,37.01,50.75,2.95,26.906,37.230000000000004,23.49,5.699999999999999,S&P500,TSCO,24.0,89,8
81726,2018-08-31,2018,ISRG,186.67,10.2,21.83,31.32,67.22,2.5,26.788999999999998,57.019999999999996,21.12,11.629999999999999,S&P500,ISRG,25.0,41,8
81441,2018-08-31,2018,FLS,44.45,17.57,26.67,24.2,35.12,5.29,26.592,17.549999999999997,6.629999999999999,9.100000000000001,S&P500,FLS,26.0,301,8
81792,2018-08-31,2018,CMG,9.5,9.57,10.46,49.24,50.04,-4.35,26.061,40.47,39.67,0.8900000000000006,S&P500,CMG,27.0,56,8
81602,2018-08-31,2018,CSX,22.36,5.23,15.05,38.93,49.84,-0.15,25.584000000000003,44.61,33.7,9.82,S&P500,CSX,28.0,20,8
81367,2018-08-31,2018,AAPL,53.87,20.04,22.24,28.74,40.9,-0.83,25.06,20.86,8.7,2.1999999999999993,S&P500,AAPL,29.0,46,8
81431,2018-08-31,2018,GWW,320.6,2.56,15.03,36.52,122.11,0.94,24.873,119.55,33.96,12.469999999999999,S&P500,GWW,30.0,13,8
81651,2018-08-31,2018,ADSK,154.35,20.17,19.56,31.4,34.85,1.14,24.235,14.68,11.229999999999997,-0.610000000000003,S&P500,ADSK,31.0,178,8
81634,2018-08-31,2018,CRM,150.85,11.32,18.05,31.34,59.89,4.16,24.039,48.57,20.02,6.73,S&P500,CRM,32.0,40,8
81633,2018-08-31,2018,RVTY,90.71,16.73,24.46,21.3,38.49,5.24,23.969,21.76,4.57,7.73,S&P500,RVTY,33.0,210,8
81619,2018-08-31,2018,CPRI,72.62,8.83,26.54,15.4,72.0,-5.59,23.855,63.17,6.57,17.71,S&P500,CPRI,34.0,302,8
81622,2018-08-31,2018,NOV,42.52,-3.19,13.78,34.48,54.32,-8.37,23.756999999999998,57.51,37.669999999999995,16.97,S&P500,NOV,35.0,8,8
81766,2018-08-31,2018,WELL,52.48,8.03,17.3,30.84,-3.46,-3.58,23.643,-11.489999999999998,22.810000000000002,9.270000000000001,S&P500,WELL,36.0,47,8
81768,2018-08-31,2018,ROST,88.76,9.55,21.74,23.34,65.58,3.7,23.598999999999997,56.03,13.79,12.189999999999998,S&P500,ROST,37.0,141,8
81585,2018-08-31,2018,MKC,54.28,6.24,24.19,18.05,33.83,5.5,23.529000000000003,27.589999999999996,11.81,17.950000000000003,S&P500,MKC,38.0,88,8
81595,2018-08-31,2018,BSX,35.56,5.8,17.01,30.45,29.07,8.27,23.506999999999998,23.27,24.65,11.21,S&P500,BSX,39.0,32,8
81451,2018-08-31,2018,GLW,27.36,1.54,23.99,16.64,19.23,5.34,23.295,17.69,15.100000000000001,22.45,S&P500,GLW,40.0,39,8
81490,2018-08-31,2018,AYI,149.09,9.93,29.38,7.41,-13.24,2.85,22.537,-23.17,-2.5199999999999996,19.45,S&P500,AYI,41.0,193,8
81799,2018-08-31,2018,BIIB,353.49,5.72,20.25,22.32,11.67,-0.05,22.531,5.95,16.6,14.530000000000001,S&P500,BIIB,42.0,81,8
81620,2018-08-31,2018,MSI,115.67,5.82,20.13,22.06,48.67,1.81,22.333,42.85,16.24,14.309999999999999,S&P500,MSI,43.0,45,8
81644,2018-08-31,2018,MRK,51.58,4.13,16.11,28.6,10.91,4.13,22.304000000000002,6.78,24.470000000000002,11.98,S&P500,MRK,44.0,72,8
81711,2018-08-31,2018,DLR,95.29,2.36,16.75,25.88,8.76,-8.74,21.841,6.4,23.52,14.39,S&P500,DLR,45.0,62,8
81382,2018-08-31,2018,KSS,52.23,7.09,19.45,21.82,107.5,-5.05,21.634,100.41,14.73,12.36,S&P500,KSS,46.0,31,8
81640,2018-08-31,2018,CTAS,49.26,4.35,17.08,25.03,59.77,-7.29,21.532999999999998,55.42,20.68,12.729999999999999,S&P500,CTAS,47.0,24,8
