Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
87003,2019-08-31,2019,WDC,41.84,6.27,55.63,16.45,-5.31,4.14,44.894,-11.579999999999998,10.18,49.36,S&P500,WDC,1.0,117,8
86885,2019-08-31,2019,KLAC,136.81,9.1,44.3,29.67,30.83,7.81,41.967999999999996,21.729999999999997,20.57,35.199999999999996,S&P500,KLAC,2.0,69,8
87104,2019-08-31,2019,TGT,89.87,24.84,34.07,49.83,26.53,-0.12,41.297000000000004,1.6900000000000013,24.99,9.23,S&P500,TGT,3.0,53,8
87109,2019-08-31,2019,BALL,74.57,12.7,31.23,47.42,93.57,-9.45,39.559,80.86999999999999,34.72,18.53,S&P500,BALL,4.0,10,8
86838,2019-08-31,2019,TSN,76.92,17.52,23.11,52.27,51.39,-7.42,35.333,33.870000000000005,34.75,5.59,S&P500,TSN,5.0,62,8
86993,2019-08-31,2019,TTWO,131.97,7.71,22.02,51.24,-1.19,-5.02,35.138999999999996,-8.9,43.53,14.309999999999999,S&P500,TTWO,6.0,18,8
87031,2019-08-31,2019,SBUX,83.57,2.36,27.43,38.59,84.11,-8.43,34.400999999999996,81.75,36.230000000000004,25.07,S&P500,SBUX,7.0,3,8
87173,2019-08-31,2019,CMG,16.77,5.39,27.04,38.0,76.44,0.24,33.589,71.05,32.61,21.65,S&P500,CMG,8.0,6,8
87063,2019-08-31,2019,EW,73.95,4.22,29.96,31.04,53.8,-0.87,32.965999999999994,49.58,26.82,25.740000000000002,S&P500,EW,9.0,24,8
86868,2019-08-31,2019,SBAC,241.09,7.08,21.43,45.55,69.3,-8.11,32.513,62.22,38.47,14.35,S&P500,SBAC,10.0,13,8
86852,2019-08-31,2019,HSY,136.1,4.95,20.68,44.68,61.43,-2.2,31.853,56.48,39.73,15.73,S&P500,HSY,11.0,1,8
86956,2019-08-31,2019,MU,44.15,0.85,38.82,10.74,-13.8,-5.35,31.384999999999998,-14.65,9.89,37.97,S&P500,MU,12.0,153,8
87162,2019-08-31,2019,TDG,423.09,17.43,29.28,31.32,62.87,-3.28,31.281,45.44,13.89,11.850000000000001,S&P500,TDG,13.0,154,8
86805,2019-08-31,2019,QCOM,66.6,6.3,17.45,48.7,17.87,-1.14,31.065,11.57,42.400000000000006,11.149999999999999,S&P500,QCOM,14.0,140,8
86814,2019-08-31,2019,ZTS,119.51,10.04,25.29,34.58,40.44,-1.45,30.531,30.4,24.54,15.25,S&P500,ZTS,15.0,25,8
86988,2019-08-31,2019,SNPS,141.81,6.82,21.79,39.47,38.84,-3.22,30.358999999999998,32.02,32.65,14.969999999999999,S&P500,SNPS,16.0,23,8
86910,2019-08-31,2019,COST,268.54,7.18,23.3,35.42,27.7,-2.26,29.759999999999998,20.52,28.240000000000002,16.12,S&P500,COST,17.0,35,8
86873,2019-08-31,2019,RMD,131.68,8.55,22.42,36.84,26.75,-3.01,29.575000000000003,18.2,28.290000000000003,13.870000000000001,S&P500,RMD,18.0,4,8
86843,2019-08-31,2019,MLM,242.72,2.65,20.82,36.08,28.91,8.01,28.741,26.26,33.43,18.17,S&P500,MLM,19.0,20,8
87000,2019-08-31,2019,EFX,139.07,5.53,21.4,34.94,10.73,-3.9,28.403,5.2,29.409999999999997,15.869999999999997,S&P500,EFX,20.0,40,8
86736,2019-08-31,2019,AMAT,45.16,-2.3,24.67,26.46,13.91,3.92,28.083,16.21,28.76,26.970000000000002,S&P500,AMAT,21.0,44,8
86931,2019-08-31,2019,FISV,106.94,1.43,24.55,26.27,33.56,-3.13,27.549999999999997,32.13,24.84,23.12,S&P500,FISV,22.0,21,8
86806,2019-08-31,2019,CPB,35.38,8.85,24.99,27.12,18.39,4.27,27.455999999999996,9.540000000000001,18.270000000000003,16.14,S&P500,CPB,23.0,112,8
87028,2019-08-31,2019,DG,142.03,16.47,22.92,32.41,46.4,1.83,27.360999999999997,29.93,15.939999999999998,6.450000000000003,S&P500,DG,24.0,132,8
87129,2019-08-31,2019,SPGI,246.43,6.46,21.92,30.49,27.0,-5.85,26.894,20.54,24.029999999999998,15.46,S&P500,SPGI,25.0,45,8
86865,2019-08-31,2019,SHW,165.78,2.9,25.86,22.18,16.72,4.39,26.683999999999997,13.819999999999999,19.28,22.96,S&P500,SHW,26.0,58,8
86947,2019-08-31,2019,EL,181.99,7.72,23.21,26.76,42.8,0.48,26.179000000000002,35.08,19.040000000000003,15.490000000000002,S&P500,EL,27.0,41,8
87106,2019-08-31,2019,IDXX,289.74,2.73,16.0,37.3,14.05,-6.15,25.847,11.32,34.57,13.27,S&P500,IDXX,28.0,11,8
86741,2019-08-31,2019,EIX,53.0,-3.05,22.84,22.96,14.28,5.2,25.477,17.33,26.01,25.89,S&P500,EIX,29.0,17,8
86737,2019-08-31,2019,KEYS,96.86,8.2,28.92,14.75,49.27,0.4,25.323999999999998,41.07000000000001,6.550000000000001,20.720000000000002,S&P500,KEYS,30.0,146,8
86766,2019-08-31,2019,HAS,86.3,-8.82,16.75,31.71,14.17,7.44,25.291,22.990000000000002,40.53,25.57,S&P500,HAS,31.0,14,8
86837,2019-08-31,2019,NOC,329.68,6.45,21.31,27.41,24.86,2.25,25.235999999999997,18.41,20.96,14.86,S&P500,NOC,32.0,22,8
86995,2019-08-31,2019,MSI,165.68,9.01,21.07,27.37,43.23,-5.48,24.796,34.22,18.36,12.06,S&P500,MSI,33.0,12,8
