Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
80605,2018-06-30,2018,NFLX,39.14,11.33,32.53,103.91,161.98,-13.79,63.202,150.64999999999998,92.58,21.200000000000003,S&P500,NFLX,1.0,2,6
80595,2018-06-30,2018,UA,21.08,11.42,46.9,58.26,4.56,-11.1,54.992000000000004,-6.86,46.839999999999996,35.48,S&P500,UA,2.0,6,6
80530,2018-06-30,2018,AMD,14.99,9.18,49.15,45.82,20.11,22.28,51.815,10.93,36.64,39.97,S&P500,AMD,3.0,42,6
80640,2018-06-30,2018,TRIP,49.54,6.85,36.24,61.67,45.84,4.09,49.351,38.99,54.82,29.39,S&P500,TRIP,4.0,7,6
80713,2018-06-30,2018,UAA,22.48,7.56,37.49,55.79,3.31,-11.17,47.803,-4.25,48.23,29.930000000000003,S&P500,UAA,5.0,5,6
80519,2018-06-30,2018,ALGN,342.14,3.07,36.24,53.99,127.91,4.24,46.657000000000004,124.84,50.92,33.17,S&P500,ALGN,6.0,20,6
80903,2018-06-30,2018,CMG,8.63,0.28,33.51,49.25,3.67,0.53,43.129000000000005,3.3899999999999997,48.97,33.23,S&P500,CMG,7.0,4,6
80550,2018-06-30,2018,M,26.99,8.29,27.11,52.0,70.03,6.14,38.94799999999999,61.74,43.71,18.82,S&P500,M,8.0,9,6
80892,2018-06-30,2018,NTAP,63.55,14.94,27.71,42.92,99.3,-0.77,35.071,84.36,27.980000000000004,12.770000000000001,S&P500,NTAP,9.0,40,6
80814,2018-06-30,2018,OKE,42.72,2.45,24.32,34.1,41.26,0.87,30.418999999999997,38.809999999999995,31.650000000000002,21.87,S&P500,OKE,10.0,15,6
80895,2018-06-30,2018,AMZN,84.99,4.31,17.44,45.35,75.6,4.57,29.917,71.28999999999999,41.04,13.130000000000003,S&P500,AMZN,11.0,30,6
80727,2018-06-30,2018,SIG,47.7,29.65,46.15,0.14,-9.57,3.57,29.396,-39.22,-29.509999999999998,16.5,S&P500,SIG,12.0,419,6
80588,2018-06-30,2018,DVN,31.19,5.95,38.54,6.58,38.48,2.39,29.015,32.529999999999994,0.6299999999999999,32.589999999999996,S&P500,DVN,13.0,19,6
80515,2018-06-30,2018,ANDV,130.68,-9.17,30.99,15.93,43.27,14.39,28.982,52.440000000000005,25.1,40.16,S&P500,ANDV,14.0,1,6
80495,2018-06-30,2018,OXY,69.63,0.28,29.97,15.99,46.13,0.3,27.347,45.85,15.71,29.689999999999998,S&P500,OXY,15.0,13,6
80555,2018-06-30,2018,FFIV,172.45,-0.38,19.25,31.42,35.72,-0.62,26.081000000000003,36.1,31.8,19.63,S&P500,FFIV,16.0,25,6
80705,2018-06-30,2018,BSX,32.7,7.6,19.69,31.91,17.97,2.78,25.787,10.37,24.310000000000002,12.090000000000002,S&P500,BSX,17.0,60,6
80840,2018-06-30,2018,IDXX,217.94,4.67,13.87,39.37,35.01,12.38,24.99,30.339999999999996,34.699999999999996,9.2,S&P500,IDXX,18.0,31,6
80744,2018-06-30,2018,CRM,134.76,5.47,17.28,33.42,57.51,0.55,24.917,52.04,27.950000000000003,11.810000000000002,S&P500,CRM,19.0,43,6
80502,2018-06-30,2018,ADBE,243.81,-2.19,12.83,39.13,72.38,0.36,24.852,74.57,41.32,15.02,S&P500,ADBE,20.0,18,6
80512,2018-06-30,2018,INTU,193.82,1.34,18.13,30.1,55.39,0.15,24.597,54.05,28.76,16.79,S&P500,INTU,21.0,21,6
80756,2018-06-30,2018,EA,136.98,7.72,16.31,34.23,33.39,-8.7,24.336999999999996,25.67,26.509999999999998,8.59,S&P500,EA,22.0,69,6
