Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
23682,2006-01-31,2006,AMD,41.8,36.6,80.02,108.17,164.56,-7.49,95.622,127.96000000000001,71.57,43.419999999999995,S&P500,AMD,1.0,6,1
23670,2006-01-31,2006,TIE,18.92,19.65,60.36,132.86,406.29,8.39,93.431,386.64000000000004,113.21000000000001,40.71,S&P500,TIE,2.0,2,1
23698,2006-01-31,2006,ATI,42.91,43.71,81.13,79.26,118.3,-2.58,84.124,74.59,35.550000000000004,37.419999999999995,S&P500,ATI,3.0,10,1
23766,2006-01-31,2006,CIEN,28.0,34.68,68.78,78.57,56.86,0.5,76.106,22.18,43.88999999999999,34.1,S&P500,CIEN,4.0,22,1
23917,2006-01-31,2006,ISRG,15.25,17.05,54.71,97.8,244.04,-34.29,75.712,226.98999999999998,80.75,37.66,S&P500,ISRG,5.0,1,1
23845,2006-01-31,2006,WDC,13.21,17.46,80.66,45.83,102.97,1.78,73.048,85.50999999999999,28.369999999999997,63.199999999999996,S&P500,WDC,6.0,7,1
23685,2006-01-31,2006,NDAQ,11.19,19.13,35.68,85.03,389.6,-3.34,57.075,370.47,65.9,16.55,S&P500,NDAQ,7.0,3,1
23920,2006-01-31,2006,NEM,42.05,15.73,45.38,65.33,50.01,-14.37,56.325,34.28,49.599999999999994,29.650000000000002,S&P500,NEM,8.0,27,1
23638,2006-01-31,2006,AAPL,2.26,5.04,31.12,77.05,96.39,-9.3,52.099999999999994,91.35,72.00999999999999,26.080000000000002,S&P500,AAPL,9.0,4,1
23857,2006-01-31,2006,NUE,23.63,26.24,42.11,54.44,53.95,2.16,48.629,27.710000000000004,28.2,15.870000000000001,S&P500,NUE,10.0,11,1
23881,2006-01-31,2006,NVDA,0.34,22.98,34.01,66.15,96.16,4.83,47.96900000000001,73.17999999999999,43.17,11.029999999999998,S&P500,NVDA,11.0,43,1
23850,2006-01-31,2006,SLB,41.41,31.19,40.71,52.89,89.25,-9.58,46.534000000000006,58.06,21.7,9.52,S&P500,SLB,12.0,31,1
23927,2006-01-31,2006,FCX,20.61,20.05,31.89,64.53,84.64,-21.2,46.13,64.59,44.480000000000004,11.84,S&P500,FCX,13.0,15,1
23749,2006-01-31,2006,ESRX,22.82,8.94,21.06,73.82,146.1,-4.4,43.376,137.16,64.88,12.12,S&P500,ESRX,14.0,5,1
23655,2006-01-31,2006,IVZ,9.14,19.88,47.25,28.25,40.83,3.31,42.387,20.95,8.370000000000001,27.37,S&P500,IVZ,15.0,25,1
23821,2006-01-31,2006,FLR,36.13,13.84,38.58,38.5,65.91,-1.88,41.022,52.06999999999999,24.66,24.74,S&P500,FLR,16.0,14,1
23740,2006-01-31,2006,HAL,29.0,28.5,34.99,42.63,95.49,-14.41,38.695,66.99,14.130000000000003,6.490000000000002,S&P500,HAL,17.0,179,1
23899,2006-01-31,2006,EP,10.32,95.45,43.33,43.33,168.75,6.98,38.117999999999995,73.3,-52.120000000000005,-52.120000000000005,S&P500,EP,18.0,331,1
23755,2006-01-31,2006,J,31.84,22.84,30.78,41.59,64.15,2.84,35.898,41.31,18.750000000000004,7.940000000000001,S&P500,J,19.0,137,1
23896,2006-01-31,2006,JBL,31.33,8.92,35.34,29.53,71.4,-6.31,35.658,62.480000000000004,20.61,26.42,S&P500,JBL,20.0,35,1
23781,2006-01-31,2006,AKAM,21.88,9.78,26.18,43.29,67.02,21.12,34.663999999999994,57.239999999999995,33.51,16.4,S&P500,AKAM,21.0,8,1
23702,2006-01-31,2006,FLS,11.3,16.23,31.37,35.79,84.29,11.79,34.652,68.06,19.56,15.14,S&P500,FLS,22.0,49,1
23829,2006-01-31,2006,CBRE,21.04,7.26,29.21,37.1,80.39,8.81,34.561,73.13,29.840000000000003,21.950000000000003,S&P500,CBRE,23.0,19,1
23802,2006-01-31,2006,TLAB,12.79,17.34,33.79,31.58,79.63,14.86,34.550999999999995,62.28999999999999,14.239999999999998,16.45,S&P500,TLAB,24.0,90,1
23695,2006-01-31,2006,HUM,48.69,2.65,25.64,39.95,62.74,-7.35,33.663000000000004,60.09,37.300000000000004,22.990000000000002,S&P500,HUM,25.0,30,1
23719,2006-01-31,2006,ADM,19.12,27.74,29.72,38.37,32.2,1.03,33.378,4.460000000000004,10.629999999999999,1.9800000000000004,S&P500,ADM,26.0,170,1
23784,2006-01-31,2006,AMT,22.62,14.17,29.73,34.64,70.75,2.88,33.25,56.58,20.47,15.56,S&P500,AMT,27.0,52,1
23787,2006-01-31,2006,GILD,10.51,15.79,28.83,35.84,83.9,2.3,32.938,68.11000000000001,20.050000000000004,13.04,S&P500,GILD,28.0,81,1
23692,2006-01-31,2006,VLO,31.85,20.99,18.76,51.15,141.18,-13.74,31.493000000000002,120.19000000000001,30.16,-2.229999999999997,S&P500,VLO,29.0,182,1
