Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
39096,2009-09-30,2009,SCHW,15.52,6.04,9.53,24.35,-25.26,-9.45,-29.517163334590713,17.267069030554506,3.291210863824956,-2.9862944800704168
39097,2009-09-30,2009,ABT,16.51,9.37,6.1,5.59,-11.26,3.05,-18.862576574929136,-3.4561579957940736,-2.989850964615526,-8.436195178446246
39098,2009-09-30,2009,AMAT,10.25,1.52,22.07,25.66,-9.71,-8.82,-11.061859732072499,23.778565799842365,20.242316784869963,10.986340950879944
39099,2009-09-30,2009,AXP,26.83,0.77,46.65,155.3,-0.43,2.77,-1.1908306043465378,153.3492110747246,45.52942343951572,65.89593463663125
39100,2009-09-30,2009,MCD,36.35,1.48,0.15,6.38,-4.2,2.7,-5.597162002364997,4.828537642885311,-1.3106030744974295,-0.6930758113257052
39101,2009-09-30,2009,EIX,18.13,1.43,7.72,18.78,-12.45,-5.24,-13.684314305432322,17.105392881790404,6.2013211081534125,3.207466561503832
39102,2009-09-30,2009,CF,12.0,5.6,16.45,21.54,-5.14,-3.46,-10.170454545454554,15.094696969696964,10.274621212121193,5.066287878787867
39103,2009-09-30,2009,SPG,32.17,9.13,36.23,104.63,-24.33,-2.22,-30.66067992302758,87.51030880601118,24.83276825804086,27.22746571367482
39104,2009-09-30,2009,AAPL,5.55,10.19,30.13,76.32,63.07,1.7,47.989835738270244,60.01452037389961,18.096015972411262,42.03345736152704
39105,2009-09-30,2009,INTC,12.58,-3.69,19.11,32.27,8.16,-2.35,12.304018274322504,37.337763472121274,23.67355414806356,24.438445298169114
39106,2009-09-30,2009,MUR,28.25,1.0,6.44,29.73,-8.45,6.2,-9.356435643564353,28.445544554455427,5.386138613861391,8.158415841584155
39107,2009-09-30,2009,HST,6.67,18.05,40.29,200.25,-10.84,-14.1,-24.472681067344336,154.34138077085984,18.83947479881407,49.56939150077653
39108,2009-09-30,2009,DHR,13.54,10.94,9.09,24.28,-2.8,1.35,-12.385073012439152,12.02451775734632,-1.6675680548043914,-0.6760411032990744
39109,2009-09-30,2009,COP,19.38,0.29,8.51,17.74,-35.75,12.21,-35.9357862199621,17.399541330142586,8.196230930302129,-3.4466713198391274
39110,2009-09-30,2009,AN,18.08,-4.74,4.21,30.26,60.85,-4.65,68.85366365735881,36.74154944362795,9.395339072013442,38.330184057666735
39111,2009-09-30,2009,DVA,28.32,9.53,14.52,28.87,-0.65,-6.37,-9.294257281110186,17.657262850360645,4.555829453117877,4.306278340789445
39112,2009-09-30,2009,BAX,22.49,0.62,8.14,12.43,-11.38,-5.17,-11.926058437686349,11.73722917908966,7.473663287616761,2.4282780096733574
39113,2009-09-30,2009,MAR,21.9,15.44,25.51,69.99,7.79,-9.17,-6.626819126819106,47.25398475398477,8.72314622314625,16.45010395010397
39114,2009-09-30,2009,WMB,6.5,8.7,15.21,59.06,-22.07,5.48,-28.30726770929163,46.32934682612697,5.988960441582325,8.00367985280589
39115,2009-09-30,2009,ZION,13.22,1.64,55.54,83.28,-52.92,-21.2,-53.67965367965368,80.32270759543488,53.03030303030305,26.55778564869475
39116,2009-09-30,2009,BXP,35.13,9.04,38.48,90.58,-26.48,-7.29,-32.57520176082171,74.77989728539984,26.999266324284665,23.067987282954263
39117,2009-09-30,2009,KMB,31.71,-1.45,13.65,30.68,-4.88,3.7,-3.480466768138002,32.60273972602739,15.322171486555058,14.814814814814815
39118,2009-09-30,2009,KSS,29.39,10.58,33.45,34.81,23.81,0.3,11.96418882257191,21.91173810815701,20.681859287393745,18.185928739374223
39119,2009-09-30,2009,BF-B,9.49,8.5,12.89,25.74,-13.87,1.22,-20.61751152073733,15.889400921659004,4.046082949308771,-0.22734254992318537
39120,2009-09-30,2009,OXY,47.37,7.74,19.67,42.21,13.84,-3.21,5.661778355299818,31.99368850937443,11.07295340634864,16.242806757007628
39121,2009-09-30,2009,IVZ,12.24,9.69,28.39,66.26,11.94,-7.07,2.0512352994803473,51.57261372960163,17.04804448901449,23.55729783936549
39122,2009-09-30,2009,CAG,9.47,5.6,14.84,31.14,16.18,-2.23,10.018939393939386,24.185606060606048,8.750000000000014,14.318181818181815
39123,2009-09-30,2009,TT,14.81,-0.71,47.09,124.58,1.73,3.0,2.4574478799476385,126.18592003222884,48.14180682848224,58.92839158021957
39124,2009-09-30,2009,ETN,18.72,4.89,28.11,56.82,5.27,6.82,0.3622842978358243,49.50900943845935,22.137477357231372,24.00292369784218
39125,2009-09-30,2009,HAS,16.34,-2.25,15.36,12.35,-17.66,-1.0,-15.764705882352947,14.93606138107415,18.015345268542184,5.728900255754463
39126,2009-09-30,2009,HD,17.92,-1.57,13.68,15.07,7.16,-5.82,8.869247180737606,16.90541501574725,15.493243929696243,13.755968708727032
39127,2009-09-30,2009,ADBE,33.04,5.16,16.75,54.46,-16.29,-0.3,-20.39748953974897,46.88094332445796,11.021300874857353,12.501584886522116
39128,2009-09-30,2009,AFL,14.33,5.22,38.39,124.2,-24.74,-2.92,-28.473674206424626,113.07736171830452,31.524425014255854,38.709370842045246
39129,2009-09-30,2009,CMI,30.47,-1.13,27.76,77.71,5.14,-3.91,6.341660766663271,79.74107413775664,29.22018812582179,38.43430767674723
39130,2009-09-30,2009,IP,11.2,-3.14,47.11,216.82,-10.05,0.36,-7.134007846376223,227.09064629361967,51.879000619450764,90.61187968889807
39131,2009-09-30,2009,MBI,3.39,15.48,79.21,69.43,-34.79,-47.68,-43.53134741946657,46.718046414963645,55.18704537582264,19.457914790439904
39132,2009-09-30,2009,AEE,13.82,-4.9,3.04,12.39,-30.67,-3.72,-27.097791798107252,18.180862250262877,8.349106203995804,-0.18927444794952386
39133,2009-09-30,2009,PRU,26.4,-1.32,34.09,162.41,-28.23,-9.38,-27.26996351844345,165.92014592622618,35.88366436967978,58.17794892582083
39134,2009-09-30,2009,NKE,12.99,17.36,25.54,39.23,-1.36,-3.89,-15.95092024539878,18.634969325153385,6.970006816632601,3.2180186321290685
39135,2009-09-30,2009,PCG,29.37,0.78,6.41,8.21,12.73,0.99,11.857511410994249,7.372494542567964,5.586425878150436,8.272143943904217
39136,2009-09-30,2009,TIE,9.59,16.67,4.35,75.32,-15.43,-10.32,-27.513499614296745,50.26999228593469,-10.55969829433444,4.065598125767836
39137,2009-09-30,2009,D,17.29,4.29,4.57,14.35,-15.1,-1.19,-18.592386614248724,9.646178924153803,0.2684821171732743,-2.8925751909738824
39138,2009-09-30,2009,INTU,25.11,2.63,1.1,5.56,-9.84,2.0,-12.150443340153949,2.8549157166520622,-1.4907921660333279,-3.5954399298450714
39139,2009-09-30,2009,ANDV,13.15,6.39,18.51,12.66,-6.23,-5.61,-11.862017106870958,5.893411034871687,11.39204812482375,1.8078140176081599
39140,2009-09-30,2009,XOM,37.12,-0.78,-1.26,1.97,-9.62,4.46,-8.909494053618216,2.7716186252771724,-0.4837734327756471,-2.207216287038897
39141,2009-09-30,2009,VRSN,19.87,11.8,27.92,25.54,-9.16,-3.71,-18.747763864042945,12.289803220035767,14.41860465116278,2.6535480023852007
39142,2009-09-30,2009,SO,15.4,1.51,3.06,6.43,-11.4,-0.17,-12.717958821790942,4.8468131218599275,1.5269431583095239,-2.114734180540497
39143,2009-09-30,2009,ETR,20.01,1.09,4.01,19.61,-6.65,-3.93,-7.656543673953897,18.320308635869043,2.888515184489071,4.517426715468072
39144,2009-09-30,2009,CTSH,17.05,10.87,44.79,85.95,69.34,-0.03,52.73744024533238,67.71895012176424,30.594389825922242,50.350260064339615
39145,2009-09-30,2009,MS,21.69,6.63,8.51,36.29,38.5,4.17,29.888399137203404,27.815811685266812,1.7631060677107735,19.82243896339366
39146,2009-09-30,2009,LMT,46.9,4.13,-2.45,14.77,-26.6,-11.9,-29.511187938154226,10.217996734850665,-6.319024296552378,-8.537405166618646
39147,2009-09-30,2009,PSKY,9.0,16.98,74.96,217.1,-11.11,-2.32,-24.012651735339375,171.07197811591726,49.564028038981036,65.54111813985297
39148,2009-09-30,2009,AMD,5.66,29.82,46.25,85.57,7.81,-18.73,-16.954244338314584,42.9440764134956,12.655985210291165,12.881939095157394
39149,2009-09-30,2009,MCK,52.44,4.73,35.63,70.8,11.93,-1.38,6.874820968203954,63.086030745727115,29.504439988541975,33.15509723415768
39150,2009-09-30,2009,T,6.25,3.69,11.22,11.91,5.15,-3.02,1.4080432057093528,7.927476130774425,7.26203105410359,5.532516796862456
