Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
5271,2001-05-31,2001,BKNG,1.27,11.34,100.93,116.0,-85.84,67.59,115.917,-97.18,104.66,89.59,S&P500,BKNG,1.0,0,5
5304,2001-05-31,2001,NVDA,0.33,2.77,91.57,111.38,50.03,8.34,108.374,47.26,108.61,88.8,S&P500,NVDA,2.0,0,5
5380,2001-05-31,2001,GEN,3.16,9.0,55.04,96.22,7.44,-38.15,76.116,-1.5599999999999996,87.22,46.04,S&P500,GEN,3.0,0,5
5107,2001-05-31,2001,TIE,3.3,14.67,55.23,93.87,210.82,-24.3,74.74199999999999,196.15,79.2,40.559999999999995,S&P500,TIE,4.0,0,5
5328,2001-05-31,2001,EBAY,5.65,19.89,57.9,76.38,-3.26,13.17,69.09299999999999,-23.15,56.489999999999995,38.01,S&P500,EBAY,5.0,0,5
5365,2001-05-31,2001,ANF,27.4,23.81,45.38,97.51,320.18,7.98,68.38900000000001,296.37,73.7,21.570000000000004,S&P500,ANF,6.0,0,5
5189,2001-05-31,2001,KLAC,27.12,-6.08,44.39,87.71,4.15,13.27,66.76499999999999,10.23,93.78999999999999,50.47,S&P500,KLAC,7.0,0,5
5256,2001-05-31,2001,URBN,1.98,21.66,41.59,98.0,76.0,-32.2,66.147,54.34,76.34,19.930000000000003,S&P500,URBN,8.0,0,5
5354,2001-05-31,2001,BBY,12.85,-3.45,29.76,106.41,-16.95,19.51,63.741,-13.5,109.86,33.21,S&P500,BBY,9.0,0,5
5301,2001-05-31,2001,XRX,11.46,9.62,64.07,44.03,-62.47,-3.43,61.49899999999999,-72.09,34.410000000000004,54.449999999999996,S&P500,XRX,10.0,0,5
5082,2001-05-31,2001,AN,11.65,7.37,40.36,80.97,63.88,-0.43,59.903,56.510000000000005,73.6,32.99,S&P500,AN,11.0,0,5
5118,2001-05-31,2001,AMD,28.25,-8.87,31.4,85.25,-30.89,2.3,56.967,-22.020000000000003,94.12,40.269999999999996,S&P500,AMD,12.0,0,5
5185,2001-05-31,2001,J,14.24,13.17,32.6,72.24,124.36,-12.56,50.399,111.19,59.06999999999999,19.43,S&P500,J,13.0,0,5
5136,2001-05-31,2001,FLS,7.38,6.11,43.0,43.43,87.69,2.4,46.861,81.58,37.32,36.89,S&P500,FLS,14.0,0,5
5078,2001-05-31,2001,MUR,9.18,3.01,34.14,55.19,32.62,-12.43,45.673,29.61,52.18,31.130000000000003,S&P500,MUR,15.0,0,5
5226,2001-05-31,2001,LOW,12.18,10.37,24.51,73.79,49.76,4.34,45.63600000000001,39.39,63.42000000000001,14.140000000000002,S&P500,LOW,16.0,0,5
5348,2001-05-31,2001,FCX,4.54,10.66,11.53,94.36,70.56,-29.48,44.749,59.900000000000006,83.7,0.8699999999999992,S&P500,FCX,17.0,0,5
5343,2001-05-31,2001,ORLY,0.84,6.6,33.12,51.64,85.03,13.84,43.18,78.43,45.04,26.519999999999996,S&P500,ORLY,18.0,0,5
5289,2001-05-31,2001,HRB,6.66,8.44,21.67,71.85,99.19,8.75,43.065,90.75,63.41,13.230000000000002,S&P500,HRB,19.0,0,5
5110,2001-05-31,2001,ANDV,6.46,4.36,23.02,64.76,51.71,-18.97,41.582,47.35,60.400000000000006,18.66,S&P500,ANDV,20.0,0,5
5303,2001-05-31,2001,GT,24.58,19.64,15.52,75.96,23.6,-3.81,39.284,3.960000000000001,56.31999999999999,-4.120000000000001,S&P500,GT,21.0,0,5
5286,2001-05-31,2001,PPL,9.63,8.56,31.45,44.76,160.73,-7.46,39.062999999999995,152.17,36.199999999999996,22.89,S&P500,PPL,22.0,0,5
5282,2001-05-31,2001,EA,28.6,4.01,17.78,65.02,84.39,-1.68,38.053,80.38,61.01,13.770000000000001,S&P500,EA,23.0,0,5
5181,2001-05-31,2001,IFF,15.14,6.19,30.8,42.57,-19.33,-3.7,37.969,-25.52,36.38,24.61,S&P500,IFF,24.0,0,5
5253,2001-05-31,2001,PGR,5.6,12.19,32.46,40.25,40.02,3.22,37.602999999999994,27.830000000000005,28.060000000000002,20.270000000000003,S&P500,PGR,25.0,0,5
5311,2001-05-31,2001,L,19.56,2.34,27.26,46.71,111.91,-6.61,37.532,109.57,44.370000000000005,24.92,S&P500,L,26.0,0,5
5165,2001-05-31,2001,WHR,29.52,13.44,19.67,62.75,14.23,-0.62,37.525000000000006,0.7900000000000009,49.31,6.230000000000002,S&P500,WHR,27.0,0,5
5216,2001-05-31,2001,GILD,2.23,5.66,38.46,27.09,89.26,12.44,37.192,83.60000000000001,21.43,32.8,S&P500,GILD,28.0,0,5
5364,2001-05-31,2001,CAT,14.69,7.89,31.11,39.8,46.7,-7.59,36.907999999999994,38.81,31.909999999999997,23.22,S&P500,CAT,29.0,0,5
5130,2001-05-31,2001,NSC,13.19,12.66,22.93,55.3,28.49,-6.41,36.905,15.829999999999998,42.64,10.27,S&P500,NSC,30.0,0,5
5135,2001-05-31,2001,VTRS,10.92,18.96,36.18,33.33,19.48,-11.44,36.762,0.5199999999999996,14.369999999999997,17.22,S&P500,VTRS,31.0,0,5
5247,2001-05-31,2001,FLR,22.24,10.64,53.52,0.0,0.0,-22.35,36.4,-10.64,-10.64,42.88,S&P500,FLR,32.0,0,5
5083,2001-05-31,2001,DVA,6.3,7.39,7.51,78.93,380.0,7.57,36.09,372.61,71.54,0.1200000000000001,S&P500,DVA,33.0,0,5
5201,2001-05-31,2001,AA,75.19,4.61,21.1,54.29,50.1,-7.3,36.025,45.49,49.68,16.490000000000002,S&P500,AA,34.0,0,5
5169,2001-05-31,2001,EQT,7.22,-6.87,29.8,34.3,52.05,-10.22,35.266999999999996,58.919999999999995,41.169999999999995,36.67,S&P500,EQT,35.0,0,5
5092,2001-05-31,2001,OXY,7.43,-0.5,26.19,41.57,32.14,-10.55,35.010999999999996,32.64,42.07,26.69,S&P500,OXY,36.0,0,5
5156,2001-05-31,2001,TPR,2.83,8.05,16.29,58.42,0.0,8.56,33.966,-8.05,50.370000000000005,8.239999999999998,S&P500,TPR,37.0,0,5
5350,2001-05-31,2001,VFC,4.99,1.9,15.35,55.74,48.77,-11.55,32.851,46.870000000000005,53.84,13.45,S&P500,VFC,38.0,0,5
5367,2001-05-31,2001,WELL,6.17,-2.61,22.19,42.47,59.95,4.44,32.782,62.56,45.08,24.8,S&P500,WELL,39.0,0,5
5217,2001-05-31,2001,BAC,16.12,6.81,17.97,51.41,11.71,1.32,32.462,4.900000000000001,44.599999999999994,11.16,S&P500,BAC,40.0,0,5
5254,2001-05-31,2001,AZO,33.07,5.52,30.92,28.12,18.11,13.4,32.34,12.59,22.6,25.400000000000002,S&P500,AZO,41.0,0,5
5219,2001-05-31,2001,TER,36.67,0.89,27.6,32.56,-53.66,-12.17,32.255,-54.55,31.67,26.71,S&P500,TER,42.0,0,5
5126,2001-05-31,2001,VLO,5.41,-8.3,20.5,40.78,52.07,-16.58,31.492,60.370000000000005,49.08,28.8,S&P500,VLO,43.0,0,5
5332,2001-05-31,2001,CTRA,1.76,6.64,13.8,55.39,24.38,-20.78,31.152,17.74,48.75,7.160000000000001,S&P500,CTRA,44.0,0,5
5280,2001-05-31,2001,NUE,6.62,0.97,16.36,48.59,33.2,-4.21,30.791000000000004,32.230000000000004,47.620000000000005,15.389999999999999,S&P500,NUE,45.0,0,5
5373,2001-05-31,2001,VMC,38.35,17.47,28.29,27.32,17.89,-0.61,28.983999999999998,0.4200000000000017,9.850000000000001,10.82,S&P500,VMC,46.0,0,5
5096,2001-05-31,2001,ETN,10.59,6.88,10.58,54.99,51.7,-10.36,28.714000000000002,44.82,48.11,3.7,S&P500,ETN,47.0,0,5
5113,2001-05-31,2001,SO,7.73,2.12,26.34,25.32,56.22,-1.23,28.354,54.1,23.2,24.22,S&P500,SO,48.0,0,5
5294,2001-05-31,2001,CNX,10.11,-19.93,2.09,62.17,155.08,-16.78,28.324,175.01000000000002,82.1,22.02,S&P500,CNX,49.0,0,5
5171,2001-05-31,2001,HAL,15.56,8.17,17.38,40.48,-7.43,-23.63,27.540999999999997,-15.6,32.309999999999995,9.209999999999999,S&P500,HAL,50.0,0,5
5145,2001-05-31,2001,FHN,17.04,8.97,15.62,43.16,79.99,-1.87,27.301,71.02,34.19,6.649999999999999,S&P500,FHN,51.0,0,5
5177,2001-05-31,2001,ITT,5.76,6.21,15.85,41.02,37.16,-5.17,26.881999999999998,30.949999999999996,34.81,9.64,S&P500,ITT,52.0,0,5
5184,2001-05-31,2001,PBI,12.3,4.62,16.97,38.2,-5.98,6.53,26.697,-10.600000000000001,33.580000000000005,12.349999999999998,S&P500,PBI,53.0,0,5
5342,2001-05-31,2001,NEM,13.53,12.4,21.82,31.61,-10.58,-9.04,26.677999999999997,-22.98,19.21,9.42,S&P500,NEM,54.0,0,5
5252,2001-05-31,2001,CSX,1.39,6.91,12.12,45.89,78.03,-2.58,26.149,71.12,38.980000000000004,5.209999999999999,S&P500,CSX,55.0,0,5
5128,2001-05-31,2001,GWW,29.55,14.45,26.78,21.96,12.81,-6.86,26.085,-1.6399999999999988,7.510000000000002,12.330000000000002,S&P500,GWW,56.0,0,5
5224,2001-05-31,2001,DTE,13.65,6.68,25.74,21.12,36.85,5.01,25.798,30.17,14.440000000000001,19.06,S&P500,DTE,57.0,0,5
5097,2001-05-31,2001,HAS,7.7,22.45,22.46,30.39,-6.92,-3.67,25.633000000000003,-29.369999999999997,7.940000000000001,0.010000000000001563,S&P500,HAS,58.0,0,5
5258,2001-05-31,2001,GPC,12.99,5.81,7.09,52.54,25.68,11.34,25.398000000000003,19.87,46.73,1.2800000000000002,S&P500,GPC,59.0,0,5
5155,2001-05-31,2001,APH,1.37,20.26,41.82,-5.14,10.67,-20.9,25.191999999999997,-9.590000000000002,-25.400000000000002,21.56,S&P500,APH,60.0,0,5
5313,2001-05-31,2001,APD,23.94,8.79,15.91,37.1,37.92,-1.75,25.098,29.130000000000003,28.310000000000002,7.120000000000001,S&P500,APD,61.0,0,5
5257,2001-05-31,2001,LIN,16.01,6.25,13.19,41.05,21.58,-6.23,25.028,15.329999999999998,34.8,6.9399999999999995,S&P500,LIN,62.0,0,5
5176,2001-05-31,2001,UNM,17.69,8.36,24.47,21.25,46.13,-0.89,24.793,37.77,12.89,16.11,S&P500,UNM,63.0,0,5
5275,2001-05-31,2001,TWX,76.68,3.43,18.62,28.61,-1.45,1.47,24.135,-4.88,25.18,15.190000000000001,S&P500,TWX,64.0,0,5
5193,2001-05-31,2001,SWK,19.9,5.47,10.6,42.88,47.01,10.21,24.025,41.54,37.410000000000004,5.13,S&P500,SWK,65.0,0,5
5206,2001-05-31,2001,YUM,5.52,1.96,18.7,26.94,55.91,-3.94,23.67,53.949999999999996,24.98,16.74,S&P500,YUM,66.0,0,5
5071,2001-05-31,2001,AMAT,18.06,-8.55,18.18,23.47,-40.2,-1.66,22.969,-31.650000000000002,32.019999999999996,26.73,S&P500,AMAT,67.0,0,5
5236,2001-05-31,2001,MCO,12.51,2.31,19.16,24.06,39.39,4.43,22.805,37.08,21.75,16.85,S&P500,MCO,68.0,0,5
5123,2001-05-31,2001,LEG,8.74,13.54,13.95,35.93,12.11,0.5,22.782999999999998,-1.4299999999999997,22.39,0.41000000000000014,S&P500,LEG,69.0,0,5
5360,2001-05-31,2001,MTB,38.72,5.94,10.66,38.94,77.18,-0.07,22.444,71.24000000000001,33.0,4.72,S&P500,MTB,70.0,0,5
5388,2001-05-31,2001,SRE,5.94,-1.34,23.48,14.17,51.18,1.11,22.238,52.52,15.51,24.82,S&P500,SRE,71.0,0,5
5238,2001-05-31,2001,DRI,9.06,2.16,28.61,5.96,62.91,0.0,22.194999999999997,60.75,3.8,26.45,S&P500,DRI,72.0,0,5
5098,2001-05-31,2001,HD,28.61,4.65,16.09,25.9,0.96,-4.08,21.158,-3.6900000000000004,21.25,11.44,S&P500,HD,73.0,0,5
5081,2001-05-31,2001,COP,11.16,8.62,22.13,15.94,15.87,-11.96,21.005,7.25,7.32,13.51,S&P500,COP,74.0,0,5
5319,2001-05-31,2001,DOC,3.69,-3.42,11.35,31.08,40.85,0.82,20.719,44.27,34.5,14.77,S&P500,DOC,75.0,0,5
5298,2001-05-31,2001,BMS,11.58,1.61,12.45,29.81,13.87,5.68,20.477999999999998,12.26,28.2,10.84,S&P500,BMS,76.0,0,5
5223,2001-05-31,2001,PPG,15.44,5.42,9.65,35.54,16.12,-5.45,20.429000000000002,10.700000000000001,30.119999999999997,4.23,S&P500,PPG,77.0,0,5
5214,2001-05-31,2001,MO,2.75,2.59,7.86,37.96,108.96,-2.66,20.427,106.36999999999999,35.370000000000005,5.2700000000000005,S&P500,MO,78.0,0,5
5349,2001-05-31,2001,MSFT,21.08,2.11,17.25,20.58,10.58,5.52,20.095999999999997,8.47,18.47,15.14,S&P500,MSFT,79.0,0,5
5273,2001-05-31,2001,XRAY,11.73,12.4,17.29,22.17,44.6,0.85,19.730999999999998,32.2,9.770000000000001,4.889999999999999,S&P500,XRAY,80.0,0,5
5133,2001-05-31,2001,PEG,9.61,10.7,16.13,23.27,45.75,-3.86,19.528999999999996,35.05,12.57,5.43,S&P500,PEG,81.0,0,5
5344,2001-05-31,2001,BALL,2.35,3.59,15.1,22.84,62.46,0.13,19.347,58.870000000000005,19.25,11.51,S&P500,BALL,82.0,0,5
5101,2001-05-31,2001,CMI,6.11,3.02,15.42,21.73,34.46,-8.62,19.183999999999997,31.44,18.71,12.4,S&P500,CMI,83.0,0,5
5318,2001-05-31,2001,JBL,22.78,1.17,30.69,-5.98,-19.51,5.04,18.974,-20.68,-7.15,29.520000000000003,S&P500,JBL,84.0,0,5
5315,2001-05-31,2001,COF,47.1,3.62,17.9,16.76,38.04,-7.62,18.872,34.42,13.14,14.279999999999998,S&P500,COF,85.0,0,5
5095,2001-05-31,2001,TT,10.3,5.38,14.25,23.53,10.09,-16.51,18.849,4.71,18.150000000000002,8.870000000000001,S&P500,TT,86.0,0,5
5199,2001-05-31,2001,PH,21.55,4.02,12.7,25.88,17.89,-12.15,18.84,13.870000000000001,21.86,8.68,S&P500,PH,87.0,0,5
5356,2001-05-31,2001,MAT,10.0,10.22,4.95,40.99,33.28,6.29,18.839,23.060000000000002,30.770000000000003,-5.2700000000000005,S&P500,MAT,88.0,0,5
5228,2001-05-31,2001,TJX,3.1,6.95,9.57,30.93,55.73,-4.75,18.375999999999998,48.779999999999994,23.98,2.62,S&P500,TJX,89.0,0,5
5211,2001-05-31,2001,JPM,24.01,2.44,6.2,35.37,1.65,-9.52,18.244,-0.79,32.93,3.7600000000000002,S&P500,JPM,90.0,0,5
5269,2001-05-31,2001,WDC,2.6,-18.98,4.61,32.62,-8.05,-8.35,18.173000000000002,10.93,51.599999999999994,23.59,S&P500,WDC,91.0,0,5
5161,2001-05-31,2001,WY,9.28,1.92,7.21,32.71,19.02,-3.92,17.939,17.1,30.79,5.29,S&P500,WY,92.0,0,5
5296,2001-05-31,2001,ROP,17.56,-1.72,6.15,33.64,17.61,1.63,17.933,19.33,35.36,7.87,S&P500,ROP,93.0,0,5
5375,2001-05-31,2001,RSG,7.69,2.11,10.46,26.21,11.39,8.0,17.595000000000002,9.280000000000001,24.1,8.350000000000001,S&P500,RSG,94.0,0,5
5329,2001-05-31,2001,ITW,19.78,8.02,13.45,22.41,19.54,-7.25,17.576999999999998,11.52,14.39,5.43,S&P500,ITW,95.0,0,5
5186,2001-05-31,2001,RL,22.39,15.19,2.22,43.04,113.93,-13.86,17.251,98.74000000000001,27.85,-12.969999999999999,S&P500,RL,96.0,0,5
5076,2001-05-31,2001,AAPL,0.3,-21.73,9.31,20.91,-52.5,16.54,17.054000000000002,-30.77,42.64,31.04,S&P500,AAPL,97.0,0,5
5293,2001-05-31,2001,PSA,10.93,1.43,8.26,28.2,31.52,8.17,16.919,30.09,26.77,6.83,S&P500,PSA,98.0,0,5
5278,2001-05-31,2001,CTAS,8.62,6.46,29.5,-8.01,6.49,-0.84,16.799999999999997,0.03000000000000025,-14.469999999999999,23.04,S&P500,CTAS,99.0,0,5
5251,2001-05-31,2001,IBM,55.41,-2.78,12.05,19.85,4.68,1.52,16.653000000000002,7.459999999999999,22.630000000000003,14.83,S&P500,IBM,100.0,0,5
5174,2001-05-31,2001,CVX,18.9,0.15,12.9,19.02,7.07,-5.78,16.622999999999998,6.92,18.87,12.75,S&P500,CVX,101.0,0,5
5306,2001-05-31,2001,BC,15.71,13.28,6.73,33.02,20.31,6.33,16.591,7.029999999999999,19.740000000000002,-6.549999999999999,S&P500,BC,102.0,0,5
5377,2001-05-31,2001,NI,4.55,5.39,10.39,24.37,81.3,-12.68,16.482,75.91,18.98,5.000000000000001,S&P500,NI,103.0,0,5
5248,2001-05-31,2001,BSX,8.66,9.07,5.03,34.52,-32.41,-1.85,16.422,-41.48,25.450000000000003,-4.04,S&P500,BSX,104.0,0,5
5146,2001-05-31,2001,PWR,33.23,31.88,22.71,8.63,-30.86,-34.95,16.161,-62.739999999999995,-23.25,-9.169999999999998,S&P500,PWR,105.0,0,5
5198,2001-05-31,2001,ALL,24.71,8.29,13.43,18.77,73.24,-2.29,16.08,64.94999999999999,10.48,5.140000000000001,S&P500,ALL,106.0,0,5
5240,2001-05-31,2001,MU,36.57,-17.36,9.59,19.05,-46.38,9.6,16.069000000000003,-29.020000000000003,36.41,26.95,S&P500,MU,107.0,0,5
5191,2001-05-31,2001,DGX,21.9,0.33,17.28,10.0,84.15,21.11,16.063000000000002,83.82000000000001,9.67,16.950000000000003,S&P500,DGX,108.0,0,5
5307,2001-05-31,2001,CINF,16.55,9.48,14.82,16.17,6.96,-5.51,15.893999999999998,-2.5200000000000005,6.690000000000001,5.34,S&P500,CINF,109.0,0,5
5215,2001-05-31,2001,CNP,11.93,-6.24,10.59,19.46,67.34,-30.1,15.821,73.58,25.700000000000003,16.83,S&P500,CNP,110.0,0,5
5260,2001-05-31,2001,PHM,8.24,-13.64,17.75,4.82,83.03,5.63,15.717,96.67,18.46,31.39,S&P500,PHM,111.0,0,5
5362,2001-05-31,2001,SEE,14.2,6.98,6.03,30.48,-25.87,-10.26,15.715,-32.85,23.5,-0.9500000000000002,S&P500,SEE,112.0,0,5
5320,2001-05-31,2001,R,11.92,11.48,7.63,28.04,17.78,-10.67,15.409,6.300000000000001,16.56,-3.8500000000000005,S&P500,R,113.0,0,5
5358,2001-05-31,2001,SPGI,20.96,-0.62,9.19,21.67,26.7,3.13,15.163,27.32,22.290000000000003,9.809999999999999,S&P500,SPGI,114.0,0,5
5347,2001-05-31,2001,RF,10.99,1.9,4.4,30.52,43.13,4.08,15.098,41.230000000000004,28.62,2.5000000000000004,S&P500,RF,115.0,0,5
5075,2001-05-31,2001,SPG,8.39,4.56,8.07,23.06,20.15,10.51,14.417,15.59,18.5,3.5100000000000007,S&P500,SPG,116.0,0,5
5119,2001-05-31,2001,MCK,28.75,12.29,19.09,5.54,111.96,7.38,14.350000000000001,99.66999999999999,-6.749999999999999,6.800000000000001,S&P500,MCK,117.0,0,5
5371,2001-05-31,2001,EXPD,12.47,28.91,10.48,24.32,59.2,-6.82,14.173000000000002,30.290000000000003,-4.59,-18.43,S&P500,EXPD,118.0,0,5
5299,2001-05-31,2001,BEN,7.15,1.95,6.79,23.31,49.33,2.85,13.882,47.379999999999995,21.36,4.84,S&P500,BEN,119.0,0,5
5225,2001-05-31,2001,DD,9.96,7.06,9.72,19.16,4.2,-6.21,13.762,-2.8599999999999994,12.100000000000001,2.660000000000001,S&P500,DD,120.0,0,5
5317,2001-05-31,2001,CVG,3.35,17.95,6.98,26.03,19.04,2.17,13.503,1.0899999999999999,8.080000000000002,-10.969999999999999,S&P500,CVG,121.0,0,5
5132,2001-05-31,2001,ATI,14.73,14.28,17.64,6.1,-4.99,-12.35,13.359999999999998,-19.27,-8.18,3.360000000000001,S&P500,ATI,122.0,0,5
5085,2001-05-31,2001,MAR,17.46,3.23,11.13,14.63,31.47,0.1,13.32,28.24,11.4,7.9,S&P500,MAR,123.0,0,5
5267,2001-05-31,2001,UNP,8.8,1.07,5.03,24.63,37.72,-4.17,13.266,36.65,23.56,3.96,S&P500,UNP,124.0,0,5
5134,2001-05-31,2001,M,11.48,4.23,-7.34,46.89,16.36,-5.13,13.195,12.129999999999999,42.66,-11.57,S&P500,M,125.0,0,5
5268,2001-05-31,2001,EFX,16.71,6.36,16.05,6.09,28.23,4.56,13.035,21.87,-0.27000000000000046,9.690000000000001,S&P500,EFX,126.0,0,5
5338,2001-05-31,2001,LNC,24.84,6.67,13.02,10.53,30.71,5.1,12.658999999999999,24.04,3.8599999999999994,6.35,S&P500,LNC,127.0,0,5
5234,2001-05-31,2001,WM,15.54,14.63,10.29,16.89,37.4,10.15,12.495999999999999,22.769999999999996,2.26,-4.340000000000002,S&P500,WM,128.0,0,5
5324,2001-05-31,2001,XEL,11.22,-2.88,8.85,14.08,45.01,-6.11,12.115,47.89,16.96,11.73,S&P500,XEL,129.0,0,5
5099,2001-05-31,2001,ADBE,19.77,-11.46,36.9,-37.21,-29.27,18.21,12.091999999999999,-17.81,-25.75,48.36,S&P500,ADBE,130.0,0,5
