Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
1692,2000-06-30,2000,DGX,13.25,11.36,88.05,144.58,173.06,35.03,118.33099999999999,161.7,133.22000000000003,76.69,S&P500,DGX,1.0,4,6
1722,2000-06-30,2000,COR,4.97,27.9,106.77,104.22,21.63,12.64,113.63699999999999,-6.27,76.32,78.87,S&P500,COR,2.0,7,6
1804,2000-06-30,2000,NVDA,0.24,11.39,50.47,170.84,564.7,-5.6,102.52599999999998,553.3100000000001,159.45,39.08,S&P500,NVDA,3.0,2,6
1649,2000-06-30,2000,PWR,53.94,12.24,35.94,192.04,87.5,-16.82,100.75,75.26,179.79999999999998,23.699999999999996,S&P500,PWR,4.0,3,6
1693,2000-06-30,2000,LH,15.78,7.28,81.43,109.11,168.21,27.42,99.917,160.93,101.83,74.15,S&P500,LH,5.0,6,6
1698,2000-06-30,2000,CIEN,583.41,39.27,32.16,189.89,452.17,-14.74,94.541,412.90000000000003,150.61999999999998,-7.1100000000000065,S&P500,CIEN,6.0,20,6
1621,2000-06-30,2000,AMD,38.62,-5.5,30.93,166.95,327.68,-6.8,88.981,333.18,172.45,36.43,S&P500,AMD,7.0,1,6
1643,2000-06-30,2000,EOG,5.63,2.79,57.87,90.81,65.96,-11.41,76.554,63.169999999999995,88.02,55.08,S&P500,EOG,8.0,5,6
1742,2000-06-30,2000,MU,85.89,25.92,39.78,125.44,334.88,-7.45,75.43,308.96,99.52,13.86,S&P500,MU,9.0,8,6
1748,2000-06-30,2000,WAT,62.43,32.13,31.09,135.58,135.03,-4.99,72.78200000000001,102.9,103.45000000000002,-1.0400000000000027,S&P500,WAT,10.0,49,6
1646,2000-06-30,2000,GLW,57.44,36.92,36.21,105.12,278.87,-10.98,63.703,241.95,68.2,-0.7100000000000009,S&P500,GLW,11.0,27,6
1709,2000-06-30,2000,CAH,22.2,14.12,61.38,54.72,15.63,-0.68,63.44200000000001,1.5100000000000016,40.6,47.260000000000005,S&P500,CAH,12.0,24,6
1858,2000-06-30,2000,LLY,49.97,31.2,60.02,51.33,41.45,4.0,59.426,10.250000000000004,20.13,28.820000000000004,S&P500,LLY,13.0,105,6
1658,2000-06-30,2000,APH,1.79,44.47,29.28,98.59,232.55,-20.66,55.48500000000001,188.08,54.120000000000005,-15.189999999999998,S&P500,APH,14.0,75,6
1587,2000-06-30,2000,DVA,2.0,52.38,92.0,-10.28,-61.45,27.08,55.04999999999999,-113.83000000000001,-62.660000000000004,39.62,S&P500,DVA,15.0,237,6
1810,2000-06-30,2000,RHI,17.8,-4.05,20.13,99.45,120.7,20.68,54.275999999999996,124.75,103.5,24.18,S&P500,RHI,16.0,9,6
1825,2000-06-30,2000,UNH,8.25,15.0,43.82,61.5,37.0,-4.59,53.774,22.0,46.5,28.82,S&P500,UNH,17.0,23,6
1794,2000-06-30,2000,CNX,4.8,21.13,46.04,58.91,39.0,13.52,53.678999999999995,17.87,37.78,24.91,S&P500,CNX,18.0,136,6
1603,2000-06-30,2000,ADBE,32.28,15.51,16.81,93.39,216.88,-11.92,47.572,201.37,77.88,1.299999999999999,S&P500,ADBE,19.0,53,6
1766,2000-06-30,2000,NOV,11.51,26.5,6.53,109.66,134.93,0.33,45.785000000000004,108.43,83.16,-19.97,S&P500,NOV,20.0,41,6
1784,2000-06-30,2000,PFE,17.33,7.87,31.54,48.64,33.32,-9.64,40.747,25.45,40.77,23.669999999999998,S&P500,PFE,21.0,43,6
1666,2000-06-30,2000,DVN,16.75,-6.29,15.41,70.68,57.12,-18.3,39.688,63.41,76.97000000000001,21.7,S&P500,DVN,22.0,12,6
1760,2000-06-30,2000,APA,17.46,-3.34,18.22,59.47,51.59,-15.41,36.876,54.93000000000001,62.81,21.56,S&P500,APA,23.0,11,6
1874,2000-06-30,2000,RSG,6.65,-3.6,45.43,11.62,-35.73,5.3,36.809,-32.129999999999995,15.219999999999999,49.03,S&P500,RSG,24.0,22,6
1829,2000-06-30,2000,PAYX,19.99,20.0,20.5,58.1,99.3,9.08,35.59,79.3,38.1,0.5,S&P500,PAYX,25.0,146,6
1826,2000-06-30,2000,JNJ,25.92,13.83,45.54,10.04,5.3,-8.65,34.510999999999996,-8.530000000000001,-3.790000000000001,31.71,S&P500,JNJ,26.0,180,6
1878,2000-06-30,2000,NTAP,59.09,24.69,-2.72,93.83,476.29,7.07,33.159000000000006,451.6,69.14,-27.41,S&P500,NTAP,27.0,71,6
1882,2000-06-30,2000,CHRW,7.61,10.35,33.12,24.95,35.75,28.82,32.129,25.4,14.6,22.769999999999996,S&P500,CHRW,28.0,216,6
1736,2000-06-30,2000,WM,10.55,-6.75,38.81,10.55,-64.63,-2.3,32.062000000000005,-57.879999999999995,17.3,45.56,S&P500,WM,29.0,62,6
1717,2000-06-30,2000,CNP,7.38,3.5,27.21,33.26,13.5,13.32,32.001,10.0,29.759999999999998,23.71,S&P500,CNP,30.0,45,6
1835,2000-06-30,2000,PEP,22.85,9.59,27.86,27.06,16.66,3.09,29.366999999999997,7.07,17.47,18.27,S&P500,PEP,31.0,87,6
1617,2000-06-30,2000,ETR,5.1,-7.05,36.16,8.13,-9.08,-0.23,29.269,-2.0300000000000002,15.18,43.209999999999994,S&P500,ETR,32.0,51,6
1651,2000-06-30,2000,NOC,17.7,-13.54,25.8,24.27,2.6,7.26,29.122,16.14,37.81,39.34,S&P500,NOC,33.0,14,6
1716,2000-06-30,2000,MO,1.36,3.48,30.28,20.41,-28.88,-4.94,29.012,-32.36,16.93,26.8,S&P500,MO,34.0,107,6
1574,2000-06-30,2000,ABT,10.41,9.52,27.28,23.94,0.01,-6.46,27.72,-9.51,14.420000000000002,17.76,S&P500,ABT,35.0,124,6
1833,2000-06-30,2000,HPQ,15.88,33.29,20.84,40.99,60.08,-12.51,27.655,26.79,7.700000000000003,-12.45,S&P500,HPQ,36.0,217,6
1594,2000-06-30,2000,KSS,28.65,7.49,8.54,54.11,44.72,2.02,26.873,37.23,46.62,1.049999999999999,S&P500,KSS,37.0,32,6
1831,2000-06-30,2000,CTRA,1.2,-15.1,17.43,32.4,14.71,-12.62,26.671,29.810000000000002,47.5,32.53,S&P500,CTRA,38.0,16,6
1696,2000-06-30,2000,SYK,17.25,15.7,25.45,25.67,45.8,-1.86,26.512999999999998,30.099999999999998,9.970000000000002,9.75,S&P500,SYK,39.0,55,6
1629,2000-06-30,2000,VLO,3.86,8.6,3.79,60.81,50.28,-18.35,26.117,41.68,52.21,-4.81,S&P500,VLO,40.0,68,6
1592,2000-06-30,2000,BXP,11.81,12.11,23.12,27.67,14.12,7.36,26.041000000000004,2.01,15.560000000000002,11.010000000000002,S&P500,BXP,41.0,104,6
1684,2000-06-30,2000,STT,32.39,-4.73,9.66,45.64,25.2,-5.36,25.491,29.93,50.370000000000005,14.39,S&P500,STT,42.0,19,6
1581,2000-06-30,2000,INTC,37.99,7.22,1.35,62.5,124.99,-0.14,25.223,117.77,55.28,-5.869999999999999,S&P500,INTC,43.0,57,6
1671,2000-06-30,2000,EQT,4.6,-2.98,8.39,46.83,31.92,7.87,24.903,34.9,49.809999999999995,11.370000000000001,S&P500,EQT,44.0,36,6
1824,2000-06-30,2000,TAP,17.25,7.58,26.46,16.08,23.85,4.11,24.195999999999998,16.270000000000003,8.499999999999998,18.880000000000003,S&P500,TAP,45.0,91,6
1641,2000-06-30,2000,ORCL,33.61,16.96,7.69,50.03,352.86,-10.56,23.699,335.90000000000003,33.07,-9.27,S&P500,ORCL,46.0,28,6
1677,2000-06-30,2000,KR,7.73,11.01,25.62,16.89,-21.03,-6.23,23.589000000000002,-32.04,5.880000000000001,14.610000000000001,S&P500,KR,47.0,123,6
1732,2000-06-30,2000,CI,26.07,5.66,23.88,17.04,6.71,6.82,22.965999999999998,1.0499999999999998,11.379999999999999,18.22,S&P500,CI,48.0,138,6
1610,2000-06-30,2000,PCG,14.63,-3.97,18.61,23.25,-20.19,5.08,22.724,-16.220000000000002,27.22,22.58,S&P500,PCG,49.0,70,6
