Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
117372,2024-12-31,2024,UAL,97.1,0.28,70.17,99.55,135.34,9.0,88.911,135.06,99.27,69.89,S&P500,UAL,1.0,0,12
117160,2024-12-31,2024,TSLA,403.84,17.0,54.36,104.08,62.52,0.19,77.98400000000001,45.52,87.08,37.36,S&P500,TSLA,2.0,0,12
117243,2024-12-31,2024,AXON,594.32,-8.14,48.73,101.98,130.06,9.74,75.717,138.2,110.12,56.87,S&P500,AXON,3.0,0,12
117456,2024-12-31,2024,AAL,17.43,20.04,55.07,53.84,26.86,-2.93,58.081,6.82,33.800000000000004,35.03,S&P500,AAL,4.0,0,12
117335,2024-12-31,2024,TPR,64.12,5.48,39.83,54.83,82.8,11.65,49.265,77.32,49.349999999999994,34.349999999999994,S&P500,TPR,5.0,0,12
117265,2024-12-31,2024,RCL,226.56,-5.26,30.37,45.37,78.98,15.57,39.933,84.24000000000001,50.629999999999995,35.63,S&P500,RCL,6.0,0,12
117486,2024-12-31,2024,AVGO,229.28,43.42,34.76,45.26,110.49,-4.56,38.093999999999994,67.07,1.8399999999999963,-8.660000000000004,S&P500,AVGO,7.0,0,12
117107,2024-12-31,2024,FTNT,94.48,-0.6,21.83,56.76,61.42,6.77,38.045,62.02,57.36,22.43,S&P500,FTNT,8.0,0,12
117255,2024-12-31,2024,LULU,382.41,19.26,40.93,28.02,-25.21,8.31,37.93299999999999,-44.47,8.759999999999998,21.669999999999998,S&P500,LULU,9.0,0,12
117332,2024-12-31,2024,CCL,24.81,-2.01,34.85,33.12,34.41,11.04,37.844,36.419999999999995,35.129999999999995,36.86,S&P500,CCL,10.0,0,12
117430,2024-12-31,2024,SYF,63.61,-3.73,30.91,39.14,74.01,6.12,37.666000000000004,77.74000000000001,42.87,34.64,S&P500,SYF,11.0,0,12
117499,2024-12-31,2024,EXPE,184.44,0.93,25.88,47.89,22.76,-8.25,37.179,21.830000000000002,46.96,24.95,S&P500,EXPE,12.0,0,12
117287,2024-12-31,2024,WBD,10.57,0.86,28.12,42.07,-7.12,-1.23,36.426,-7.98,41.21,27.26,S&P500,WBD,13.0,0,12
117260,2024-12-31,2024,PAYC,202.96,-11.62,23.25,43.86,-0.04,1.26,34.980999999999995,11.58,55.48,34.87,S&P500,PAYC,14.0,0,12
117249,2024-12-31,2024,KMI,25.99,-3.08,25.49,41.39,64.44,0.29,34.706999999999994,67.52,44.47,28.57,S&P500,KMI,15.0,0,12
