Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
57267,2013-10-31,2013,GRMN,32.19,3.45,17.87,36.44,28.93,3.87,24.63025616239729,31.889801836636057,13.939101014983102,23.486386338005484
57268,2013-10-31,2013,SCHW,19.53,7.14,2.81,34.37,69.15,8.36,57.87754340115738,25.41534440918425,-4.041441105096122,26.4171489017485
57269,2013-10-31,2013,ABT,28.85,10.59,0.2,-0.18,18.2,4.49,6.881273171172775,-9.738674382855606,-9.395062844741853,-4.084154685474895
57270,2013-10-31,2013,AMAT,15.17,1.88,10.14,24.72,73.38,-2.56,70.18060463290145,22.418531605810756,8.107577542206524,33.56890459363958
57271,2013-10-31,2013,AXP,68.76,8.64,11.22,20.3,47.99,4.89,36.220544918998534,10.732695139911641,2.3748159057437546,16.44268532155131
57272,2013-10-31,2013,MCD,69.73,0.32,-0.8,-3.99,14.91,1.72,14.543460925039863,-4.296251993620426,-1.1164274322169154,3.0435938330675065
57273,2013-10-31,2013,EIX,30.13,6.45,-0.93,-7.53,7.55,-5.75,1.033348990136207,-13.132926256458433,-6.932832315641146,-6.344136527321123
57274,2013-10-31,2013,ACN,59.89,1.13,0.9,-8.55,11.67,5.4,10.422228814397293,-9.571838228023344,-0.2274300405418983,0.20765351527735035
57275,2013-10-31,2013,CF,30.81,2.26,10.23,16.08,5.92,1.29,3.5791120672794774,13.514570702131824,7.793858791316266,8.29584718690919
57276,2013-10-31,2013,SPG,80.44,4.26,-2.72,-12.0,4.44,-2.26,0.17264530980241055,-15.595626318818335,-6.694801457893728,-7.372594155636551
57277,2013-10-31,2013,AAPL,16.1,9.64,16.27,19.62,-10.11,7.01,-18.013498723093758,9.102517329441806,6.047063115651219,-0.9546394260002442
57278,2013-10-31,2013,INTC,18.03,6.76,5.87,4.14,17.75,-1.66,10.294117647058808,-2.4541026601723526,-0.8336455601348991,2.335456475583852
57279,2013-10-31,2013,MUR,38.73,0.0,3.62,13.56,24.24,8.19,24.239999999999995,13.559999999999995,3.620000000000001,13.806666666666663
57280,2013-10-31,2013,HST,11.32,4.98,4.56,2.9,31.54,-0.75,25.30005715374355,-1.9813297771004157,-0.4000762049914286,7.639550390550568
57281,2013-10-31,2013,DHR,29.22,4.0,7.09,18.39,39.59,3.76,34.221153846153854,13.83653846153845,2.971153846153829,17.009615384615376
57282,2013-10-31,2013,COP,49.09,6.55,14.19,25.11,32.22,-0.72,24.091975598310643,17.4190520882215,7.1703425621773675,16.227123416236505
57283,2013-10-31,2013,AN,48.23,-7.55,0.69,5.98,8.63,1.68,17.5013520822066,14.634937804218495,8.912925905895076,13.683071930773389
57284,2013-10-31,2013,DVA,56.21,-1.21,-3.43,-5.25,-0.09,5.94,1.133717987650562,-4.089482741168138,-2.2471910112359494,-1.7343185882511751
57285,2013-10-31,2013,BAX,28.75,0.27,-9.18,-4.38,8.1,3.92,7.8089159269971065,-4.637478807220496,-9.424553704996496,-2.0843721950732954
57286,2013-10-31,2013,MAR,39.76,7.18,8.9,5.55,25.47,4.68,17.06475088635937,-1.5208061205448709,1.6047770106363046,5.716240592150268
57287,2013-10-31,2013,CCI,46.45,4.09,8.21,-1.27,13.89,-2.35,9.414929388029591,-5.149389951003935,3.9581131712940865,2.7412175361065807
57288,2013-10-31,2013,WMB,18.07,-1.79,5.57,-4.41,6.29,-1.37,8.227268098971585,-2.667752774666532,7.49414519906324,4.351220174456098
57289,2013-10-31,2013,ZION,21.11,3.57,-4.05,15.68,32.71,3.42,28.13556049048951,11.692575070000967,-7.357342859901516,10.823597566862988
57290,2013-10-31,2013,BXP,60.92,-3.18,-2.63,-4.23,-0.16,-3.87,3.119190249948356,-1.0844866763065397,0.5680644494939102,0.8675893410452421
57291,2013-10-31,2013,KMB,67.86,14.63,10.28,6.47,33.93,1.07,16.836779202651986,-7.118555352002098,-3.7948181104422996,1.9744685800691961
57292,2013-10-31,2013,KSS,31.32,9.76,7.93,22.33,9.65,-2.68,-0.10021865889211501,11.452259475218662,-1.6672740524781293,3.2282555879494725
57293,2013-10-31,2013,BF-B,23.49,7.12,1.03,4.3,15.64,2.8,7.953696788648257,-2.6325616131441354,-5.685212845407017,-0.12135922330096527
57294,2013-10-31,2013,OXY,63.47,2.72,8.67,9.16,25.28,-1.17,21.962616822429904,6.269470404984401,5.792445482866038,11.34151090342678
57295,2013-10-31,2013,IVZ,19.97,5.8,5.59,7.79,42.62,3.95,34.80151228733457,1.880907372400764,-0.1984877126654072,12.161310649023308
57296,2013-10-31,2013,CAG,16.14,5.67,-11.46,-8.74,17.67,3.71,11.356108640106012,-13.63679379199394,-16.210845083751302,-6.163843411879744
57297,2013-10-31,2013,TT,34.29,4.31,11.32,26.79,46.1,5.76,40.063272936439475,21.551145623621903,6.720352794554696,22.77825711820536
57298,2013-10-31,2013,ETN,52.74,3.11,3.57,17.12,53.34,2.98,48.71496460091165,13.587430899039866,0.4461254970420159,20.916173665664513
57299,2013-10-31,2013,HAS,34.69,10.39,13.13,10.8,48.49,4.2,34.51399583295589,0.37141045384545546,2.4821088866745056,12.455838391158617
57300,2013-10-31,2013,HD,58.22,2.69,-0.92,7.28,29.48,3.57,26.088226701723638,4.469763365468893,-3.51543480377835,9.014185087804726
57301,2013-10-31,2013,ADBE,54.22,4.39,14.68,20.28,59.33,4.72,52.62956221860331,15.221764536833039,9.857266021649579,25.902864259028643
57302,2013-10-31,2013,AFL,24.18,4.82,5.96,20.82,34.01,2.7,27.84773898111048,15.264262545315766,1.0875787063537645,14.733193410926672
57303,2013-10-31,2013,CMI,91.63,-4.4,5.34,20.5,38.28,4.7,44.64435146443515,26.04602510460252,10.18828451882845,26.959553695955375
57304,2013-10-31,2013,IP,24.98,-0.42,-7.08,-3.85,28.09,5.4,28.630247037557744,-3.4444667603936496,-6.688089977907207,6.165896766418963
57305,2013-10-31,2013,AEE,24.43,3.85,2.27,2.2,15.57,-0.91,11.285507944150218,-1.5888300433317237,-1.5214251324025097,2.7250842561386617
57306,2013-10-31,2013,PRU,48.32,4.37,3.59,36.2,50.06,9.7,43.77694739867777,30.49726933026733,-0.7473411899971305,24.50895851298266
57307,2013-10-31,2013,NKE,32.28,4.3,20.81,19.92,68.29,4.46,61.35186960690318,14.97603068072868,15.82933844678811,30.719079578139993
57308,2013-10-31,2013,PCG,35.89,2.27,-7.8,-11.77,2.74,-3.54,0.4595678106971812,-13.728366089762389,-9.84648479515008,-7.705094358071762
57309,2013-10-31,2013,D,37.83,2.03,8.54,5.44,25.79,1.82,23.287268450455745,3.3421542683524486,6.380476330491036,11.003299683099742
57310,2013-10-31,2013,PRGO,107.96,11.76,10.94,15.65,20.37,13.12,7.704008589835376,3.480672870436674,-0.7337151037938416,3.4836554521594025
57311,2013-10-31,2013,INTU,64.5,8.0,12.04,20.41,21.48,3.95,12.48148148148147,11.490740740740723,3.7407407407407334,9.237654320987643
57312,2013-10-31,2013,ANDV,43.93,11.16,-13.54,-7.65,31.74,20.45,18.513853904282108,-16.92155451601295,-22.22022310183518,-6.875974571188674
57313,2013-10-31,2013,MNST,9.54,9.53,-6.16,1.47,28.17,3.41,17.018168538300028,-7.358714507440888,-14.32484250890167,-1.5551294926808434
57314,2013-10-31,2013,LRCX,4.61,6.0,10.26,17.42,53.31,-3.98,44.632075471698116,10.77358490566036,4.018867924528302,19.808176100628923
57315,2013-10-31,2013,XOM,53.65,4.16,-3.74,2.11,0.93,5.02,-3.100998463901694,-1.968125960061462,-7.584485407066055,-4.217869943676404
57316,2013-10-31,2013,VRSN,53.61,6.66,13.46,17.82,46.43,4.75,37.2867054190887,10.463153947121695,6.375398462403914,18.041752609538104
57317,2013-10-31,2013,KMX,46.99,-3.05,-4.18,2.06,39.23,7.15,43.61010830324909,5.270758122743668,-1.1655492521918442,15.905105724600306
57318,2013-10-31,2013,SO,24.26,0.56,-6.59,-12.23,-7.65,-0.68,-8.164280031821802,-12.718774860779636,-7.110182975338109,-9.331079289313182
57319,2013-10-31,2013,ETR,19.57,2.42,-2.93,-6.89,-6.29,-3.14,-8.50419839875024,-9.090021480179644,-5.2235891427455545,-7.605936340558479
57320,2013-10-31,2013,CTSH,38.34,5.86,20.09,34.15,30.43,8.01,23.20989986774986,26.723975061401852,13.442282259588145,21.125385729579953
57321,2013-10-31,2013,MS,20.97,6.79,5.77,30.17,66.64,8.95,56.04457346193461,21.89343571495459,-0.9551456128850999,25.660954521334702
57322,2013-10-31,2013,LMT,94.56,4.54,12.05,37.3,49.02,7.24,42.548306868184405,31.33728716280848,7.183853070594992,27.023149033862623
57323,2013-10-31,2013,PSKY,46.51,7.22,12.17,29.79,84.51,-0.98,72.08543182242117,21.0501772057452,4.616675993284813,32.584095007150395
57324,2013-10-31,2013,AMD,3.34,-12.34,-11.41,18.44,62.93,8.98,85.8658453114305,35.112936344969214,1.0609171800136874,40.6798996121378
