Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),12-1개월(%),6-1개월(%),3-1개월(%),모멘텀스코어
104421,2022-10-31,2022,MKC,73.01,10.91,-9.51,-21.05,-0.29,8.32,-10.098277882968176,-28.81615724461275,-18.411324497340175,-19.108586541640367
104422,2022-10-31,2022,UHS,113.96,31.4,3.23,-5.09,-6.01,13.1,-28.470319634703202,-27.770167427701676,-21.438356164383563,-25.892947742262816
104423,2022-10-31,2022,CPRT,28.75,8.1,-10.21,1.21,-25.93,15.74,-31.48011100832562,-6.373728029602221,-16.93802035152636,-18.263953129818066
104424,2022-10-31,2022,ALK,44.46,13.56,0.29,-18.26,-15.8,6.7,-25.85417400493131,-28.020429728777728,-11.685452624163439,-21.85335211929082
104425,2022-10-31,2022,GRMN,81.93,9.63,-9.07,-18.5,-37.02,5.62,-42.552221107361135,-25.659034935692794,-17.0573748061662,-28.422876949740044
104426,2022-10-31,2022,BRK-B,295.09,10.51,-1.83,-8.59,2.82,7.97,-6.958646276355074,-17.283503755316254,-11.166410279612704,-11.802853437094678
104427,2022-10-31,2022,TMO,508.64,1.34,-14.06,-6.94,-18.64,9.0,-19.715808170515103,-8.170515097690956,-15.196368659956594,-14.360897309387552
104428,2022-10-31,2022,SCHW,75.8,10.85,15.74,20.86,-1.84,3.89,-11.447902571041945,9.03022101939559,4.4113667117726685,0.6645617200421045
104429,2022-10-31,2022,CDNS,151.39,-7.37,-18.64,0.36,-12.55,13.64,-5.5921407751268415,8.345028608442195,-12.166684659397609,-3.1379322753607517
104430,2022-10-31,2022,ABT,92.86,2.74,-8.67,-12.03,-21.95,8.73,-24.031535915904236,-14.376094997080013,-11.105703718123427,-16.50444487703589
104431,2022-10-31,2022,FDX,148.66,7.95,-30.86,-18.5,-30.78,13.69,-35.87772116720704,-24.502084298286242,-35.95182955071792,-32.110545005403736
104432,2022-10-31,2022,AMAT,85.63,7.76,-16.48,-19.59,-34.84,24.44,-39.532293986636965,-25.380475129918324,-22.494432071269486,-29.13573372927493
104433,2022-10-31,2022,KEYS,174.15,10.67,7.1,24.15,-3.26,3.87,-12.586970271979759,12.180356013373084,-3.2258064516129115,-1.2108069034065287
104434,2022-10-31,2022,URI,305.08,16.88,-2.16,-0.26,-16.72,11.82,-28.747433264887068,-14.664613278576322,-16.290212183436005,-19.900752908966464
104435,2022-10-31,2022,LW,80.67,11.42,8.56,31.32,54.99,1.08,39.10429007359539,17.860348231915268,-2.566864117752665,18.13259139591933
104436,2022-10-31,2022,WAT,299.17,11.0,-17.82,-1.27,-18.6,15.85,-26.666666666666682,-11.054054054054063,-25.963963963963977,-21.228228228228243
104437,2022-10-31,2022,AXP,142.25,10.46,-3.25,-14.39,-13.47,6.16,-21.663950751403227,-22.496831432192653,-12.411732753938075,-18.857504979177985
104438,2022-10-31,2022,OGN,22.28,11.88,-16.73,-17.63,-26.32,0.57,-34.14372542009295,-26.3764747944226,-25.57204147300679,-28.697413895840782
104439,2022-10-31,2022,MCD,251.55,18.17,4.09,10.64,13.52,0.61,-3.9350088855039322,-6.372175679106363,-11.915037657611915,-7.407407407407404
104440,2022-10-31,2022,CNC,85.13,9.41,-8.43,5.69,19.5,2.26,9.222191755781006,-3.400054839594202,-16.305639338268907,-3.4945008073607013
104441,2022-10-31,2022,EIX,50.65,6.12,-10.38,-10.72,-0.4,11.03,-6.143987938183182,-15.86882774217866,-15.548435733132294,-12.520417137831378
104442,2022-10-31,2022,ACN,271.17,10.83,-6.89,-4.72,-19.79,6.0,-27.627898583416044,-14.030497157809263,-15.988450780474606,-19.215615507233306
104443,2022-10-31,2022,CF,98.19,10.4,11.72,10.62,90.21,2.21,72.29166666666664,0.19927536231882925,1.1956521739130421,24.56219806763284
104444,2022-10-31,2022,SPG,90.24,21.43,2.04,-4.61,-21.41,9.6,-35.27958494605945,-21.444453594663592,-15.968047434736054,-24.230695325153032
104445,2022-10-31,2022,BSX,43.11,11.31,5.02,2.37,-0.05,5.01,-10.205731740185065,-8.031623394124509,-5.650884916000354,-7.9627466834366425
104446,2022-10-31,2022,AAPL,150.67,10.96,-5.51,-2.46,2.94,-3.3,-7.2278298485940695,-12.094448449891837,-14.84318673395818,-11.38848834414803
104447,2022-10-31,2022,INTC,27.05,10.32,-20.91,-33.6,-40.07,7.2,-45.67621464829587,-39.811457577955046,-28.308556925308192,-37.93207638385304
104448,2022-10-31,2022,FTNT,57.16,16.34,-4.17,-1.11,-15.03,-7.0,-26.96407082688671,-14.999140450403992,-17.62936221419975,-19.864191163830153
104449,2022-10-31,2022,META,92.43,-31.34,-41.45,-53.53,-71.21,26.77,-58.068744538304685,-32.31867171570055,-14.724730556364706,-35.03738227012332
104450,2022-10-31,2022,CARR,37.95,12.26,-1.5,4.76,-22.73,11.47,-31.168715481916987,-6.680919294494913,-12.257259932300023,-16.702298236237308
104451,2022-10-31,2022,HST,15.64,18.89,6.78,-6.2,13.59,0.32,-4.457902262595692,-21.103541088401055,-10.185886113213893,-11.915776488070213
104452,2022-10-31,2022,GD,233.45,18.39,10.82,6.81,25.97,1.04,6.40256778444126,-9.781231522932677,-6.394121125095021,-3.2575949545288125
104453,2022-10-31,2022,CHD,71.07,3.77,-15.48,-23.58,-14.19,10.83,-17.307506986605002,-26.356365038064954,-18.550640840319943,-20.738170954996633
104454,2022-10-31,2022,ROK,240.42,18.68,0.45,2.05,-18.67,3.98,-31.47118301314459,-14.012470508931585,-15.360633636670052,-20.28142905291541
104455,2022-10-31,2022,HPE,12.94,19.12,1.12,-5.79,0.61,17.59,-15.538952316991272,-20.911685695097383,-15.110812625923431,-17.187150212670694
104456,2022-10-31,2022,IBM,121.79,16.4,7.07,7.2,21.53,8.96,4.407216494845367,-7.903780068728505,-8.015463917525768,-3.8373424971363015
104457,2022-10-31,2022,DHR,219.09,-2.56,-13.57,0.41,-19.0,8.64,-16.871921182266004,3.0480295566502447,-11.29926108374385,-8.374384236453203
104458,2022-10-31,2022,CSX,27.64,9.08,-9.84,-14.85,-18.7,12.85,-25.467546754675475,-21.938027136046934,-17.345067840117345,-21.583547243613253
104459,2022-10-31,2022,COP,112.33,23.21,31.87,36.16,76.49,-1.67,43.24324324324324,10.510510510510507,7.028650271893522,20.260801341882424
