Unnamed: 0,기준일(월말),Year,종목코드,기준가,1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%),모멘텀스코어,12-1개월(%),6-1개월(%),3-1개월(%),시장,종목명,현재순위,전달순위,Month
81085,2018-07-31,2018,TRIP,51.57,4.09,54.97,67.26,48.62,-6.35,64.974,44.53,63.17,50.879999999999995,S&P500,TRIP,1.0,0,7
80975,2018-07-31,2018,AMD,18.33,22.28,68.47,33.41,34.68,37.32,59.06499999999999,12.399999999999999,11.129999999999995,46.19,S&P500,AMD,2.0,0,7
80964,2018-07-31,2018,ALGN,356.65,4.24,42.75,36.13,113.27,8.37,43.953,109.03,31.89,38.51,S&P500,ALGN,3.0,0,7
80995,2018-07-31,2018,M,28.65,6.14,29.14,56.61,76.61,-8.0,42.428,70.47,50.47,23.0,S&P500,M,4.0,0,7
81172,2018-07-31,2018,SIG,49.4,3.57,49.97,10.87,-3.64,11.9,38.97,-7.21,7.299999999999999,46.4,S&P500,SIG,5.0,0,7
81251,2018-07-31,2018,ILMN,315.53,16.14,34.63,39.43,86.57,9.39,38.399,70.42999999999999,23.29,18.490000000000002,S&P500,ILMN,6.0,0,7
81040,2018-07-31,2018,UA,18.74,-11.1,22.08,45.84,3.48,1.23,34.902,14.58,56.940000000000005,33.18,S&P500,UA,7.0,0,7
81177,2018-07-31,2018,NOV,43.92,12.03,25.88,32.89,49.46,-3.19,30.069000000000003,37.43,20.86,13.85,S&P500,NOV,8.0,0,7
81284,2018-07-31,2018,IDXX,244.93,12.38,25.93,30.95,47.14,3.72,29.293,34.76,18.57,13.549999999999999,S&P500,IDXX,9.0,0,7
81242,2018-07-31,2018,RHI,60.18,16.37,25.26,32.11,70.65,3.57,28.889,54.28,15.739999999999998,8.89,S&P500,RHI,10.0,0,7
81348,2018-07-31,2018,HCA,116.09,21.08,30.19,23.64,55.68,8.24,28.481,34.6,2.5600000000000023,9.110000000000003,S&P500,HCA,11.0,0,7
81158,2018-07-31,2018,UAA,19.97,-11.17,12.44,44.08,-0.25,2.4,27.457,10.92,55.25,23.61,S&P500,UAA,12.0,0,7
80987,2018-07-31,2018,GWW,312.59,12.37,23.74,29.74,112.78,2.56,27.277,100.41,17.369999999999997,11.37,S&P500,GWW,13.0,0,7
80966,2018-07-31,2018,VRSN,143.44,5.68,23.68,26.37,43.55,9.21,26.556,37.87,20.69,18.0,S&P500,VRSN,14.0,0,7
81095,2018-07-31,2018,IQV,121.94,22.16,27.34,19.33,34.67,4.22,24.653999999999996,12.510000000000002,-2.830000000000002,5.18,S&P500,IQV,15.0,0,7
81009,2018-07-31,2018,AAP,124.24,4.08,23.45,20.83,26.36,16.14,24.339,22.28,16.75,19.369999999999997,S&P500,AAP,16.0,0,7
81308,2018-07-31,2018,LLY,88.81,15.8,22.72,23.06,22.8,7.51,23.548,7.0,7.259999999999998,6.919999999999998,S&P500,LLY,17.0,0,7
