순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
58,323410,카카오뱅크,13690200000000.0,2026-02-20,32.56,33.8,13.89,19.58,-12.54
59,010950,S-Oil,13509900000000.0,2026-02-20,32.45,34.23,97.04,95.12,-6.83
60,039490,키움증권,13434100000000.0,2026-02-20,54.6,79.2,152.94,306.48,-7.06
61,005830,DB손해보험,13342500000000.0,2026-02-20,49.19,60.12,47.7,90.77,-2.91
62,018260,삼성에스디에스,13332200000000.0,2026-02-20,-4.17,2.32,16.66,32.54,-5.63
63,047050,포스코인터내셔널,13247000000000.0,2026-02-20,18.96,41.28,55.9,73.1,2.26
64,259960,크래프톤,12348700000000.0,2026-02-20,9.0,2.96,-20.21,-21.54,-9.6
65,307950,현대오토에버,11902000000000.0,2026-02-20,-6.97,126.28,187.42,216.79,-0.81
66,278470,에이피알,10799500000000.0,2026-02-20,16.8,21.73,35.45,434.26,24.61
67,079550,LIG넥스원,10703000000000.0,2026-02-20,-11.55,16.81,2.21,58.99,35.87
68,016360,삼성증권,10224900000000.0,2026-02-20,38.29,43.84,70.13,135.35,-10.66
69,180640,한진칼,9900850000000.0,2026-02-20,13.73,52.1,34.09,75.5,-12.34
70,000880,한화,9504770000000.0,2026-02-20,1.77,49.53,65.54,187.85,-4.81
71,161390,한국타이어앤테크놀로지,9364960000000.0,2026-02-20,15.42,29.9,91.15,97.39,-24.07
72,003490,대한항공,9260750000000.0,2026-02-20,2.86,16.17,0.4,3.71,4.77
73,090430,아모레퍼시픽,9124870000000.0,2026-02-20,28.61,15.73,25.91,25.81,-9.74
74,009830,한화솔루션,9110300000000.0,2026-02-20,88.61,92.38,77.55,151.78,-2.45
75,377300,카카오페이,9109200000000.0,2026-02-20,25.28,34.8,4.82,110.3,-4.6
76,000100,유한양행,8904600000000.0,2026-02-20,4.1,-5.81,-1.32,-8.51,-10.29
77,003230,삼양식품,8768430000000.0,2026-02-20,-4.82,-16.92,-13.97,32.27,-1.12
78,326030,SK바이오팜,8755420000000.0,2026-02-20,-6.21,-11.48,15.26,-3.29,-11.81
79,006260,LS,8099350000000.0,2026-02-20,15.09,30.03,68.09,111.16,18.79
80,443060,HD현대마린솔루션,7948600000000.0,2026-02-20,-7.17,-15.97,-5.14,21.77,3.05
81,128940,한미약품,7814700000000.0,2026-02-20,37.08,33.63,115.93,126.35,-8.2
82,029780,삼성카드,7808890000000.0,2026-02-20,25.75,27.17,35.07,51.46,-11.42
83,032640,LG유플러스,7522000000000.0,2026-02-20,13.42,10.9,16.59,61.29,-9.6
84,007660,이수페타시스,7377630000000.0,2026-02-20,-10.67,-24.61,81.74,152.05,26.17
85,175330,JB금융지주,7120670000000.0,2026-02-20,58.9,60.6,64.47,101.18,-17.47
86,078930,GS,7033690000000.0,2026-02-20,24.51,22.89,73.42,84.41,-8.85
87,138930,BNK금융지주,7028910000000.0,2026-02-20,47.56,51.2,56.42,91.95,-16.78
88,028050,삼성E&A,6977600000000.0,2026-02-20,38.52,38.52,25.57,91.19,-0.84
89,267270,HD건설기계,6956250000000.0,2026-02-20,25.22,57.1,60.93,98.63,-8.28
90,064400,LG씨엔에스,6937030000000.0,2026-02-20,2.58,23.02,4.53,39.57,-5.59
91,034220,LG디스플레이,6655000000000.0,2026-02-20,6.74,6.48,16.96,37.08,-9.62
92,001040,CJ,6579410000000.0,2026-02-20,19.0,19.12,51.14,116.83,-8.2
93,454910,두산로보틱스,6514410000000.0,2026-02-20,-14.9,36.55,70.34,40.95,-11.14
94,241560,두산밥캣,6278570000000.0,2026-02-20,7.55,16.55,20.63,29.96,-3.66
95,021240,코웨이,6277670000000.0,2026-02-20,13.08,-0.23,-16.14,3.07,-14.78
96,052690,한전기술,6241330000000.0,2026-02-20,12.85,78.47,87.7,137.7,7.47
97,001440,대한전선,6134120000000.0,2026-02-20,17.71,36.51,111.3,153.66,-6.69
98,011070,LG이노텍,6058780000000.0,2026-02-20,-8.57,6.44,60.6,53.29,15.62
99,022100,포스코DX,5853340000000.0,2026-02-20,-7.67,51.57,65.24,53.08,-15.84
100,088350,한화생명,5732300000000.0,2026-02-20,106.9,117.82,113.59,143.09,-20.76
101,088980,맥쿼리인프라,5665650000000.0,2026-02-20,3.59,2.78,1.72,3.77,-2.7
102,271560,오리온,5515290000000.0,2026-02-20,21.09,32.23,30.37,26.7,-1.22
103,004020,현대제철,5197710000000.0,2026-02-20,23.06,26.05,20.4,52.45,-3.85
104,002380,KCC,5180810000000.0,2026-02-20,33.11,40.48,59.51,109.34,-6.35
105,018880,한온시스템,5074870000000.0,2026-02-20,53.1,38.71,46.56,20.9,-16.28
106,036570,엔씨소프트,4998210000000.0,2026-02-20,-0.85,24.06,16.06,30.19,-1.72
107,251270,넷마블,4925140000000.0,2026-02-20,12.35,9.56,-5.76,21.14,-8.73
108,082740,한화엔진,4789870000000.0,2026-02-20,4.94,33.18,45.87,141.18,-14.55
109,450080,에코프로머티,4727440000000.0,2026-02-20,8.94,12.98,27.86,-28.95,-6.72
110,066970,엘앤에프,4615500000000.0,2026-02-20,0.09,-10.25,31.69,26.18,-2.27
111,062040,산일전기,4569560000000.0,2026-02-20,1.7,7.47,37.25,111.9,6.42
112,031210,서울보증보험,4328940000000.0,2026-02-20,27.44,23.75,44.52,,-10.16
113,017800,현대엘리베이터,4307980000000.0,2026-02-20,19.01,38.27,38.62,99.64,-19.42
114,036460,한국가스공사,4209470000000.0,2026-02-20,11.76,11.22,16.03,29.0,-17.32
115,011790,SKC,4203380000000.0,2026-02-20,-0.8,-1.6,14.67,-21.28,-10.45
116,051900,LG생활건강,4177570000000.0,2026-02-20,1.11,-7.93,-9.6,-18.51,-6.41
117,035250,강원랜드,4148310000000.0,2026-02-20,8.08,9.98,6.89,18.74,-6.19
118,000990,DB하이텍,4045930000000.0,2026-02-20,9.8,40.06,116.28,103.5,-5.27
119,001720,신영증권,3994920000000.0,2026-02-20,52.83,65.31,94.4,185.88,-13.99
120,302440,SK바이오사이언스,3898200000000.0,2026-02-20,-0.6,-5.15,3.11,3.65,-13.78
121,111770,영원무역,3846240000000.0,2026-02-20,4.58,2.0,50.43,95.94,-3.0
122,004990,롯데지주,3823940000000.0,2026-02-20,24.62,15.71,38.33,60.22,-11.11
123,011780,금호석유화학,3787620000000.0,2026-02-20,2.18,23.1,33.85,15.75,-9.35
124,011170,롯데케미칼,3644470000000.0,2026-02-20,15.92,6.5,36.98,20.85,-1.17
125,014680,한솔케미칼,3496910000000.0,2026-02-20,18.2,37.42,83.09,158.81,-4.7
126,012750,에스원,3495920000000.0,2026-02-20,16.02,25.34,19.64,46.26,-3.37
127,139130,iM금융지주,3477520000000.0,2026-02-20,52.68,52.25,53.66,125.29,-20.37
128,001450,현대해상,3468720000000.0,2026-02-20,39.82,38.82,37.83,58.69,-19.33
129,103590,일진전기,3438120000000.0,2026-02-20,14.99,26.27,96.73,134.09,14.56
130,004170,신세계,3390280000000.0,2026-02-20,24.42,51.18,111.62,136.22,-2.13
131,097950,CJ제일제당,3326980000000.0,2026-02-20,3.76,0.45,-4.33,-11.42,-4.07
132,000240,한국앤컴퍼니,3289510000000.0,2026-02-20,29.53,32.0,58.58,114.02,-21.79
133,047040,대우건설,3241860000000.0,2026-02-20,55.38,122.86,112.24,116.97,145.0
134,103140,풍산,3231200000000.0,2026-02-20,-7.54,15.76,0.52,90.89,-14.31
135,000120,CJ대한통운,3166350000000.0,2026-02-20,43.24,47.82,67.03,42.36,-18.01
136,439260,대한조선,3139890000000.0,2026-02-20,15.77,20.56,-1.21,,11.9
137,023530,롯데쇼핑,3103280000000.0,2026-02-20,45.3,49.66,65.71,71.41,3.46
138,489790,한화비전,3079790000000.0,2026-02-20,15.53,26.16,14.88,28.83,43.28
139,071970,HD현대마린엔진,3059720000000.0,2026-02-20,-4.04,11.08,15.79,228.6,-10.86
140,139480,이마트,3054860000000.0,2026-02-20,31.79,37.69,43.95,47.4,-9.03
141,009970,영원무역홀딩스,3044080000000.0,2026-02-20,21.83,31.03,84.38,153.66,0.67
142,457190,이수스페셜티케미컬,2963950000000.0,2026-02-20,17.49,91.23,113.96,97.98,-7.03
143,012510,더존비즈온,2916750000000.0,2026-02-20,-1.84,1.37,49.53,25.0,24.27
144,026960,동서,2911240000000.0,2026-02-20,12.31,4.66,10.19,21.16,-10.27
145,008930,한미사이언스,2910060000000.0,2026-02-20,5.32,9.95,3.53,46.72,-9.64
146,353200,대덕전자,2885950000000.0,2026-02-20,18.1,13.62,167.89,203.69,41.78
147,009420,한올바이오파마,2878460000000.0,2026-02-20,11.31,21.23,93.67,44.43,2.54
148,028670,팬오션,2859950000000.0,2026-02-20,19.82,40.79,33.58,42.86,-0.37
149,010060,OCI홀딩스,2845340000000.0,2026-02-20,32.29,40.72,52.71,86.08,33.2
150,005850,에스엘,2838000000000.0,2026-02-20,22.44,67.4,81.04,108.18,3.27
151,051600,한전KPS,2826000000000.0,2026-02-20,4.84,18.94,28.82,43.38,7.48
152,204320,HL만도,2808040000000.0,2026-02-20,-5.97,51.01,72.09,34.38,-9.87
153,004800,효성,2807370000000.0,2026-02-20,5.21,29.0,99.64,245.06,-10.38
154,081660,미스토홀딩스,2766080000000.0,2026-02-20,15.14,25.54,28.48,36.57,-14.49
155,003690,코리안리,2739180000000.0,2026-02-20,25.31,23.99,32.27,69.81,-6.33
156,023590,다우기술,2700970000000.0,2026-02-20,48.64,64.48,90.81,212.89,-15.45
157,004370,농심,2691570000000.0,2026-02-20,6.5,-6.25,14.49,26.07,-14.01
158,383220,F&F,2689160000000.0,2026-02-20,7.83,-9.65,10.38,-4.23,-10.68
159,002790,아모레퍼시픽홀딩스,2685690000000.0,2026-02-20,30.0,9.21,23.36,50.89,-16.57
160,001430,세아베스틸지주,2664560000000.0,2026-02-20,0.95,176.72,175.7,277.92,-10.9
161,030000,제일기획,2582680000000.0,2026-02-20,7.42,1.58,13.73,23.08,-5.12
162,003540,대신증권,2487900000000.0,2026-02-20,76.26,77.86,99.19,184.55,-17.65
163,097230,HJ중공업,2424430000000.0,2026-02-20,6.34,26.65,99.33,319.53,5.96
164,069960,현대백화점,2409970000000.0,2026-02-20,14.03,13.78,43.92,90.18,-13.8
165,336260,두산퓨얼셀,2406890000000.0,2026-02-20,-3.29,14.84,50.0,120.59,14.01
166,282330,BGF리테일,2367900000000.0,2026-02-20,16.3,23.09,16.3,31.23,-9.34
167,011210,현대위아,2349660000000.0,2026-02-20,-1.14,55.96,71.77,106.45,-1.74
168,020150,롯데에너지머티리얼즈,2317170000000.0,2026-02-20,29.2,13.46,74.21,47.01,-8.36
169,018670,SK가스,2269710000000.0,2026-02-20,7.91,-8.4,2.08,-0.2,5.91
170,005440,현대지에프홀딩스,2235670000000.0,2026-02-20,67.72,69.91,91.46,174.71,9.0
171,192820,코스맥스,2210880000000.0,2026-02-20,5.7,16.16,-5.21,22.28,0.67
172,085620,미래에셋생명,2195000000000.0,2026-02-20,37.62,36.26,74.16,162.71,38.79
173,361610,SK아이이테크놀로지,2171450000000.0,2026-02-20,5.99,-10.91,-9.54,-2.75,-16.38
174,483650,달바글로벌,2129060000000.0,2026-02-20,20.14,28.88,0.53,,-7.51
175,073240,금호타이어,2025190000000.0,2026-02-20,15.38,35.06,43.88,36.89,-11.49
176,006280,녹십자,2017100000000.0,2026-02-20,8.9,28.9,31.76,31.35,-14.89
177,112610,씨에스윈드,2015790000000.0,2026-02-20,17.16,15.6,4.71,11.94,38.28
178,069620,대웅제약,2004480000000.0,2026-02-20,4.91,0.52,31.06,31.16,-7.51
179,003530,한화투자증권,1995290000000.0,2026-02-20,84.52,79.88,75.8,149.66,-14.84
180,017960,한국카본,1985500000000.0,2026-02-20,5.37,34.92,29.44,158.62,30.2
181,462870,시프트업,1981100000000.0,2026-02-20,-2.47,-8.2,-17.44,-47.17,-9.67
182,006040,동원산업,1973410000000.0,2026-02-20,7.84,-3.97,3.23,29.0,-8.72
183,375500,DL이앤씨,1969510000000.0,2026-02-20,15.81,27.09,22.65,29.19,32.42
184,006360,GS건설,1964100000000.0,2026-02-20,22.01,20.09,23.39,23.59,38.56
185,032350,롯데관광개발,1934320000000.0,2026-02-20,12.24,8.72,46.3,206.05,-11.93
186,003570,SNT다이내믹스,1915360000000.0,2026-02-20,7.46,34.89,3.41,95.59,-17.62
187,030610,교보증권,1905460000000.0,2026-02-20,62.65,79.78,96.01,162.89,-20.57
188,008770,호텔신라,1889800000000.0,2026-02-20,4.0,-0.72,-1.83,15.19,-7.58
189,034230,파라다이스,1885070000000.0,2026-02-20,17.11,10.87,-1.69,88.19,-10.83
190,007070,GS리테일,1881170000000.0,2026-02-20,6.64,0.9,35.54,41.96,-9.11
191,001120,LX인터내셔널,1848850000000.0,2026-02-20,26.69,53.38,63.36,67.37,-1.15
192,007340,DN오토모티브,1837240000000.0,2026-02-20,25.6,36.23,32.21,47.76,26.59
193,005070,코스모신소재,1765330000000.0,2026-02-20,17.66,12.19,10.93,-0.37,-8.47
194,161890,한국콜마,1709010000000.0,2026-02-20,11.56,9.37,-8.7,27.69,5.94
195,298020,효성티앤씨,1702940000000.0,2026-02-20,34.76,78.86,76.46,63.62,-6.73
196,120110,코오롱인더,1700680000000.0,2026-02-20,41.42,41.26,74.33,75.57,13.43
197,395400,SK리츠,1667640000000.0,2026-02-20,-2.64,3.17,12.15,9.92,13.9
198,003090,대웅,1619250000000.0,2026-02-20,25.17,19.02,30.14,32.94,-11.67
199,007310,오뚜기,1605140000000.0,2026-02-20,3.22,2.96,4.43,1.52,-8.11
200,020560,아시아나항공,1594370000000.0,2026-02-20,-0.13,-8.19,-18.87,-28.66,-9.43
