순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,367142000000000.0,2024-09-30,-17.23,-24.54,-25.36,-10.09,-3.9
2,000660,SK하이닉스,127109000000000.0,2024-09-30,0.52,-26.17,-4.59,52.22,11.68
3,373220,LG에너지솔루션,96993000000000.0,2024-09-30,6.83,26.95,4.94,-13.01,-0.72
4,207940,삼성바이오로직스,69537000000000.0,2024-09-30,-0.31,34.39,17.57,43.47,5.53
5,005380,현대차,51097600000000.0,2024-09-30,-4.5,-17.29,4.72,27.68,-9.63
6,068270,셀트리온,42405900000000.0,2024-09-30,-3.74,12.11,2.2,40.37,-3.94
7,000270,기아,39945900000000.0,2024-09-30,-5.84,-22.74,-9.35,22.73,-5.81
8,105560,KB금융,31836400000000.0,2024-09-30,-5.82,3.06,16.4,46.29,16.07
9,005490,POSCO홀딩스,31810400000000.0,2024-09-30,13.24,6.06,-8.77,-28.04,-11.69
10,055550,신한지주,28271300000000.0,2024-09-30,-1.07,15.26,20.65,55.9,-1.8
11,035420,NAVER,27236900000000.0,2024-09-30,0.18,1.5,-9.61,-15.93,2.95
12,006400,삼성SDI,26027400000000.0,2024-09-30,6.92,6.92,-19.64,-26.07,-10.44
13,051910,LG화학,25166200000000.0,2024-09-30,10.89,3.18,-18.79,-28.2,-10.1
14,028260,삼성물산,24498600000000.0,2024-09-30,-6.7,-2.96,-13.06,28.07,-5.73
15,012330,현대모비스,20226400000000.0,2024-09-30,0.0,-13.52,-14.71,-9.56,14.25
16,003670,포스코퓨처엠,19365800000000.0,2024-09-30,16.55,-3.29,-17.63,-30.46,-8.6
17,032830,삼성생명,18640000000000.0,2024-09-30,-4.12,5.31,0.98,32.57,9.23
18,138040,메리츠금융지주,18518900000000.0,2024-09-30,6.35,22.76,18.85,75.91,5.56
19,066570,LG전자,17068500000000.0,2024-09-30,4.93,-5.95,9.67,3.37,-12.27
20,086790,하나금융지주,16889800000000.0,2024-09-30,-5.01,-3.13,1.91,38.52,6.46
21,259960,크래프톤,16404700000000.0,2024-09-30,4.74,21.67,38.66,127.42,0.44
22,329180,HD현대중공업,16387500000000.0,2024-09-30,-4.75,18.56,56.44,52.31,1.52
23,000810,삼성화재,16320600000000.0,2024-09-30,-0.58,-11.44,12.58,32.25,0.58
24,035720,카카오,16033500000000.0,2024-09-30,-2.82,-11.07,-32.68,-17.75,3.32
25,010130,고려아연,14243900000000.0,2024-09-30,28.6,33.59,52.21,35.97,57.12
26,033780,KT&G,14192100000000.0,2024-09-30,0.65,23.47,16.47,26.19,1.01
27,011200,HMM,13879700000000.0,2024-09-30,9.19,-5.6,17.88,13.96,-6.8
28,012450,한화에어로스페이스,13537600000000.0,2024-09-30,-1.0,15.07,40.39,174.48,26.43
29,009540,HD한국조선해양,13284100000000.0,2024-09-30,-1.93,18.2,58.53,69.1,-0.48
30,015760,한국전력,13192400000000.0,2024-09-30,-5.3,5.01,-6.59,14.04,11.68
31,003550,LG,12442500000000.0,2024-09-30,-0.13,-1.86,-9.6,-5.61,-1.39
32,017670,SK텔레콤,12006800000000.0,2024-09-30,1.27,8.54,6.48,7.5,1.79
33,018260,삼성에스디에스,11970300000000.0,2024-09-30,2.65,4.18,-5.38,14.42,-1.75
34,267260,HD현대일렉트릭,11877500000000.0,2024-09-30,7.86,6.29,83.67,394.74,4.1
35,316140,우리금융지주,11510200000000.0,2024-09-30,-3.25,5.51,8.24,26.43,2.58
