순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,270730000000000.0,2019-07-31,-3.51,-1.09,-1.73,-1.95,-2.98
2,000660,SK하이닉스,55983400000000.0,2019-07-31,10.65,-2.66,4.06,-10.89,0.65
3,005380,현대차,27029000000000.0,2019-07-31,-9.64,-8.66,-2.32,-2.32,1.58
4,051910,LG화학,23824900000000.0,2019-07-31,-4.8,-6.51,-8.29,-10.0,-2.07
5,012330,현대모비스,22968900000000.0,2019-07-31,2.34,3.66,7.11,5.7,3.11
6,035420,NAVER,22744200000000.0,2019-07-31,21.05,15.48,1.47,-3.77,6.16
7,068270,셀트리온,21880100000000.0,2019-07-31,-17.03,-19.58,-22.15,-36.08,-7.92
8,055550,신한지주,20627700000000.0,2019-07-31,-3.12,-1.36,0.69,-0.11,-6.32
9,017670,SK텔레콤,20065300000000.0,2019-07-31,-4.05,0.4,-3.68,-0.8,-3.62
10,005490,POSCO,19660600000000.0,2019-07-31,-7.77,-11.57,-17.7,-31.77,-6.43
11,051900,LG생활건강,19632100000000.0,2019-07-31,-4.27,-11.6,-0.63,3.88,-6.21
12,207940,삼성바이오로직스,18526200000000.0,2019-07-31,-12.5,-17.65,-29.82,-24.93,-3.93
13,105560,KB금융,18146000000000.0,2019-07-31,-5.34,-6.06,-9.68,-19.03,-8.53
14,015760,한국전력,17910800000000.0,2019-07-31,9.2,-1.41,-19.13,-16.22,-8.42
15,000270,기아차,17734600000000.0,2019-07-31,-0.57,-3.31,20.36,38.01,-0.11
16,028260,삼성물산,17394600000000.0,2019-07-31,-4.18,-10.54,-23.58,-25.75,-5.78
17,006400,삼성SDI,17122400000000.0,2019-07-31,5.29,5.29,11.41,8.73,0.2
18,018260,삼성에스디에스,16133300000000.0,2019-07-31,-3.02,-3.92,-6.71,-0.48,-6.0
19,096770,SK이노베이션,15811600000000.0,2019-07-31,7.55,-6.3,-9.28,-13.85,-3.51
20,034730,SK,15549600000000.0,2019-07-31,-4.74,-13.84,-16.13,-16.13,-9.5
21,032830,삼성생명,15220000000000.0,2019-07-31,-8.97,-10.37,-13.82,-20.98,-10.38
22,033780,KT&G,13221300000000.0,2019-07-31,-2.23,-5.59,-2.83,-12.85,5.92
23,000810,삼성화재,12459600000000.0,2019-07-31,-1.87,-13.49,-3.66,-3.66,-12.93
24,003550,LG,12199800000000.0,2019-07-31,-8.06,-3.15,-9.01,-6.23,0.71
25,066570,LG전자,10686200000000.0,2019-07-31,-17.65,-13.85,-1.95,-12.7,-6.13
26,035720,카카오,10601400000000.0,2019-07-31,-3.42,5.83,27.9,12.89,5.9
27,010950,S-Oil,10594000000000.0,2019-07-31,12.43,2.06,-9.95,-19.91,2.76
28,036570,엔씨소프트,10567300000000.0,2019-07-31,0.94,-8.46,2.77,24.9,11.53
29,086790,하나금융지주,10433400000000.0,2019-07-31,-7.09,-5.57,-13.02,-22.61,-6.47
30,316140,우리금융지주,8910150000000.0,2019-07-31,-6.76,-5.42,,,-9.16
31,010130,고려아연,8349980000000.0,2019-07-31,-7.04,-2.21,0.45,7.27,-1.69
32,090430,아모레퍼시픽,8184190000000.0,2019-07-31,-14.89,-32.69,-22.87,-47.66,-7.14
33,011170,롯데케미칼,7986170000000.0,2019-07-31,-7.72,-13.22,-22.33,-35.19,-3.43
