순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,192520000000000.0,2015-05-29,-5.63,-3.68,1.55,-10.48,-1.99
2,000660,SK하이닉스,37200900000000.0,2015-05-29,8.96,9.66,6.35,19.95,-16.63
3,005380,현대차,34803700000000.0,2015-05-29,-7.6,-1.56,-11.73,-31.3,-14.87
4,015760,한국전력,29658700000000.0,2015-05-29,-3.14,3.36,0.43,18.16,-3.03
5,018260,삼성에스디에스,25921600000000.0,2015-05-29,25.94,15.72,-3.46,,-25.52
6,028260,제일모직,25920000000000.0,2015-05-29,15.32,18.52,,,-9.11
7,090430,아모레퍼시픽,23617200000000.0,2015-05-29,3.99,41.47,61.56,173.83,3.59
8,032830,삼성생명,22400000000000.0,2015-05-29,6.67,12.45,-8.2,10.89,-3.57
9,012330,현대모비스,21756400000000.0,2015-05-29,-6.68,-10.42,-9.51,-23.33,-6.04
10,005490,POSCO,21273600000000.0,2015-05-29,-5.24,-8.79,-19.34,-16.87,-8.2
11,035420,NAVER,20074300000000.0,2015-05-29,-10.31,-7.87,-19.44,-21.11,6.9
12,017670,SK텔레콤,19903800000000.0,2015-05-29,-14.56,-13.96,-12.12,13.33,0.2
13,055550,신한지주,19869000000000.0,2015-05-29,-7.71,-4.12,-15.52,-9.8,-0.36
14,000270,기아차,19315600000000.0,2015-05-29,-6.02,4.73,-14.45,-19.78,-5.35
15,051910,LG화학,16534600000000.0,2015-05-29,-9.6,8.48,20.82,-4.59,8.82
16,105560,KB금융,15550700000000.0,2015-05-29,-1.83,3.21,3.47,14.35,-8.32
17,000810,삼성화재,14402000000000.0,2015-05-29,5.56,19.22,-1.94,12.8,-2.63
18,002790,아모레G,13963400000000.0,2015-05-29,7.36,30.99,50.6,164.75,8.86
19,033780,KT&G,13235000000000.0,2015-05-29,0.84,20.5,-0.52,13.68,-2.07
20,051900,LG생활건강,12619500000000.0,2015-05-29,-4.6,20.6,29.7,65.57,-6.06
21,034730,SK C&C,10978000000000.0,2015-05-29,-1.58,14.98,11.88,50.3,7.62
