순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
37,030200,KT,7467800000000.0,2018-10-31,-5.14,0.35,4.95,-2.56,6.64
38,010130,고려아연,7151730000000.0,2018-10-31,-13.07,-8.12,-12.57,-25.98,12.27
39,032640,LG유플러스,7051270000000.0,2018-10-31,-11.75,4.87,31.3,25.68,9.6
40,035250,강원랜드,6140090000000.0,2018-10-31,0.0,10.38,-0.69,-16.33,12.37
41,034220,LG디스플레이,5903960000000.0,2018-10-31,-13.61,-22.35,-29.64,-43.69,6.36
42,018880,한온시스템,5845110000000.0,2018-10-31,-13.44,2.33,0.45,-15.77,-4.11
43,267250,현대중공업지주,5806180000000.0,2018-10-31,-11.98,6.26,-15.62,-21.04,10.8
44,139480,이마트,5700600000000.0,2018-10-31,-1.45,-6.41,-24.26,-8.71,-4.65
45,004020,현대제철,5571360000000.0,2018-10-31,-26.11,-22.25,-31.11,-27.39,3.23
46,004990,롯데지주,5542720000000.0,2018-10-31,-16.73,-9.6,-26.96,-36.17,16.3
47,023530,롯데쇼핑,5473870000000.0,2018-10-31,-7.64,-6.07,-24.41,-14.0,11.37
48,021240,코웨이,5188110000000.0,2018-10-31,-19.01,-25.05,-19.66,-27.75,11.52
49,161390,한국타이어,5128430000000.0,2018-10-31,-17.37,-6.76,-16.28,-23.33,3.38
50,002790,아모레G,5120650000000.0,2018-10-31,-33.44,-35.18,-56.57,-56.72,4.51
51,000720,현대건설,5094530000000.0,2018-10-31,-32.22,-21.79,-28.07,20.87,20.22
52,005830,DB손해보험,5083440000000.0,2018-10-31,-1.37,11.32,14.15,1.84,-5.71
53,097950,CJ제일제당,4877560000000.0,2018-10-31,-2.85,-4.14,-5.54,-11.48,3.7
54,036460,한국가스공사,4809510000000.0,2018-10-31,-14.17,-10.63,-4.93,27.54,-2.11
55,078930,GS,4506400000000.0,2018-10-31,-11.98,-9.85,-20.88,-26.74,6.19
56,128940,한미약품,4434730000000.0,2018-10-31,-22.1,-8.24,-16.42,-14.33,13.61
57,010140,삼성중공업,4384800000000.0,2018-10-31,-13.87,7.57,-5.32,-33.17,6.62
58,086280,현대글로비스,4275000000000.0,2018-10-31,-12.31,-16.79,-32.34,-24.5,8.33
59,008930,한미사이언스,4235400000000.0,2018-10-31,-24.03,-3.75,-14.27,-25.99,11.4
60,006800,미래에셋대우,4232970000000.0,2018-10-31,-24.08,-21.0,-34.25,-35.2,10.73
61,029780,삼성카드,3898650000000.0,2018-10-31,-8.56,-4.94,-9.79,-8.19,-4.01
62,088350,한화생명,3895360000000.0,2018-10-31,-15.22,-13.25,-28.01,-43.37,-1.0
63,271560,오리온,3759680000000.0,2018-10-31,-9.86,-28.76,-23.61,-10.28,17.25
64,001450,현대해상,3736920000000.0,2018-10-31,-0.36,14.05,9.28,-7.83,-4.19
65,012750,에스원,3666920000000.0,2018-10-31,5.58,11.3,-1.63,5.35,-0.21
66,000120,CJ대한통운,3615760000000.0,2018-10-31,0.32,4.97,1.28,0.96,0.32
67,028050,삼성엔지니어링,3577000000000.0,2018-10-31,-5.44,7.35,1.67,49.59,6.58
68,241560,두산밥캣,3528770000000.0,2018-10-31,-12.87,5.86,7.98,-2.9,-6.68
69,005940,NH투자증권,3419120000000.0,2018-10-31,-15.03,-6.54,-22.12,-13.52,13.99
70,071050,한국금융지주,3304550000000.0,2018-10-31,-22.08,-16.95,-34.91,-6.32,14.17
71,006360,GS건설,3293440000000.0,2018-10-31,-20.17,-7.84,2.33,60.58,4.43
72,001040,CJ,3180290000000.0,2018-10-31,-19.26,-22.42,-32.92,-41.56,19.73
73,088980,맥쿼리인프라,3162340000000.0,2018-10-31,-0.44,0.11,1.23,6.34,3.42
74,042660,대우조선해양,3135770000000.0,2018-10-31,-15.58,11.01,21.87,59.4,12.31
75,011070,LG이노텍,2934720000000.0,2018-10-31,-4.98,-23.93,6.44,-27.91,-19.52
76,282330,BGF리테일,2912340000000.0,2018-10-31,-18.0,-0.3,-11.78,,15.43
77,047810,한국항공우주,2821900000000.0,2018-10-31,-17.52,-17.64,-32.99,-49.03,9.5
78,008770,호텔신라,2798390000000.0,2018-10-31,-34.29,-28.56,-38.53,-8.94,21.04
79,007070,GS리테일,2764300000000.0,2018-10-31,-6.75,7.97,-3.5,7.48,5.85
80,000210,대림산업,2644800000000.0,2018-10-31,-7.99,-3.06,-11.63,-8.87,24.74
81,009830,한화케미칼,2634230000000.0,2018-10-31,-16.32,-23.64,-44.22,-46.96,17.03
82,011780,금호석유,2623270000000.0,2018-10-31,-12.59,-23.81,-19.91,24.06,7.08
83,030000,제일기획,2611440000000.0,2018-10-31,4.85,12.38,18.85,9.13,3.3
84,002380,KCC,2607460000000.0,2018-10-31,-27.14,-27.14,-36.83,-36.67,12.96
85,003490,대한항공,2603490000000.0,2018-10-31,-2.31,-5.99,-19.62,-13.27,16.21
86,081660,휠라코리아,2569890000000.0,2018-10-31,-6.35,32.65,61.11,210.56,20.81
87,028670,팬오션,2549900000000.0,2018-10-31,-8.97,-7.38,-13.27,-9.32,-3.98
88,004170,신세계,2544980000000.0,2018-10-31,-28.69,-22.14,-38.08,12.88,12.57
89,079440,오렌지라이프,2513300000000.0,2018-10-31,-10.12,-27.37,-25.61,-36.15,-1.79
90,138930,BNK금융지주,2473850000000.0,2018-10-31,-11.74,-15.38,-27.37,-23.64,1.05
91,003410,쌍용양회,2416010000000.0,2018-10-31,-25.66,-8.83,-19.68,48.01,22.43
92,008560,메리츠종금증권,2404400000000.0,2018-10-31,-4.45,12.46,-4.68,-10.89,10.96
93,016360,삼성증권,2388780000000.0,2018-10-31,-18.07,-17.69,-27.9,-24.86,16.45
94,007310,오뚜기,2375850000000.0,2018-10-31,-11.78,-25.28,-17.0,-13.18,12.44
95,000150,두산,2294160000000.0,2018-10-31,-12.45,14.9,-1.24,-10.82,1.67
96,047050,포스코대우,2196080000000.0,2018-10-31,-15.04,-7.05,-21.06,-8.25,8.43
97,017800,현대엘리베이,2164510000000.0,2018-10-31,-28.52,-12.42,-23.36,45.44,17.56
98,000880,한화,2106340000000.0,2018-10-31,-14.33,-12.6,-29.66,-37.07,6.76
99,020150,일진머티리얼즈,2095740000000.0,2018-10-31,-15.05,-14.41,35.87,40.93,-15.18
100,000060,메리츠화재,2068980000000.0,2018-10-31,-5.94,-1.09,-13.13,-29.18,16.48
101,000100,유한양행,2045070000000.0,2018-10-31,-30.93,-24.89,-26.86,-14.31,35.82
102,010060,OCI,2031970000000.0,2018-10-31,-22.54,-13.76,-45.38,-24.6,22.65
103,069960,현대백화점,2028990000000.0,2018-10-31,-12.78,-11.89,-16.23,-5.25,8.3
104,294870,HDC현대산업개발,1933280000000.0,2018-10-31,-13.55,-23.48,,,-4.55
105,047040,대우건설,1880690000000.0,2018-10-31,-23.56,-20.33,-28.74,-38.44,9.83
106,010620,현대미포조선,1880000000000.0,2018-10-31,-9.18,0.53,5.03,-13.37,15.96
107,026960,동서,1859410000000.0,2018-10-31,-11.19,-26.86,-32.3,-32.18,-4.29
108,064350,현대로템,1857250000000.0,2018-10-31,-28.36,-19.67,-18.16,11.48,24.03
109,039490,키움증권,1668530000000.0,2018-10-31,-22.56,-18.73,-36.29,5.3,12.58
110,003240,태광산업,1643380000000.0,2018-10-31,-11.46,0.82,13.71,29.36,-7.86
111,069620,대웅제약,1633710000000.0,2018-10-31,-27.32,-22.95,-20.79,24.23,34.4
112,006260,LS,1626100000000.0,2018-10-31,-26.28,-32.67,-35.17,-36.08,4.95
113,042670,두산인프라코어,1602810000000.0,2018-10-31,-21.44,-23.39,-24.88,-16.86,10.27
114,139130,DGB금융지주,1589970000000.0,2018-10-31,-7.39,0.53,-21.67,-10.05,-6.38
115,111770,영원무역,1584130000000.0,2018-10-31,-9.49,18.38,19.57,3.92,10.07
116,000240,한국타이어월드와이드,1572040000000.0,2018-10-31,-6.11,-8.65,-7.65,-15.92,0.0
117,012450,한화에어로스페이스,1480540000000.0,2018-10-31,12.01,26.16,18.05,-25.91,14.06
118,010120,LS산전,1474500000000.0,2018-10-31,-34.12,-32.21,-28.35,-17.95,5.19
119,138040,메리츠금융지주,1451320000000.0,2018-10-31,-17.53,-17.2,-25.81,-36.5,10.63
120,073240,금호타이어,1442050000000.0,2018-10-31,-5.28,-19.55,-19.29,-23.36,3.39
121,204320,만도,1434540000000.0,2018-10-31,-11.45,-27.09,-32.71,-53.22,-2.45
122,006280,녹십자,1396540000000.0,2018-10-31,-31.71,-32.87,-44.8,-43.36,18.83
123,114090,GKL,1376290000000.0,2018-10-31,-10.82,-9.74,-18.5,-20.54,14.61
124,120110,코오롱인더,1354340000000.0,2018-10-31,-19.29,-17.97,-26.61,-33.69,6.77
125,004370,농심,1326020000000.0,2018-10-31,-10.47,-25.85,-32.72,-37.27,15.14
126,071840,롯데하이마트,1324390000000.0,2018-10-31,-15.89,-27.24,-24.7,-24.29,-6.6
127,012510,더존비즈온,1286310000000.0,2018-10-31,-29.05,-20.17,-12.25,35.47,15.11
128,034020,두산중공업,1282760000000.0,2018-10-31,-26.52,-27.25,-38.83,-37.43,4.12
129,011790,SKC,1244270000000.0,2018-10-31,-22.27,-22.73,-12.99,-16.6,10.11
130,009420,한올바이오파마,1238100000000.0,2018-10-31,-27.3,-2.47,-22.42,102.56,32.49
131,051600,한전KPS,1237500000000.0,2018-10-31,-19.12,-20.17,-45.76,-33.41,12.18
132,161890,한국콜마,1211190000000.0,2018-10-31,-27.54,-20.53,-33.74,-34.54,26.38
133,000670,영풍,1210220000000.0,2018-10-31,-15.01,-13.67,-22.16,-40.97,10.2
134,005440,현대그린푸드,1206650000000.0,2018-10-31,-12.1,-8.85,-19.81,-22.81,8.1
135,011200,현대상선,1178630000000.0,2018-10-31,-23.17,-21.0,-37.73,-42.74,0.0
136,057050,현대홈쇼핑,1171200000000.0,2018-10-31,-12.07,-11.27,-10.05,-20.0,2.25
137,003690,코리안리,1166380000000.0,2018-10-31,-7.27,-12.31,-17.88,-13.49,-8.04
138,214320,이노션,1160000000000.0,2018-10-31,-0.68,5.07,-12.65,-24.48,16.21
139,192820,코스맥스,1155690000000.0,2018-10-31,-26.75,-15.44,-26.75,-17.27,18.26
140,009240,한샘,1149630000000.0,2018-10-31,-36.23,-49.33,-58.07,-71.35,19.96
141,180640,한진칼,1141990000000.0,2018-10-31,-14.22,4.89,-21.22,-10.65,65.28
142,000080,하이트진로,1104600000000.0,2018-10-31,-6.53,-13.46,-27.75,-40.79,11.11
143,005300,롯데칠성,1093510000000.0,2018-10-31,-1.72,-2.36,-15.56,-1.08,7.02
144,003000,부광약품,1089810000000.0,2018-10-31,-19.2,-2.83,-14.23,10.29,20.85
145,005610,SPC삼립,1082940000000.0,2018-10-31,-9.06,13.06,-2.71,-8.73,1.2
146,175330,JB금융지주,1081440000000.0,2018-10-31,-8.96,-7.73,-10.73,-6.79,3.83
147,018250,애경산업,1063780000000.0,2018-10-31,-39.82,-39.19,-10.4,,26.67
148,001740,SK네트웍스,1056040000000.0,2018-10-31,-22.64,-9.56,-24.29,-36.02,16.33
149,031430,신세계인터내셔날,1053150000000.0,2018-10-31,-35.31,-14.49,10.07,138.67,17.97
150,004000,롯데정밀화학,1051350000000.0,2018-10-31,-21.48,-33.74,-40.6,1.24,3.68
151,049770,동원F&B,1018810000000.0,2018-10-31,-11.26,-0.56,10.69,29.73,5.68
152,006650,대한유화,1014000000000.0,2018-10-31,-15.45,-37.47,-43.38,-37.6,2.56
153,003520,영진약품,1009570000000.0,2018-10-31,-34.52,-26.2,-35.66,-37.91,10.33
154,012630,HDC,1003660000000.0,2018-10-31,-26.64,-36.84,-51.3,-43.65,0.0
155,001800,오리온홀딩스,980383000000.0,2018-10-31,-16.98,-30.91,-36.12,-39.22,9.27
156,005250,녹십자홀딩스,975835000000.0,2018-10-31,-28.08,-30.37,-45.68,-45.18,16.63
157,010780,아이에스동서,954911000000.0,2018-10-31,-19.71,9.95,-5.35,-10.42,-0.32
158,082640,동양생명,911676000000.0,2018-10-31,-11.58,-23.75,-31.43,-36.23,-2.3
159,023590,다우기술,897332000000.0,2018-10-31,-10.71,-15.61,-17.18,8.99,0.5
160,181710,NHN엔터테인먼트,897056000000.0,2018-10-31,-25.08,-26.99,-25.57,-33.16,25.84
161,020000,한섬,896532000000.0,2018-10-31,-2.8,-3.58,9.64,21.33,5.08
162,014680,한솔케미칼,894579000000.0,2018-10-31,-0.88,2.19,12.02,7.32,-0.51
163,069260,휴켐스,891153000000.0,2018-10-31,-12.63,-31.23,-18.05,-7.43,20.18
164,001440,대한전선,886450000000.0,2018-10-31,-17.17,-11.5,-38.56,-18.46,3.35
165,192400,쿠쿠홀딩스,864161000000.0,2018-10-31,-24.53,-24.3,2.1,4.48,12.76
166,185750,종근당,856530000000.0,2018-10-31,-26.53,-17.03,-25.9,-19.32,18.22
167,079160,CJ CGV,853859000000.0,2018-10-31,-22.26,-32.86,-45.7,-42.03,3.1
168,115390,락앤락,849750000000.0,2018-10-31,-9.65,-25.54,-34.54,-28.64,31.72
169,009970,영원무역홀딩스,837225000000.0,2018-10-31,-5.25,14.34,14.77,9.64,13.52
170,006040,동원산업,812213000000.0,2018-10-31,-19.23,-24.06,-28.55,-15.41,-14.08
171,089590,제주항공,810470000000.0,2018-10-31,-18.0,-27.56,-37.18,-12.76,25.85
172,093370,후성,808458000000.0,2018-10-31,-18.03,-24.74,-7.32,-2.24,-5.85
173,003090,대웅,808174000000.0,2018-10-31,-22.78,-5.44,-25.27,-10.61,19.78
174,085620,미래에셋생명,806309000000.0,2018-10-31,-11.38,-15.8,-16.73,-22.27,-5.6
175,011210,현대위아,804974000000.0,2018-10-31,-30.11,-37.15,-44.88,-54.11,10.3
176,007700,F&F,803880000000.0,2018-10-31,-38.08,-33.08,19.45,32.15,-11.11
177,145720,덴티움,800276000000.0,2018-10-31,-28.06,-20.55,-8.13,36.16,-3.32
178,002350,넥센타이어,797947000000.0,2018-10-31,-14.63,-24.0,-32.2,-36.42,7.83
179,001680,대상,781313000000.0,2018-10-31,-14.1,-8.33,-15.23,-5.25,7.32
180,002000,한국유리,781174000000.0,2018-10-31,6.46,43.78,92.31,149.6,2.32
181,298020,효성티앤씨,755181000000.0,2018-10-31,-6.18,-21.57,,,6.88
182,020560,아시아나항공,749109000000.0,2018-10-31,-16.38,-14.42,-31.13,-21.08,23.56
183,002270,롯데푸드,742507000000.0,2018-10-31,-20.96,-25.79,-11.95,9.52,3.2
184,105630,한세실업,742000000000.0,2018-10-31,-14.71,11.41,-17.92,-28.79,0.27
185,000070,삼양홀딩스,739097000000.0,2018-10-31,-14.98,-24.3,-22.25,-4.54,1.39
186,267270,현대건설기계,734796000000.0,2018-10-31,-39.27,-44.06,-60.84,-60.5,28.96
187,009410,태영건설,724272000000.0,2018-10-31,-25.35,-34.62,-18.97,10.49,12.34
188,005690,파미셀,722505000000.0,2018-10-31,-27.19,-9.06,-30.35,186.9,14.11
189,027410,BGF,709547000000.0,2018-10-31,-20.85,-21.77,-41.42,-81.74,9.81
190,004800,효성,707691000000.0,2018-10-31,6.87,15.28,-34.08,-35.55,1.17
191,170900,동아에스티,704219000000.0,2018-10-31,-22.42,-12.85,-24.18,-6.71,23.5
192,037560,CJ헬로,703992000000.0,2018-10-31,-10.88,-0.44,6.44,24.35,14.96
193,052690,한전기술,701337000000.0,2018-10-31,-12.62,-13.85,-50.2,2.51,13.08
194,284740,쿠쿠홈시스,700045000000.0,2018-10-31,-26.93,-29.09,-26.76,,13.46
195,285130,SK케미칼,699423000000.0,2018-10-31,-29.11,-32.66,-40.49,,28.64
196,005180,빙그레,697468000000.0,2018-10-31,-6.1,17.61,6.47,16.64,4.1
197,000370,한화손해보험,692262000000.0,2018-10-31,-15.53,-10.69,-21.04,-27.33,-2.19
198,039130,하나투어,690001000000.0,2018-10-31,-19.62,-23.75,-50.08,-40.48,15.99
199,014820,동원시스템즈,681452000000.0,2018-10-31,-14.61,-20.72,-40.95,-45.04,12.41
200,103140,풍산,676786000000.0,2018-10-31,-23.94,-26.15,-36.7,-50.76,16.56
