순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
58,007070,GS리테일,4435200000000.0,2015-10-30,-5.57,16.36,48.45,132.26,-4.17
59,008770,호텔신라,4317290000000.0,2015-10-30,-4.35,-16.03,2.8,5.26,-17.73
60,002380,KCC,4297420000000.0,2015-10-30,-1.09,-15.77,-25.73,-33.47,12.48
61,027410,BGF리테일,4211570000000.0,2015-10-30,-15.84,-10.29,44.68,150.73,5.59
62,036570,엔씨소프트,4155550000000.0,2015-10-30,0.26,-19.7,-7.33,32.06,17.41
63,004800,효성,4108740000000.0,2015-10-30,4.0,-13.33,-1.68,77.81,-1.28
64,036460,한국가스공사,3932530000000.0,2015-10-30,7.17,1.07,-8.09,-16.14,-9.98
65,000720,현대건설,3852910000000.0,2015-10-30,1.17,0.44,-33.33,-29.46,-7.66
66,012750,에스원,3761920000000.0,2015-10-30,6.11,18.85,23.6,29.92,-4.85
67,016360,삼성증권,3691820000000.0,2015-10-30,6.27,-6.21,-26.26,1.37,-8.39
68,011210,현대위아,3630540000000.0,2015-10-30,3.49,23.61,-12.46,-27.84,-9.36
69,006800,대우증권,3626380000000.0,2015-10-30,-6.72,-22.1,-34.12,-1.32,-6.76
70,007310,오뚜기,3608560000000.0,2015-10-30,0.96,25.48,49.01,78.71,-0.76
71,009830,한화케미칼,3603160000000.0,2015-10-30,3.25,8.8,29.36,90.17,11.91
72,138930,BNK금융지주,3583090000000.0,2015-10-30,2.19,4.48,-12.77,-18.61,-30.5
73,012630,현대산업,3471440000000.0,2015-10-30,-15.5,-33.07,-19.63,13.28,-10.97
74,071050,한국금융지주,3399290000000.0,2015-10-30,-0.16,0.49,-11.59,10.51,-10.33
75,000100,유한양행,3156170000000.0,2015-10-30,16.22,4.23,22.51,62.65,-2.12
76,010140,삼성중공업,3070640000000.0,2015-10-30,8.12,-1.85,-26.73,-48.15,-13.15
77,001450,현대해상,3035130000000.0,2015-10-30,12.23,12.05,18.71,21.03,-0.15
78,069960,현대백화점,2937010000000.0,2015-10-30,-6.34,-15.77,-14.04,-8.06,0.8
79,005940,NH투자증권,2842230000000.0,2015-10-30,1.61,-5.16,-32.44,-14.41,1.49
80,004990,롯데제과,2827160000000.0,2015-10-30,-9.55,-0.05,6.65,-0.55,-1.46
81,000880,한화,2814700000000.0,2015-10-30,-3.34,-16.65,-11.12,33.87,-3.06
82,005300,롯데칠성,2762670000000.0,2015-10-30,-7.42,-1.98,-6.1,27.38,0.22
83,047040,대우건설,2705700000000.0,2015-10-30,2.04,-5.38,-8.7,-2.25,-4.61
84,088980,맥쿼리인프라,2651670000000.0,2015-10-30,0.76,1.53,1.14,15.4,-0.75
85,000210,대림산업,2603040000000.0,2015-10-30,11.47,3.6,-9.88,5.65,-3.48
86,008560,메리츠종금증권,2532860000000.0,2015-10-30,14.22,-12.52,-11.38,27.98,-11.86
87,192400,쿠쿠전자,2455740000000.0,2015-10-30,-7.9,-15.37,25.25,11.58,-4.39
88,005610,삼립식품,2433380000000.0,2015-10-30,-10.76,-16.94,8.88,64.91,0.0
89,000150,두산,2350430000000.0,2015-10-30,-0.45,8.87,-11.24,-3.91,-5.88
90,005440,현대그린푸드,2330250000000.0,2015-10-30,-6.84,-0.63,25.86,26.86,3.35
91,000670,영풍,2306230000000.0,2015-10-30,-7.33,-9.21,-5.15,0.97,-10.06
92,030000,제일기획,2300820000000.0,2015-10-30,9.89,2.04,-12.85,18.34,2.25
93,004170,신세계,2289000000000.0,2015-10-30,-1.69,9.41,15.38,13.97,7.74
94,047050,대우인터내셔널,2271830000000.0,2015-10-30,-3.86,-1.24,-36.46,-41.5,-4.01
95,105630,한세실업,2248000000000.0,2015-10-30,1.81,13.54,36.41,44.66,1.07
96,003490,대한항공,2247110000000.0,2015-10-30,-1.6,-13.34,-32.64,-13.4,-8.26
97,004370,농심,2244490000000.0,2015-10-30,0.82,13.71,50.61,36.92,12.6
98,079160,CJ CGV,2200780000000.0,2015-10-30,-0.95,-10.73,30.98,99.62,11.54
99,011070,LG이노텍,2193940000000.0,2015-10-30,5.34,16.75,-7.3,7.04,7.44
100,034020,두산중공업,2186860000000.0,2015-10-30,-2.61,1.73,-32.46,-10.82,14.56
101,111770,영원무역,2122520000000.0,2015-10-30,-20.83,-17.98,-27.2,-28.08,-6.89
102,006280,녹십자,2121110000000.0,2015-10-30,-2.94,-15.19,2.54,31.05,6.61
103,028670,팬오션,2110810000000.0,2015-10-30,-13.16,-4.39,-13.72,-25.46,-10.81
104,138040,메리츠금융지주,2093280000000.0,2015-10-30,1.74,-6.98,6.55,55.69,-7.85
105,079550,LIG넥스원,2059200000000.0,2015-10-30,,,,,25.53
106,012450,한화테크윈,1981750000000.0,2015-10-30,20.71,-3.62,34.66,17.3,-3.35
107,114090,GKL,1967010000000.0,2015-10-30,-4.36,4.61,-17.51,-18.15,-25.0
108,010060,OCI,1960420000000.0,2015-10-30,-0.24,-14.64,-17.55,-9.57,-7.42
109,005250,녹십자홀딩스,1930510000000.0,2015-10-30,2.5,3.14,40.58,85.33,2.56
110,014820,동원시스템즈,1914320000000.0,2015-10-30,-11.47,-26.39,48.32,195.54,3.9
111,161890,한국콜마,1894790000000.0,2015-10-30,-9.11,-11.96,23.52,74.71,0.45
112,139130,DGB금융지주,1791960000000.0,2015-10-30,0.95,-2.75,-12.76,-27.67,-1.89
113,011780,금호석유,1767130000000.0,2015-10-30,9.02,-5.38,-32.71,-25.06,1.38
114,001740,SK네트웍스,1759650000000.0,2015-10-30,2.9,-4.06,-10.82,-33.11,-13.96
115,192820,코스맥스,1732410000000.0,2015-10-30,-9.62,-6.1,32.76,65.23,-4.93
116,000240,한국타이어월드와이드,1716220000000.0,2015-10-30,1.93,2.22,-13.18,-15.56,-0.81
117,000060,메리츠화재,1706000000000.0,2015-10-30,1.26,-0.62,12.59,23.85,-6.83
118,006360,GS건설,1654300000000.0,2015-10-30,-5.09,-10.04,-27.75,-17.67,-6.01
119,003450,현대증권,1637360000000.0,2015-10-30,-8.83,-19.06,-37.94,-1.0,-6.5
120,003690,코리안리,1637020000000.0,2015-10-30,-4.55,-6.83,14.31,19.32,-4.42
121,000080,하이트진로,1606060000000.0,2015-10-30,0.44,1.33,0.88,-13.75,5.46
122,002550,KB손해보험,1593000000000.0,2015-10-30,12.5,-3.8,6.84,-3.63,4.14
123,120110,코오롱인더,1559840000000.0,2015-10-30,-0.8,12.5,-4.02,15.0,1.29
124,108670,LG하우시스,1524500000000.0,2015-10-30,5.92,-3.68,1.8,3.98,0.59
125,082640,동양생명,1500630000000.0,2015-10-30,-1.76,-6.38,-5.42,22.91,-7.53
126,010120,LS산전,1491000000000.0,2015-10-30,9.23,-3.87,-16.05,-21.11,-8.35
127,057050,현대홈쇼핑,1464000000000.0,2015-10-30,-6.15,0.83,-9.63,-12.86,-6.56
128,039130,하나투어,1463640000000.0,2015-10-30,-13.1,-24.32,-1.18,82.61,-8.73
129,049770,동원F&B,1452960000000.0,2015-10-30,-6.23,-15.58,6.96,4.73,-3.19
130,010620,현대미포조선,1436000000000.0,2015-10-30,7.97,29.14,-19.78,-17.94,-12.4
131,011790,SKC,1414160000000.0,2015-10-30,0.92,3.08,-9.32,36.35,-8.32
132,006120,SK케미칼,1408990000000.0,2015-10-30,-5.59,0.28,-0.44,15.08,6.36
133,204320,만도,1394630000000.0,2015-10-30,8.39,31.42,-0.34,-27.03,6.4
134,064350,현대로템,1385500000000.0,2015-10-30,-5.23,-8.68,-14.44,-25.4,2.15
135,000070,삼양홀딩스,1374570000000.0,2015-10-30,18.45,-10.34,57.35,79.13,-0.93
136,071840,롯데하이마트,1373970000000.0,2015-10-30,-12.08,-7.47,-18.26,-11.95,-0.34
137,001120,LG상사,1354660000000.0,2015-10-30,28.73,19.9,-15.07,54.99,4.15
138,033920,무학,1348800000000.0,2015-10-30,2.02,-8.22,32.6,43.6,-8.44
139,003410,쌍용양회,1347620000000.0,2015-10-30,-7.67,-9.3,7.12,70.31,-9.97
140,042660,대우조선해양,1328250000000.0,2015-10-30,8.95,-2.25,-61.76,-60.9,-12.39
141,052690,한전기술,1307120000000.0,2015-10-30,16.33,21.71,-17.99,-48.18,3.95
142,042670,두산인프라코어,1298670000000.0,2015-10-30,-4.71,-15.97,-47.39,-42.83,9.59
143,039490,키움증권,1297250000000.0,2015-10-30,3.71,-12.65,-23.17,30.16,-0.17
144,011200,현대상선,1295850000000.0,2015-10-30,-3.09,-3.25,-37.53,-44.68,-23.32
145,017800,현대엘리베이,1290740000000.0,2015-10-30,2.34,-32.73,-26.48,27.8,12.79
146,002350,넥센타이어,1272690000000.0,2015-10-30,-8.01,-6.05,1.15,-1.49,-3.41
147,214320,이노션,1250000000000.0,2015-10-30,5.57,10.42,,,12.0
148,006260,LS,1246140000000.0,2015-10-30,12.83,0.0,-28.47,-35.18,-5.17
149,003240,태광산업,1235870000000.0,2015-10-30,-7.27,-8.19,-7.58,-13.62,1.98
150,117930,한진해운,1231260000000.0,2015-10-30,-8.23,0.2,-33.51,-4.38,-17.73
151,002270,롯데푸드,1231120000000.0,2015-10-30,-14.3,-0.11,18.29,30.48,2.22
152,010780,아이에스동서,1163320000000.0,2015-10-30,-19.28,-46.42,-47.67,-7.27,5.39
153,006650,대한유화,1150500000000.0,2015-10-30,6.63,-8.05,1.72,116.65,-2.82
154,180640,한진칼,1147820000000.0,2015-10-30,-13.52,-23.15,-33.99,-16.35,-10.58
155,006840,AK홀딩스,1139290000000.0,2015-10-30,7.37,-4.44,1.18,18.46,-28.6
156,003620,쌍용차,1136180000000.0,2015-10-30,-5.26,-10.0,-18.42,11.89,-7.73
157,037620,미래에셋증권,1123140000000.0,2015-10-30,-8.59,-31.01,-50.18,-33.83,0.98
158,081660,휠라코리아,1117300000000.0,2015-10-30,0.5,-1.96,-4.76,-9.91,-7.1
159,023590,다우기술,1114940000000.0,2015-10-30,-14.9,-16.19,32.18,124.89,-7.65
160,073240,금호타이어,1090150000000.0,2015-10-30,-4.43,2.99,-29.38,-35.81,-4.64
161,181710,NHN엔터테인먼트,1087820000000.0,2015-10-30,-13.8,-1.24,-12.17,-26.48,3.96
162,024720,한국콜마홀딩스,1085150000000.0,2015-10-30,-12.55,-13.12,24.91,29.55,1.66
163,006040,동원산업,1076220000000.0,2015-10-30,-9.48,-13.63,2.24,-1.08,-15.31
164,001680,대상,1070200000000.0,2015-10-30,0.97,-7.16,-33.12,-31.72,7.23
165,007570,일양약품,1068480000000.0,2015-10-30,5.85,3.89,72.09,103.26,-3.21
166,122900,아이마켓코리아,1067520000000.0,2015-10-30,1.02,0.68,8.59,11.44,-12.46
167,064960,S&T모티브,1044250000000.0,2015-10-30,9.19,13.64,14.35,86.14,8.55
168,001430,세아베스틸,1031040000000.0,2015-10-30,-4.49,-14.94,-21.66,-8.87,0.0
169,025540,한국단자,1026920000000.0,2015-10-30,-3.33,-0.2,34.7,86.04,-6.49
170,068870,LG생명과학,1021140000000.0,2015-10-30,11.59,-8.74,9.22,58.56,5.19
171,170900,동아에스티,991221000000.0,2015-10-30,8.26,-7.78,0.4,32.45,16.47
172,009970,영원무역홀딩스,981763000000.0,2015-10-30,-15.79,-17.9,-30.1,-34.84,-10.0
173,004000,삼성정밀화학,968790000000.0,2015-10-30,-6.71,9.32,-13.78,25.8,-5.33
174,034310,NICE,964105000000.0,2015-10-30,-5.21,12.86,28.86,52.85,-7.07
175,020000,한섬,956876000000.0,2015-10-30,-0.77,5.0,10.06,15.97,-4.38
176,020560,아시아나항공,945266000000.0,2015-10-30,-8.24,-20.31,-36.91,20.83,-8.16
177,093050,LF,925446000000.0,2015-10-30,-3.36,-7.99,-10.34,-5.24,-8.37
178,008000,도레이케미칼,918004000000.0,2015-10-30,-1.74,-15.74,1.54,52.9,-0.25
179,053210,스카이라이프,894271000000.0,2015-10-30,-8.11,-21.76,7.16,-4.35,-0.53
180,003300,한일시멘트,886574000000.0,2015-10-30,-11.65,-4.08,-21.93,-14.85,-3.83
181,069620,대웅제약,882897000000.0,2015-10-30,-5.93,-12.11,17.77,7.02,2.36
182,079430,현대리바트,868261000000.0,2015-10-30,-0.79,-16.58,33.42,6.91,-18.59
183,005740,크라운제과,863485000000.0,2015-10-30,-26.29,-23.6,91.82,209.25,-15.53
184,003000,부광약품,856534000000.0,2015-10-30,12.03,-2.33,1.82,34.03,1.38
185,016450,한세예스24홀딩스,852000000000.0,2015-10-30,-10.69,-23.79,27.93,45.39,16.2
186,037560,CJ헬로비전,844171000000.0,2015-10-30,-2.68,-13.83,-6.44,5.31,0.0
187,085620,미래에셋생명,830430000000.0,2015-10-30,-4.35,-13.2,,,-9.79
188,003470,유안타증권,797312000000.0,2015-10-30,-6.66,-23.47,-43.65,34.29,-6.01
189,031430,신세계인터내셔날,792540000000.0,2015-10-30,-11.9,-13.62,3.74,-9.39,2.25
190,019680,대교,775031000000.0,2015-10-30,-3.89,-4.98,5.17,19.45,-8.74
191,084690,대상홀딩스,773138000000.0,2015-10-30,-11.96,-8.57,-23.2,0.71,-11.24
192,002020,코오롱,773122000000.0,2015-10-30,-4.61,7.73,43.4,150.39,28.24
193,069260,휴켐스,766474000000.0,2015-10-30,-4.09,-17.76,-29.25,-19.35,-7.2
194,000640,동아쏘시오홀딩스,758354000000.0,2015-10-30,11.68,-1.22,5.86,9.8,0.31
195,014680,한솔케미칼,756778000000.0,2015-10-30,-8.59,-21.91,-7.46,100.6,-3.13
196,175330,JB금융지주,751433000000.0,2015-10-30,-1.82,-7.76,-14.41,-10.54,-5.89
197,018670,SK가스,749451000000.0,2015-10-30,0.0,1.43,-11.43,-36.77,-5.52
198,002240,고려제강,742500000000.0,2015-10-30,-10.91,-22.9,-40.9,-5.79,-1.09
199,003090,대웅,740729000000.0,2015-10-30,-4.92,-19.16,30.54,21.1,-7.07
200,028050,삼성엔지니어링,728000000000.0,2015-10-30,-40.33,-38.2,-53.15,-69.92,-14.83
