순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,402363000000000.0,2022-05-31,0.0,-6.52,-5.47,-16.27,-15.43
2,373220,LG에너지솔루션,103896000000000.0,2022-05-31,6.47,7.77,,,-16.44
3,000660,SK하이닉스,78624300000000.0,2022-05-31,-4.0,-12.55,-5.26,-14.96,-15.74
4,207940,삼성바이오로직스,60284400000000.0,2022-05-31,1.07,8.73,-3.6,1.42,-6.73
5,035420,NAVER,47246100000000.0,2022-05-31,0.52,-9.43,-24.41,-20.55,-16.67
6,051910,LG화학,41296500000000.0,2022-05-31,12.72,3.54,-15.71,-28.57,-11.79
7,005380,현대차,40490100000000.0,2022-05-31,1.88,8.29,-3.07,-19.36,-4.75
8,006400,삼성SDI,39539600000000.0,2022-05-31,-5.89,4.93,-16.42,-6.5,-7.48
9,035720,카카오,37747500000000.0,2022-05-31,-5.45,-9.67,-30.33,-30.89,-17.76
10,000270,기아,34739600000000.0,2022-05-31,2.27,16.12,10.15,0.12,-9.8
11,005490,POSCO홀딩스,25197000000000.0,2022-05-31,0.0,1.4,10.73,-18.59,-20.24
12,105560,KB금융,24906100000000.0,2022-05-31,3.25,1.17,14.39,2.72,-20.28
13,028260,삼성물산,22613300000000.0,2022-05-31,4.76,10.0,14.69,-12.64,1.65
14,068270,셀트리온,22593200000000.0,2022-05-31,-8.81,0.63,-21.0,-40.43,11.22
15,055550,신한지주,22081800000000.0,2022-05-31,2.14,10.24,24.24,1.41,-13.94
16,012330,현대모비스,20664200000000.0,2022-05-31,5.3,-2.46,-0.91,-21.96,-8.92
17,096770,SK이노베이션,19926300000000.0,2022-05-31,5.12,7.48,10.8,-18.68,-10.9
18,323410,카카오뱅크,19359800000000.0,2022-05-31,-4.01,-15.31,-38.03,,-25.58
19,034730,SK,18389000000000.0,2022-05-31,-7.46,9.01,-4.43,-6.42,-13.31
20,066570,LG전자,17183000000000.0,2022-05-31,-9.87,-14.98,-9.09,-30.92,-15.9
21,011200,HMM,15869300000000.0,2022-05-31,14.26,12.48,37.5,-32.25,-24.19
22,015760,한국전력,14989900000000.0,2022-05-31,1.08,0.65,12.53,-9.5,-3.43
23,086790,하나금융지주,14647200000000.0,2022-05-31,5.32,1.64,25.32,6.34,-20.51
24,377300,카카오페이,13976800000000.0,2022-05-31,-6.22,-29.43,-51.61,,-42.94
25,032830,삼성생명,13620000000000.0,2022-05-31,4.61,13.88,13.88,-18.74,-8.08
26,034020,두산에너빌리티,13118500000000.0,2022-05-31,0.73,-0.24,13.15,8.03,-6.51
27,010950,S-Oil,13059600000000.0,2022-05-31,12.08,37.28,45.18,23.93,-10.34
28,259960,크래프톤,12734200000000.0,2022-05-31,2.98,-12.03,-48.41,,-15.61
29,003550,LG,12615500000000.0,2022-05-31,9.41,6.65,2.3,-20.59,-2.87
30,017670,SK텔레콤,12495400000000.0,2022-05-31,0.18,4.58,4.77,4.4,-8.93
31,033780,KT&G,11669900000000.0,2022-05-31,2.91,6.52,3.79,0.83,-3.29
32,009150,삼성전기,11540200000000.0,2022-05-31,-6.93,-6.93,-7.21,-9.38,-15.53
33,018260,삼성에스디에스,11490600000000.0,2022-05-31,0.0,6.07,3.48,-18.18,-12.46
34,051900,LG생활건강,11463800000000.0,2022-05-31,-19.25,-22.74,-30.36,-52.92,-7.36
35,010130,고려아연,11227700000000.0,2022-05-31,3.3,8.18,20.57,31.78,-18.07
36,316140,우리금융지주,10848100000000.0,2022-05-31,1.02,4.2,18.25,33.63,-18.79
37,329180,현대중공업,10564000000000.0,2022-05-31,-15.0,8.68,11.74,,20.17
38,302440,SK바이오사이언스,10404200000000.0,2022-05-31,0.0,-7.19,-51.69,-10.86,-25.83
39,003670,포스코케미칼,10109000000000.0,2022-05-31,-4.04,14.98,-17.14,-10.0,-18.01
40,003490,대한항공,10104200000000.0,2022-05-31,-3.65,-0.85,9.62,-9.08,-13.25
41,036570,엔씨소프트,9989080000000.0,2022-05-31,7.95,2.59,-33.19,-47.58,-23.19
42,030200,KT,9896140000000.0,2022-05-31,5.87,18.44,25.08,10.82,-3.83
43,090430,아모레퍼시픽,9563570000000.0,2022-05-31,-9.67,-11.14,4.14,-43.03,-20.49
44,352820,하이브,9552630000000.0,2022-05-31,-8.15,-19.93,-36.63,-12.83,-37.01
45,000810,삼성화재,9427590000000.0,2022-05-31,-5.24,4.46,-1.49,-5.91,1.01
46,011070,LG이노텍,9111840000000.0,2022-05-31,10.32,17.74,26.44,88.26,-11.04
47,361610,SK아이이테크놀로지,8983500000000.0,2022-05-31,-0.79,2.02,-18.97,-15.44,-22.14
48,024110,기업은행,8373380000000.0,2022-05-31,0.0,4.65,9.22,4.17,-14.49
49,086280,현대글로비스,7950000000000.0,2022-05-31,1.43,20.45,45.7,12.17,-15.33
50,009830,한화솔루션,7469430000000.0,2022-05-31,22.03,15.36,18.33,-13.22,-2.95
51,251270,넷마블,7177120000000.0,2022-05-31,-12.66,-18.54,-28.63,-40.14,-17.49
52,011170,롯데케미칼,7009320000000.0,2022-05-31,4.07,-7.05,1.49,-26.7,-11.98
53,326030,SK바이오팜,6789760000000.0,2022-05-31,-5.56,2.48,-9.02,-23.61,-13.61
54,402340,SK스퀘어,6691420000000.0,2022-05-31,-10.25,-15.23,-30.44,,-17.44
55,009540,한국조선해양,6468660000000.0,2022-05-31,-0.44,3.63,4.46,-35.86,2.74
56,034220,LG디스플레이,6208100000000.0,2022-05-31,3.58,-7.22,-12.81,-27.71,-16.14
57,018880,한온시스템,6112010000000.0,2022-05-31,0.44,-0.87,-11.58,-32.45,-12.23
58,011790,SKC,6096800000000.0,2022-05-31,6.27,17.09,-18.69,26.27,-17.39
59,032640,LG유플러스,6047070000000.0,2022-05-31,-1.07,5.32,2.21,-8.28,-7.94
60,035250,강원랜드,6011730000000.0,2022-05-31,4.85,6.04,27.73,-2.26,-9.61
61,097950,CJ제일제당,5923820000000.0,2022-05-31,-1.13,3.96,11.16,-19.45,-3.68
62,088980,맥쿼리인프라,5748810000000.0,2022-05-31,0.0,3.66,1.43,13.61,-11.98
63,383220,F&F,5592830000000.0,2022-05-31,3.55,-17.98,-12.05,62.4,-7.88
64,004020,현대제철,5504640000000.0,2022-05-31,-5.17,3.9,11.19,-22.75,-22.18
65,021240,코웨이,5276670000000.0,2022-05-31,0.85,-0.83,5.61,-14.06,-10.63
66,010140,삼성중공업,5218400000000.0,2022-05-31,-2.15,1.89,16.96,3.85,2.36
67,137310,에스디바이오센서,5163570000000.0,2022-05-31,9.65,-8.42,-14.38,,-22.3
68,047810,한국항공우주,5117440000000.0,2022-05-31,19.73,41.51,92.31,53.73,2.48
69,006800,미래에셋증권,5020980000000.0,2022-05-31,1.36,-7.18,-4.89,-17.58,-18.87
70,267250,HD현대,4937070000000.0,2022-05-31,7.2,21.6,18.15,-11.35,-4.96
71,011780,금호석유,4847340000000.0,2022-05-31,3.56,-0.31,3.23,-30.89,-13.12
72,000720,현대건설,4821700000000.0,2022-05-31,-2.81,0.0,-2.04,-22.47,-4.5
73,028050,삼성엔지니어링,4811800000000.0,2022-05-31,-5.58,5.82,18.31,29.89,-12.22
74,000060,메리츠화재,4662160000000.0,2022-05-31,-12.85,-5.96,23.48,116.53,-14.23
75,005830,DB손해보험,4602000000000.0,2022-05-31,-3.42,5.18,20.82,28.21,-5.69
76,000100,유한양행,4423180000000.0,2022-05-31,-1.14,3.96,9.19,-3.94,-7.29
77,161390,한국타이어앤테크놀로지,4416150000000.0,2022-05-31,2.3,1.28,-7.16,-27.1,-7.57
78,138040,메리츠금융지주,4285380000000.0,2022-05-31,-13.61,-11.26,-4.8,74.87,-20.95
79,078930,GS,4218360000000.0,2022-05-31,3.89,13.5,21.07,-1.52,-7.82
80,020150,일진머티리얼즈,4145360000000.0,2022-05-31,2.16,-1.1,-30.04,36.83,-22.36
81,036460,한국가스공사,4094080000000.0,2022-05-31,8.17,8.04,26.53,34.8,-10.82
82,028670,팬오션,4062730000000.0,2022-05-31,14.11,15.68,47.0,11.6,-21.84
83,008560,메리츠증권,4018120000000.0,2022-05-31,-7.02,3.92,22.17,35.63,-25.45
84,071050,한국금융지주,3989980000000.0,2022-05-31,1.42,-9.6,-4.91,-31.15,-13.83
85,029780,삼성카드,3945000000000.0,2022-05-31,1.79,5.91,4.93,0.15,-10.43
