순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,333114000000000.0,2019-12-30,10.93,13.76,18.72,44.19,2.51
2,000660,SK하이닉스,68505000000000.0,2019-12-30,16.32,14.48,35.4,55.54,-0.11
3,035420,NAVER,30737700000000.0,2019-12-30,8.43,18.79,63.6,52.87,-3.49
4,207940,삼성바이오로직스,28649400000000.0,2019-12-30,10.04,40.81,35.31,12.03,14.32
5,005380,현대차,25747000000000.0,2019-12-30,-0.41,-10.07,-13.93,1.69,5.81
6,012330,현대모비스,24398500000000.0,2019-12-30,4.49,1.59,8.7,34.74,-7.42
7,068270,셀트리온,23229200000000.0,2019-12-30,8.91,15.55,-7.79,-14.83,-7.73
8,051910,LG화학,22413100000000.0,2019-12-30,3.59,6.01,-10.44,-8.5,8.19
9,005490,POSCO,20619700000000.0,2019-12-30,2.6,4.19,-3.27,-2.67,-5.07
10,028260,삼성물산,20581400000000.0,2019-12-30,9.71,20.96,13.38,2.84,1.84
11,055550,신한지주,20556600000000.0,2019-12-30,-0.46,3.71,-3.45,9.47,-7.96
12,105560,KB금융,19813200000000.0,2019-12-30,3.47,11.59,3.93,2.47,-8.08
13,051900,LG생활건강,19694500000000.0,2019-12-30,-0.32,-3.52,-3.96,14.53,0.08
14,017670,SK텔레콤,19217500000000.0,2019-12-30,-3.25,-1.45,-8.11,-11.69,-3.78
15,034730,SK,18434400000000.0,2019-12-30,1.75,28.43,12.93,0.77,-8.21
16,000270,기아차,17957600000000.0,2019-12-30,2.43,-2.85,0.68,31.45,-5.3
17,015760,한국전력,17846600000000.0,2019-12-30,-0.36,7.34,8.81,-16.01,-8.09
18,006400,삼성SDI,16228400000000.0,2019-12-30,2.16,5.83,-0.21,7.76,21.61
19,018260,삼성에스디에스,15050000000000.0,2019-12-30,-0.51,2.1,-9.53,-4.66,3.34
20,032830,삼성생명,14900000000000.0,2019-12-30,4.05,4.78,-10.89,-8.7,-6.85
21,096770,SK이노베이션,13869800000000.0,2019-12-30,2.39,-9.64,-5.66,-16.43,-16.67
22,035720,카카오,13233800000000.0,2019-12-30,-1.28,13.28,16.73,49.03,5.54
23,033780,KT&G,12878000000000.0,2019-12-30,-4.09,-11.09,-4.77,-7.59,0.11
24,003550,LG,12734700000000.0,2019-12-30,3.94,5.43,-4.03,5.58,-1.22
25,036570,엔씨소프트,11877100000000.0,2019-12-30,9.74,3.84,13.42,15.97,21.07
26,066570,LG전자,11799000000000.0,2019-12-30,3.15,6.97,-9.08,15.73,-6.8
27,090430,아모레퍼시픽,11691700000000.0,2019-12-30,5.82,42.35,21.58,-4.53,-3.0
28,000810,삼성화재,11535800000000.0,2019-12-30,4.73,9.19,-9.14,-9.48,-13.55
29,086790,하나금융지주,11078900000000.0,2019-12-30,3.22,4.68,-1.34,1.79,-9.35
30,010950,S-Oil,10729100000000.0,2019-12-30,6.84,-4.12,13.86,-2.46,-20.46
31,009150,삼성전기,9336710000000.0,2019-12-30,12.61,21.36,27.81,20.77,0.8
32,009540,한국조선해양,8952800000000.0,2019-12-30,5.42,2.02,6.75,-1.56,-7.91
33,316140,우리금융지주,8378310000000.0,2019-12-30,-0.85,-6.83,-17.44,,-10.34
34,010130,고려아연,8019750000000.0,2019-12-30,4.68,-5.13,-10.71,-1.73,-8.47
35,251270,넷마블,7922800000000.0,2019-12-30,5.0,-2.22,-18.23,-17.13,-3.79
36,011170,롯데케미칼,7677690000000.0,2019-12-30,1.82,-5.09,-11.29,-19.13,-12.95
37,030200,KT,7050020000000.0,2019-12-30,0.19,-1.64,-4.76,-9.4,-6.11
38,021240,웅진코웨이,6870740000000.0,2019-12-30,3.91,10.05,20.28,25.64,-4.73
39,002790,아모레G,6819290000000.0,2019-12-30,1.85,26.75,33.05,14.02,-10.52
40,024110,기업은행,6810450000000.0,2019-12-30,0.43,-10.61,-16.01,-16.01,-8.47
41,035250,강원랜드,6332640000000.0,2019-12-30,0.85,0.17,-2.15,-7.5,-5.41
42,032640,LG유플러스,6199880000000.0,2019-12-30,5.97,4.03,-2.07,-19.55,-5.99
43,018880,한온시스템,5951870000000.0,2019-12-30,3.24,-7.08,-4.29,3.24,-2.69
44,034220,LG디스플레이,5814510000000.0,2019-12-30,10.55,14.85,-8.96,-9.97,-9.23
45,267250,현대중공업지주,5504880000000.0,2019-12-30,-2.31,-3.29,4.32,-2.31,-16.42
46,086280,현대글로비스,5362500000000.0,2019-12-30,-4.98,-8.33,-11.18,10.85,3.15
47,006800,미래에셋대우,4970290000000.0,2019-12-30,4.43,0.67,-7.7,15.63,-6.89
