순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,371320000000000.0,2022-11-30,8.55,5.78,-8.12,-12.76,-11.09
2,373220,LG에너지솔루션,137358000000000.0,2022-11-30,10.34,26.1,33.56,,-25.81
3,207940,삼성바이오로직스,63131300000000.0,2022-11-30,1.26,6.1,5.22,0.96,-7.44
4,000660,SK하이닉스,61880200000000.0,2022-11-30,1.92,-8.8,-20.56,-25.44,-11.76
5,051910,LG화학,52238300000000.0,2022-11-30,20.33,21.11,32.85,6.63,-18.92
6,006400,삼성SDI,50129300000000.0,2022-11-30,0.28,26.12,25.47,5.96,-18.93
7,005380,현대차,36109900000000.0,2022-11-30,3.05,-13.55,-9.87,-13.55,-10.65
8,035420,NAVER,30677200000000.0,2022-11-30,16.87,-21.43,-33.45,-50.92,-5.08
9,000270,기아,27807900000000.0,2022-11-30,3.63,-14.36,-17.94,-11.83,-13.56
10,005490,POSCO홀딩스,25329100000000.0,2022-11-30,21.26,17.91,1.87,14.75,-7.68
11,035720,카카오,25116900000000.0,2022-11-30,15.69,-22.95,-32.78,-53.77,-5.85
12,068270,셀트리온,24781700000000.0,2022-11-30,-6.13,-6.63,12.1,-13.37,-5.33
13,028260,삼성물산,22800200000000.0,2022-11-30,3.39,2.09,1.24,15.64,-6.97
14,105560,KB금융,21467100000000.0,2022-11-30,9.83,5.85,-12.5,-0.57,-7.62
15,012330,현대모비스,20082700000000.0,2022-11-30,-2.74,-0.23,3.4,-3.4,-5.87
16,055550,신한지주,19542800000000.0,2022-11-30,4.1,6.28,-11.81,9.96,-7.61
17,003670,포스코케미칼,16925700000000.0,2022-11-30,9.25,30.06,65.53,38.73,-17.62
18,096770,SK이노베이션,16551300000000.0,2022-11-30,6.23,-8.91,-14.76,-7.97,-13.97
19,034730,SK,16238700000000.0,2022-11-30,4.04,-3.74,-9.88,-15.61,-13.7
20,066570,LG전자,15972000000000.0,2022-11-30,22.15,0.1,-7.92,-15.5,-11.37
21,032830,삼성생명,14680000000000.0,2022-11-30,8.9,19.54,6.84,22.74,-3.27
22,033780,KT&G,13715500000000.0,2022-11-30,6.16,20.36,18.93,21.98,-8.41
23,015760,한국전력,13288700000000.0,2022-11-30,21.41,-0.24,-11.16,-0.24,5.31
24,003550,LG,13229000000000.0,2022-11-30,6.46,3.19,2.69,7.27,-7.13
25,086790,하나금융지주,13182500000000.0,2022-11-30,7.74,14.82,-10.0,12.78,-5.61
26,010130,고려아연,12513800000000.0,2022-11-30,1.29,1.78,8.43,27.66,-10.48
27,323410,카카오뱅크,11939700000000.0,2022-11-30,58.04,-8.24,-39.35,-61.81,-2.99
28,259960,크래프톤,11139400000000.0,2022-11-30,29.71,-5.02,-12.36,-54.87,-25.99
