순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,253504000000000.0,2016-12-29,7.45,12.62,29.08,43.7,10.71
2,000660,SK하이닉스,32541700000000.0,2016-12-29,5.42,11.19,40.57,43.27,19.24
3,005380,현대차,32160400000000.0,2016-12-29,8.55,4.66,5.04,-2.01,-2.4
4,015760,한국전력,28278500000000.0,2016-12-29,-6.48,-20.77,-26.71,-11.28,-1.82
5,012330,현대모비스,25698800000000.0,2016-12-29,6.88,-6.38,2.13,6.67,0.76
6,035420,NAVER,25546100000000.0,2016-12-29,-3.25,-13.89,8.7,20.72,-2.84
7,028260,삼성물산,23806100000000.0,2016-12-29,-1.18,-15.49,6.81,-11.62,0.8
8,032830,삼성생명,22500000000000.0,2016-12-29,-2.6,6.64,13.64,1.81,-2.22
9,005490,POSCO,22450600000000.0,2016-12-29,2.18,11.96,27.48,51.92,7.18
10,055550,신한지주,21457500000000.0,2016-12-29,3.55,11.45,20.83,12.7,2.21
11,090430,아모레퍼시픽,18794400000000.0,2016-12-29,-5.86,-17.56,-25.06,-22.34,-0.93
12,017670,SK텔레콤,18087000000000.0,2016-12-29,0.22,-0.88,3.23,4.19,-0.67
13,105560,KB금융,17895200000000.0,2016-12-29,1.78,12.63,30.89,28.34,10.28
14,051910,LG화학,17296800000000.0,2016-12-29,15.49,6.97,1.56,-21.39,3.45
15,034730,SK,16147700000000.0,2016-12-29,-1.71,8.77,13.9,-8.38,-4.58
16,000270,기아차,15910500000000.0,2016-12-29,5.65,-8.61,-10.39,-26.08,-3.82
17,033780,KT&G,13866500000000.0,2016-12-29,-4.72,-20.16,-22.31,-4.72,-0.5
18,096770,SK이노베이션,13546200000000.0,2016-12-29,-6.39,-9.29,3.9,10.15,10.58
19,051900,LG생활건강,13384800000000.0,2016-12-29,5.54,-9.79,-22.93,-18.92,0.23
20,000810,삼성화재,12720100000000.0,2016-12-29,-10.95,-5.29,3.07,-13.11,-0.56
