순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
1,005930,삼성전자,229504000000000.0,2016-08-31,5.26,25.39,37.52,48.76,-1.36
2,015760,한국전력,37233900000000.0,2016-08-31,-5.38,-7.79,-1.19,20.83,-6.9
3,005380,현대차,29296800000000.0,2016-08-31,0.76,-4.66,-9.83,-10.74,1.88
4,028260,삼성물산,28738000000000.0,2016-08-31,11.81,26.25,-1.94,-14.89,-1.65
5,035420,NAVER,27853500000000.0,2016-08-31,19.01,17.36,47.73,70.54,4.5
6,000660,SK하이닉스,26535700000000.0,2016-08-31,5.96,27.0,21.5,1.82,10.29
7,012330,현대모비스,25358100000000.0,2016-08-31,2.16,2.16,4.62,26.15,5.57
8,090430,아모레퍼시픽,22565000000000.0,2016-08-31,-0.52,-7.54,5.03,1.98,0.78
9,032830,삼성생명,20600000000000.0,2016-08-31,5.86,-0.96,-8.04,4.78,2.43
10,005490,POSCO,20140200000000.0,2016-08-31,1.99,11.06,16.37,21.58,-1.73
11,055550,신한지주,19442200000000.0,2016-08-31,2.63,3.67,8.04,3.67,-2.07
12,051910,LG화학,17926300000000.0,2016-08-31,11.09,-0.18,-9.83,15.6,-10.72
13,017670,SK텔레콤,17642900000000.0,2016-08-31,-5.0,-1.58,-6.42,-10.45,3.43
14,000270,기아차,17005000000000.0,2016-08-31,-0.47,-10.08,-9.0,-13.86,0.48
15,033780,KT&G,16063200000000.0,2016-08-31,-3.31,-8.24,9.86,5.88,6.84
16,105560,KB금융,15029100000000.0,2016-08-31,10.51,14.08,30.98,8.66,-2.7
17,034730,SK,14916400000000.0,2016-08-31,1.68,-7.42,-14.52,-21.48,0.0
18,051900,LG생활건강,14852900000000.0,2016-08-31,-5.65,-9.94,9.56,18.58,0.42
19,096770,SK이노베이션,13453700000000.0,2016-08-31,-0.34,-11.01,0.34,45.65,11.0
20,000810,삼성화재,12791200000000.0,2016-08-31,1.31,-2.88,-10.89,0.19,3.52
21,018260,삼성에스디에스,12380400000000.0,2016-08-31,1.91,-12.57,-13.75,-37.62,-3.75
22,002790,아모레G,11569700000000.0,2016-08-31,0.35,-13.17,2.47,-15.7,14.14
23,003550,LG,11371500000000.0,2016-08-31,3.78,0.0,-8.22,13.23,-1.82
24,034220,LG디스플레이,10752400000000.0,2016-08-31,-3.06,16.47,22.65,30.37,-6.49
25,009540,현대중공업,10450000000000.0,2016-08-31,9.56,25.57,33.49,50.27,0.36
26,011170,롯데케미칼,9185810000000.0,2016-08-31,-11.7,-5.63,-16.12,8.5,11.19
27,010130,고려아연,9029300000000.0,2016-08-31,-5.99,1.92,7.17,-6.73,0.52
28,086790,하나금융지주,8672890000000.0,2016-08-31,6.35,13.35,40.53,7.72,-4.95
29,035250,강원랜드,8439950000000.0,2016-08-31,-3.78,-7.29,-4.36,-7.29,-0.38
30,066570,LG전자,8427860000000.0,2016-08-31,-3.74,-8.2,-20.65,15.73,-6.99
31,047810,한국항공우주,8256140000000.0,2016-08-31,5.09,26.61,19.63,-8.23,-9.92
32,030200,KT,8251130000000.0,2016-08-31,-0.47,-1.56,9.34,9.53,0.95
33,010950,S-Oil,7959600000000.0,2016-08-31,-7.58,-17.69,-10.51,17.83,14.85
34,006400,삼성SDI,7942300000000.0,2016-08-31,9.48,2.67,15.62,36.69,-16.88
35,008930,한미사이언스,7810900000000.0,2016-08-31,-6.94,-12.99,-9.15,-14.9,-14.93
36,000030,우리은행,7165600000000.0,2016-08-31,4.95,6.53,21.7,16.23,7.55
37,161390,한국타이어,6912230000000.0,2016-08-31,2.95,8.98,4.49,51.01,6.45
38,086280,현대글로비스,6881250000000.0,2016-08-31,9.23,0.82,-4.68,6.69,-1.36
39,004020,현대제철,6845770000000.0,2016-08-31,1.38,4.91,-7.73,-3.02,-0.97
40,024110,기업은행,6579750000000.0,2016-08-31,-0.84,3.07,0.86,-10.98,1.7
41,021240,코웨이,6432210000000.0,2016-08-31,-2.68,-19.03,-14.46,-1.18,14.39
42,023530,롯데쇼핑,6392650000000.0,2016-08-31,5.18,-11.16,-18.8,-24.11,1.72
43,018880,한온시스템,6245460000000.0,2016-08-31,2.18,-5.26,17.71,60.94,5.99
44,128940,한미약품,6198460000000.0,2016-08-31,-2.78,-6.16,-9.04,39.1,-14.48
45,036570,엔씨소프트,5920840000000.0,2016-08-31,7.57,12.27,12.5,23.57,9.44
46,001040,CJ,5568660000000.0,2016-08-31,-4.74,-11.98,-19.75,-33.57,-2.62
47,029780,삼성카드,5126760000000.0,2016-08-31,2.55,15.38,23.95,22.07,13.22
48,097950,CJ제일제당,5126250000000.0,2016-08-31,-1.02,1.83,7.6,-0.89,-6.8
49,032640,LG유플러스,5086520000000.0,2016-08-31,6.39,0.87,9.39,5.91,0.86
50,027410,BGF리테일,5016730000000.0,2016-08-31,1.5,-7.75,24.62,0.5,-4.69
51,088350,한화생명,4924570000000.0,2016-08-31,-1.73,-11.27,-7.35,-28.68,1.59
52,005830,동부화재,4779000000000.0,2016-08-31,6.3,-7.41,0.0,26.88,1.04
53,004800,효성,4635500000000.0,2016-08-31,-5.04,12.34,5.6,3.12,-1.52
54,078930,GS,4590020000000.0,2016-08-31,2.7,-5.73,-6.79,6.35,8.3
55,000120,CJ대한통운,4585280000000.0,2016-08-31,0.25,-6.07,2.81,12.92,7.21
56,001800,오리온,4440240000000.0,2016-08-31,-19.33,-23.4,-18.98,-20.37,11.31
57,139480,이마트,4390440000000.0,2016-08-31,-3.67,-13.46,-10.51,-31.07,0.0
58,002380,KCC,4354560000000.0,2016-08-31,4.56,1.98,-3.28,5.1,-4.12
59,000720,현대건설,4292760000000.0,2016-08-31,4.76,12.72,1.45,16.11,1.82
60,009830,한화케미칼,4219120000000.0,2016-08-31,0.19,7.34,6.89,41.05,-5.47
61,009150,삼성전기,3973700000000.0,2016-08-31,-3.62,1.92,-1.85,-12.36,-8.08
62,036460,한국가스공사,3918690000000.0,2016-08-31,0.35,6.79,10.55,5.47,4.12
63,012750,에스원,3913920000000.0,2016-08-31,1.48,3.0,12.2,9.69,-1.46
64,007070,GS리테일,3626700000000.0,2016-08-31,-6.55,-10.96,-7.65,-29.49,4.46
65,012630,현대산업,3516670000000.0,2016-08-31,5.3,4.13,18.4,-22.12,9.97
66,009240,한샘,3459490000000.0,2016-08-31,-14.53,-20.33,-42.35,-53.85,19.73
67,012450,한화테크윈,3272810000000.0,2016-08-31,13.86,38.43,57.15,96.81,3.25
68,000100,유한양행,3217510000000.0,2016-08-31,-5.72,-8.99,11.61,16.1,-3.81
69,026960,동서,3075750000000.0,2016-08-31,-5.37,-7.36,4.58,-31.14,-5.19
70,001450,현대해상,3021720000000.0,2016-08-31,11.55,6.96,9.92,20.71,7.25
71,069960,현대백화점,2937010000000.0,2016-08-31,1.21,-5.28,-7.38,-16.61,-5.58
72,034020,두산중공업,2935280000000.0,2016-08-31,5.53,14.02,67.58,50.27,-6.51
73,088980,맥쿼리인프라,2913530000000.0,2016-08-31,-1.78,0.46,3.78,10.85,0.23
74,051600,한전KPS,2898000000000.0,2016-08-31,-6.12,-8.39,-9.55,-48.89,-10.25
75,138930,BNK금융지주,2884530000000.0,2016-08-31,0.45,1.14,2.79,-33.75,-3.05
76,005940,NH투자증권,2842230000000.0,2016-08-31,-2.88,11.23,3.27,4.02,-1.29
77,000210,대림산업,2822280000000.0,2016-08-31,-3.45,-0.25,0.87,20.51,2.22
78,000880,한화,2747240000000.0,2016-08-31,5.83,-2.14,11.14,-10.62,-4.37
79,037620,미래에셋증권,2691430000000.0,2016-08-31,-11.3,0.43,19.24,-9.2,-3.4
80,016360,삼성증권,2679050000000.0,2016-08-31,-7.28,-1.68,-10.24,-22.46,-1.28
81,008770,호텔신라,2661020000000.0,2016-08-31,13.76,2.88,6.94,-43.73,-10.77
82,047050,포스코대우,2607770000000.0,2016-08-31,7.26,-2.97,20.21,5.05,6.99
83,006800,미래에셋대우,2597270000000.0,2016-08-31,-12.45,0.25,-0.5,-35.89,-1.74
84,047040,대우건설,2526990000000.0,2016-08-31,-2.25,4.29,13.43,-4.55,4.61
85,000150,두산,2520600000000.0,2016-08-31,5.33,22.17,57.16,15.05,-14.77
86,011210,현대위아,2474750000000.0,2016-08-31,5.94,-1.73,-16.89,-12.92,-4.84
87,204320,만도,2455860000000.0,2016-08-31,0.58,17.79,74.33,123.5,-5.54
88,004990,롯데제과,2409270000000.0,2016-08-31,-10.55,-21.89,-29.37,-13.06,3.83
89,007310,오뚜기,2404560000000.0,2016-08-31,-10.5,-17.57,-39.01,-32.92,7.3
90,003490,대한항공,2298090000000.0,2016-08-31,10.71,13.9,22.76,-5.26,10.77
91,010140,삼성중공업,2234870000000.0,2016-08-31,-2.62,1.46,-7.81,-13.97,11.53
92,071050,한국금융지주,2234610000000.0,2016-08-31,-14.5,-10.19,-3.49,-42.55,1.62
93,028050,삼성엔지니어링,2205000000000.0,2016-08-31,6.13,16.34,18.17,-31.64,-4.0
94,011780,금호석유,2099220000000.0,2016-08-31,13.51,7.99,12.03,25.73,1.45
95,010060,OCI,2084440000000.0,2016-08-31,-6.02,-10.73,-4.27,6.98,6.98
96,120110,코오롱인더,2060660000000.0,2016-08-31,-5.86,18.5,22.02,48.01,1.1
97,006280,녹십자,2045140000000.0,2016-08-31,0.0,-4.11,-4.11,-11.39,3.71
98,006360,GS건설,2041250000000.0,2016-08-31,0.17,-2.87,14.54,18.07,2.09
99,064350,현대로템,2035750000000.0,2016-08-31,12.44,37.25,62.37,39.65,-13.99
100,006260,LS,2025380000000.0,2016-08-31,18.01,10.74,50.12,101.93,-7.47
101,079550,LIG넥스원,2015200000000.0,2016-08-31,-12.34,-7.75,-20.69,,-9.5
102,000670,영풍,2005980000000.0,2016-08-31,-3.03,15.24,3.32,-16.04,-3.12
103,004170,신세계,2003490000000.0,2016-08-31,11.81,-1.93,-4.24,-18.76,-10.81
104,000240,한국타이어월드와이드,1990630000000.0,2016-08-31,3.63,-8.35,6.47,24.42,7.24
105,028670,팬오션,1956310000000.0,2016-08-31,-0.14,-0.94,8.73,-26.06,4.9
106,011070,LG이노텍,1952540000000.0,2016-08-31,-7.72,-5.06,-5.39,-10.23,-5.09
107,003520,영진약품,1909420000000.0,2016-08-31,-0.46,-10.79,343.3,397.69,15.35
108,161890,한국콜마,1901120000000.0,2016-08-31,-5.06,-2.07,11.93,-13.37,6.88
109,005300,롯데칠성,1857040000000.0,2016-08-31,-9.03,-22.71,-27.66,-34.31,6.6
110,030000,제일기획,1829160000000.0,2016-08-31,-11.67,-2.15,-6.19,-8.62,0.63
111,004370,농심,1824790000000.0,2016-08-31,-10.85,-21.26,-26.11,-18.48,4.67
112,079160,CJ CGV,1745810000000.0,2016-08-31,-10.03,-27.63,-29.18,-27.63,1.45
113,003450,현대증권,1729640000000.0,2016-08-31,6.25,14.04,13.33,-0.68,-2.19
114,017800,현대엘리베이,1724280000000.0,2016-08-31,13.45,14.76,51.19,5.58,-3.0
115,011200,현대상선,1717440000000.0,2016-08-31,-11.98,-48.17,-56.23,-84.81,-13.07
116,000060,메리츠화재,1715760000000.0,2016-08-31,1.3,-1.89,-1.27,0.65,-0.96
117,001440,대한전선,1708660000000.0,2016-08-31,-10.56,-20.22,-27.72,-33.52,0.0
118,042670,두산인프라코어,1694910000000.0,2016-08-31,2.52,31.79,99.8,22.3,-3.44
119,138040,메리츠금융지주,1678910000000.0,2016-08-31,-5.24,-2.49,-5.24,-27.91,0.43
120,008560,메리츠종금증권,1678640000000.0,2016-08-31,-10.11,6.12,1.65,-30.6,-0.59
