순위,종목코드,종목명,시가총액,기준일(월말),1개월(%),3개월(%),6개월(%),12개월(%),다음달수익률(%)
135,053210,스카이라이프,1157290000000.0,2014-04-30,-0.21,-13.73,,,-5.17
136,128940,한미약품,1135240000000.0,2014-04-30,-6.05,-17.08,,,-10.73
137,039490,키움증권,1120460000000.0,2014-04-30,-4.7,-7.14,,,-18.34
138,122900,아이마켓코리아,1119640000000.0,2014-04-30,-1.89,6.86,,,12.04
139,006040,동원산업,1091360000000.0,2014-04-30,-1.22,9.26,,,-4.62
140,082640,동양생명,1081100000000.0,2014-04-30,0.0,-7.37,,,0.0
141,004000,삼성정밀화학,1062960000000.0,2014-04-30,-12.25,0.73,,,-5.58
142,002270,롯데푸드,1059940000000.0,2014-04-30,-0.9,-1.78,20.0,-12.05,-1.68
143,079160,CJ CGV,1016800000000.0,2014-04-30,-7.42,-1.13,,,-3.64
144,009970,영원무역홀딩스,1003580000000.0,2014-04-30,10.01,0.82,,,5.98
145,001430,세아베스틸,998760000000.0,2014-04-30,2.2,17.76,,,1.44
146,020560,아시아나항공,960874000000.0,2014-04-30,-2.67,-9.13,,,-1.72
147,005180,빙그레,926017000000.0,2014-04-30,1.84,3.87,,,-10.64
148,081660,휠라코리아,920397000000.0,2014-04-30,2.74,7.79,,,-0.89
149,003300,한일시멘트,897892000000.0,2014-04-30,-6.67,31.93,,,-5.04
150,069260,휴켐스,891153000000.0,2014-04-30,2.11,-5.42,,,9.63
151,115390,락앤락,860750000000.0,2014-04-30,-2.19,-29.51,-42.36,-44.6,-15.97
152,105630,한세실업,858000000000.0,2014-04-30,-3.38,5.41,,,18.18
153,138040,메리츠금융지주,852542000000.0,2014-04-30,-4.26,-0.13,,,-3.78
154,097230,한진중공업,841855000000.0,2014-04-30,-10.66,-9.67,,,-7.41
155,071320,지역난방공사,837143000000.0,2014-04-30,5.7,-0.28,,,-8.02
156,033920,무학,833250000000.0,2014-04-30,24.44,62.91,,,-10.23
157,007860,한일이화,831674000000.0,2014-04-30,1.2,26.73,,,4.74
158,011160,두산건설,827778000000.0,2014-04-30,-15.26,-6.83,-30.79,-35.43,-6.33
159,018670,SK가스,827650000000.0,2014-04-30,19.95,31.22,,,3.79
160,008930,한미사이언스,812869000000.0,2014-04-30,7.6,13.74,,,15.43
161,069620,대웅제약,811060000000.0,2014-04-30,-1.13,-5.66,,,-16.14
162,016420,NH농협증권,803636000000.0,2014-04-30,30.66,36.25,38.51,37.65,-14.5
163,093050,LF,783632000000.0,2014-04-30,-2.55,-8.53,,,1.87
164,017800,현대엘리베이,783337000000.0,2014-04-30,-15.64,-12.79,,,-11.65
165,170900,동아에스티,779197000000.0,2014-04-30,-9.4,-8.22,,,-6.51
166,049770,동원F&B,777613000000.0,2014-04-30,10.71,51.5,88.32,,0.0
167,039130,하나투어,768991000000.0,2014-04-30,-10.18,-7.41,,,-2.27
168,117930,한진해운,766904000000.0,2014-04-30,-4.27,-6.78,-22.54,-26.58,-0.17
169,003030,세아제강,738000000000.0,2014-04-30,14.42,50.0,,,4.88
170,175330,JB금융지주,723135000000.0,2014-04-30,6.27,9.49,,,-1.97
171,103140,풍산,711817000000.0,2014-04-30,-0.97,-3.42,,,7.09
172,008560,메리츠종금증권,705757000000.0,2014-04-30,1.12,26.88,36.41,58.9,1.54
173,003410,쌍용양회,704795000000.0,2014-04-30,0.99,24.23,59.47,40.91,5.91
174,011760,현대상사,702272000000.0,2014-04-30,-2.33,-4.84,,,-5.25
175,004490,세방전지,693700000000.0,2014-04-30,-0.7,-8.41,,,-5.55
176,185750,종근당,690624000000.0,2014-04-30,-6.85,5.77,,,-4.63
177,029530,신도리코,682418000000.0,2014-04-30,6.61,8.84,,,0.0
178,008000,도레이케미칼,672276000000.0,2014-04-30,1.05,36.79,49.95,63.1,-3.1
179,005250,녹십자홀딩스,667801000000.0,2014-04-30,-10.69,6.77,,,19.01
180,161890,한국콜마,661474000000.0,2014-04-30,10.59,19.12,,,19.0
181,003920,남양유업,659520000000.0,2014-04-30,4.57,4.81,,,1.42
182,005880,대한해운,651590000000.0,2014-04-30,27.13,5.23,,,-6.63
183,023590,다우기술,646079000000.0,2014-04-30,-3.03,-8.86,,,-14.58
184,005610,삼립식품,642861000000.0,2014-04-30,2.48,22.53,,,34.23
185,020000,한섬,642843000000.0,2014-04-30,-2.79,-9.22,,,2.49
186,017390,서울가스,640000000000.0,2014-04-30,2.4,10.82,,,-12.89
187,004690,삼천리,628529000000.0,2014-04-30,7.27,27.57,,,-3.87
188,180640,한진칼,626615000000.0,2014-04-30,-7.34,-4.95,,,13.8
189,192820,코스맥스,625466000000.0,2014-04-30,,,,,18.27
190,006840,AK홀딩스,620815000000.0,2014-04-30,-7.94,35.28,,,33.77
191,001230,동국제강,612060000000.0,2014-04-30,-20.8,-18.85,,,-6.52
192,101060,SBS미디어홀딩스,610647000000.0,2014-04-30,-7.52,-9.06,-6.43,-28.21,-8.71
193,034120,SBS,609636000000.0,2014-04-30,-10.58,-17.63,,,-6.44
194,002960,한국쉘석유,608400000000.0,2014-04-30,-2.4,23.48,,,-2.03
195,005850,에스엘,602799000000.0,2014-04-30,-7.53,2.89,,,9.55
196,082740,두산엔진,602565000000.0,2014-04-30,-7.47,7.16,,,7.15
197,010780,아이에스동서,596208000000.0,2014-04-30,-1.27,41.52,,,2.78
198,068870,LG생명과학,592627000000.0,2014-04-30,-5.55,-12.91,-23.53,-34.88,-5.59
199,000070,삼양홀딩스,588273000000.0,2014-04-30,-0.14,4.95,,,0.56
200,000640,동아쏘시오홀딩스,564153000000.0,2014-04-30,10.64,1.96,,,-3.46
